strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_244,Staphylococcus,I,Negative,Facultative Anaerobe,6.66
STR_828,Bacillus,fine,Negative,Microaerophilic,4.33
STR_772,Pseudomonas,responsibility,Positive,Aerobic,3.17
STR_485,Pseudomonas,dog,Negative,Facultative Anaerobe,3.99
STR_719,Streptococcus,window,Positive,Microaerophilic,9.24
STR_924,Pseudomonas,project,Negative,Anaerobic,4.29
STR_598,Clostridium,soon,Positive,Aerobic,0.82
STR_258,Lactobacillus,step,Negative,Anaerobic,4.13
STR_858,Pseudomonas,bit,Positive,Anaerobic,6.95
STR_395,Streptococcus,capital,Negative,Aerobic,3.47
STR_747,Staphylococcus,kid,Positive,Anaerobic,2.68
STR_199,Clostridium,million,Positive,Facultative Anaerobe,6.82
STR_757,Clostridium,begin,Positive,Microaerophilic,5.29
STR_625,Pseudomonas,street,Positive,Anaerobic,2.24
STR_989,Streptococcus,nation,Positive,Microaerophilic,1.98
STR_240,Clostridium,five,Negative,Aerobic,8.31
STR_427,Bacillus,safe,Negative,Anaerobic,0.67
STR_945,Pseudomonas,rate,Positive,Microaerophilic,4.15
STR_450,Streptococcus,shake,Positive,Aerobic,7.76
STR_839,Clostridium,about,Negative,Aerobic,1.27
STR_869,Streptococcus,from,Negative,Anaerobic,2.56
STR_950,Lactobacillus,would,Positive,Microaerophilic,6.8
STR_151,Staphylococcus,win,Negative,Anaerobic,9.11
STR_169,Staphylococcus,appear,Positive,Microaerophilic,3.58
STR_123,Streptococcus,after,Positive,Anaerobic,7.72
STR_730,Pseudomonas,why,Positive,Aerobic,1.31
STR_423,Streptococcus,moment,Positive,Anaerobic,1.68
STR_402,Lactobacillus,section,Negative,Aerobic,7.35
STR_639,Bacillus,bag,Negative,Microaerophilic,3.01
STR_649,Streptococcus,some,Negative,Aerobic,4.85
STR_355,Staphylococcus,heart,Positive,Aerobic,9.36
STR_884,Streptococcus,production,Positive,Microaerophilic,1.58
STR_707,Pseudomonas,throw,Positive,Facultative Anaerobe,9.67
STR_179,Clostridium,physical,Positive,Anaerobic,9.91
STR_993,Bacillus,side,Negative,Aerobic,8.04
STR_804,Clostridium,marriage,Negative,Aerobic,1.5
STR_300,Bacillus,wide,Positive,Facultative Anaerobe,8.51
STR_515,Streptococcus,allow,Positive,Facultative Anaerobe,4.8
STR_665,Clostridium,memory,Positive,Microaerophilic,6.5
STR_683,Bacillus,left,Negative,Aerobic,8.67
STR_884,Bacillus,cultural,Negative,Anaerobic,3.03
STR_801,Pseudomonas,wait,Positive,Facultative Anaerobe,6.5
STR_978,Streptococcus,must,Negative,Aerobic,9.03
STR_404,Staphylococcus,step,Positive,Facultative Anaerobe,1.59
STR_358,Streptococcus,dream,Negative,Facultative Anaerobe,1.07
STR_857,Streptococcus,truth,Positive,Anaerobic,2.99
STR_150,Lactobacillus,mention,Negative,Facultative Anaerobe,1.55
STR_498,Streptococcus,nature,Negative,Aerobic,2.45
STR_866,Staphylococcus,political,Positive,Aerobic,6.67
STR_410,Streptococcus,evening,Negative,Facultative Anaerobe,0.62
STR_619,Pseudomonas,hospital,Positive,Aerobic,0.56
STR_981,Lactobacillus,growth,Positive,Anaerobic,9.22
STR_310,Bacillus,fact,Negative,Microaerophilic,2.45
STR_150,Pseudomonas,field,Negative,Aerobic,5.41
STR_420,Streptococcus,walk,Negative,Facultative Anaerobe,9.37
STR_561,Streptococcus,every,Negative,Microaerophilic,6.92
STR_871,Clostridium,citizen,Negative,Facultative Anaerobe,9.23
STR_832,Lactobacillus,agent,Negative,Anaerobic,7.16
STR_839,Staphylococcus,author,Positive,Anaerobic,1.8
STR_648,Pseudomonas,former,Positive,Anaerobic,9.01
STR_544,Lactobacillus,office,Negative,Microaerophilic,6.91
STR_117,Bacillus,sure,Negative,Facultative Anaerobe,4.74
STR_560,Staphylococcus,focus,Negative,Aerobic,0.73
STR_701,Pseudomonas,sure,Negative,Facultative Anaerobe,2.65
STR_337,Streptococcus,successful,Negative,Microaerophilic,8.03
STR_407,Streptococcus,debate,Negative,Microaerophilic,1.88
STR_408,Clostridium,to,Negative,Anaerobic,6.66
STR_293,Pseudomonas,agent,Negative,Facultative Anaerobe,2.07
STR_237,Staphylococcus,study,Negative,Aerobic,8.99
STR_389,Lactobacillus,set,Negative,Facultative Anaerobe,7.56
STR_189,Bacillus,smile,Negative,Anaerobic,4.64
STR_456,Bacillus,on,Positive,Aerobic,2.66
STR_120,Lactobacillus,single,Negative,Anaerobic,8.04
STR_388,Streptococcus,from,Negative,Aerobic,4.1
STR_223,Staphylococcus,image,Positive,Microaerophilic,1.99
