strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_117,Staphylococcus,list,Positive,Facultative Anaerobe,5.99
STR_242,Clostridium,work,Negative,Anaerobic,5.83
STR_642,Streptococcus,drive,Positive,Anaerobic,2.57
STR_237,Pseudomonas,participant,Negative,Anaerobic,3.17
STR_937,Pseudomonas,side,Positive,Facultative Anaerobe,7.67
STR_876,Pseudomonas,police,Positive,Facultative Anaerobe,8.01
STR_769,Lactobacillus,business,Negative,Anaerobic,5.06
STR_266,Clostridium,fill,Positive,Anaerobic,6.81
STR_912,Clostridium,may,Negative,Facultative Anaerobe,8.31
STR_212,Pseudomonas,decision,Negative,Facultative Anaerobe,4.34
STR_221,Pseudomonas,during,Positive,Microaerophilic,7.36
STR_823,Pseudomonas,painting,Negative,Microaerophilic,8.41
STR_782,Lactobacillus,identify,Positive,Facultative Anaerobe,8.2
STR_320,Pseudomonas,appear,Positive,Aerobic,6.07
STR_752,Clostridium,throw,Positive,Aerobic,0.61
STR_202,Staphylococcus,spend,Positive,Microaerophilic,4.19
STR_495,Streptococcus,save,Negative,Anaerobic,7.71
STR_119,Staphylococcus,he,Positive,Facultative Anaerobe,1.98
STR_139,Lactobacillus,listen,Positive,Anaerobic,5.88
STR_634,Bacillus,west,Negative,Facultative Anaerobe,3.67
STR_852,Streptococcus,station,Positive,Facultative Anaerobe,9.22
STR_280,Staphylococcus,region,Negative,Facultative Anaerobe,7.06
STR_247,Pseudomonas,film,Negative,Aerobic,3.97
STR_501,Bacillus,strong,Positive,Aerobic,8.27
STR_551,Pseudomonas,everyone,Negative,Microaerophilic,3.62
STR_995,Clostridium,behavior,Positive,Facultative Anaerobe,1.53
STR_855,Staphylococcus,hospital,Negative,Anaerobic,4.23
STR_937,Clostridium,easy,Negative,Anaerobic,6.12
STR_455,Clostridium,outside,Negative,Facultative Anaerobe,3.89
STR_719,Staphylococcus,thank,Positive,Facultative Anaerobe,3.83
STR_369,Staphylococcus,size,Negative,Anaerobic,0.92
STR_260,Lactobacillus,would,Negative,Facultative Anaerobe,9.86
STR_184,Staphylococcus,point,Positive,Facultative Anaerobe,6.71
STR_566,Bacillus,official,Positive,Microaerophilic,9.58
STR_760,Pseudomonas,hold,Negative,Aerobic,3.98
STR_888,Streptococcus,choice,Negative,Facultative Anaerobe,2.07
STR_181,Bacillus,investment,Positive,Microaerophilic,8.69
STR_381,Pseudomonas,son,Negative,Facultative Anaerobe,8.89
STR_296,Staphylococcus,chance,Positive,Aerobic,6.2
STR_409,Pseudomonas,we,Negative,Anaerobic,0.54
STR_704,Lactobacillus,machine,Positive,Anaerobic,8.7
STR_741,Staphylococcus,laugh,Negative,Anaerobic,7.1
STR_436,Pseudomonas,rock,Positive,Facultative Anaerobe,6.89
STR_292,Lactobacillus,statement,Positive,Microaerophilic,0.63
STR_493,Lactobacillus,three,Positive,Facultative Anaerobe,5.42
STR_964,Lactobacillus,guy,Positive,Microaerophilic,0.75
STR_129,Lactobacillus,general,Positive,Aerobic,5.96
STR_620,Pseudomonas,claim,Positive,Anaerobic,4.21
STR_304,Lactobacillus,responsibility,Negative,Microaerophilic,1.64
STR_735,Streptococcus,least,Positive,Aerobic,5.09
STR_878,Bacillus,buy,Negative,Anaerobic,1.3
STR_630,Pseudomonas,describe,Negative,Microaerophilic,2.3
STR_633,Staphylococcus,same,Positive,Aerobic,5.71
STR_627,Clostridium,while,Negative,Facultative Anaerobe,5.88
STR_396,Pseudomonas,brother,Positive,Facultative Anaerobe,2.01
STR_469,Bacillus,learn,Negative,Aerobic,9.22
STR_225,Lactobacillus,lay,Negative,Anaerobic,9.74
STR_387,Lactobacillus,seven,Negative,Aerobic,8.29
STR_572,Clostridium,system,Negative,Microaerophilic,9.0
STR_120,Pseudomonas,issue,Negative,Facultative Anaerobe,1.34
STR_530,Clostridium,among,Negative,Aerobic,4.46
STR_653,Bacillus,exist,Negative,Facultative Anaerobe,6.52
STR_544,Pseudomonas,nearly,Positive,Facultative Anaerobe,8.64
STR_332,Staphylococcus,record,Positive,Anaerobic,7.76
STR_415,Streptococcus,heart,Negative,Microaerophilic,8.21
STR_242,Lactobacillus,leader,Positive,Facultative Anaerobe,1.08
STR_547,Clostridium,but,Negative,Facultative Anaerobe,8.09
STR_163,Pseudomonas,begin,Positive,Anaerobic,8.42
STR_456,Streptococcus,color,Positive,Anaerobic,6.82
STR_883,Streptococcus,garden,Positive,Anaerobic,1.81
STR_657,Clostridium,affect,Positive,Facultative Anaerobe,8.86
STR_211,Pseudomonas,seem,Negative,Facultative Anaerobe,9.92
STR_877,Bacillus,fast,Negative,Microaerophilic,3.79
STR_514,Bacillus,why,Negative,Microaerophilic,6.48
STR_645,Staphylococcus,call,Positive,Anaerobic,4.05
STR_106,Clostridium,control,Positive,Aerobic,4.6
STR_364,Streptococcus,lose,Positive,Anaerobic,9.97
STR_847,Staphylococcus,rate,Positive,Facultative Anaerobe,3.02
STR_353,Lactobacillus,manager,Positive,Anaerobic,2.75
STR_833,Streptococcus,within,Positive,Anaerobic,3.49
STR_162,Clostridium,end,Positive,Aerobic,2.34
STR_514,Clostridium,parent,Negative,Facultative Anaerobe,4.42
STR_609,Bacillus,family,Negative,Microaerophilic,5.98
STR_338,Lactobacillus,door,Positive,Facultative Anaerobe,0.68
STR_812,Lactobacillus,east,Positive,Anaerobic,5.67
STR_952,Pseudomonas,east,Positive,Facultative Anaerobe,8.13
