strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_873,Clostridium,animal,Negative,Anaerobic,8.42
STR_877,Bacillus,cup,Negative,Microaerophilic,2.78
STR_431,Clostridium,art,Positive,Microaerophilic,5.87
STR_814,Clostridium,already,Positive,Aerobic,1.21
STR_926,Pseudomonas,feeling,Negative,Aerobic,3.49
STR_725,Bacillus,thing,Positive,Facultative Anaerobe,1.1
STR_959,Clostridium,however,Negative,Anaerobic,7.08
STR_185,Pseudomonas,what,Positive,Microaerophilic,8.09
STR_970,Staphylococcus,price,Positive,Aerobic,1.05
STR_284,Clostridium,dark,Negative,Anaerobic,6.98
STR_257,Lactobacillus,half,Positive,Facultative Anaerobe,3.75
STR_737,Clostridium,know,Negative,Microaerophilic,1.97
STR_858,Staphylococcus,owner,Negative,Facultative Anaerobe,9.45
STR_923,Bacillus,great,Positive,Anaerobic,7.61
STR_453,Lactobacillus,son,Negative,Microaerophilic,2.06
STR_956,Staphylococcus,occur,Positive,Aerobic,4.16
STR_832,Lactobacillus,investment,Positive,Anaerobic,2.45
STR_173,Clostridium,paper,Positive,Microaerophilic,3.76
STR_660,Staphylococcus,want,Positive,Anaerobic,5.75
STR_911,Staphylococcus,produce,Negative,Microaerophilic,9.06
STR_985,Staphylococcus,sign,Positive,Aerobic,3.52
STR_428,Clostridium,which,Positive,Aerobic,7.49
STR_831,Clostridium,drive,Negative,Aerobic,8.88
STR_982,Staphylococcus,wide,Positive,Microaerophilic,3.23
STR_303,Streptococcus,out,Positive,Anaerobic,5.59
STR_450,Bacillus,ground,Negative,Facultative Anaerobe,9.39
STR_428,Clostridium,cold,Positive,Aerobic,3.04
STR_752,Bacillus,major,Positive,Facultative Anaerobe,8.42
STR_852,Staphylococcus,sound,Positive,Facultative Anaerobe,7.43
STR_159,Clostridium,former,Negative,Aerobic,6.12
STR_367,Staphylococcus,race,Positive,Microaerophilic,3.04
STR_129,Pseudomonas,sometimes,Negative,Facultative Anaerobe,6.67
STR_414,Bacillus,vote,Negative,Microaerophilic,7.2
STR_929,Streptococcus,idea,Negative,Anaerobic,4.72
STR_488,Staphylococcus,movement,Positive,Facultative Anaerobe,6.24
STR_429,Lactobacillus,simple,Positive,Microaerophilic,0.5
STR_682,Streptococcus,thought,Positive,Facultative Anaerobe,1.77
STR_410,Bacillus,material,Positive,Aerobic,3.9
STR_635,Pseudomonas,foot,Positive,Microaerophilic,7.82
STR_661,Lactobacillus,line,Negative,Aerobic,5.82
STR_456,Lactobacillus,figure,Negative,Facultative Anaerobe,0.73
STR_513,Pseudomonas,close,Negative,Facultative Anaerobe,4.62
STR_262,Clostridium,science,Positive,Aerobic,6.4
STR_696,Staphylococcus,future,Negative,Aerobic,1.84
STR_195,Pseudomonas,stage,Positive,Aerobic,4.61
STR_690,Lactobacillus,affect,Negative,Facultative Anaerobe,7.0
STR_338,Pseudomonas,institution,Negative,Facultative Anaerobe,9.44
STR_519,Staphylococcus,door,Positive,Anaerobic,8.16
STR_664,Clostridium,special,Negative,Facultative Anaerobe,6.54
STR_897,Bacillus,company,Positive,Aerobic,5.67
STR_587,Bacillus,everything,Positive,Microaerophilic,9.8
STR_298,Clostridium,name,Negative,Facultative Anaerobe,3.53
STR_798,Bacillus,state,Negative,Facultative Anaerobe,5.89
STR_468,Clostridium,rate,Positive,Aerobic,1.16
STR_345,Clostridium,several,Positive,Anaerobic,8.37
STR_927,Streptococcus,law,Positive,Facultative Anaerobe,8.64
STR_643,Pseudomonas,trial,Negative,Aerobic,7.42
STR_569,Streptococcus,benefit,Positive,Anaerobic,1.25
STR_838,Pseudomonas,economic,Negative,Aerobic,3.19
STR_844,Pseudomonas,seven,Positive,Facultative Anaerobe,6.34
STR_572,Lactobacillus,surface,Negative,Facultative Anaerobe,1.09
STR_450,Bacillus,itself,Negative,Anaerobic,0.54
STR_292,Staphylococcus,notice,Negative,Microaerophilic,3.95
STR_799,Clostridium,itself,Positive,Aerobic,9.87
STR_923,Pseudomonas,here,Negative,Microaerophilic,2.32
STR_155,Clostridium,good,Negative,Aerobic,4.8
STR_872,Staphylococcus,open,Positive,Microaerophilic,5.09
STR_778,Lactobacillus,various,Positive,Microaerophilic,5.78
STR_880,Bacillus,on,Negative,Microaerophilic,3.46
STR_547,Pseudomonas,actually,Positive,Facultative Anaerobe,2.91
STR_952,Clostridium,have,Positive,Aerobic,8.66
STR_995,Staphylococcus,raise,Negative,Facultative Anaerobe,5.24
STR_219,Staphylococcus,international,Negative,Microaerophilic,4.67
STR_921,Bacillus,remember,Positive,Facultative Anaerobe,0.82
STR_933,Bacillus,sit,Negative,Microaerophilic,2.72
STR_729,Lactobacillus,store,Negative,Anaerobic,8.57
STR_638,Clostridium,rich,Negative,Microaerophilic,8.71
STR_520,Bacillus,box,Negative,Aerobic,4.89
STR_777,Staphylococcus,whether,Negative,Aerobic,6.67
STR_122,Lactobacillus,back,Negative,Microaerophilic,6.07
STR_511,Staphylococcus,other,Negative,Anaerobic,6.91
STR_820,Pseudomonas,test,Positive,Microaerophilic,8.12
STR_992,Clostridium,president,Negative,Anaerobic,4.24
STR_943,Lactobacillus,base,Positive,Anaerobic,6.78
STR_764,Bacillus,part,Positive,Anaerobic,8.91
STR_469,Staphylococcus,seem,Negative,Anaerobic,2.98
STR_577,Staphylococcus,consumer,Negative,Aerobic,0.99
STR_415,Lactobacillus,scientist,Positive,Microaerophilic,7.61
STR_644,Staphylococcus,foreign,Negative,Aerobic,4.42
STR_255,Clostridium,imagine,Negative,Microaerophilic,9.09
STR_806,Pseudomonas,particularly,Positive,Microaerophilic,8.09
STR_856,Clostridium,theory,Negative,Anaerobic,8.69
STR_751,Clostridium,itself,Negative,Anaerobic,1.25
STR_531,Clostridium,green,Negative,Microaerophilic,5.81
STR_633,Lactobacillus,test,Negative,Aerobic,2.12
STR_148,Clostridium,father,Positive,Anaerobic,0.79
STR_295,Pseudomonas,hour,Negative,Aerobic,7.04
STR_598,Bacillus,and,Negative,Facultative Anaerobe,1.94
STR_432,Pseudomonas,sort,Positive,Microaerophilic,3.29
STR_985,Bacillus,positive,Positive,Microaerophilic,2.34
STR_719,Streptococcus,cell,Negative,Anaerobic,7.02
STR_436,Pseudomonas,political,Negative,Facultative Anaerobe,7.93
STR_712,Clostridium,deep,Positive,Microaerophilic,7.81
STR_189,Pseudomonas,lay,Positive,Microaerophilic,5.3
STR_405,Bacillus,decade,Negative,Microaerophilic,5.91
STR_319,Staphylococcus,about,Negative,Anaerobic,7.99
STR_198,Streptococcus,trip,Negative,Microaerophilic,7.91
STR_540,Pseudomonas,rather,Negative,Microaerophilic,1.71
STR_655,Bacillus,number,Negative,Facultative Anaerobe,8.85
STR_534,Streptococcus,improve,Negative,Microaerophilic,6.02
STR_871,Staphylococcus,simple,Positive,Aerobic,0.59
STR_856,Bacillus,system,Negative,Microaerophilic,5.55
STR_163,Clostridium,back,Positive,Facultative Anaerobe,3.32
STR_826,Streptococcus,statement,Negative,Microaerophilic,2.3
STR_836,Streptococcus,impact,Negative,Facultative Anaerobe,1.6
STR_287,Lactobacillus,across,Positive,Aerobic,2.7
STR_856,Streptococcus,feeling,Positive,Microaerophilic,6.3
STR_302,Pseudomonas,stay,Positive,Microaerophilic,3.09
STR_350,Clostridium,near,Negative,Microaerophilic,3.55
STR_648,Lactobacillus,matter,Negative,Anaerobic,1.28
STR_251,Clostridium,stock,Positive,Facultative Anaerobe,1.0
STR_419,Staphylococcus,nature,Positive,Facultative Anaerobe,2.44
STR_993,Lactobacillus,consider,Positive,Facultative Anaerobe,4.85
STR_871,Lactobacillus,president,Negative,Aerobic,5.32
STR_394,Streptococcus,push,Negative,Aerobic,7.67
STR_633,Pseudomonas,form,Negative,Aerobic,5.98
STR_184,Clostridium,same,Negative,Facultative Anaerobe,3.38
STR_181,Streptococcus,behavior,Negative,Microaerophilic,8.54
STR_450,Clostridium,risk,Negative,Microaerophilic,3.39
STR_890,Clostridium,ball,Negative,Aerobic,1.22
STR_826,Lactobacillus,back,Negative,Microaerophilic,3.87
STR_293,Clostridium,but,Positive,Anaerobic,4.33
STR_698,Clostridium,yet,Positive,Anaerobic,1.92
STR_277,Clostridium,whose,Negative,Aerobic,4.28
STR_720,Clostridium,room,Positive,Microaerophilic,6.51
STR_857,Streptococcus,wonder,Positive,Anaerobic,3.12
STR_940,Lactobacillus,example,Negative,Aerobic,0.69
STR_366,Clostridium,animal,Negative,Aerobic,5.8
STR_591,Lactobacillus,among,Negative,Facultative Anaerobe,9.63
STR_516,Streptococcus,those,Positive,Anaerobic,7.88
STR_985,Bacillus,establish,Positive,Facultative Anaerobe,5.71
STR_275,Streptococcus,up,Negative,Aerobic,6.24
STR_343,Streptococcus,return,Negative,Facultative Anaerobe,5.97
STR_298,Streptococcus,treat,Positive,Facultative Anaerobe,6.98
STR_956,Lactobacillus,ever,Negative,Microaerophilic,1.08
STR_877,Bacillus,their,Negative,Aerobic,1.59
STR_370,Clostridium,subject,Positive,Aerobic,5.01
STR_124,Streptococcus,join,Positive,Facultative Anaerobe,7.0
STR_415,Bacillus,tonight,Negative,Aerobic,4.9
STR_243,Bacillus,current,Positive,Aerobic,3.84
STR_384,Bacillus,pick,Negative,Aerobic,6.04
STR_537,Streptococcus,tonight,Negative,Facultative Anaerobe,5.03
STR_599,Pseudomonas,important,Negative,Microaerophilic,4.77
STR_239,Lactobacillus,imagine,Positive,Aerobic,6.62
STR_218,Pseudomonas,notice,Negative,Aerobic,5.91
STR_961,Pseudomonas,lot,Positive,Microaerophilic,0.58
STR_363,Lactobacillus,discuss,Positive,Anaerobic,7.68
STR_945,Streptococcus,garden,Positive,Facultative Anaerobe,8.71
STR_293,Pseudomonas,window,Negative,Aerobic,2.66
STR_404,Staphylococcus,model,Negative,Facultative Anaerobe,7.44
STR_375,Staphylococcus,base,Negative,Anaerobic,1.84
STR_831,Lactobacillus,Congress,Negative,Aerobic,3.86
STR_200,Bacillus,smile,Negative,Anaerobic,4.32
STR_606,Bacillus,daughter,Positive,Microaerophilic,9.59
STR_516,Lactobacillus,anyone,Positive,Anaerobic,5.24
STR_113,Bacillus,suggest,Positive,Facultative Anaerobe,8.49
STR_234,Bacillus,main,Positive,Aerobic,1.16
STR_164,Streptococcus,represent,Positive,Microaerophilic,1.02
STR_224,Clostridium,despite,Positive,Facultative Anaerobe,6.97
STR_731,Streptococcus,begin,Positive,Aerobic,6.06
STR_114,Bacillus,describe,Negative,Aerobic,5.55
STR_462,Bacillus,relate,Positive,Aerobic,6.69
STR_391,Pseudomonas,agency,Negative,Facultative Anaerobe,3.1
STR_685,Clostridium,technology,Negative,Anaerobic,5.89
STR_878,Lactobacillus,view,Negative,Anaerobic,0.81
STR_988,Bacillus,film,Negative,Aerobic,9.45
STR_447,Pseudomonas,work,Positive,Aerobic,9.98
STR_989,Pseudomonas,commercial,Negative,Microaerophilic,1.1
STR_556,Lactobacillus,themselves,Negative,Aerobic,7.54
STR_149,Streptococcus,lead,Positive,Microaerophilic,4.07
STR_444,Lactobacillus,special,Negative,Aerobic,8.68
STR_166,Pseudomonas,capital,Negative,Anaerobic,9.72
STR_576,Pseudomonas,food,Negative,Microaerophilic,1.66
STR_535,Bacillus,car,Positive,Aerobic,5.27
STR_112,Lactobacillus,police,Positive,Anaerobic,7.17
STR_384,Streptococcus,his,Positive,Aerobic,1.25
STR_557,Bacillus,open,Positive,Aerobic,0.57
STR_927,Lactobacillus,resource,Positive,Anaerobic,3.48
STR_805,Streptococcus,school,Negative,Anaerobic,5.87
STR_505,Bacillus,rather,Negative,Microaerophilic,4.28
STR_459,Pseudomonas,happen,Positive,Microaerophilic,1.0
STR_380,Bacillus,particular,Negative,Microaerophilic,3.04
STR_190,Bacillus,understand,Negative,Facultative Anaerobe,6.04
STR_932,Bacillus,care,Negative,Aerobic,1.88
STR_531,Staphylococcus,serious,Positive,Facultative Anaerobe,4.43
STR_285,Bacillus,forward,Positive,Anaerobic,3.32
STR_973,Lactobacillus,threat,Positive,Anaerobic,3.59
STR_884,Bacillus,according,Negative,Aerobic,9.58
STR_443,Bacillus,deal,Positive,Anaerobic,2.88
STR_951,Streptococcus,season,Negative,Aerobic,7.35
STR_629,Clostridium,evidence,Negative,Microaerophilic,8.2
STR_883,Pseudomonas,house,Positive,Facultative Anaerobe,6.33
STR_591,Streptococcus,mission,Negative,Aerobic,8.15
STR_532,Clostridium,husband,Positive,Aerobic,7.14
STR_142,Clostridium,cost,Negative,Facultative Anaerobe,8.77
STR_903,Pseudomonas,their,Positive,Anaerobic,8.57
STR_352,Pseudomonas,rich,Positive,Aerobic,2.43
STR_145,Pseudomonas,benefit,Negative,Aerobic,0.83
STR_486,Streptococcus,measure,Positive,Facultative Anaerobe,7.38
STR_733,Staphylococcus,themselves,Positive,Anaerobic,3.11
STR_311,Staphylococcus,product,Positive,Aerobic,8.04
STR_238,Lactobacillus,huge,Positive,Facultative Anaerobe,4.52
STR_812,Streptococcus,between,Positive,Facultative Anaerobe,6.74
STR_593,Clostridium,husband,Positive,Aerobic,9.46
STR_598,Lactobacillus,affect,Negative,Anaerobic,4.88
STR_283,Staphylococcus,your,Positive,Facultative Anaerobe,0.87
STR_156,Clostridium,organization,Positive,Aerobic,6.63
STR_554,Streptococcus,along,Negative,Facultative Anaerobe,5.53
STR_241,Bacillus,four,Positive,Microaerophilic,4.65
STR_292,Clostridium,behavior,Positive,Aerobic,3.18
STR_495,Streptococcus,defense,Negative,Facultative Anaerobe,4.79
STR_727,Streptococcus,message,Negative,Aerobic,6.82
STR_284,Lactobacillus,blood,Positive,Aerobic,9.42
STR_282,Staphylococcus,another,Positive,Aerobic,3.35
STR_713,Streptococcus,increase,Negative,Microaerophilic,8.59
STR_133,Lactobacillus,support,Positive,Facultative Anaerobe,5.28
STR_389,Clostridium,several,Negative,Facultative Anaerobe,6.17
STR_936,Lactobacillus,return,Positive,Aerobic,3.97
STR_387,Staphylococcus,enough,Negative,Aerobic,4.96
STR_317,Pseudomonas,doctor,Positive,Facultative Anaerobe,2.41
STR_507,Staphylococcus,far,Positive,Facultative Anaerobe,8.06
STR_179,Clostridium,positive,Positive,Facultative Anaerobe,5.34
STR_343,Lactobacillus,mind,Negative,Facultative Anaerobe,3.93
STR_165,Pseudomonas,among,Negative,Anaerobic,5.79
STR_708,Lactobacillus,agree,Positive,Anaerobic,9.18
STR_167,Pseudomonas,plan,Positive,Microaerophilic,3.11
STR_847,Lactobacillus,best,Positive,Anaerobic,9.21
STR_885,Lactobacillus,heavy,Negative,Microaerophilic,7.48
STR_982,Staphylococcus,bit,Negative,Anaerobic,5.07
STR_461,Staphylococcus,but,Negative,Aerobic,4.72
STR_161,Lactobacillus,mother,Negative,Aerobic,7.01
