strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_545,Staphylococcus,push,Negative,Anaerobic,6.47
STR_536,Bacillus,anyone,Negative,Anaerobic,8.2
STR_457,Bacillus,sit,Negative,Facultative Anaerobe,2.55
STR_905,Staphylococcus,attack,Negative,Anaerobic,3.91
STR_341,Staphylococcus,suddenly,Positive,Facultative Anaerobe,4.54
STR_596,Pseudomonas,from,Positive,Facultative Anaerobe,6.96
STR_475,Pseudomonas,require,Negative,Aerobic,2.58
STR_357,Bacillus,then,Negative,Aerobic,7.68
STR_511,Clostridium,foot,Negative,Aerobic,8.18
STR_821,Staphylococcus,appear,Positive,Aerobic,9.77
STR_294,Pseudomonas,song,Positive,Microaerophilic,8.37
STR_493,Bacillus,body,Positive,Facultative Anaerobe,6.36
STR_824,Pseudomonas,age,Negative,Facultative Anaerobe,8.08
STR_382,Streptococcus,more,Positive,Aerobic,7.89
STR_663,Streptococcus,create,Positive,Anaerobic,7.84
STR_138,Streptococcus,response,Negative,Aerobic,4.74
STR_591,Staphylococcus,all,Negative,Anaerobic,8.1
STR_424,Pseudomonas,now,Positive,Microaerophilic,7.33
STR_486,Lactobacillus,sort,Negative,Facultative Anaerobe,4.82
STR_533,Lactobacillus,themselves,Negative,Microaerophilic,1.43
STR_942,Lactobacillus,nearly,Positive,Facultative Anaerobe,7.02
STR_239,Clostridium,there,Positive,Microaerophilic,7.07
STR_878,Bacillus,order,Negative,Facultative Anaerobe,2.22
STR_657,Pseudomonas,ok,Negative,Facultative Anaerobe,6.53
STR_674,Staphylococcus,choice,Positive,Facultative Anaerobe,8.05
STR_118,Staphylococcus,painting,Positive,Aerobic,8.22
STR_777,Streptococcus,room,Positive,Facultative Anaerobe,2.55
STR_792,Bacillus,national,Negative,Facultative Anaerobe,1.18
STR_803,Lactobacillus,well,Negative,Anaerobic,1.52
STR_214,Streptococcus,beautiful,Positive,Facultative Anaerobe,0.78
STR_382,Staphylococcus,record,Positive,Facultative Anaerobe,3.07
STR_935,Streptococcus,sign,Positive,Aerobic,2.84
STR_750,Staphylococcus,modern,Positive,Aerobic,0.64
STR_278,Clostridium,usually,Positive,Microaerophilic,3.89
STR_261,Bacillus,teacher,Positive,Aerobic,4.44
STR_450,Lactobacillus,present,Negative,Facultative Anaerobe,1.04
STR_161,Pseudomonas,former,Positive,Microaerophilic,8.7
STR_412,Clostridium,rule,Negative,Anaerobic,0.84
STR_781,Bacillus,sister,Positive,Microaerophilic,5.84
STR_294,Bacillus,million,Positive,Microaerophilic,9.83
STR_247,Clostridium,wear,Positive,Microaerophilic,6.8
STR_732,Streptococcus,learn,Negative,Anaerobic,8.8
STR_267,Clostridium,paper,Negative,Aerobic,4.82
STR_859,Pseudomonas,security,Negative,Microaerophilic,2.86
STR_108,Staphylococcus,fine,Positive,Facultative Anaerobe,9.81
STR_584,Bacillus,career,Negative,Aerobic,3.15
STR_709,Bacillus,then,Negative,Microaerophilic,1.04
STR_855,Staphylococcus,individual,Positive,Anaerobic,2.75
STR_840,Clostridium,southern,Negative,Anaerobic,2.84
STR_949,Lactobacillus,here,Positive,Anaerobic,9.59
STR_309,Streptococcus,score,Positive,Aerobic,7.2
STR_515,Staphylococcus,range,Positive,Microaerophilic,6.13
STR_267,Lactobacillus,fact,Positive,Facultative Anaerobe,1.63
STR_515,Lactobacillus,now,Negative,Microaerophilic,6.73
STR_747,Bacillus,can,Negative,Facultative Anaerobe,1.0
STR_676,Lactobacillus,staff,Negative,Facultative Anaerobe,3.06
STR_102,Staphylococcus,well,Negative,Aerobic,5.86
STR_974,Bacillus,wait,Negative,Facultative Anaerobe,8.5
STR_550,Clostridium,enjoy,Negative,Anaerobic,1.48
STR_491,Clostridium,both,Negative,Anaerobic,1.53
STR_399,Clostridium,others,Positive,Aerobic,2.36
STR_938,Bacillus,woman,Negative,Aerobic,6.22
STR_373,Streptococcus,well,Positive,Facultative Anaerobe,9.97
STR_892,Bacillus,kitchen,Positive,Aerobic,6.85
STR_570,Streptococcus,I,Negative,Facultative Anaerobe,6.75
STR_132,Streptococcus,behind,Negative,Facultative Anaerobe,7.03
STR_201,Streptococcus,involve,Negative,Facultative Anaerobe,9.12
STR_781,Staphylococcus,center,Negative,Microaerophilic,3.89
STR_530,Pseudomonas,than,Positive,Aerobic,8.19
STR_459,Staphylococcus,party,Positive,Anaerobic,9.74
STR_817,Lactobacillus,structure,Positive,Facultative Anaerobe,9.27
STR_295,Clostridium,specific,Positive,Microaerophilic,6.16
STR_964,Clostridium,region,Positive,Facultative Anaerobe,7.08
STR_851,Lactobacillus,marriage,Positive,Anaerobic,9.24
STR_939,Pseudomonas,drop,Positive,Anaerobic,5.83
STR_145,Clostridium,available,Positive,Aerobic,8.63
STR_602,Staphylococcus,similar,Negative,Anaerobic,7.6
STR_297,Pseudomonas,cell,Positive,Anaerobic,7.52
STR_779,Bacillus,church,Positive,Aerobic,2.05
