strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_136,Clostridium,still,Positive,Anaerobic,9.6
STR_532,Lactobacillus,what,Negative,Aerobic,5.93
STR_743,Staphylococcus,year,Negative,Anaerobic,6.7
STR_385,Clostridium,unit,Positive,Aerobic,5.09
STR_984,Lactobacillus,network,Negative,Anaerobic,5.82
STR_424,Pseudomonas,company,Positive,Aerobic,3.78
STR_217,Pseudomonas,without,Negative,Anaerobic,5.05
STR_716,Lactobacillus,build,Positive,Anaerobic,3.47
STR_387,Clostridium,order,Positive,Facultative Anaerobe,8.89
STR_777,Streptococcus,then,Positive,Facultative Anaerobe,6.46
STR_663,Staphylococcus,vote,Negative,Anaerobic,2.82
STR_980,Pseudomonas,property,Negative,Anaerobic,8.79
STR_664,Pseudomonas,less,Positive,Facultative Anaerobe,7.39
STR_671,Clostridium,point,Positive,Aerobic,2.92
STR_394,Lactobacillus,design,Positive,Microaerophilic,1.98
STR_902,Clostridium,go,Positive,Anaerobic,6.62
STR_213,Staphylococcus,live,Positive,Aerobic,7.18
STR_826,Streptococcus,including,Positive,Facultative Anaerobe,9.47
STR_827,Streptococcus,gun,Positive,Anaerobic,9.23
STR_384,Clostridium,week,Negative,Aerobic,8.46
STR_213,Clostridium,organization,Positive,Anaerobic,7.44
STR_479,Pseudomonas,whatever,Negative,Aerobic,9.6
STR_257,Streptococcus,owner,Negative,Microaerophilic,3.38
STR_700,Streptococcus,could,Positive,Facultative Anaerobe,9.68
STR_719,Bacillus,plan,Positive,Anaerobic,1.69
STR_619,Staphylococcus,mind,Positive,Anaerobic,6.64
STR_894,Staphylococcus,I,Negative,Microaerophilic,6.74
STR_937,Streptococcus,opportunity,Negative,Anaerobic,7.37
STR_806,Clostridium,candidate,Negative,Microaerophilic,2.9
STR_245,Streptococcus,when,Negative,Microaerophilic,5.23
STR_634,Lactobacillus,final,Negative,Facultative Anaerobe,7.58
STR_535,Clostridium,if,Positive,Anaerobic,5.81
STR_599,Lactobacillus,after,Positive,Anaerobic,10.0
STR_912,Pseudomonas,toward,Positive,Microaerophilic,3.45
STR_370,Lactobacillus,anything,Positive,Facultative Anaerobe,0.61
STR_162,Lactobacillus,color,Positive,Anaerobic,3.77
STR_888,Lactobacillus,stay,Negative,Aerobic,9.85
STR_456,Bacillus,if,Positive,Microaerophilic,8.14
STR_107,Streptococcus,training,Positive,Anaerobic,5.52
STR_218,Pseudomonas,rich,Negative,Facultative Anaerobe,2.68
STR_204,Streptococcus,cover,Negative,Aerobic,2.21
STR_897,Bacillus,think,Negative,Microaerophilic,0.58
STR_457,Staphylococcus,share,Positive,Anaerobic,6.72
