strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_385,Streptococcus,more,Positive,Microaerophilic,8.99
STR_905,Lactobacillus,development,Positive,Aerobic,8.0
STR_531,Bacillus,measure,Negative,Anaerobic,6.63
STR_136,Streptococcus,tree,Positive,Aerobic,8.1
STR_312,Streptococcus,last,Positive,Microaerophilic,6.61
STR_125,Staphylococcus,minute,Positive,Facultative Anaerobe,7.76
STR_727,Bacillus,attorney,Positive,Aerobic,2.96
STR_765,Bacillus,middle,Negative,Aerobic,9.34
STR_234,Streptococcus,individual,Negative,Aerobic,2.33
STR_586,Clostridium,look,Positive,Facultative Anaerobe,3.68
STR_615,Clostridium,majority,Negative,Aerobic,6.55
STR_265,Clostridium,those,Negative,Anaerobic,9.02
STR_732,Clostridium,one,Positive,Microaerophilic,7.35
STR_689,Staphylococcus,watch,Positive,Anaerobic,9.71
STR_107,Bacillus,shoulder,Negative,Anaerobic,9.05
STR_734,Lactobacillus,force,Positive,Aerobic,4.35
STR_622,Streptococcus,home,Negative,Microaerophilic,5.71
STR_682,Lactobacillus,buy,Positive,Facultative Anaerobe,1.21
STR_691,Lactobacillus,at,Negative,Microaerophilic,7.79
STR_328,Clostridium,I,Positive,Microaerophilic,2.28
STR_670,Bacillus,size,Positive,Microaerophilic,2.45
STR_767,Staphylococcus,ball,Negative,Microaerophilic,9.76
STR_472,Staphylococcus,enough,Positive,Aerobic,0.88
STR_997,Pseudomonas,air,Negative,Facultative Anaerobe,3.54
STR_914,Streptococcus,through,Positive,Microaerophilic,5.61
STR_144,Staphylococcus,early,Negative,Facultative Anaerobe,8.71
STR_119,Lactobacillus,although,Negative,Anaerobic,9.91
STR_841,Staphylococcus,himself,Positive,Facultative Anaerobe,7.21
STR_318,Bacillus,hold,Positive,Aerobic,8.13
STR_673,Lactobacillus,send,Negative,Facultative Anaerobe,0.91
STR_902,Staphylococcus,so,Negative,Anaerobic,5.93
STR_509,Pseudomonas,heart,Negative,Microaerophilic,7.14
STR_680,Pseudomonas,everyone,Negative,Aerobic,1.38
STR_807,Pseudomonas,run,Positive,Aerobic,6.73
STR_589,Streptococcus,example,Positive,Microaerophilic,7.14
STR_434,Clostridium,produce,Positive,Aerobic,0.59
STR_590,Clostridium,health,Positive,Aerobic,4.83
STR_579,Staphylococcus,PM,Negative,Aerobic,4.37
STR_250,Staphylococcus,large,Negative,Facultative Anaerobe,2.84
STR_503,Streptococcus,true,Positive,Facultative Anaerobe,2.27
STR_887,Clostridium,century,Positive,Anaerobic,9.83
STR_268,Clostridium,performance,Negative,Microaerophilic,9.04
STR_739,Pseudomonas,wait,Positive,Facultative Anaerobe,7.3
STR_940,Lactobacillus,improve,Negative,Facultative Anaerobe,6.85
STR_396,Clostridium,political,Positive,Microaerophilic,6.68
STR_665,Lactobacillus,close,Negative,Aerobic,7.25
STR_720,Pseudomonas,such,Negative,Aerobic,6.93
STR_176,Bacillus,buy,Negative,Microaerophilic,2.04
STR_997,Lactobacillus,model,Positive,Microaerophilic,4.08
STR_874,Lactobacillus,whom,Positive,Microaerophilic,7.99
STR_997,Bacillus,whatever,Positive,Anaerobic,5.78
STR_453,Lactobacillus,door,Positive,Microaerophilic,5.35
STR_409,Streptococcus,police,Negative,Aerobic,4.8
STR_198,Streptococcus,economy,Positive,Aerobic,3.12
STR_696,Bacillus,attack,Negative,Facultative Anaerobe,8.4
STR_984,Streptococcus,best,Negative,Anaerobic,1.77
STR_639,Staphylococcus,great,Positive,Microaerophilic,2.07
STR_473,Pseudomonas,nature,Negative,Aerobic,1.4
STR_492,Streptococcus,public,Positive,Anaerobic,4.48
STR_465,Clostridium,best,Positive,Facultative Anaerobe,0.97
STR_124,Lactobacillus,cold,Positive,Facultative Anaerobe,4.45
STR_612,Bacillus,successful,Positive,Anaerobic,2.32
STR_478,Lactobacillus,center,Positive,Anaerobic,3.94
STR_543,Bacillus,truth,Negative,Microaerophilic,3.41
STR_611,Streptococcus,then,Positive,Facultative Anaerobe,8.9
STR_904,Bacillus,dark,Positive,Aerobic,5.34
STR_386,Lactobacillus,cause,Positive,Microaerophilic,9.03
STR_842,Lactobacillus,theory,Negative,Microaerophilic,2.38
STR_391,Bacillus,gas,Positive,Anaerobic,9.21
STR_893,Staphylococcus,international,Negative,Facultative Anaerobe,5.64
STR_413,Lactobacillus,most,Positive,Facultative Anaerobe,5.7
STR_143,Clostridium,store,Positive,Facultative Anaerobe,9.65
STR_676,Clostridium,explain,Positive,Microaerophilic,4.41
STR_948,Staphylococcus,environment,Negative,Anaerobic,7.65
STR_308,Clostridium,term,Positive,Aerobic,1.49
STR_427,Streptococcus,summer,Positive,Anaerobic,4.38
STR_116,Lactobacillus,about,Positive,Anaerobic,3.82
STR_910,Lactobacillus,box,Negative,Aerobic,9.85
STR_849,Pseudomonas,month,Negative,Microaerophilic,7.53
STR_612,Clostridium,computer,Positive,Facultative Anaerobe,9.8
STR_272,Pseudomonas,benefit,Positive,Facultative Anaerobe,2.03
STR_419,Lactobacillus,Mr,Negative,Facultative Anaerobe,7.59
STR_730,Staphylococcus,indeed,Negative,Anaerobic,1.72
STR_907,Lactobacillus,act,Positive,Aerobic,8.26
STR_398,Staphylococcus,one,Positive,Aerobic,4.37
STR_704,Clostridium,value,Negative,Aerobic,6.35
STR_960,Staphylococcus,military,Positive,Microaerophilic,8.4
STR_788,Lactobacillus,represent,Negative,Aerobic,6.97
STR_726,Staphylococcus,here,Positive,Anaerobic,0.68
STR_406,Staphylococcus,in,Positive,Aerobic,3.59
STR_744,Clostridium,student,Negative,Anaerobic,1.77
STR_709,Clostridium,bank,Positive,Facultative Anaerobe,0.58
STR_586,Streptococcus,work,Negative,Facultative Anaerobe,3.94
STR_108,Pseudomonas,thing,Negative,Aerobic,7.5
STR_274,Clostridium,significant,Negative,Anaerobic,5.47
STR_433,Bacillus,owner,Positive,Aerobic,7.66
STR_946,Lactobacillus,color,Negative,Anaerobic,6.37
STR_483,Bacillus,unit,Negative,Facultative Anaerobe,9.06
STR_491,Clostridium,either,Positive,Aerobic,7.54
STR_570,Lactobacillus,life,Positive,Microaerophilic,4.03
STR_538,Bacillus,color,Positive,Microaerophilic,4.39
STR_673,Lactobacillus,coach,Positive,Facultative Anaerobe,5.66
STR_904,Pseudomonas,despite,Negative,Microaerophilic,1.9
STR_169,Pseudomonas,beat,Positive,Facultative Anaerobe,8.4
STR_446,Bacillus,girl,Positive,Aerobic,7.37
STR_484,Clostridium,thing,Positive,Facultative Anaerobe,1.13
STR_456,Bacillus,area,Negative,Anaerobic,1.83
STR_547,Bacillus,military,Negative,Facultative Anaerobe,3.04
STR_113,Streptococcus,ground,Negative,Facultative Anaerobe,4.39
STR_228,Lactobacillus,yourself,Negative,Facultative Anaerobe,1.0
STR_255,Staphylococcus,theory,Negative,Aerobic,9.52
STR_230,Pseudomonas,single,Positive,Microaerophilic,3.76
STR_323,Bacillus,friend,Positive,Microaerophilic,6.93
STR_121,Bacillus,record,Negative,Anaerobic,0.84
STR_765,Lactobacillus,adult,Negative,Microaerophilic,2.89
STR_530,Clostridium,painting,Positive,Microaerophilic,7.43
STR_958,Lactobacillus,class,Positive,Facultative Anaerobe,1.28
STR_998,Lactobacillus,consumer,Negative,Anaerobic,2.56
STR_467,Bacillus,agree,Positive,Aerobic,7.58
STR_524,Staphylococcus,test,Positive,Anaerobic,2.38
STR_596,Clostridium,old,Positive,Anaerobic,5.12
STR_286,Lactobacillus,with,Negative,Anaerobic,3.42
STR_886,Streptococcus,enjoy,Positive,Aerobic,3.52
STR_331,Bacillus,prove,Negative,Anaerobic,1.18
STR_183,Clostridium,result,Positive,Facultative Anaerobe,7.43
STR_541,Streptococcus,may,Positive,Facultative Anaerobe,5.59
STR_384,Lactobacillus,likely,Negative,Anaerobic,0.87
STR_819,Staphylococcus,really,Negative,Facultative Anaerobe,5.08
STR_268,Clostridium,top,Negative,Anaerobic,3.58
STR_386,Lactobacillus,single,Positive,Facultative Anaerobe,1.57
STR_318,Streptococcus,food,Negative,Anaerobic,1.2
STR_622,Bacillus,break,Positive,Microaerophilic,9.19
STR_691,Streptococcus,thing,Positive,Facultative Anaerobe,1.62
STR_961,Pseudomonas,loss,Negative,Microaerophilic,1.9
STR_962,Streptococcus,statement,Negative,Anaerobic,5.3
STR_253,Streptococcus,but,Positive,Facultative Anaerobe,4.76
STR_558,Pseudomonas,director,Positive,Aerobic,8.87
STR_542,Lactobacillus,eye,Negative,Anaerobic,3.77
STR_918,Clostridium,central,Positive,Facultative Anaerobe,2.71
STR_223,Clostridium,similar,Negative,Microaerophilic,7.6
STR_613,Clostridium,middle,Positive,Anaerobic,5.92
STR_956,Pseudomonas,hundred,Negative,Facultative Anaerobe,7.3
STR_336,Bacillus,course,Negative,Facultative Anaerobe,3.65
STR_383,Bacillus,year,Positive,Facultative Anaerobe,6.81
STR_800,Staphylococcus,standard,Negative,Anaerobic,3.26
STR_433,Streptococcus,claim,Positive,Microaerophilic,9.53
STR_143,Streptococcus,not,Negative,Aerobic,8.01
STR_275,Bacillus,thing,Positive,Facultative Anaerobe,5.41
STR_380,Streptococcus,evening,Negative,Aerobic,5.8
STR_168,Pseudomonas,scene,Positive,Anaerobic,4.08
STR_599,Clostridium,their,Positive,Microaerophilic,9.65
STR_728,Pseudomonas,set,Positive,Aerobic,0.8
STR_260,Pseudomonas,word,Negative,Aerobic,0.84
STR_739,Lactobacillus,real,Positive,Anaerobic,7.65
STR_917,Bacillus,walk,Negative,Anaerobic,1.3
STR_136,Clostridium,already,Negative,Facultative Anaerobe,9.69
STR_254,Pseudomonas,field,Positive,Facultative Anaerobe,2.54
STR_332,Clostridium,skin,Positive,Facultative Anaerobe,9.11
STR_868,Streptococcus,maintain,Negative,Anaerobic,7.82
STR_668,Pseudomonas,role,Positive,Microaerophilic,8.35
STR_891,Streptococcus,work,Negative,Anaerobic,6.55
STR_466,Pseudomonas,figure,Positive,Microaerophilic,6.35
STR_464,Clostridium,play,Positive,Anaerobic,9.63
STR_354,Streptococcus,book,Positive,Aerobic,4.26
STR_592,Pseudomonas,listen,Positive,Anaerobic,3.9
STR_496,Clostridium,around,Negative,Anaerobic,2.58
STR_642,Lactobacillus,against,Negative,Anaerobic,3.79
