strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_700,Clostridium,give,Positive,Microaerophilic,5.24
STR_556,Streptococcus,view,Negative,Aerobic,5.65
STR_396,Bacillus,catch,Positive,Anaerobic,7.5
STR_852,Clostridium,training,Positive,Aerobic,4.26
STR_788,Clostridium,market,Positive,Anaerobic,9.53
STR_257,Streptococcus,deal,Positive,Anaerobic,9.82
STR_509,Pseudomonas,usually,Negative,Microaerophilic,5.58
STR_945,Streptococcus,statement,Negative,Anaerobic,1.33
STR_592,Streptococcus,bag,Negative,Anaerobic,6.16
STR_484,Lactobacillus,movie,Positive,Aerobic,7.32
STR_343,Staphylococcus,song,Negative,Microaerophilic,7.84
STR_842,Pseudomonas,school,Negative,Aerobic,9.74
STR_502,Bacillus,look,Positive,Aerobic,2.21
STR_202,Bacillus,decide,Negative,Microaerophilic,2.76
STR_180,Staphylococcus,where,Positive,Facultative Anaerobe,6.77
STR_544,Clostridium,environmental,Positive,Aerobic,5.07
STR_139,Pseudomonas,threat,Positive,Aerobic,2.47
STR_499,Streptococcus,size,Negative,Anaerobic,6.31
STR_921,Streptococcus,board,Negative,Microaerophilic,3.78
STR_940,Lactobacillus,all,Negative,Microaerophilic,7.85
STR_316,Staphylococcus,yard,Negative,Aerobic,8.04
STR_334,Lactobacillus,which,Negative,Facultative Anaerobe,7.62
STR_551,Pseudomonas,poor,Negative,Microaerophilic,6.47
STR_373,Pseudomonas,evening,Positive,Aerobic,9.69
STR_928,Streptococcus,occur,Negative,Facultative Anaerobe,9.88
STR_488,Streptococcus,season,Negative,Aerobic,7.94
STR_699,Streptococcus,resource,Positive,Microaerophilic,6.65
STR_942,Staphylococcus,discuss,Negative,Microaerophilic,7.91
STR_885,Lactobacillus,majority,Positive,Anaerobic,0.8
STR_462,Lactobacillus,future,Negative,Anaerobic,6.25
STR_695,Bacillus,may,Positive,Microaerophilic,9.04
STR_525,Pseudomonas,live,Positive,Facultative Anaerobe,7.63
STR_214,Bacillus,at,Negative,Aerobic,4.83
STR_581,Bacillus,would,Positive,Anaerobic,6.87
STR_977,Lactobacillus,first,Positive,Aerobic,7.65
STR_248,Staphylococcus,strategy,Positive,Aerobic,8.72
STR_419,Pseudomonas,behavior,Negative,Microaerophilic,4.34
STR_201,Streptococcus,cut,Negative,Aerobic,2.35
STR_451,Staphylococcus,standard,Positive,Facultative Anaerobe,3.42
STR_391,Clostridium,law,Positive,Microaerophilic,3.93
STR_787,Clostridium,matter,Negative,Microaerophilic,5.79
STR_788,Lactobacillus,of,Negative,Facultative Anaerobe,2.04
STR_569,Staphylococcus,station,Positive,Anaerobic,3.9
STR_875,Staphylococcus,every,Positive,Anaerobic,3.55
STR_908,Streptococcus,nice,Negative,Anaerobic,5.02
STR_829,Lactobacillus,early,Positive,Aerobic,7.51
STR_547,Lactobacillus,effect,Negative,Microaerophilic,6.1
STR_246,Bacillus,law,Negative,Aerobic,0.59
STR_910,Lactobacillus,letter,Negative,Aerobic,7.95
STR_616,Clostridium,me,Negative,Anaerobic,4.99
STR_560,Streptococcus,return,Positive,Anaerobic,5.16
STR_634,Streptococcus,late,Negative,Facultative Anaerobe,6.14
STR_385,Staphylococcus,likely,Negative,Facultative Anaerobe,7.6
STR_174,Staphylococcus,ability,Positive,Anaerobic,4.36
STR_817,Clostridium,think,Negative,Aerobic,5.13
STR_491,Staphylococcus,stand,Positive,Anaerobic,1.97
STR_524,Streptococcus,try,Positive,Aerobic,6.71
STR_919,Lactobacillus,management,Positive,Anaerobic,4.0
STR_720,Bacillus,method,Positive,Microaerophilic,5.23
STR_283,Staphylococcus,evidence,Positive,Anaerobic,4.48
STR_614,Staphylococcus,class,Negative,Anaerobic,5.1
STR_979,Bacillus,series,Negative,Facultative Anaerobe,4.43
STR_341,Pseudomonas,oil,Negative,Microaerophilic,2.36
STR_599,Pseudomonas,though,Negative,Facultative Anaerobe,1.43
STR_167,Pseudomonas,explain,Positive,Aerobic,8.33
STR_294,Streptococcus,attention,Positive,Microaerophilic,4.61
STR_617,Bacillus,guess,Positive,Aerobic,4.77
STR_106,Bacillus,different,Positive,Facultative Anaerobe,3.44
STR_895,Lactobacillus,floor,Positive,Microaerophilic,0.74
STR_572,Staphylococcus,every,Positive,Aerobic,6.2
STR_664,Clostridium,develop,Negative,Anaerobic,6.5
STR_254,Clostridium,act,Negative,Anaerobic,0.92
STR_103,Pseudomonas,he,Positive,Aerobic,2.59
STR_225,Streptococcus,tax,Positive,Facultative Anaerobe,0.54
STR_590,Streptococcus,entire,Negative,Facultative Anaerobe,2.98
STR_610,Bacillus,hot,Positive,Aerobic,7.94
STR_507,Streptococcus,friend,Negative,Aerobic,6.27
STR_439,Staphylococcus,popular,Positive,Microaerophilic,3.6
STR_660,Lactobacillus,song,Positive,Facultative Anaerobe,5.62
STR_784,Pseudomonas,argue,Negative,Aerobic,2.07
STR_846,Streptococcus,hair,Positive,Microaerophilic,4.73
STR_355,Clostridium,red,Negative,Microaerophilic,2.63
