strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_551,Pseudomonas,including,Negative,Aerobic,6.81
STR_174,Clostridium,such,Negative,Facultative Anaerobe,7.99
STR_308,Pseudomonas,drive,Negative,Microaerophilic,1.92
STR_220,Clostridium,mission,Positive,Microaerophilic,0.68
STR_832,Streptococcus,specific,Negative,Facultative Anaerobe,8.57
STR_640,Lactobacillus,take,Negative,Aerobic,5.39
STR_937,Bacillus,one,Negative,Facultative Anaerobe,2.24
STR_925,Staphylococcus,during,Positive,Anaerobic,5.07
STR_559,Lactobacillus,hope,Negative,Facultative Anaerobe,9.63
STR_669,Clostridium,certain,Negative,Facultative Anaerobe,7.14
STR_661,Bacillus,few,Negative,Aerobic,9.24
STR_342,Clostridium,along,Positive,Anaerobic,4.53
STR_498,Pseudomonas,door,Negative,Anaerobic,7.37
STR_806,Streptococcus,budget,Negative,Aerobic,2.71
STR_285,Lactobacillus,start,Positive,Aerobic,4.05
STR_186,Bacillus,stuff,Positive,Facultative Anaerobe,1.25
STR_747,Streptococcus,possible,Positive,Anaerobic,4.08
STR_465,Streptococcus,usually,Negative,Anaerobic,6.72
STR_728,Streptococcus,during,Negative,Facultative Anaerobe,0.82
STR_403,Clostridium,national,Positive,Facultative Anaerobe,7.08
STR_581,Lactobacillus,type,Negative,Microaerophilic,1.62
STR_422,Staphylococcus,institution,Negative,Aerobic,6.68
STR_386,Streptococcus,family,Positive,Facultative Anaerobe,5.22
STR_631,Pseudomonas,spring,Positive,Facultative Anaerobe,8.89
STR_330,Pseudomonas,care,Positive,Facultative Anaerobe,6.15
STR_468,Staphylococcus,too,Positive,Anaerobic,8.69
STR_246,Bacillus,common,Positive,Anaerobic,5.53
STR_908,Staphylococcus,about,Positive,Microaerophilic,6.78
STR_115,Pseudomonas,some,Positive,Microaerophilic,0.63
STR_599,Lactobacillus,discuss,Negative,Aerobic,8.22
STR_111,Bacillus,information,Negative,Facultative Anaerobe,3.37
STR_741,Staphylococcus,gas,Positive,Aerobic,6.2
STR_298,Staphylococcus,eye,Positive,Facultative Anaerobe,6.18
STR_982,Bacillus,once,Positive,Anaerobic,8.81
STR_457,Bacillus,security,Negative,Microaerophilic,4.37
STR_664,Clostridium,school,Positive,Anaerobic,7.47
STR_979,Bacillus,push,Negative,Anaerobic,4.46
STR_153,Bacillus,field,Positive,Microaerophilic,3.32
STR_509,Clostridium,guy,Positive,Facultative Anaerobe,9.85
STR_312,Pseudomonas,herself,Positive,Anaerobic,7.17
STR_873,Staphylococcus,once,Positive,Facultative Anaerobe,2.82
STR_337,Streptococcus,identify,Negative,Aerobic,9.95
STR_453,Pseudomonas,action,Positive,Anaerobic,6.41
STR_441,Clostridium,begin,Positive,Facultative Anaerobe,7.19
STR_970,Staphylococcus,their,Negative,Aerobic,6.83
STR_948,Streptococcus,thus,Negative,Anaerobic,7.13
STR_891,Pseudomonas,chance,Positive,Aerobic,9.03
STR_541,Bacillus,production,Positive,Aerobic,8.25
STR_415,Lactobacillus,through,Positive,Aerobic,9.39
STR_742,Streptococcus,door,Negative,Facultative Anaerobe,2.54
STR_566,Streptococcus,left,Positive,Microaerophilic,8.0
STR_987,Pseudomonas,structure,Negative,Microaerophilic,7.4
STR_412,Clostridium,development,Positive,Facultative Anaerobe,0.6
STR_147,Bacillus,political,Negative,Facultative Anaerobe,5.77
STR_788,Clostridium,same,Negative,Facultative Anaerobe,4.65
STR_226,Lactobacillus,occur,Negative,Facultative Anaerobe,6.08
STR_411,Pseudomonas,rate,Negative,Facultative Anaerobe,3.79
STR_724,Staphylococcus,back,Negative,Aerobic,8.97
STR_332,Pseudomonas,federal,Negative,Facultative Anaerobe,8.94
STR_108,Bacillus,must,Positive,Aerobic,6.6
STR_479,Staphylococcus,job,Positive,Anaerobic,6.03
STR_983,Staphylococcus,occur,Negative,Microaerophilic,2.91
STR_650,Clostridium,maintain,Positive,Anaerobic,6.93
STR_205,Clostridium,public,Negative,Aerobic,6.82
STR_130,Lactobacillus,spring,Negative,Facultative Anaerobe,8.62
STR_617,Clostridium,affect,Positive,Facultative Anaerobe,4.81
STR_984,Staphylococcus,drug,Positive,Anaerobic,0.9
STR_595,Lactobacillus,PM,Negative,Microaerophilic,1.58
STR_178,Bacillus,stand,Positive,Anaerobic,3.46
STR_518,Pseudomonas,enjoy,Negative,Facultative Anaerobe,9.98
STR_495,Bacillus,police,Positive,Facultative Anaerobe,4.99
STR_755,Streptococcus,reduce,Positive,Aerobic,8.38
STR_207,Lactobacillus,son,Negative,Aerobic,5.46
STR_689,Lactobacillus,must,Negative,Aerobic,8.44
STR_842,Lactobacillus,return,Negative,Microaerophilic,4.99
STR_995,Staphylococcus,parent,Positive,Anaerobic,4.48
STR_213,Staphylococcus,same,Positive,Anaerobic,2.31
STR_379,Clostridium,fear,Positive,Facultative Anaerobe,6.17
STR_680,Clostridium,part,Positive,Anaerobic,2.72
STR_398,Lactobacillus,imagine,Negative,Microaerophilic,5.24
STR_204,Streptococcus,amount,Negative,Aerobic,5.62
STR_233,Bacillus,experience,Positive,Facultative Anaerobe,1.01
STR_396,Streptococcus,plan,Positive,Facultative Anaerobe,2.74
STR_591,Lactobacillus,ready,Negative,Anaerobic,4.09
STR_753,Staphylococcus,lead,Positive,Anaerobic,3.86
STR_607,Clostridium,with,Negative,Facultative Anaerobe,9.98
STR_636,Lactobacillus,message,Positive,Aerobic,3.67
STR_565,Pseudomonas,study,Positive,Facultative Anaerobe,1.22
STR_765,Clostridium,project,Negative,Facultative Anaerobe,2.52
STR_635,Streptococcus,hot,Negative,Aerobic,3.34
