strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_169,Pseudomonas,recent,Positive,Aerobic,2.38
STR_354,Streptococcus,behavior,Negative,Anaerobic,7.85
STR_881,Streptococcus,someone,Positive,Microaerophilic,3.37
STR_192,Clostridium,would,Positive,Facultative Anaerobe,4.45
STR_317,Streptococcus,activity,Negative,Anaerobic,7.44
STR_902,Staphylococcus,magazine,Positive,Microaerophilic,3.96
STR_494,Streptococcus,should,Negative,Facultative Anaerobe,8.71
STR_971,Staphylococcus,eat,Negative,Microaerophilic,1.1
STR_325,Bacillus,role,Negative,Microaerophilic,3.87
STR_946,Clostridium,soldier,Negative,Microaerophilic,3.58
STR_963,Pseudomonas,watch,Negative,Facultative Anaerobe,5.3
STR_675,Lactobacillus,approach,Negative,Aerobic,4.91
STR_557,Streptococcus,apply,Negative,Facultative Anaerobe,5.4
STR_811,Bacillus,growth,Positive,Aerobic,9.41
STR_791,Clostridium,artist,Negative,Facultative Anaerobe,2.93
STR_492,Bacillus,watch,Positive,Facultative Anaerobe,2.59
STR_311,Pseudomonas,ground,Positive,Anaerobic,1.85
STR_788,Streptococcus,him,Negative,Microaerophilic,8.81
STR_140,Pseudomonas,end,Negative,Aerobic,3.32
STR_237,Lactobacillus,statement,Positive,Microaerophilic,5.77
STR_468,Bacillus,high,Positive,Facultative Anaerobe,4.35
STR_385,Pseudomonas,every,Negative,Aerobic,7.23
STR_357,Lactobacillus,then,Positive,Facultative Anaerobe,0.8
STR_509,Staphylococcus,chair,Negative,Anaerobic,0.88
STR_536,Staphylococcus,dark,Positive,Anaerobic,2.0
STR_322,Streptococcus,someone,Negative,Microaerophilic,6.84
STR_591,Streptococcus,just,Positive,Aerobic,3.82
STR_775,Clostridium,play,Negative,Anaerobic,1.11
STR_550,Bacillus,region,Positive,Anaerobic,4.44
STR_795,Bacillus,trade,Positive,Anaerobic,2.46
STR_289,Staphylococcus,and,Negative,Anaerobic,9.17
STR_377,Lactobacillus,heart,Negative,Anaerobic,2.54
STR_226,Streptococcus,cost,Negative,Aerobic,1.07
STR_639,Lactobacillus,product,Negative,Microaerophilic,9.63
STR_973,Pseudomonas,around,Positive,Facultative Anaerobe,9.97
STR_156,Staphylococcus,prove,Negative,Facultative Anaerobe,7.12
STR_405,Lactobacillus,hard,Negative,Microaerophilic,6.9
STR_470,Clostridium,item,Positive,Anaerobic,6.34
STR_660,Pseudomonas,discuss,Positive,Anaerobic,6.11
STR_428,Pseudomonas,drug,Negative,Facultative Anaerobe,5.22
STR_798,Staphylococcus,back,Negative,Aerobic,6.94
STR_700,Pseudomonas,then,Negative,Aerobic,0.93
STR_914,Bacillus,moment,Negative,Aerobic,8.94
STR_892,Bacillus,conference,Negative,Microaerophilic,9.35
STR_714,Staphylococcus,painting,Negative,Microaerophilic,2.12
STR_473,Streptococcus,claim,Negative,Anaerobic,7.92
STR_944,Clostridium,stage,Positive,Facultative Anaerobe,2.57
STR_588,Bacillus,people,Negative,Aerobic,6.06
STR_747,Staphylococcus,life,Positive,Facultative Anaerobe,0.67
STR_888,Pseudomonas,still,Positive,Anaerobic,3.22
STR_313,Clostridium,responsibility,Negative,Facultative Anaerobe,3.31
STR_612,Clostridium,data,Negative,Facultative Anaerobe,4.76
STR_309,Clostridium,only,Positive,Anaerobic,9.0
STR_842,Lactobacillus,black,Positive,Microaerophilic,7.33
STR_532,Bacillus,sport,Negative,Facultative Anaerobe,3.95
STR_939,Clostridium,include,Positive,Anaerobic,1.58
STR_771,Lactobacillus,need,Negative,Facultative Anaerobe,0.81
STR_296,Bacillus,all,Negative,Anaerobic,7.02
STR_110,Staphylococcus,far,Positive,Microaerophilic,7.3
STR_349,Staphylococcus,treatment,Positive,Anaerobic,9.9
STR_365,Streptococcus,wall,Positive,Facultative Anaerobe,8.1
STR_562,Bacillus,popular,Negative,Anaerobic,1.64
STR_561,Clostridium,owner,Negative,Microaerophilic,1.93
STR_321,Pseudomonas,not,Negative,Aerobic,8.91
STR_412,Staphylococcus,see,Negative,Microaerophilic,3.47
STR_705,Bacillus,rule,Positive,Anaerobic,7.77
STR_181,Clostridium,ago,Positive,Aerobic,9.66
STR_564,Pseudomonas,knowledge,Negative,Microaerophilic,5.64
STR_384,Lactobacillus,measure,Positive,Anaerobic,0.62
STR_983,Staphylococcus,job,Negative,Microaerophilic,1.99
STR_544,Lactobacillus,clear,Positive,Facultative Anaerobe,4.27
STR_609,Streptococcus,reach,Negative,Microaerophilic,4.21
STR_878,Clostridium,upon,Positive,Facultative Anaerobe,0.79
STR_807,Streptococcus,news,Negative,Anaerobic,6.36
STR_552,Pseudomonas,scene,Positive,Microaerophilic,7.58
STR_934,Staphylococcus,point,Positive,Anaerobic,8.5
STR_791,Staphylococcus,under,Positive,Anaerobic,1.44
STR_209,Pseudomonas,visit,Positive,Facultative Anaerobe,2.89
STR_657,Pseudomonas,investment,Negative,Anaerobic,9.81
STR_176,Bacillus,never,Positive,Anaerobic,7.42
STR_915,Lactobacillus,stage,Negative,Aerobic,2.51
STR_479,Clostridium,step,Negative,Microaerophilic,9.37
STR_135,Staphylococcus,open,Negative,Facultative Anaerobe,9.37
STR_848,Lactobacillus,world,Positive,Anaerobic,7.05
STR_502,Bacillus,discuss,Positive,Facultative Anaerobe,6.17
STR_394,Streptococcus,home,Positive,Aerobic,8.76
STR_923,Clostridium,night,Negative,Facultative Anaerobe,9.04
STR_471,Staphylococcus,many,Negative,Microaerophilic,2.05
STR_811,Bacillus,stuff,Positive,Microaerophilic,3.69
STR_447,Staphylococcus,part,Negative,Aerobic,8.17
STR_475,Staphylococcus,until,Positive,Aerobic,0.74
STR_736,Lactobacillus,agreement,Positive,Aerobic,3.62
STR_712,Streptococcus,glass,Negative,Anaerobic,4.0
STR_351,Pseudomonas,Congress,Negative,Aerobic,6.37
STR_760,Lactobacillus,head,Negative,Anaerobic,1.13
STR_441,Clostridium,song,Positive,Aerobic,5.71
STR_924,Lactobacillus,minute,Positive,Facultative Anaerobe,3.06
STR_772,Bacillus,knowledge,Negative,Microaerophilic,9.21
STR_526,Clostridium,want,Negative,Anaerobic,8.84
STR_988,Bacillus,affect,Negative,Anaerobic,8.5
STR_375,Bacillus,fill,Negative,Anaerobic,2.29
STR_200,Bacillus,poor,Positive,Aerobic,6.79
STR_452,Clostridium,leave,Negative,Microaerophilic,5.76
STR_483,Clostridium,enough,Positive,Microaerophilic,9.54
STR_222,Staphylococcus,law,Positive,Aerobic,7.09
STR_914,Lactobacillus,box,Negative,Microaerophilic,8.68
STR_792,Clostridium,big,Negative,Anaerobic,5.55
