strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_601,Streptococcus,whose,Negative,Aerobic,6.59
STR_885,Bacillus,follow,Negative,Aerobic,3.31
STR_266,Staphylococcus,first,Positive,Anaerobic,0.65
STR_382,Streptococcus,front,Positive,Anaerobic,4.7
STR_337,Bacillus,be,Negative,Facultative Anaerobe,3.04
STR_650,Lactobacillus,dog,Positive,Facultative Anaerobe,1.25
STR_977,Clostridium,instead,Positive,Aerobic,6.74
STR_201,Bacillus,structure,Positive,Anaerobic,0.73
STR_655,Streptococcus,western,Negative,Facultative Anaerobe,3.33
STR_883,Staphylococcus,expert,Negative,Microaerophilic,1.05
STR_272,Streptococcus,general,Positive,Microaerophilic,8.19
STR_976,Clostridium,man,Positive,Anaerobic,8.33
STR_510,Bacillus,green,Positive,Anaerobic,0.69
STR_571,Lactobacillus,people,Negative,Microaerophilic,8.79
STR_628,Bacillus,focus,Negative,Microaerophilic,4.75
STR_829,Pseudomonas,sport,Positive,Microaerophilic,3.41
STR_857,Clostridium,fund,Positive,Anaerobic,6.96
STR_459,Clostridium,few,Positive,Microaerophilic,5.41
STR_834,Pseudomonas,they,Negative,Anaerobic,1.93
STR_223,Bacillus,hard,Negative,Facultative Anaerobe,7.7
STR_415,Staphylococcus,personal,Negative,Facultative Anaerobe,9.0
STR_105,Pseudomonas,scientist,Positive,Aerobic,8.39
STR_576,Streptococcus,born,Negative,Anaerobic,7.56
STR_388,Staphylococcus,staff,Negative,Microaerophilic,5.44
STR_337,Streptococcus,bit,Positive,Anaerobic,1.81
STR_143,Bacillus,possible,Positive,Aerobic,6.57
STR_746,Clostridium,safe,Positive,Microaerophilic,3.53
STR_661,Lactobacillus,plan,Positive,Aerobic,5.8
STR_294,Staphylococcus,safe,Positive,Anaerobic,8.31
STR_835,Lactobacillus,trip,Negative,Anaerobic,7.38
STR_136,Staphylococcus,billion,Positive,Aerobic,8.62
STR_622,Clostridium,sea,Positive,Facultative Anaerobe,9.22
STR_994,Bacillus,every,Negative,Aerobic,5.07
STR_385,Clostridium,less,Positive,Microaerophilic,3.98
STR_435,Staphylococcus,every,Negative,Facultative Anaerobe,6.76
STR_763,Streptococcus,four,Positive,Facultative Anaerobe,2.12
STR_923,Clostridium,or,Positive,Facultative Anaerobe,7.82
STR_277,Staphylococcus,west,Negative,Microaerophilic,6.18
STR_790,Pseudomonas,agency,Positive,Microaerophilic,4.65
STR_898,Staphylococcus,your,Positive,Microaerophilic,5.95
STR_325,Pseudomonas,itself,Positive,Anaerobic,5.38
STR_617,Streptococcus,floor,Positive,Facultative Anaerobe,7.8
STR_682,Bacillus,level,Positive,Facultative Anaerobe,6.95
STR_534,Clostridium,whose,Negative,Facultative Anaerobe,3.49
STR_211,Streptococcus,society,Negative,Aerobic,8.62
STR_721,Staphylococcus,whether,Positive,Anaerobic,4.35
STR_366,Lactobacillus,part,Positive,Facultative Anaerobe,7.94
STR_878,Lactobacillus,discussion,Negative,Anaerobic,2.97
STR_684,Lactobacillus,year,Positive,Microaerophilic,5.06
STR_567,Bacillus,service,Positive,Microaerophilic,9.01
STR_448,Clostridium,personal,Positive,Facultative Anaerobe,3.02
STR_777,Clostridium,history,Negative,Microaerophilic,5.05
STR_680,Clostridium,lot,Positive,Anaerobic,7.97
STR_552,Lactobacillus,case,Positive,Facultative Anaerobe,4.31
STR_503,Bacillus,if,Positive,Microaerophilic,3.52
STR_613,Clostridium,already,Positive,Facultative Anaerobe,7.32
STR_739,Clostridium,drive,Negative,Aerobic,7.0
STR_668,Streptococcus,peace,Positive,Facultative Anaerobe,7.03
STR_158,Staphylococcus,officer,Positive,Aerobic,4.44
STR_322,Lactobacillus,president,Positive,Microaerophilic,3.73
STR_709,Streptococcus,place,Positive,Microaerophilic,7.66
STR_901,Streptococcus,see,Positive,Facultative Anaerobe,4.11
STR_510,Bacillus,name,Positive,Aerobic,6.24
STR_312,Streptococcus,response,Negative,Microaerophilic,7.35
STR_203,Staphylococcus,example,Positive,Facultative Anaerobe,2.77
STR_462,Bacillus,money,Positive,Facultative Anaerobe,5.6
STR_339,Bacillus,American,Negative,Microaerophilic,5.9
STR_925,Pseudomonas,party,Negative,Aerobic,5.29
STR_293,Clostridium,side,Negative,Anaerobic,8.48
STR_844,Lactobacillus,last,Negative,Microaerophilic,1.66
STR_636,Pseudomonas,maintain,Negative,Microaerophilic,2.29
STR_785,Pseudomonas,really,Positive,Microaerophilic,0.91
STR_546,Clostridium,those,Negative,Facultative Anaerobe,7.37
STR_545,Clostridium,and,Negative,Microaerophilic,3.42
STR_367,Bacillus,condition,Positive,Aerobic,9.45
STR_637,Clostridium,reduce,Positive,Anaerobic,9.15
STR_466,Staphylococcus,stock,Positive,Facultative Anaerobe,9.05
STR_485,Clostridium,see,Positive,Aerobic,7.8
STR_108,Clostridium,example,Negative,Anaerobic,1.03
STR_580,Streptococcus,join,Negative,Aerobic,4.11
STR_994,Bacillus,realize,Positive,Facultative Anaerobe,4.09
STR_985,Bacillus,need,Positive,Facultative Anaerobe,7.91
STR_891,Staphylococcus,treatment,Negative,Anaerobic,6.42
STR_684,Streptococcus,month,Negative,Microaerophilic,5.21
STR_431,Staphylococcus,sport,Positive,Microaerophilic,7.67
STR_802,Pseudomonas,interest,Positive,Anaerobic,9.34
STR_112,Lactobacillus,really,Positive,Microaerophilic,6.45
STR_837,Bacillus,political,Positive,Anaerobic,3.72
STR_634,Bacillus,any,Positive,Anaerobic,3.4
STR_424,Staphylococcus,information,Negative,Microaerophilic,3.58
STR_109,Clostridium,everyone,Positive,Aerobic,6.08
STR_858,Streptococcus,debate,Negative,Anaerobic,5.38
STR_303,Staphylococcus,seat,Negative,Facultative Anaerobe,5.73
STR_941,Clostridium,start,Negative,Aerobic,6.85
STR_395,Streptococcus,power,Positive,Microaerophilic,9.21
STR_315,Clostridium,mission,Negative,Facultative Anaerobe,3.27
STR_111,Staphylococcus,run,Positive,Anaerobic,1.17
STR_854,Pseudomonas,when,Positive,Aerobic,1.11
STR_967,Lactobacillus,race,Negative,Microaerophilic,1.2
STR_408,Staphylococcus,response,Negative,Microaerophilic,6.05
STR_779,Bacillus,bill,Positive,Aerobic,2.75
STR_273,Lactobacillus,skin,Positive,Microaerophilic,1.82
STR_948,Lactobacillus,business,Positive,Facultative Anaerobe,5.49
STR_760,Clostridium,star,Positive,Microaerophilic,2.08
STR_123,Clostridium,employee,Positive,Aerobic,5.09
STR_534,Staphylococcus,one,Positive,Anaerobic,7.16
STR_293,Streptococcus,activity,Negative,Anaerobic,7.42
STR_777,Clostridium,I,Positive,Anaerobic,7.38
STR_228,Lactobacillus,common,Negative,Microaerophilic,1.13
STR_953,Bacillus,writer,Positive,Aerobic,9.4
STR_916,Staphylococcus,live,Negative,Microaerophilic,4.25
STR_420,Bacillus,economic,Positive,Anaerobic,9.28
STR_949,Pseudomonas,fill,Positive,Anaerobic,6.41
STR_867,Streptococcus,available,Negative,Facultative Anaerobe,1.2
STR_649,Streptococcus,bed,Negative,Facultative Anaerobe,9.85
STR_801,Pseudomonas,international,Positive,Aerobic,7.3
STR_803,Streptococcus,south,Positive,Microaerophilic,2.89
STR_795,Clostridium,politics,Negative,Microaerophilic,1.51
STR_736,Pseudomonas,nothing,Negative,Anaerobic,5.75
STR_695,Pseudomonas,by,Positive,Aerobic,3.24
STR_445,Clostridium,politics,Positive,Facultative Anaerobe,6.3
STR_710,Streptococcus,have,Negative,Microaerophilic,8.21
STR_933,Lactobacillus,mouth,Negative,Microaerophilic,8.03
STR_940,Pseudomonas,term,Positive,Aerobic,5.23
STR_368,Bacillus,institution,Positive,Anaerobic,3.47
STR_432,Streptococcus,grow,Positive,Anaerobic,5.4
STR_522,Lactobacillus,call,Negative,Facultative Anaerobe,3.67
STR_433,Streptococcus,class,Negative,Aerobic,5.76
STR_758,Clostridium,weight,Positive,Facultative Anaerobe,4.17
STR_661,Streptococcus,painting,Positive,Facultative Anaerobe,8.52
STR_698,Bacillus,six,Negative,Microaerophilic,0.73
STR_754,Lactobacillus,firm,Negative,Aerobic,9.19
STR_617,Clostridium,watch,Negative,Microaerophilic,4.32
STR_621,Streptococcus,necessary,Positive,Microaerophilic,5.58
STR_402,Streptococcus,only,Negative,Aerobic,2.99
STR_689,Staphylococcus,gun,Positive,Aerobic,3.58
STR_223,Streptococcus,list,Positive,Anaerobic,1.84
STR_297,Bacillus,party,Negative,Microaerophilic,9.05
STR_415,Staphylococcus,two,Positive,Aerobic,3.47
STR_452,Pseudomonas,structure,Positive,Aerobic,2.42
STR_979,Pseudomonas,customer,Positive,Facultative Anaerobe,6.86
STR_898,Pseudomonas,worker,Positive,Anaerobic,6.54
STR_789,Bacillus,old,Negative,Microaerophilic,3.81
STR_457,Staphylococcus,government,Negative,Facultative Anaerobe,5.37
STR_977,Staphylococcus,wind,Negative,Microaerophilic,5.41
STR_717,Staphylococcus,even,Negative,Microaerophilic,7.17
STR_796,Lactobacillus,yourself,Positive,Anaerobic,8.45
STR_648,Bacillus,leader,Negative,Microaerophilic,5.89
STR_972,Clostridium,about,Negative,Anaerobic,6.15
STR_428,Clostridium,protect,Negative,Anaerobic,6.54
STR_336,Clostridium,social,Negative,Anaerobic,1.66
STR_410,Staphylococcus,write,Negative,Microaerophilic,7.17
STR_993,Clostridium,prove,Positive,Microaerophilic,1.85
STR_413,Bacillus,meeting,Negative,Microaerophilic,5.57
STR_678,Pseudomonas,place,Positive,Aerobic,1.46
STR_226,Bacillus,save,Negative,Anaerobic,7.55
STR_320,Bacillus,garden,Negative,Anaerobic,3.35
STR_706,Staphylococcus,too,Negative,Facultative Anaerobe,3.27
STR_482,Lactobacillus,future,Positive,Aerobic,6.26
STR_334,Bacillus,into,Negative,Aerobic,2.06
STR_696,Staphylococcus,administration,Positive,Facultative Anaerobe,3.98
STR_534,Bacillus,book,Positive,Microaerophilic,9.58
STR_614,Staphylococcus,police,Negative,Aerobic,9.9
STR_240,Clostridium,city,Positive,Anaerobic,9.57
STR_679,Clostridium,those,Negative,Aerobic,7.07
STR_659,Lactobacillus,growth,Positive,Aerobic,6.42
STR_698,Staphylococcus,mean,Negative,Microaerophilic,6.34
STR_589,Lactobacillus,road,Positive,Microaerophilic,9.86
STR_630,Streptococcus,radio,Negative,Aerobic,1.92
STR_628,Bacillus,skin,Positive,Microaerophilic,6.4
STR_866,Staphylococcus,I,Negative,Facultative Anaerobe,3.35
STR_827,Lactobacillus,true,Positive,Facultative Anaerobe,3.65
STR_901,Staphylococcus,perhaps,Positive,Facultative Anaerobe,1.26
STR_630,Streptococcus,may,Positive,Facultative Anaerobe,2.92
STR_784,Clostridium,cover,Positive,Microaerophilic,9.01
