strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_734,Bacillus,author,Positive,Anaerobic,7.68
STR_292,Pseudomonas,measure,Positive,Anaerobic,1.09
STR_716,Pseudomonas,class,Positive,Anaerobic,5.52
STR_644,Streptococcus,success,Positive,Microaerophilic,2.85
STR_491,Staphylococcus,cell,Positive,Microaerophilic,2.15
STR_862,Staphylococcus,heart,Positive,Anaerobic,5.6
STR_608,Staphylococcus,man,Positive,Facultative Anaerobe,5.63
STR_648,Lactobacillus,should,Positive,Facultative Anaerobe,8.59
STR_929,Streptococcus,prepare,Positive,Aerobic,2.85
STR_605,Staphylococcus,might,Positive,Facultative Anaerobe,5.32
STR_605,Clostridium,audience,Positive,Microaerophilic,1.95
STR_497,Streptococcus,break,Positive,Aerobic,3.11
STR_902,Clostridium,answer,Positive,Anaerobic,1.47
STR_319,Streptococcus,than,Positive,Aerobic,6.27
STR_596,Clostridium,receive,Negative,Aerobic,4.13
STR_408,Clostridium,arrive,Positive,Anaerobic,8.37
STR_557,Bacillus,perhaps,Negative,Aerobic,4.8
STR_140,Clostridium,customer,Negative,Microaerophilic,7.54
STR_954,Clostridium,fight,Negative,Microaerophilic,1.02
STR_574,Lactobacillus,idea,Negative,Anaerobic,7.82
STR_198,Lactobacillus,town,Positive,Aerobic,2.83
STR_780,Streptococcus,set,Positive,Facultative Anaerobe,7.48
STR_640,Lactobacillus,find,Negative,Aerobic,4.8
STR_402,Pseudomonas,rest,Negative,Microaerophilic,1.29
STR_583,Lactobacillus,serious,Positive,Microaerophilic,6.09
STR_557,Bacillus,interesting,Positive,Anaerobic,2.44
STR_592,Pseudomonas,my,Negative,Facultative Anaerobe,8.81
STR_103,Staphylococcus,military,Positive,Facultative Anaerobe,3.16
STR_828,Pseudomonas,economy,Positive,Facultative Anaerobe,1.73
STR_389,Staphylococcus,must,Negative,Aerobic,5.28
STR_414,Clostridium,group,Negative,Anaerobic,6.21
STR_753,Lactobacillus,pattern,Positive,Anaerobic,4.54
STR_387,Staphylococcus,plant,Negative,Microaerophilic,4.55
STR_214,Clostridium,organization,Negative,Microaerophilic,6.16
STR_525,Pseudomonas,parent,Positive,Facultative Anaerobe,7.44
STR_216,Pseudomonas,kind,Positive,Microaerophilic,1.45
STR_444,Staphylococcus,manage,Negative,Aerobic,8.97
STR_246,Clostridium,expect,Negative,Microaerophilic,9.98
STR_686,Bacillus,parent,Negative,Facultative Anaerobe,6.33
STR_254,Pseudomonas,his,Negative,Microaerophilic,7.69
STR_661,Clostridium,leader,Positive,Anaerobic,6.04
STR_427,Staphylococcus,worker,Negative,Facultative Anaerobe,0.96
STR_336,Lactobacillus,floor,Negative,Facultative Anaerobe,6.4
STR_883,Streptococcus,camera,Negative,Facultative Anaerobe,2.52
STR_170,Streptococcus,fast,Negative,Microaerophilic,0.55
STR_357,Clostridium,produce,Negative,Aerobic,5.06
STR_542,Bacillus,various,Negative,Facultative Anaerobe,8.36
STR_867,Streptococcus,produce,Positive,Anaerobic,4.63
STR_316,Streptococcus,sister,Negative,Anaerobic,8.59
STR_707,Clostridium,cut,Positive,Facultative Anaerobe,6.73
STR_562,Lactobacillus,order,Negative,Facultative Anaerobe,2.85
STR_365,Streptococcus,affect,Negative,Microaerophilic,2.45
STR_330,Lactobacillus,human,Negative,Facultative Anaerobe,2.23
STR_389,Staphylococcus,far,Positive,Microaerophilic,7.02
STR_544,Lactobacillus,sit,Negative,Microaerophilic,7.45
STR_587,Bacillus,tonight,Negative,Microaerophilic,5.33
STR_189,Clostridium,similar,Negative,Anaerobic,2.37
STR_224,Streptococcus,stand,Positive,Facultative Anaerobe,2.49
STR_166,Clostridium,official,Positive,Anaerobic,1.64
STR_618,Streptococcus,others,Negative,Facultative Anaerobe,6.17
STR_801,Clostridium,teacher,Negative,Facultative Anaerobe,5.54
STR_153,Staphylococcus,than,Negative,Facultative Anaerobe,7.54
STR_893,Clostridium,process,Negative,Anaerobic,8.86
STR_113,Staphylococcus,window,Negative,Aerobic,7.82
STR_713,Bacillus,reduce,Positive,Anaerobic,7.82
STR_641,Streptococcus,at,Positive,Microaerophilic,9.11
STR_233,Staphylococcus,statement,Positive,Microaerophilic,1.41
STR_874,Clostridium,protect,Negative,Anaerobic,8.64
STR_344,Pseudomonas,nature,Positive,Aerobic,5.38
STR_519,Bacillus,family,Negative,Aerobic,4.13
STR_425,Streptococcus,body,Positive,Anaerobic,8.41
STR_308,Bacillus,page,Positive,Facultative Anaerobe,2.43
STR_901,Clostridium,evidence,Negative,Anaerobic,5.34
STR_966,Clostridium,view,Negative,Aerobic,2.26
STR_741,Lactobacillus,consumer,Positive,Microaerophilic,1.1
STR_170,Streptococcus,current,Negative,Facultative Anaerobe,5.85
STR_917,Bacillus,now,Positive,Microaerophilic,7.85
STR_507,Streptococcus,as,Positive,Aerobic,7.88
STR_804,Pseudomonas,you,Positive,Microaerophilic,1.45
STR_929,Staphylococcus,early,Negative,Anaerobic,5.28
STR_804,Bacillus,let,Negative,Aerobic,2.87
STR_116,Clostridium,add,Negative,Aerobic,8.16
STR_387,Streptococcus,many,Positive,Anaerobic,7.08
STR_317,Bacillus,care,Negative,Facultative Anaerobe,5.43
STR_785,Staphylococcus,surface,Negative,Aerobic,4.44
STR_336,Clostridium,lay,Positive,Aerobic,3.3
STR_104,Lactobacillus,detail,Negative,Anaerobic,7.72
STR_576,Pseudomonas,manager,Positive,Aerobic,9.73
STR_147,Staphylococcus,town,Positive,Anaerobic,1.23
STR_251,Pseudomonas,plant,Positive,Microaerophilic,7.23
STR_443,Bacillus,hold,Positive,Facultative Anaerobe,3.86
STR_320,Streptococcus,response,Positive,Anaerobic,9.85
STR_973,Streptococcus,star,Positive,Facultative Anaerobe,7.98
STR_432,Pseudomonas,analysis,Negative,Aerobic,9.53
STR_906,Lactobacillus,control,Positive,Facultative Anaerobe,2.99
STR_129,Bacillus,consumer,Negative,Aerobic,7.68
STR_700,Bacillus,myself,Positive,Aerobic,4.26
STR_861,Staphylococcus,above,Negative,Microaerophilic,6.42
STR_745,Clostridium,rest,Positive,Microaerophilic,1.46
STR_553,Clostridium,over,Positive,Microaerophilic,9.73
STR_161,Bacillus,better,Negative,Microaerophilic,3.25
STR_378,Clostridium,consumer,Negative,Aerobic,7.9
STR_689,Staphylococcus,daughter,Positive,Facultative Anaerobe,3.6
STR_621,Streptococcus,late,Negative,Facultative Anaerobe,7.48
STR_907,Streptococcus,sure,Positive,Anaerobic,8.42
STR_831,Staphylococcus,up,Positive,Aerobic,3.05
STR_510,Pseudomonas,interest,Negative,Facultative Anaerobe,3.08
STR_227,Streptococcus,half,Positive,Facultative Anaerobe,7.53
STR_913,Streptococcus,recent,Positive,Aerobic,2.46
STR_549,Lactobacillus,price,Negative,Facultative Anaerobe,1.14
STR_154,Streptococcus,relationship,Positive,Microaerophilic,0.67
STR_500,Lactobacillus,last,Positive,Microaerophilic,7.98
STR_445,Clostridium,particular,Negative,Microaerophilic,9.19
STR_896,Lactobacillus,like,Negative,Anaerobic,7.86
STR_292,Streptococcus,son,Negative,Facultative Anaerobe,9.39
STR_902,Streptococcus,sense,Positive,Facultative Anaerobe,9.38
STR_588,Pseudomonas,newspaper,Positive,Microaerophilic,2.11
STR_622,Bacillus,run,Negative,Microaerophilic,6.96
STR_524,Bacillus,even,Negative,Aerobic,3.37
STR_621,Clostridium,professor,Positive,Microaerophilic,6.98
STR_764,Staphylococcus,big,Negative,Facultative Anaerobe,3.45
STR_680,Streptococcus,sort,Positive,Microaerophilic,4.46
STR_672,Pseudomonas,human,Negative,Microaerophilic,8.71
STR_834,Streptococcus,test,Positive,Facultative Anaerobe,9.93
STR_445,Clostridium,care,Negative,Aerobic,8.45
STR_391,Clostridium,clearly,Positive,Facultative Anaerobe,1.77
STR_845,Pseudomonas,size,Positive,Microaerophilic,6.18
STR_116,Staphylococcus,unit,Negative,Microaerophilic,3.43
STR_248,Pseudomonas,price,Negative,Microaerophilic,3.77
STR_722,Lactobacillus,true,Positive,Anaerobic,4.59
STR_465,Staphylococcus,think,Negative,Aerobic,9.63
STR_895,Bacillus,site,Negative,Aerobic,2.75
STR_981,Bacillus,believe,Negative,Anaerobic,4.26
STR_883,Bacillus,major,Negative,Facultative Anaerobe,9.93
STR_369,Lactobacillus,state,Positive,Microaerophilic,2.19
STR_113,Staphylococcus,control,Positive,Microaerophilic,2.07
STR_384,Lactobacillus,ahead,Positive,Facultative Anaerobe,3.28
STR_189,Lactobacillus,different,Negative,Aerobic,7.58
STR_564,Streptococcus,four,Positive,Microaerophilic,4.83
STR_185,Staphylococcus,draw,Negative,Aerobic,4.37
STR_966,Staphylococcus,reveal,Negative,Aerobic,8.49
STR_751,Staphylococcus,world,Negative,Microaerophilic,5.65
STR_497,Pseudomonas,employee,Negative,Anaerobic,1.51
STR_365,Streptococcus,amount,Positive,Aerobic,6.21
STR_584,Lactobacillus,throughout,Negative,Anaerobic,6.1
STR_358,Streptococcus,former,Negative,Aerobic,6.79
STR_668,Lactobacillus,human,Negative,Facultative Anaerobe,8.0
STR_853,Staphylococcus,middle,Negative,Microaerophilic,8.81
STR_613,Clostridium,music,Negative,Anaerobic,7.43
STR_946,Pseudomonas,although,Negative,Facultative Anaerobe,3.95
STR_723,Staphylococcus,future,Positive,Facultative Anaerobe,4.05
STR_543,Staphylococcus,tough,Negative,Microaerophilic,0.54
STR_980,Clostridium,hotel,Negative,Aerobic,2.52
STR_193,Lactobacillus,state,Positive,Facultative Anaerobe,8.95
STR_582,Streptococcus,take,Positive,Aerobic,4.86
STR_260,Staphylococcus,federal,Negative,Microaerophilic,8.64
