strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_820,Bacillus,lawyer,Negative,Facultative Anaerobe,6.01
STR_165,Clostridium,accept,Positive,Anaerobic,8.67
STR_314,Lactobacillus,improve,Negative,Microaerophilic,0.55
STR_614,Streptococcus,successful,Negative,Aerobic,2.45
STR_911,Streptococcus,professor,Positive,Microaerophilic,0.72
STR_226,Clostridium,outside,Positive,Facultative Anaerobe,8.83
STR_320,Streptococcus,above,Negative,Aerobic,5.96
STR_767,Streptococcus,market,Positive,Anaerobic,2.84
STR_368,Bacillus,interview,Positive,Microaerophilic,4.7
STR_662,Clostridium,around,Negative,Facultative Anaerobe,7.33
STR_186,Lactobacillus,fight,Negative,Aerobic,9.41
STR_208,Streptococcus,try,Negative,Facultative Anaerobe,9.97
STR_363,Bacillus,cup,Negative,Aerobic,8.67
STR_126,Pseudomonas,north,Positive,Facultative Anaerobe,8.45
STR_536,Staphylococcus,get,Positive,Aerobic,5.43
STR_489,Streptococcus,we,Positive,Anaerobic,4.24
STR_793,Bacillus,many,Negative,Aerobic,4.6
STR_338,Clostridium,rock,Positive,Microaerophilic,7.45
STR_444,Lactobacillus,two,Negative,Anaerobic,2.01
STR_418,Streptococcus,center,Negative,Aerobic,3.96
STR_287,Streptococcus,through,Negative,Facultative Anaerobe,4.99
STR_505,Lactobacillus,when,Negative,Microaerophilic,9.81
STR_519,Bacillus,else,Negative,Facultative Anaerobe,1.08
STR_766,Pseudomonas,hundred,Positive,Anaerobic,4.68
STR_590,Staphylococcus,mention,Positive,Facultative Anaerobe,5.55
STR_997,Streptococcus,company,Positive,Anaerobic,4.83
STR_683,Bacillus,strategy,Positive,Facultative Anaerobe,3.27
STR_116,Lactobacillus,a,Negative,Aerobic,3.05
STR_173,Clostridium,air,Negative,Facultative Anaerobe,2.61
STR_731,Lactobacillus,mean,Positive,Anaerobic,1.86
STR_623,Pseudomonas,very,Positive,Microaerophilic,6.49
STR_670,Staphylococcus,one,Negative,Aerobic,5.3
STR_869,Streptococcus,need,Negative,Facultative Anaerobe,4.66
STR_837,Streptococcus,brother,Positive,Aerobic,1.7
STR_221,Streptococcus,north,Negative,Aerobic,8.7
STR_602,Lactobacillus,go,Negative,Anaerobic,4.45
STR_400,Staphylococcus,camera,Negative,Facultative Anaerobe,8.15
STR_647,Streptococcus,result,Positive,Microaerophilic,9.58
STR_668,Pseudomonas,move,Negative,Facultative Anaerobe,2.66
STR_665,Pseudomonas,guy,Negative,Anaerobic,6.36
STR_261,Pseudomonas,stand,Positive,Aerobic,5.04
STR_567,Lactobacillus,recently,Negative,Facultative Anaerobe,4.64
STR_913,Bacillus,southern,Positive,Aerobic,7.46
STR_637,Clostridium,easy,Negative,Aerobic,2.28
STR_106,Pseudomonas,election,Negative,Aerobic,1.46
STR_341,Streptococcus,quickly,Negative,Microaerophilic,3.92
STR_950,Staphylococcus,road,Negative,Microaerophilic,8.74
STR_921,Lactobacillus,across,Negative,Facultative Anaerobe,7.35
STR_119,Pseudomonas,kind,Negative,Anaerobic,8.07
STR_408,Lactobacillus,myself,Negative,Facultative Anaerobe,8.23
STR_797,Staphylococcus,wind,Positive,Facultative Anaerobe,0.54
STR_868,Streptococcus,series,Negative,Facultative Anaerobe,7.86
STR_569,Clostridium,religious,Positive,Facultative Anaerobe,4.25
STR_120,Clostridium,since,Positive,Aerobic,7.45
STR_610,Pseudomonas,rest,Negative,Aerobic,4.7
STR_566,Bacillus,anyone,Negative,Facultative Anaerobe,2.69
STR_785,Bacillus,capital,Negative,Facultative Anaerobe,4.51
STR_605,Streptococcus,law,Negative,Aerobic,2.75
STR_652,Pseudomonas,he,Positive,Anaerobic,6.39
STR_809,Staphylococcus,appear,Positive,Anaerobic,5.54
STR_828,Pseudomonas,role,Negative,Anaerobic,7.99
STR_442,Lactobacillus,green,Positive,Anaerobic,4.29
STR_286,Pseudomonas,charge,Negative,Aerobic,6.94
STR_244,Pseudomonas,fish,Positive,Anaerobic,1.31
STR_380,Pseudomonas,organization,Negative,Facultative Anaerobe,4.21
STR_675,Clostridium,example,Negative,Aerobic,9.67
STR_642,Pseudomonas,right,Positive,Microaerophilic,2.9
STR_181,Bacillus,close,Negative,Anaerobic,2.18
STR_976,Clostridium,rather,Negative,Facultative Anaerobe,8.45
STR_228,Staphylococcus,reality,Negative,Microaerophilic,9.7
STR_394,Bacillus,serious,Negative,Facultative Anaerobe,5.49
STR_536,Streptococcus,on,Positive,Aerobic,6.42
STR_350,Lactobacillus,open,Negative,Microaerophilic,8.78
STR_735,Streptococcus,deal,Positive,Microaerophilic,1.76
STR_487,Lactobacillus,remain,Negative,Microaerophilic,7.58
STR_106,Clostridium,society,Negative,Aerobic,4.01
STR_209,Lactobacillus,whole,Negative,Facultative Anaerobe,9.06
STR_373,Staphylococcus,ask,Negative,Facultative Anaerobe,6.34
STR_164,Lactobacillus,trade,Positive,Aerobic,3.78
STR_755,Clostridium,it,Positive,Anaerobic,3.36
STR_544,Lactobacillus,cup,Negative,Facultative Anaerobe,9.03
STR_784,Streptococcus,pass,Negative,Aerobic,2.98
STR_693,Bacillus,method,Positive,Facultative Anaerobe,2.41
