strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_349,Pseudomonas,local,Negative,Microaerophilic,5.18
STR_864,Staphylococcus,threat,Negative,Aerobic,2.16
STR_919,Clostridium,center,Positive,Anaerobic,3.59
STR_246,Streptococcus,first,Positive,Anaerobic,9.91
STR_286,Lactobacillus,herself,Positive,Aerobic,9.97
STR_370,Bacillus,structure,Positive,Microaerophilic,5.24
STR_656,Clostridium,line,Positive,Anaerobic,3.86
STR_855,Bacillus,other,Positive,Aerobic,8.36
STR_588,Streptococcus,of,Negative,Facultative Anaerobe,4.34
STR_731,Staphylococcus,character,Negative,Facultative Anaerobe,6.34
STR_941,Staphylococcus,than,Negative,Anaerobic,7.2
STR_699,Pseudomonas,yet,Positive,Facultative Anaerobe,6.57
STR_908,Staphylococcus,surface,Negative,Facultative Anaerobe,5.89
STR_571,Clostridium,front,Negative,Microaerophilic,2.06
STR_282,Bacillus,degree,Positive,Microaerophilic,2.89
STR_755,Pseudomonas,better,Positive,Facultative Anaerobe,9.6
STR_226,Clostridium,again,Negative,Anaerobic,6.86
STR_233,Streptococcus,record,Positive,Microaerophilic,9.04
STR_458,Clostridium,century,Positive,Anaerobic,9.82
STR_969,Lactobacillus,as,Negative,Facultative Anaerobe,1.34
STR_566,Lactobacillus,war,Negative,Facultative Anaerobe,2.31
STR_984,Pseudomonas,serve,Positive,Facultative Anaerobe,3.52
STR_601,Pseudomonas,claim,Positive,Aerobic,3.61
STR_814,Lactobacillus,feeling,Positive,Facultative Anaerobe,7.55
STR_944,Pseudomonas,peace,Positive,Anaerobic,1.21
STR_537,Pseudomonas,write,Negative,Aerobic,8.8
STR_865,Staphylococcus,nearly,Negative,Aerobic,6.29
STR_562,Bacillus,size,Negative,Microaerophilic,6.93
STR_540,Staphylococcus,item,Negative,Anaerobic,3.82
STR_503,Bacillus,feeling,Negative,Facultative Anaerobe,4.43
STR_824,Pseudomonas,factor,Negative,Facultative Anaerobe,0.74
STR_467,Clostridium,stay,Negative,Aerobic,9.61
STR_102,Staphylococcus,season,Negative,Facultative Anaerobe,2.84
STR_866,Streptococcus,beat,Negative,Microaerophilic,1.3
STR_396,Bacillus,sort,Negative,Microaerophilic,5.09
STR_845,Streptococcus,already,Negative,Aerobic,9.93
STR_290,Staphylococcus,image,Negative,Aerobic,6.0
STR_786,Pseudomonas,piece,Negative,Microaerophilic,8.26
STR_278,Staphylococcus,where,Positive,Aerobic,4.06
STR_431,Lactobacillus,fire,Negative,Facultative Anaerobe,2.9
STR_196,Bacillus,under,Negative,Anaerobic,3.31
STR_512,Pseudomonas,natural,Positive,Aerobic,1.42
STR_559,Clostridium,either,Negative,Facultative Anaerobe,1.84
STR_593,Pseudomonas,sometimes,Negative,Microaerophilic,9.05
STR_301,Pseudomonas,too,Positive,Anaerobic,3.64
STR_382,Bacillus,today,Positive,Anaerobic,6.18
STR_914,Streptococcus,there,Negative,Microaerophilic,8.84
STR_874,Clostridium,time,Positive,Microaerophilic,1.71
STR_215,Staphylococcus,institution,Positive,Anaerobic,4.11
STR_732,Streptococcus,team,Positive,Aerobic,4.11
STR_293,Lactobacillus,there,Negative,Facultative Anaerobe,7.24
STR_640,Streptococcus,none,Negative,Facultative Anaerobe,2.87
STR_892,Lactobacillus,far,Positive,Microaerophilic,7.76
STR_247,Staphylococcus,market,Positive,Microaerophilic,4.66
STR_125,Clostridium,tough,Positive,Microaerophilic,9.59
STR_898,Bacillus,when,Negative,Anaerobic,7.55
STR_881,Staphylococcus,identify,Positive,Anaerobic,8.03
STR_436,Streptococcus,yes,Positive,Facultative Anaerobe,8.64
STR_540,Bacillus,hold,Positive,Facultative Anaerobe,9.57
STR_919,Lactobacillus,sound,Positive,Anaerobic,4.7
STR_170,Pseudomonas,black,Positive,Microaerophilic,6.76
STR_576,Pseudomonas,so,Positive,Aerobic,7.79
STR_682,Streptococcus,family,Negative,Microaerophilic,5.39
STR_522,Lactobacillus,may,Positive,Microaerophilic,4.89
STR_840,Staphylococcus,board,Negative,Anaerobic,7.97
STR_479,Pseudomonas,likely,Positive,Facultative Anaerobe,9.42
STR_715,Staphylococcus,mouth,Negative,Microaerophilic,7.28
STR_793,Streptococcus,hear,Negative,Aerobic,6.8
STR_917,Pseudomonas,and,Negative,Aerobic,9.72
STR_246,Clostridium,main,Negative,Aerobic,8.97
STR_168,Pseudomonas,always,Positive,Aerobic,2.49
STR_675,Pseudomonas,detail,Positive,Microaerophilic,3.87
STR_297,Bacillus,team,Negative,Aerobic,6.49
STR_761,Lactobacillus,against,Negative,Facultative Anaerobe,7.62
STR_335,Pseudomonas,itself,Positive,Aerobic,7.52
STR_235,Lactobacillus,whatever,Negative,Facultative Anaerobe,0.71
STR_340,Streptococcus,style,Positive,Facultative Anaerobe,2.25
STR_956,Streptococcus,who,Positive,Facultative Anaerobe,5.03
STR_418,Streptococcus,less,Positive,Anaerobic,7.56
STR_356,Lactobacillus,politics,Negative,Microaerophilic,4.38
STR_479,Staphylococcus,down,Positive,Microaerophilic,4.06
STR_600,Lactobacillus,smile,Negative,Aerobic,8.85
STR_986,Clostridium,course,Negative,Facultative Anaerobe,5.89
STR_264,Streptococcus,ago,Positive,Aerobic,7.48
STR_125,Clostridium,nature,Negative,Anaerobic,7.56
STR_349,Staphylococcus,lot,Negative,Anaerobic,4.88
STR_105,Clostridium,result,Negative,Facultative Anaerobe,3.06
STR_109,Bacillus,draw,Positive,Microaerophilic,3.68
STR_416,Pseudomonas,billion,Negative,Microaerophilic,1.01
STR_914,Bacillus,couple,Positive,Anaerobic,9.27
