strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_345,Lactobacillus,technology,Negative,Microaerophilic,3.69
STR_461,Staphylococcus,your,Negative,Aerobic,1.87
STR_947,Pseudomonas,peace,Negative,Anaerobic,8.01
STR_846,Bacillus,true,Positive,Anaerobic,1.14
STR_672,Lactobacillus,adult,Positive,Aerobic,2.13
STR_976,Staphylococcus,the,Positive,Anaerobic,9.98
STR_882,Staphylococcus,Democrat,Negative,Microaerophilic,7.12
STR_746,Bacillus,shake,Negative,Microaerophilic,9.46
STR_132,Clostridium,your,Positive,Aerobic,1.47
STR_911,Staphylococcus,responsibility,Negative,Aerobic,7.17
STR_629,Pseudomonas,candidate,Negative,Facultative Anaerobe,9.83
STR_844,Bacillus,actually,Negative,Microaerophilic,7.42
STR_466,Bacillus,song,Negative,Facultative Anaerobe,0.53
STR_719,Pseudomonas,too,Positive,Facultative Anaerobe,3.51
STR_312,Clostridium,lay,Negative,Facultative Anaerobe,4.07
STR_265,Streptococcus,turn,Positive,Microaerophilic,6.31
STR_993,Pseudomonas,add,Negative,Anaerobic,5.14
STR_882,Staphylococcus,weight,Negative,Aerobic,5.72
STR_330,Streptococcus,parent,Positive,Facultative Anaerobe,8.28
STR_791,Streptococcus,arm,Negative,Microaerophilic,0.58
STR_144,Streptococcus,cold,Positive,Microaerophilic,4.98
STR_809,Lactobacillus,short,Positive,Microaerophilic,6.12
STR_164,Clostridium,than,Negative,Microaerophilic,6.44
STR_387,Streptococcus,kitchen,Negative,Facultative Anaerobe,8.26
STR_846,Bacillus,newspaper,Negative,Microaerophilic,6.33
STR_400,Clostridium,environmental,Negative,Facultative Anaerobe,9.36
STR_930,Bacillus,care,Negative,Aerobic,6.73
STR_622,Clostridium,sound,Negative,Microaerophilic,7.19
STR_682,Clostridium,environmental,Positive,Anaerobic,1.05
STR_999,Streptococcus,play,Positive,Microaerophilic,8.82
STR_881,Clostridium,decade,Positive,Aerobic,9.47
STR_912,Bacillus,same,Positive,Microaerophilic,4.42
STR_747,Lactobacillus,window,Negative,Anaerobic,3.71
STR_994,Lactobacillus,action,Positive,Microaerophilic,8.15
STR_597,Bacillus,hour,Positive,Anaerobic,9.11
STR_241,Pseudomonas,study,Positive,Facultative Anaerobe,7.78
STR_142,Streptococcus,future,Positive,Aerobic,2.83
STR_911,Clostridium,effort,Negative,Microaerophilic,9.13
STR_572,Streptococcus,end,Negative,Anaerobic,6.75
STR_106,Bacillus,fine,Negative,Anaerobic,9.18
STR_807,Staphylococcus,hard,Positive,Anaerobic,7.18
STR_160,Streptococcus,maybe,Negative,Facultative Anaerobe,4.93
STR_729,Pseudomonas,teacher,Positive,Aerobic,3.03
STR_716,Bacillus,old,Positive,Facultative Anaerobe,1.06
STR_198,Clostridium,source,Positive,Facultative Anaerobe,5.68
STR_832,Pseudomonas,his,Negative,Aerobic,6.73
STR_714,Streptococcus,article,Negative,Aerobic,1.11
STR_976,Pseudomonas,family,Positive,Anaerobic,2.67
STR_106,Staphylococcus,another,Negative,Anaerobic,9.19
STR_726,Lactobacillus,mention,Positive,Facultative Anaerobe,7.28
STR_902,Clostridium,rock,Positive,Aerobic,6.65
STR_737,Lactobacillus,realize,Negative,Facultative Anaerobe,5.77
STR_360,Lactobacillus,there,Negative,Anaerobic,6.78
STR_594,Streptococcus,first,Positive,Anaerobic,1.01
STR_293,Streptococcus,detail,Positive,Anaerobic,2.24
STR_426,Clostridium,choice,Positive,Microaerophilic,2.48
STR_532,Streptococcus,morning,Positive,Facultative Anaerobe,8.67
STR_426,Streptococcus,traditional,Negative,Aerobic,1.45
STR_386,Bacillus,total,Negative,Facultative Anaerobe,6.34
STR_956,Clostridium,boy,Negative,Aerobic,4.12
STR_293,Bacillus,small,Positive,Anaerobic,4.98
STR_769,Bacillus,understand,Positive,Facultative Anaerobe,4.83
STR_936,Pseudomonas,surface,Positive,Anaerobic,0.53
STR_276,Staphylococcus,loss,Positive,Microaerophilic,5.07
STR_479,Lactobacillus,security,Negative,Facultative Anaerobe,8.63
STR_699,Bacillus,century,Positive,Facultative Anaerobe,5.61
STR_545,Staphylococcus,buy,Positive,Microaerophilic,3.35
STR_277,Clostridium,game,Negative,Anaerobic,5.88
STR_954,Pseudomonas,candidate,Positive,Facultative Anaerobe,8.84
STR_183,Streptococcus,treat,Positive,Facultative Anaerobe,1.05
STR_844,Staphylococcus,civil,Positive,Aerobic,7.16
STR_407,Staphylococcus,blood,Positive,Microaerophilic,8.14
STR_113,Pseudomonas,evidence,Negative,Anaerobic,3.26
STR_690,Clostridium,first,Negative,Microaerophilic,3.79
STR_157,Streptococcus,free,Negative,Anaerobic,9.49
STR_170,Streptococcus,say,Positive,Aerobic,5.79
STR_209,Clostridium,one,Positive,Aerobic,9.65
STR_298,Streptococcus,animal,Negative,Facultative Anaerobe,7.77
STR_781,Lactobacillus,year,Positive,Anaerobic,3.93
STR_306,Bacillus,bed,Positive,Anaerobic,6.52
STR_334,Pseudomonas,model,Negative,Anaerobic,0.58
STR_614,Staphylococcus,deep,Positive,Aerobic,0.76
STR_797,Staphylococcus,remember,Positive,Facultative Anaerobe,1.43
STR_514,Bacillus,effect,Positive,Anaerobic,6.69
STR_881,Streptococcus,old,Positive,Microaerophilic,5.59
STR_453,Streptococcus,someone,Negative,Facultative Anaerobe,3.2
STR_928,Streptococcus,these,Positive,Facultative Anaerobe,4.27
STR_124,Pseudomonas,issue,Negative,Facultative Anaerobe,6.85
STR_103,Lactobacillus,experience,Negative,Facultative Anaerobe,6.39
STR_786,Staphylococcus,occur,Negative,Facultative Anaerobe,2.16
STR_965,Bacillus,production,Negative,Facultative Anaerobe,7.54
STR_913,Bacillus,really,Negative,Microaerophilic,7.28
STR_746,Lactobacillus,as,Positive,Anaerobic,1.34
STR_895,Streptococcus,against,Positive,Aerobic,8.35
STR_613,Pseudomonas,eye,Negative,Anaerobic,5.27
STR_886,Pseudomonas,speech,Negative,Facultative Anaerobe,3.22
STR_793,Streptococcus,because,Negative,Aerobic,2.93
STR_463,Bacillus,national,Negative,Aerobic,8.91
STR_194,Bacillus,job,Positive,Facultative Anaerobe,6.98
STR_420,Pseudomonas,building,Negative,Microaerophilic,2.51
STR_759,Clostridium,analysis,Negative,Microaerophilic,6.95
