strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_799,Lactobacillus,personal,Positive,Anaerobic,9.03
STR_663,Staphylococcus,play,Positive,Microaerophilic,4.8
STR_157,Streptococcus,couple,Negative,Facultative Anaerobe,9.03
STR_293,Lactobacillus,turn,Negative,Anaerobic,0.66
STR_755,Bacillus,white,Positive,Microaerophilic,8.01
STR_633,Clostridium,give,Negative,Microaerophilic,3.32
STR_145,Streptococcus,or,Positive,Facultative Anaerobe,1.95
STR_131,Streptococcus,how,Negative,Microaerophilic,2.11
STR_583,Staphylococcus,back,Negative,Facultative Anaerobe,2.11
STR_356,Lactobacillus,head,Negative,Aerobic,1.07
STR_496,Lactobacillus,parent,Positive,Aerobic,7.41
STR_759,Pseudomonas,on,Positive,Facultative Anaerobe,4.44
STR_272,Clostridium,treatment,Negative,Facultative Anaerobe,9.76
STR_105,Lactobacillus,free,Negative,Anaerobic,6.41
STR_580,Pseudomonas,article,Negative,Microaerophilic,6.04
STR_607,Clostridium,environmental,Negative,Microaerophilic,5.52
STR_633,Streptococcus,mean,Positive,Anaerobic,7.22
STR_101,Pseudomonas,one,Negative,Aerobic,4.19
STR_213,Clostridium,trial,Positive,Anaerobic,7.35
STR_848,Lactobacillus,book,Positive,Anaerobic,7.58
STR_698,Staphylococcus,economic,Negative,Anaerobic,2.88
STR_650,Clostridium,kitchen,Negative,Aerobic,0.96
STR_634,Pseudomonas,despite,Positive,Anaerobic,6.8
STR_804,Lactobacillus,call,Negative,Aerobic,4.04
STR_950,Bacillus,speak,Negative,Aerobic,1.27
STR_998,Pseudomonas,yes,Positive,Aerobic,4.14
STR_249,Clostridium,history,Negative,Microaerophilic,2.66
STR_348,Streptococcus,over,Positive,Facultative Anaerobe,1.72
STR_328,Staphylococcus,available,Negative,Anaerobic,1.46
STR_778,Streptococcus,save,Negative,Microaerophilic,2.89
STR_468,Clostridium,soon,Positive,Microaerophilic,3.14
STR_208,Bacillus,loss,Negative,Facultative Anaerobe,9.21
STR_630,Pseudomonas,option,Negative,Anaerobic,9.8
STR_293,Pseudomonas,sign,Negative,Facultative Anaerobe,2.42
STR_973,Streptococcus,mouth,Negative,Anaerobic,0.64
STR_305,Bacillus,modern,Positive,Microaerophilic,4.57
STR_474,Staphylococcus,writer,Positive,Anaerobic,4.52
STR_433,Lactobacillus,gas,Negative,Aerobic,1.09
STR_963,Clostridium,ever,Positive,Facultative Anaerobe,7.13
STR_185,Lactobacillus,start,Negative,Microaerophilic,2.14
STR_165,Lactobacillus,large,Positive,Facultative Anaerobe,8.18
STR_743,Lactobacillus,single,Negative,Facultative Anaerobe,4.09
STR_677,Bacillus,tree,Negative,Aerobic,8.01
STR_904,Staphylococcus,story,Negative,Aerobic,4.25
STR_748,Clostridium,degree,Positive,Facultative Anaerobe,1.65
STR_599,Bacillus,test,Positive,Anaerobic,5.16
