strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_979,Pseudomonas,develop,Positive,Anaerobic,9.5
STR_239,Staphylococcus,trip,Negative,Anaerobic,4.28
STR_730,Lactobacillus,start,Positive,Microaerophilic,7.68
STR_274,Streptococcus,campaign,Negative,Anaerobic,6.07
STR_788,Lactobacillus,edge,Negative,Aerobic,3.06
STR_429,Bacillus,outside,Negative,Microaerophilic,1.77
STR_787,Staphylococcus,behind,Negative,Facultative Anaerobe,8.93
STR_625,Streptococcus,speak,Negative,Aerobic,8.05
STR_454,Lactobacillus,evidence,Negative,Facultative Anaerobe,4.98
STR_477,Clostridium,network,Negative,Aerobic,8.45
STR_620,Bacillus,continue,Negative,Aerobic,5.57
STR_777,Bacillus,process,Negative,Aerobic,7.18
STR_601,Staphylococcus,conference,Negative,Microaerophilic,2.75
STR_423,Staphylococcus,yes,Positive,Anaerobic,7.49
STR_493,Staphylococcus,market,Positive,Anaerobic,1.24
STR_281,Pseudomonas,keep,Positive,Microaerophilic,1.2
STR_860,Staphylococcus,size,Positive,Facultative Anaerobe,3.15
STR_817,Clostridium,check,Positive,Aerobic,6.65
STR_778,Clostridium,expect,Negative,Facultative Anaerobe,2.68
STR_825,Lactobacillus,actually,Negative,Aerobic,0.53
STR_631,Clostridium,cup,Positive,Aerobic,1.02
STR_929,Lactobacillus,message,Positive,Anaerobic,1.47
STR_693,Bacillus,service,Negative,Anaerobic,7.96
STR_898,Lactobacillus,job,Negative,Aerobic,4.82
STR_104,Pseudomonas,class,Negative,Aerobic,3.34
STR_103,Pseudomonas,everything,Positive,Microaerophilic,3.55
STR_324,Clostridium,know,Negative,Aerobic,9.36
STR_122,Pseudomonas,yet,Positive,Anaerobic,4.3
STR_811,Clostridium,five,Negative,Facultative Anaerobe,6.8
STR_544,Lactobacillus,with,Positive,Facultative Anaerobe,1.76
STR_584,Streptococcus,unit,Negative,Microaerophilic,0.95
STR_479,Streptococcus,capital,Positive,Facultative Anaerobe,6.58
STR_260,Bacillus,look,Negative,Facultative Anaerobe,3.47
STR_914,Bacillus,blood,Negative,Facultative Anaerobe,5.32
STR_628,Lactobacillus,be,Negative,Microaerophilic,9.88
STR_997,Clostridium,human,Positive,Aerobic,1.24
STR_312,Bacillus,series,Positive,Aerobic,2.47
STR_406,Bacillus,nature,Negative,Microaerophilic,0.88
STR_536,Streptococcus,store,Positive,Aerobic,5.65
STR_717,Streptococcus,threat,Negative,Microaerophilic,3.95
STR_383,Bacillus,blue,Negative,Anaerobic,9.3
STR_459,Lactobacillus,member,Negative,Anaerobic,1.02
STR_428,Streptococcus,system,Positive,Microaerophilic,6.13
STR_307,Clostridium,forward,Positive,Aerobic,6.29
STR_106,Lactobacillus,hundred,Positive,Facultative Anaerobe,8.74
STR_621,Staphylococcus,push,Negative,Anaerobic,1.73
STR_605,Lactobacillus,purpose,Positive,Microaerophilic,9.14
STR_507,Bacillus,myself,Positive,Facultative Anaerobe,8.42
STR_330,Lactobacillus,day,Positive,Microaerophilic,3.25
STR_381,Staphylococcus,meet,Positive,Anaerobic,0.58
STR_396,Lactobacillus,five,Negative,Anaerobic,6.16
STR_151,Bacillus,process,Negative,Facultative Anaerobe,2.78
STR_272,Lactobacillus,line,Positive,Aerobic,4.17
STR_790,Staphylococcus,sell,Negative,Facultative Anaerobe,4.48
STR_946,Pseudomonas,significant,Negative,Microaerophilic,2.81
STR_314,Bacillus,put,Positive,Aerobic,0.66
STR_299,Lactobacillus,know,Positive,Facultative Anaerobe,7.77
STR_457,Pseudomonas,ten,Negative,Microaerophilic,3.59
STR_683,Bacillus,respond,Positive,Microaerophilic,6.75
STR_906,Pseudomonas,night,Positive,Facultative Anaerobe,6.76
STR_426,Staphylococcus,whom,Negative,Facultative Anaerobe,8.49
STR_295,Streptococcus,small,Positive,Microaerophilic,7.86
STR_768,Staphylococcus,even,Negative,Anaerobic,5.47
STR_507,Staphylococcus,method,Negative,Facultative Anaerobe,7.71
STR_823,Bacillus,sing,Positive,Aerobic,5.39
STR_581,Clostridium,store,Positive,Anaerobic,6.5
STR_991,Lactobacillus,election,Positive,Anaerobic,4.36
STR_132,Clostridium,kid,Negative,Microaerophilic,7.62
STR_647,Lactobacillus,college,Negative,Aerobic,4.23
STR_730,Staphylococcus,common,Positive,Anaerobic,4.65
STR_877,Bacillus,control,Negative,Microaerophilic,6.34
STR_821,Staphylococcus,science,Negative,Aerobic,5.99
STR_804,Pseudomonas,wind,Positive,Aerobic,8.34
STR_553,Bacillus,morning,Positive,Aerobic,2.24
STR_537,Pseudomonas,continue,Negative,Microaerophilic,2.83
STR_586,Pseudomonas,executive,Positive,Anaerobic,3.67
STR_626,Clostridium,great,Negative,Microaerophilic,7.35
STR_957,Pseudomonas,old,Negative,Microaerophilic,8.19
STR_646,Lactobacillus,son,Negative,Microaerophilic,5.71
STR_452,Streptococcus,energy,Positive,Microaerophilic,2.31
STR_467,Staphylococcus,such,Negative,Anaerobic,4.14
STR_331,Streptococcus,ahead,Negative,Facultative Anaerobe,6.41
STR_734,Pseudomonas,I,Positive,Microaerophilic,5.14
STR_245,Clostridium,let,Positive,Facultative Anaerobe,3.91
STR_444,Staphylococcus,team,Negative,Microaerophilic,8.26
STR_432,Pseudomonas,under,Negative,Anaerobic,1.43
STR_196,Bacillus,that,Negative,Anaerobic,6.52
STR_913,Lactobacillus,almost,Negative,Microaerophilic,8.53
STR_401,Lactobacillus,bar,Positive,Microaerophilic,3.96
STR_497,Clostridium,threat,Positive,Microaerophilic,8.58
STR_613,Pseudomonas,medical,Negative,Aerobic,5.46
STR_171,Pseudomonas,open,Negative,Anaerobic,5.46
STR_812,Clostridium,actually,Negative,Aerobic,0.59
STR_337,Pseudomonas,various,Positive,Anaerobic,8.77
STR_965,Bacillus,environment,Negative,Aerobic,6.87
STR_967,Streptococcus,institution,Negative,Facultative Anaerobe,8.05
STR_704,Clostridium,than,Positive,Microaerophilic,7.89
STR_625,Staphylococcus,store,Positive,Aerobic,5.6
STR_990,Staphylococcus,most,Negative,Anaerobic,4.7
STR_379,Clostridium,carry,Negative,Anaerobic,7.99
STR_151,Streptococcus,involve,Positive,Microaerophilic,6.19
STR_203,Staphylococcus,standard,Positive,Anaerobic,3.43
STR_617,Staphylococcus,country,Positive,Anaerobic,5.86
STR_107,Bacillus,modern,Negative,Aerobic,6.23
STR_121,Staphylococcus,on,Negative,Facultative Anaerobe,6.89
STR_436,Bacillus,able,Positive,Facultative Anaerobe,9.31
STR_640,Lactobacillus,risk,Positive,Anaerobic,1.93
STR_832,Staphylococcus,center,Positive,Facultative Anaerobe,1.49
STR_676,Staphylococcus,vote,Negative,Anaerobic,2.94
STR_956,Streptococcus,walk,Positive,Microaerophilic,6.06
STR_343,Clostridium,campaign,Negative,Facultative Anaerobe,1.45
STR_413,Streptococcus,throw,Negative,Anaerobic,1.46
STR_524,Streptococcus,produce,Negative,Anaerobic,7.64
STR_276,Clostridium,fight,Positive,Facultative Anaerobe,7.54
STR_370,Lactobacillus,low,Negative,Facultative Anaerobe,4.81
STR_679,Bacillus,nation,Positive,Anaerobic,3.96
STR_446,Streptococcus,country,Positive,Microaerophilic,3.49
STR_961,Bacillus,within,Negative,Aerobic,7.39
STR_562,Streptococcus,amount,Negative,Microaerophilic,2.19
STR_652,Streptococcus,fill,Negative,Facultative Anaerobe,7.05
STR_629,Streptococcus,eight,Positive,Microaerophilic,3.71
STR_817,Streptococcus,plan,Positive,Facultative Anaerobe,6.92
STR_118,Streptococcus,until,Negative,Anaerobic,4.57
STR_341,Clostridium,commercial,Positive,Facultative Anaerobe,9.11
STR_533,Bacillus,act,Positive,Aerobic,2.89
STR_545,Bacillus,mean,Positive,Anaerobic,1.01
STR_907,Lactobacillus,purpose,Positive,Facultative Anaerobe,2.46
STR_419,Pseudomonas,Democrat,Positive,Facultative Anaerobe,6.64
STR_886,Clostridium,yes,Positive,Facultative Anaerobe,1.27
STR_485,Bacillus,minute,Negative,Aerobic,5.81
STR_359,Bacillus,performance,Negative,Facultative Anaerobe,3.0
STR_459,Lactobacillus,skill,Negative,Anaerobic,8.5
STR_761,Clostridium,specific,Positive,Facultative Anaerobe,6.24
STR_866,Streptococcus,voice,Negative,Aerobic,1.71
STR_319,Staphylococcus,style,Positive,Microaerophilic,1.24
STR_909,Bacillus,popular,Negative,Anaerobic,9.82
STR_844,Staphylococcus,project,Positive,Facultative Anaerobe,5.07
STR_404,Bacillus,cover,Positive,Microaerophilic,9.11
STR_320,Pseudomonas,six,Negative,Aerobic,3.52
STR_846,Staphylococcus,water,Negative,Facultative Anaerobe,6.23
STR_599,Bacillus,community,Negative,Facultative Anaerobe,6.23
STR_941,Staphylococcus,born,Positive,Aerobic,5.78
STR_749,Lactobacillus,wish,Negative,Microaerophilic,5.72
STR_836,Clostridium,establish,Negative,Aerobic,1.3
STR_333,Staphylococcus,walk,Positive,Facultative Anaerobe,1.63
STR_622,Bacillus,student,Positive,Microaerophilic,5.83
STR_234,Streptococcus,method,Positive,Facultative Anaerobe,2.82
STR_403,Pseudomonas,eye,Negative,Aerobic,8.48
STR_122,Lactobacillus,none,Positive,Microaerophilic,7.71
STR_216,Lactobacillus,by,Positive,Aerobic,1.06
STR_230,Streptococcus,admit,Negative,Anaerobic,4.36
STR_528,Bacillus,happy,Positive,Microaerophilic,2.27
