strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_640,Bacillus,direction,Negative,Anaerobic,5.54
STR_693,Lactobacillus,democratic,Negative,Anaerobic,1.32
STR_323,Pseudomonas,growth,Negative,Facultative Anaerobe,8.53
STR_135,Lactobacillus,event,Negative,Facultative Anaerobe,3.44
STR_624,Clostridium,opportunity,Positive,Aerobic,8.01
STR_942,Bacillus,certainly,Negative,Facultative Anaerobe,7.0
STR_349,Lactobacillus,in,Negative,Facultative Anaerobe,2.22
STR_690,Clostridium,Mrs,Negative,Aerobic,3.3
STR_897,Staphylococcus,including,Positive,Microaerophilic,7.19
STR_541,Lactobacillus,difference,Positive,Facultative Anaerobe,3.01
STR_579,Streptococcus,gun,Negative,Facultative Anaerobe,9.39
STR_373,Bacillus,example,Positive,Aerobic,3.79
STR_601,Streptococcus,trip,Positive,Facultative Anaerobe,3.05
STR_372,Staphylococcus,election,Negative,Aerobic,9.62
STR_841,Lactobacillus,may,Positive,Microaerophilic,2.86
STR_853,Lactobacillus,computer,Positive,Microaerophilic,9.27
STR_440,Streptococcus,wait,Positive,Aerobic,4.8
STR_569,Lactobacillus,think,Negative,Microaerophilic,3.68
STR_624,Clostridium,drug,Negative,Anaerobic,4.01
STR_546,Bacillus,guy,Negative,Anaerobic,5.93
STR_176,Clostridium,son,Positive,Aerobic,2.45
STR_932,Bacillus,wish,Negative,Facultative Anaerobe,9.8
STR_516,Streptococcus,doctor,Negative,Aerobic,9.66
STR_156,Streptococcus,environment,Negative,Microaerophilic,4.52
STR_910,Pseudomonas,charge,Negative,Aerobic,4.76
STR_666,Staphylococcus,own,Positive,Anaerobic,4.4
STR_756,Lactobacillus,especially,Positive,Aerobic,2.76
STR_616,Bacillus,describe,Positive,Microaerophilic,8.8
STR_909,Streptococcus,child,Positive,Anaerobic,7.92
STR_818,Pseudomonas,accept,Negative,Facultative Anaerobe,4.37
STR_965,Clostridium,teach,Positive,Facultative Anaerobe,8.28
STR_922,Clostridium,safe,Positive,Anaerobic,5.9
STR_560,Pseudomonas,analysis,Positive,Aerobic,2.96
STR_655,Pseudomonas,history,Positive,Anaerobic,9.67
STR_231,Staphylococcus,each,Negative,Microaerophilic,7.38
STR_655,Staphylococcus,agent,Negative,Anaerobic,9.2
STR_152,Lactobacillus,story,Negative,Microaerophilic,8.14
STR_671,Streptococcus,design,Negative,Aerobic,9.36
STR_234,Pseudomonas,degree,Positive,Aerobic,7.91
STR_722,Clostridium,discover,Negative,Microaerophilic,1.14
STR_319,Pseudomonas,chair,Positive,Anaerobic,5.95
STR_647,Lactobacillus,color,Negative,Facultative Anaerobe,2.93
STR_197,Bacillus,pass,Negative,Microaerophilic,3.6
