strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_518,Bacillus,management,Negative,Microaerophilic,7.98
STR_619,Clostridium,own,Negative,Facultative Anaerobe,6.89
STR_120,Pseudomonas,provide,Positive,Anaerobic,2.99
STR_143,Lactobacillus,purpose,Negative,Aerobic,7.8
STR_947,Pseudomonas,start,Positive,Aerobic,9.59
STR_543,Lactobacillus,hand,Positive,Microaerophilic,2.28
STR_105,Streptococcus,because,Negative,Facultative Anaerobe,9.78
STR_723,Clostridium,travel,Negative,Anaerobic,5.72
STR_952,Pseudomonas,international,Positive,Facultative Anaerobe,1.48
STR_513,Staphylococcus,business,Negative,Microaerophilic,7.54
STR_923,Staphylococcus,the,Negative,Aerobic,1.09
STR_322,Lactobacillus,in,Negative,Aerobic,5.06
STR_262,Streptococcus,though,Positive,Microaerophilic,3.3
STR_623,Staphylococcus,reflect,Positive,Aerobic,9.39
STR_877,Lactobacillus,serve,Positive,Anaerobic,2.61
STR_590,Pseudomonas,bag,Negative,Aerobic,9.38
STR_827,Pseudomonas,treat,Positive,Anaerobic,9.03
STR_593,Lactobacillus,by,Positive,Anaerobic,2.77
STR_974,Bacillus,issue,Positive,Microaerophilic,6.21
STR_926,Staphylococcus,enough,Positive,Aerobic,8.71
STR_196,Streptococcus,Congress,Positive,Microaerophilic,1.56
STR_991,Staphylococcus,article,Positive,Aerobic,4.82
STR_162,Staphylococcus,tree,Negative,Aerobic,9.49
STR_675,Lactobacillus,improve,Negative,Anaerobic,9.72
STR_267,Lactobacillus,forget,Negative,Microaerophilic,0.94
STR_969,Bacillus,read,Negative,Facultative Anaerobe,1.01
STR_268,Lactobacillus,mother,Negative,Facultative Anaerobe,8.99
STR_145,Pseudomonas,those,Positive,Anaerobic,4.89
STR_121,Pseudomonas,none,Positive,Facultative Anaerobe,3.39
STR_971,Lactobacillus,difficult,Positive,Aerobic,8.08
STR_303,Clostridium,east,Positive,Aerobic,6.99
STR_138,Bacillus,same,Positive,Anaerobic,0.85
STR_813,Streptococcus,must,Negative,Anaerobic,8.74
STR_519,Lactobacillus,receive,Negative,Aerobic,1.23
STR_767,Streptococcus,recent,Negative,Anaerobic,5.68
STR_780,Pseudomonas,listen,Positive,Microaerophilic,1.62
STR_426,Pseudomonas,health,Negative,Anaerobic,8.63
STR_766,Streptococcus,learn,Negative,Microaerophilic,6.91
STR_907,Pseudomonas,lose,Positive,Anaerobic,5.39
STR_305,Bacillus,style,Negative,Aerobic,4.02
STR_736,Lactobacillus,employee,Negative,Microaerophilic,4.87
STR_296,Clostridium,significant,Negative,Facultative Anaerobe,4.1
STR_302,Clostridium,company,Negative,Facultative Anaerobe,4.51
STR_526,Bacillus,everybody,Negative,Facultative Anaerobe,3.17
STR_904,Staphylococcus,impact,Positive,Microaerophilic,4.8
STR_587,Clostridium,to,Negative,Aerobic,9.77
STR_356,Pseudomonas,paper,Positive,Aerobic,1.02
STR_477,Staphylococcus,culture,Negative,Aerobic,8.5
STR_816,Clostridium,grow,Negative,Facultative Anaerobe,0.51
STR_668,Staphylococcus,west,Negative,Facultative Anaerobe,1.19
STR_611,Staphylococcus,when,Negative,Facultative Anaerobe,1.11
STR_656,Bacillus,sign,Positive,Anaerobic,2.88
STR_559,Streptococcus,size,Negative,Microaerophilic,5.45
STR_100,Streptococcus,receive,Positive,Aerobic,4.69
STR_728,Clostridium,movement,Negative,Anaerobic,7.04
STR_532,Pseudomonas,responsibility,Positive,Facultative Anaerobe,6.04
STR_389,Bacillus,analysis,Positive,Microaerophilic,1.8
STR_112,Pseudomonas,with,Positive,Anaerobic,3.34
STR_354,Pseudomonas,western,Negative,Facultative Anaerobe,7.58
STR_993,Bacillus,conference,Negative,Aerobic,2.65
STR_781,Lactobacillus,movement,Positive,Anaerobic,9.05
STR_656,Lactobacillus,voice,Positive,Microaerophilic,3.33
STR_589,Staphylococcus,society,Positive,Facultative Anaerobe,8.64
STR_444,Bacillus,seven,Positive,Facultative Anaerobe,3.29
STR_738,Streptococcus,book,Negative,Anaerobic,7.23
STR_305,Bacillus,company,Positive,Facultative Anaerobe,1.22
