strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_167,Clostridium,mouth,Positive,Microaerophilic,4.45
STR_498,Bacillus,modern,Positive,Anaerobic,5.79
STR_176,Pseudomonas,billion,Positive,Aerobic,1.29
STR_400,Streptococcus,set,Negative,Aerobic,5.7
STR_823,Bacillus,message,Negative,Facultative Anaerobe,4.15
STR_889,Pseudomonas,news,Positive,Anaerobic,8.61
STR_217,Staphylococcus,be,Positive,Anaerobic,4.1
STR_806,Streptococcus,country,Negative,Facultative Anaerobe,6.27
STR_887,Pseudomonas,finally,Positive,Microaerophilic,7.19
STR_406,Streptococcus,soon,Positive,Microaerophilic,1.27
STR_777,Lactobacillus,sign,Positive,Anaerobic,4.94
STR_849,Staphylococcus,democratic,Negative,Anaerobic,8.01
STR_639,Staphylococcus,write,Negative,Facultative Anaerobe,1.29
STR_259,Staphylococcus,former,Positive,Microaerophilic,0.85
STR_277,Pseudomonas,quality,Positive,Aerobic,4.75
STR_563,Clostridium,low,Negative,Facultative Anaerobe,3.36
STR_176,Clostridium,short,Positive,Microaerophilic,8.81
STR_904,Bacillus,benefit,Positive,Facultative Anaerobe,5.51
STR_544,Staphylococcus,common,Negative,Facultative Anaerobe,3.49
STR_280,Bacillus,few,Negative,Aerobic,7.14
STR_466,Staphylococcus,interview,Positive,Aerobic,6.21
STR_442,Pseudomonas,let,Positive,Microaerophilic,8.02
STR_571,Streptococcus,whom,Positive,Microaerophilic,1.56
STR_178,Lactobacillus,nature,Negative,Microaerophilic,4.0
STR_276,Streptococcus,seek,Negative,Aerobic,2.16
STR_620,Clostridium,knowledge,Negative,Facultative Anaerobe,7.27
STR_341,Lactobacillus,federal,Negative,Microaerophilic,5.93
STR_874,Pseudomonas,imagine,Positive,Anaerobic,2.01
STR_723,Streptococcus,respond,Negative,Microaerophilic,2.58
STR_421,Lactobacillus,charge,Negative,Aerobic,4.93
STR_936,Clostridium,community,Negative,Anaerobic,6.6
STR_361,Staphylococcus,machine,Negative,Anaerobic,9.75
STR_407,Staphylococcus,card,Negative,Microaerophilic,0.57
STR_618,Clostridium,southern,Negative,Aerobic,0.99
STR_576,Streptococcus,argue,Negative,Aerobic,9.36
STR_121,Lactobacillus,already,Positive,Anaerobic,1.18
STR_868,Lactobacillus,career,Positive,Facultative Anaerobe,6.51
STR_486,Staphylococcus,center,Negative,Aerobic,7.67
STR_984,Lactobacillus,paper,Positive,Facultative Anaerobe,4.73
STR_801,Streptococcus,with,Positive,Anaerobic,8.03
STR_805,Bacillus,brother,Negative,Aerobic,9.48
STR_246,Clostridium,position,Negative,Aerobic,9.82
STR_560,Lactobacillus,either,Positive,Facultative Anaerobe,5.84
STR_935,Clostridium,worry,Positive,Facultative Anaerobe,6.34
STR_703,Clostridium,low,Positive,Facultative Anaerobe,9.31
STR_543,Lactobacillus,on,Positive,Microaerophilic,3.13
STR_759,Bacillus,best,Negative,Microaerophilic,9.11
STR_644,Clostridium,win,Negative,Microaerophilic,8.91
