strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_761,Pseudomonas,in,Positive,Anaerobic,3.67
STR_762,Staphylococcus,behavior,Positive,Aerobic,1.5
STR_580,Lactobacillus,their,Positive,Microaerophilic,9.31
STR_657,Pseudomonas,bit,Positive,Facultative Anaerobe,0.82
STR_429,Staphylococcus,stay,Negative,Aerobic,6.34
STR_608,Clostridium,window,Positive,Facultative Anaerobe,9.03
STR_464,Clostridium,hard,Negative,Microaerophilic,1.83
STR_195,Streptococcus,nearly,Negative,Anaerobic,8.12
STR_610,Bacillus,threat,Positive,Aerobic,0.98
STR_910,Clostridium,series,Positive,Microaerophilic,8.96
STR_344,Streptococcus,kind,Negative,Anaerobic,8.96
STR_313,Pseudomonas,director,Negative,Anaerobic,3.06
STR_209,Pseudomonas,situation,Positive,Anaerobic,2.26
STR_755,Streptococcus,not,Negative,Aerobic,9.17
STR_523,Bacillus,truth,Negative,Facultative Anaerobe,7.47
STR_358,Bacillus,none,Positive,Microaerophilic,3.49
STR_809,Lactobacillus,ok,Positive,Aerobic,8.64
STR_762,Pseudomonas,question,Negative,Aerobic,0.68
STR_404,Clostridium,scene,Negative,Aerobic,4.94
STR_244,Lactobacillus,heavy,Positive,Aerobic,7.27
STR_226,Bacillus,positive,Positive,Microaerophilic,9.87
STR_808,Staphylococcus,interesting,Negative,Anaerobic,6.49
STR_302,Clostridium,news,Negative,Microaerophilic,5.22
STR_359,Streptococcus,direction,Negative,Anaerobic,4.42
STR_111,Clostridium,consumer,Positive,Microaerophilic,5.52
STR_951,Lactobacillus,down,Positive,Anaerobic,3.83
STR_497,Bacillus,thus,Negative,Anaerobic,5.59
STR_557,Bacillus,source,Positive,Anaerobic,8.72
STR_238,Staphylococcus,end,Negative,Aerobic,0.58
STR_476,Clostridium,ground,Negative,Anaerobic,1.78
STR_386,Staphylococcus,nothing,Positive,Microaerophilic,9.26
STR_222,Bacillus,leg,Positive,Microaerophilic,0.76
STR_890,Streptococcus,speak,Positive,Microaerophilic,5.99
STR_167,Clostridium,begin,Negative,Microaerophilic,1.19
STR_196,Streptococcus,set,Positive,Aerobic,5.93
STR_279,Lactobacillus,make,Negative,Facultative Anaerobe,8.58
STR_459,Staphylococcus,policy,Negative,Anaerobic,6.27
STR_114,Pseudomonas,boy,Negative,Aerobic,2.13
STR_974,Bacillus,themselves,Positive,Microaerophilic,7.3
STR_859,Lactobacillus,interesting,Negative,Aerobic,1.45
STR_335,Staphylococcus,form,Negative,Facultative Anaerobe,2.73
STR_793,Clostridium,tend,Positive,Microaerophilic,2.74
STR_148,Pseudomonas,develop,Positive,Microaerophilic,4.72
STR_739,Pseudomonas,religious,Positive,Microaerophilic,4.89
STR_166,Lactobacillus,night,Positive,Anaerobic,9.4
STR_246,Clostridium,soon,Negative,Microaerophilic,2.87
STR_711,Lactobacillus,class,Positive,Facultative Anaerobe,4.25
STR_839,Bacillus,such,Negative,Facultative Anaerobe,0.93
STR_411,Clostridium,plan,Positive,Anaerobic,7.69
STR_839,Streptococcus,staff,Negative,Facultative Anaerobe,4.96
STR_844,Staphylococcus,machine,Negative,Microaerophilic,5.48
STR_599,Pseudomonas,brother,Negative,Aerobic,6.09
STR_788,Pseudomonas,in,Negative,Facultative Anaerobe,6.2
STR_762,Clostridium,yes,Positive,Microaerophilic,0.65
STR_859,Staphylococcus,response,Positive,Microaerophilic,4.58
STR_395,Staphylococcus,language,Positive,Microaerophilic,3.95
STR_577,Streptococcus,before,Positive,Anaerobic,1.08
STR_346,Lactobacillus,manage,Positive,Facultative Anaerobe,8.04
STR_672,Lactobacillus,now,Positive,Aerobic,5.04
STR_512,Streptococcus,understand,Negative,Facultative Anaerobe,9.61
STR_911,Bacillus,allow,Negative,Anaerobic,9.85
STR_630,Bacillus,nature,Negative,Microaerophilic,1.45
STR_352,Bacillus,that,Positive,Microaerophilic,8.46
STR_449,Bacillus,Republican,Positive,Facultative Anaerobe,6.96
STR_398,Staphylococcus,action,Negative,Aerobic,8.68
STR_360,Staphylococcus,size,Negative,Aerobic,6.22
STR_637,Lactobacillus,civil,Positive,Microaerophilic,8.07
STR_930,Bacillus,common,Negative,Facultative Anaerobe,4.91
