strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_553,Streptococcus,leader,Positive,Microaerophilic,8.46
STR_667,Lactobacillus,likely,Negative,Aerobic,8.55
STR_916,Streptococcus,maintain,Positive,Facultative Anaerobe,4.29
STR_756,Staphylococcus,design,Positive,Microaerophilic,8.97
STR_641,Pseudomonas,bill,Positive,Facultative Anaerobe,7.0
STR_388,Pseudomonas,simply,Positive,Facultative Anaerobe,6.12
STR_639,Clostridium,message,Positive,Facultative Anaerobe,5.08
STR_991,Staphylococcus,have,Negative,Aerobic,9.19
STR_961,Staphylococcus,together,Positive,Aerobic,1.8
STR_219,Clostridium,else,Negative,Microaerophilic,8.31
STR_631,Lactobacillus,specific,Positive,Anaerobic,6.71
STR_703,Lactobacillus,according,Negative,Facultative Anaerobe,3.14
STR_147,Bacillus,this,Negative,Facultative Anaerobe,3.9
STR_566,Lactobacillus,task,Negative,Anaerobic,9.09
STR_506,Clostridium,these,Negative,Microaerophilic,2.55
STR_711,Pseudomonas,hair,Positive,Microaerophilic,7.88
STR_627,Clostridium,material,Negative,Microaerophilic,8.96
STR_786,Staphylococcus,daughter,Negative,Aerobic,8.36
STR_352,Clostridium,eight,Positive,Microaerophilic,1.49
STR_526,Clostridium,hour,Positive,Microaerophilic,0.61
STR_366,Bacillus,religious,Positive,Microaerophilic,5.38
STR_523,Staphylococcus,sense,Positive,Microaerophilic,8.94
STR_504,Clostridium,indeed,Negative,Facultative Anaerobe,8.8
STR_624,Streptococcus,everything,Positive,Anaerobic,5.69
STR_968,Lactobacillus,base,Negative,Facultative Anaerobe,5.6
STR_912,Pseudomonas,leg,Positive,Aerobic,6.62
STR_541,Bacillus,book,Negative,Microaerophilic,6.25
STR_977,Staphylococcus,order,Negative,Facultative Anaerobe,9.28
STR_412,Lactobacillus,responsibility,Negative,Anaerobic,6.14
STR_899,Bacillus,charge,Positive,Aerobic,2.71
STR_536,Staphylococcus,land,Negative,Microaerophilic,7.29
STR_211,Bacillus,kitchen,Negative,Facultative Anaerobe,1.44
STR_134,Pseudomonas,reflect,Positive,Aerobic,9.27
STR_529,Clostridium,spend,Negative,Aerobic,7.53
STR_788,Pseudomonas,course,Positive,Aerobic,9.23
STR_692,Clostridium,kind,Negative,Microaerophilic,3.25
STR_806,Streptococcus,than,Negative,Microaerophilic,0.84
STR_752,Pseudomonas,article,Positive,Microaerophilic,1.46
STR_711,Clostridium,strategy,Positive,Facultative Anaerobe,5.53
STR_550,Lactobacillus,message,Negative,Anaerobic,2.31
STR_990,Lactobacillus,nation,Negative,Facultative Anaerobe,9.78
STR_148,Pseudomonas,whole,Negative,Aerobic,1.04
STR_477,Lactobacillus,ready,Positive,Aerobic,5.87
STR_493,Pseudomonas,certain,Negative,Anaerobic,4.87
STR_972,Bacillus,choice,Positive,Aerobic,9.95
STR_350,Bacillus,if,Positive,Microaerophilic,8.73
STR_260,Clostridium,us,Positive,Aerobic,6.24
STR_468,Clostridium,her,Positive,Aerobic,2.99
STR_661,Pseudomonas,interview,Positive,Microaerophilic,1.42
STR_746,Pseudomonas,able,Positive,Microaerophilic,3.23
STR_941,Streptococcus,recently,Positive,Aerobic,6.93
STR_892,Lactobacillus,cup,Positive,Facultative Anaerobe,2.14
STR_668,Clostridium,protect,Positive,Aerobic,8.7
STR_676,Lactobacillus,prove,Positive,Aerobic,1.5
STR_122,Pseudomonas,be,Positive,Anaerobic,5.42
STR_293,Streptococcus,crime,Positive,Facultative Anaerobe,2.87
STR_835,Clostridium,wonder,Negative,Facultative Anaerobe,8.84
STR_300,Streptococcus,marriage,Positive,Microaerophilic,0.57
STR_805,Staphylococcus,form,Positive,Facultative Anaerobe,4.49
STR_410,Streptococcus,fish,Positive,Aerobic,8.64
STR_780,Streptococcus,indeed,Positive,Facultative Anaerobe,5.85
STR_104,Clostridium,TV,Positive,Anaerobic,9.47
STR_915,Streptococcus,court,Positive,Microaerophilic,6.52
STR_334,Clostridium,laugh,Positive,Aerobic,1.83
STR_198,Clostridium,exactly,Positive,Facultative Anaerobe,2.19
STR_161,Lactobacillus,doctor,Positive,Aerobic,7.11
STR_856,Staphylococcus,appear,Negative,Aerobic,9.02
STR_467,Staphylococcus,ball,Negative,Microaerophilic,7.65
STR_809,Streptococcus,say,Negative,Aerobic,6.8
STR_415,Staphylococcus,act,Positive,Facultative Anaerobe,4.83
STR_736,Streptococcus,few,Positive,Microaerophilic,9.74
STR_987,Clostridium,product,Negative,Aerobic,0.66
STR_232,Bacillus,conference,Negative,Microaerophilic,6.32
STR_840,Streptococcus,tell,Positive,Microaerophilic,9.83
STR_372,Pseudomonas,include,Negative,Anaerobic,9.35
STR_705,Pseudomonas,huge,Positive,Aerobic,8.29
STR_241,Lactobacillus,catch,Positive,Microaerophilic,8.3
STR_189,Lactobacillus,such,Positive,Facultative Anaerobe,1.34
STR_380,Lactobacillus,however,Positive,Aerobic,1.56
STR_233,Streptococcus,risk,Positive,Facultative Anaerobe,7.07
STR_841,Bacillus,phone,Positive,Anaerobic,5.79
STR_540,Bacillus,catch,Negative,Anaerobic,5.42
STR_206,Bacillus,arm,Positive,Facultative Anaerobe,4.6
STR_423,Clostridium,choice,Positive,Facultative Anaerobe,1.2
STR_643,Staphylococcus,through,Positive,Microaerophilic,6.01
STR_117,Staphylococcus,former,Positive,Facultative Anaerobe,1.85
STR_482,Lactobacillus,simply,Positive,Microaerophilic,2.93
STR_522,Pseudomonas,wrong,Negative,Aerobic,7.77
STR_431,Pseudomonas,leg,Positive,Anaerobic,8.46
STR_364,Staphylococcus,process,Positive,Anaerobic,8.88
STR_859,Streptococcus,current,Positive,Facultative Anaerobe,1.01
STR_985,Lactobacillus,deep,Positive,Aerobic,8.99
STR_964,Pseudomonas,more,Positive,Anaerobic,8.98
STR_613,Lactobacillus,power,Positive,Aerobic,9.09
STR_939,Clostridium,yes,Negative,Microaerophilic,4.62
STR_434,Pseudomonas,agent,Negative,Aerobic,0.9
STR_322,Staphylococcus,treat,Negative,Microaerophilic,2.31
STR_104,Streptococcus,anyone,Positive,Anaerobic,2.24
STR_100,Lactobacillus,view,Positive,Anaerobic,9.67
STR_957,Staphylococcus,charge,Negative,Facultative Anaerobe,2.04
STR_279,Streptococcus,edge,Negative,Microaerophilic,1.62
STR_111,Streptococcus,institution,Positive,Microaerophilic,7.49
