strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_152,Bacillus,someone,Negative,Aerobic,6.26
STR_495,Bacillus,born,Positive,Anaerobic,1.68
STR_221,Bacillus,available,Positive,Facultative Anaerobe,3.72
STR_211,Clostridium,ever,Negative,Anaerobic,7.26
STR_157,Clostridium,explain,Negative,Facultative Anaerobe,1.21
STR_646,Bacillus,official,Negative,Facultative Anaerobe,2.21
STR_935,Bacillus,ago,Positive,Aerobic,1.67
STR_656,Lactobacillus,grow,Negative,Microaerophilic,4.37
STR_615,Lactobacillus,media,Positive,Facultative Anaerobe,7.34
STR_128,Clostridium,left,Positive,Microaerophilic,6.88
STR_149,Bacillus,even,Positive,Aerobic,1.41
STR_931,Streptococcus,expert,Positive,Anaerobic,2.43
STR_593,Clostridium,several,Positive,Anaerobic,6.5
STR_858,Lactobacillus,receive,Positive,Aerobic,2.48
STR_353,Clostridium,see,Negative,Aerobic,5.45
STR_411,Clostridium,fast,Positive,Aerobic,7.24
STR_782,Lactobacillus,military,Positive,Microaerophilic,3.65
STR_201,Bacillus,four,Negative,Aerobic,2.78
STR_408,Clostridium,its,Negative,Facultative Anaerobe,3.39
STR_469,Staphylococcus,who,Negative,Anaerobic,7.09
STR_895,Lactobacillus,state,Negative,Microaerophilic,5.46
STR_467,Pseudomonas,blue,Negative,Microaerophilic,4.06
STR_897,Clostridium,page,Positive,Anaerobic,3.53
STR_177,Streptococcus,program,Negative,Facultative Anaerobe,9.23
STR_544,Bacillus,major,Positive,Aerobic,5.73
STR_233,Bacillus,realize,Positive,Aerobic,8.69
STR_437,Pseudomonas,already,Negative,Aerobic,6.99
STR_123,Pseudomonas,ago,Positive,Anaerobic,1.16
STR_885,Bacillus,may,Positive,Aerobic,4.87
STR_221,Staphylococcus,than,Negative,Facultative Anaerobe,2.84
STR_166,Lactobacillus,fill,Negative,Aerobic,9.02
STR_981,Streptococcus,certain,Negative,Aerobic,3.11
STR_452,Lactobacillus,individual,Positive,Microaerophilic,9.27
STR_479,Streptococcus,item,Negative,Microaerophilic,3.08
STR_776,Streptococcus,employee,Negative,Microaerophilic,0.87
STR_985,Streptococcus,husband,Negative,Microaerophilic,5.21
STR_176,Clostridium,type,Positive,Anaerobic,5.27
STR_491,Streptococcus,buy,Positive,Microaerophilic,9.1
STR_821,Clostridium,generation,Negative,Microaerophilic,1.51
STR_885,Streptococcus,end,Positive,Anaerobic,3.67
STR_879,Pseudomonas,physical,Positive,Aerobic,9.57
STR_574,Pseudomonas,though,Positive,Facultative Anaerobe,2.78
STR_185,Pseudomonas,goal,Negative,Aerobic,4.14
STR_493,Bacillus,each,Negative,Anaerobic,2.54
STR_745,Clostridium,someone,Positive,Facultative Anaerobe,8.78
STR_741,Pseudomonas,learn,Positive,Anaerobic,8.3
STR_512,Staphylococcus,rest,Positive,Microaerophilic,2.1
STR_207,Lactobacillus,test,Negative,Microaerophilic,6.9
STR_112,Streptococcus,suggest,Positive,Anaerobic,1.78
STR_133,Streptococcus,ok,Positive,Microaerophilic,4.5
STR_999,Clostridium,factor,Negative,Aerobic,4.01
STR_164,Clostridium,account,Negative,Microaerophilic,8.8
STR_155,Clostridium,no,Positive,Microaerophilic,2.29
STR_981,Staphylococcus,firm,Positive,Anaerobic,0.81
STR_340,Streptococcus,add,Positive,Facultative Anaerobe,0.75
STR_844,Streptococcus,option,Positive,Aerobic,6.0
STR_532,Staphylococcus,member,Positive,Facultative Anaerobe,1.99
STR_433,Clostridium,tax,Positive,Aerobic,7.27
STR_483,Bacillus,marriage,Positive,Facultative Anaerobe,1.61
STR_211,Bacillus,sell,Positive,Facultative Anaerobe,5.86
STR_593,Clostridium,then,Negative,Microaerophilic,8.14
STR_642,Staphylococcus,card,Negative,Anaerobic,6.84
STR_992,Lactobacillus,couple,Positive,Microaerophilic,3.16
STR_283,Streptococcus,past,Positive,Microaerophilic,8.19
STR_506,Pseudomonas,could,Positive,Facultative Anaerobe,8.28
STR_111,Bacillus,environmental,Positive,Anaerobic,4.09
STR_168,Bacillus,set,Negative,Microaerophilic,4.83
STR_897,Pseudomonas,never,Negative,Microaerophilic,4.15
STR_488,Lactobacillus,network,Positive,Microaerophilic,7.39
STR_951,Staphylococcus,chair,Positive,Anaerobic,9.35
STR_652,Clostridium,piece,Negative,Microaerophilic,8.7
STR_599,Clostridium,money,Negative,Facultative Anaerobe,4.5
STR_290,Lactobacillus,arm,Positive,Aerobic,5.07
STR_174,Pseudomonas,own,Positive,Anaerobic,8.25
STR_394,Staphylococcus,expert,Positive,Facultative Anaerobe,3.29
STR_452,Staphylococcus,exactly,Positive,Microaerophilic,1.15
STR_379,Lactobacillus,everything,Negative,Aerobic,4.63
STR_103,Staphylococcus,measure,Negative,Facultative Anaerobe,6.47
STR_281,Lactobacillus,choice,Negative,Facultative Anaerobe,2.57
STR_430,Staphylococcus,prepare,Positive,Anaerobic,7.67
STR_712,Bacillus,note,Negative,Aerobic,9.25
STR_814,Bacillus,her,Negative,Anaerobic,4.93
STR_389,Clostridium,clearly,Negative,Facultative Anaerobe,7.7
STR_733,Pseudomonas,crime,Positive,Facultative Anaerobe,7.32
STR_965,Staphylococcus,between,Negative,Facultative Anaerobe,3.01
STR_159,Pseudomonas,author,Positive,Microaerophilic,8.76
STR_135,Streptococcus,ball,Negative,Facultative Anaerobe,2.61
STR_995,Pseudomonas,case,Negative,Microaerophilic,8.51
STR_899,Clostridium,present,Positive,Aerobic,9.13
STR_386,Lactobacillus,day,Positive,Aerobic,1.19
STR_631,Staphylococcus,town,Positive,Microaerophilic,3.01
STR_602,Streptococcus,amount,Positive,Anaerobic,5.27
STR_102,Pseudomonas,not,Positive,Anaerobic,4.76
STR_924,Bacillus,stage,Negative,Aerobic,1.49
STR_820,Lactobacillus,course,Positive,Microaerophilic,5.93
STR_657,Bacillus,prepare,Negative,Anaerobic,8.3
STR_232,Lactobacillus,instead,Positive,Aerobic,5.69
STR_951,Staphylococcus,model,Positive,Facultative Anaerobe,9.87
STR_939,Bacillus,east,Positive,Microaerophilic,4.31
STR_756,Bacillus,imagine,Positive,Aerobic,6.56
STR_950,Lactobacillus,money,Negative,Anaerobic,2.17
STR_190,Staphylococcus,father,Negative,Aerobic,3.8
STR_313,Lactobacillus,its,Negative,Facultative Anaerobe,9.18
STR_832,Streptococcus,player,Positive,Microaerophilic,5.95
STR_675,Clostridium,order,Negative,Facultative Anaerobe,4.14
STR_790,Streptococcus,create,Positive,Anaerobic,8.38
STR_966,Pseudomonas,father,Negative,Facultative Anaerobe,2.66
STR_907,Pseudomonas,argue,Negative,Aerobic,2.37
STR_321,Pseudomonas,rather,Negative,Anaerobic,8.73
STR_253,Staphylococcus,company,Negative,Microaerophilic,5.73
STR_276,Streptococcus,case,Negative,Facultative Anaerobe,7.04
STR_271,Staphylococcus,behavior,Negative,Aerobic,0.59
STR_637,Lactobacillus,whose,Positive,Anaerobic,4.48
STR_150,Pseudomonas,voice,Negative,Aerobic,4.84
STR_679,Pseudomonas,body,Positive,Aerobic,6.24
STR_142,Pseudomonas,part,Negative,Anaerobic,7.95
STR_108,Staphylococcus,human,Positive,Aerobic,8.43
STR_648,Staphylococcus,author,Positive,Facultative Anaerobe,1.75
STR_722,Clostridium,serious,Negative,Microaerophilic,7.1
STR_918,Lactobacillus,poor,Negative,Facultative Anaerobe,2.79
STR_211,Clostridium,sure,Negative,Facultative Anaerobe,2.91
STR_491,Bacillus,just,Positive,Facultative Anaerobe,3.04
STR_189,Pseudomonas,even,Positive,Anaerobic,8.04
STR_734,Streptococcus,agree,Positive,Microaerophilic,4.47
STR_903,Staphylococcus,set,Negative,Microaerophilic,1.15
