strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_751,Lactobacillus,suddenly,Negative,Anaerobic,5.95
STR_618,Lactobacillus,involve,Positive,Facultative Anaerobe,1.26
STR_594,Streptococcus,not,Positive,Facultative Anaerobe,8.24
STR_472,Streptococcus,local,Negative,Aerobic,1.36
STR_463,Streptococcus,left,Negative,Facultative Anaerobe,1.19
STR_680,Pseudomonas,agreement,Positive,Aerobic,5.74
STR_826,Staphylococcus,behind,Negative,Anaerobic,7.46
STR_435,Lactobacillus,me,Negative,Microaerophilic,1.27
STR_201,Pseudomonas,democratic,Negative,Facultative Anaerobe,7.84
STR_576,Staphylococcus,our,Positive,Aerobic,3.88
STR_228,Pseudomonas,more,Negative,Facultative Anaerobe,1.76
STR_376,Staphylococcus,form,Positive,Microaerophilic,6.27
STR_381,Pseudomonas,apply,Positive,Facultative Anaerobe,2.62
STR_573,Bacillus,guy,Negative,Microaerophilic,7.91
STR_978,Clostridium,huge,Positive,Aerobic,6.72
STR_210,Pseudomonas,drug,Negative,Microaerophilic,7.61
STR_925,Bacillus,need,Negative,Facultative Anaerobe,0.95
STR_797,Pseudomonas,here,Positive,Facultative Anaerobe,6.35
STR_624,Staphylococcus,despite,Negative,Aerobic,6.95
STR_281,Streptococcus,hard,Negative,Microaerophilic,7.88
STR_345,Pseudomonas,style,Positive,Aerobic,2.24
STR_378,Clostridium,nice,Positive,Facultative Anaerobe,7.48
STR_693,Clostridium,sit,Positive,Anaerobic,8.95
STR_880,Clostridium,good,Negative,Facultative Anaerobe,4.19
STR_575,Clostridium,serve,Negative,Anaerobic,1.37
STR_583,Bacillus,nothing,Negative,Aerobic,2.56
STR_934,Staphylococcus,three,Negative,Facultative Anaerobe,8.19
STR_557,Clostridium,kind,Negative,Aerobic,3.02
STR_867,Bacillus,they,Negative,Anaerobic,0.89
STR_501,Pseudomonas,strategy,Positive,Facultative Anaerobe,2.32
STR_320,Streptococcus,discuss,Negative,Anaerobic,7.07
STR_464,Clostridium,behind,Positive,Anaerobic,1.65
STR_230,Clostridium,true,Positive,Microaerophilic,8.52
STR_856,Pseudomonas,value,Negative,Microaerophilic,5.29
STR_641,Pseudomonas,southern,Negative,Microaerophilic,5.11
STR_964,Lactobacillus,child,Positive,Aerobic,2.75
STR_791,Lactobacillus,next,Negative,Aerobic,9.69
STR_409,Staphylococcus,reach,Positive,Facultative Anaerobe,1.78
STR_181,Streptococcus,since,Negative,Facultative Anaerobe,3.7
STR_196,Streptococcus,herself,Positive,Anaerobic,1.08
STR_484,Pseudomonas,system,Negative,Microaerophilic,4.19
STR_116,Pseudomonas,hospital,Negative,Anaerobic,9.29
STR_203,Streptococcus,base,Positive,Anaerobic,2.19
STR_525,Pseudomonas,method,Negative,Aerobic,1.63
STR_278,Clostridium,take,Negative,Anaerobic,4.95
STR_480,Streptococcus,raise,Negative,Aerobic,3.55
STR_286,Pseudomonas,keep,Negative,Anaerobic,1.92
STR_532,Clostridium,carry,Positive,Facultative Anaerobe,3.94
STR_979,Bacillus,act,Negative,Facultative Anaerobe,9.51
STR_248,Bacillus,throw,Positive,Microaerophilic,2.75
STR_218,Staphylococcus,north,Negative,Microaerophilic,6.23
STR_735,Pseudomonas,especially,Negative,Anaerobic,4.42
STR_453,Clostridium,until,Negative,Aerobic,2.15
STR_272,Staphylococcus,smile,Positive,Aerobic,4.99
STR_185,Pseudomonas,environment,Negative,Microaerophilic,1.36
STR_463,Lactobacillus,kid,Negative,Anaerobic,8.79
STR_871,Lactobacillus,glass,Positive,Aerobic,1.35
STR_663,Streptococcus,main,Positive,Aerobic,9.87
STR_375,Pseudomonas,rather,Positive,Aerobic,6.22
STR_448,Pseudomonas,staff,Positive,Anaerobic,1.57
STR_335,Clostridium,other,Positive,Facultative Anaerobe,9.53
STR_323,Clostridium,information,Negative,Anaerobic,6.18
STR_960,Bacillus,among,Positive,Facultative Anaerobe,3.99
STR_565,Staphylococcus,through,Positive,Anaerobic,9.76
STR_652,Clostridium,between,Positive,Microaerophilic,5.49
STR_200,Lactobacillus,truth,Negative,Microaerophilic,8.22
STR_199,Bacillus,water,Negative,Aerobic,2.89
STR_376,Staphylococcus,military,Positive,Facultative Anaerobe,6.94
STR_874,Streptococcus,painting,Positive,Microaerophilic,1.17
STR_688,Lactobacillus,big,Positive,Anaerobic,7.75
STR_873,Clostridium,forget,Negative,Anaerobic,5.44
STR_212,Streptococcus,hope,Positive,Aerobic,9.96
STR_837,Staphylococcus,line,Positive,Anaerobic,2.19
STR_810,Streptococcus,yet,Negative,Anaerobic,9.82
STR_400,Pseudomonas,plan,Negative,Anaerobic,9.19
STR_286,Bacillus,child,Positive,Facultative Anaerobe,5.23
STR_146,Bacillus,value,Negative,Facultative Anaerobe,6.01
STR_792,Streptococcus,director,Positive,Microaerophilic,4.73
STR_940,Bacillus,these,Negative,Facultative Anaerobe,9.92
STR_104,Bacillus,final,Negative,Aerobic,9.53
STR_286,Lactobacillus,car,Negative,Facultative Anaerobe,7.63
STR_875,Streptococcus,hope,Negative,Facultative Anaerobe,4.14
STR_784,Streptococcus,create,Positive,Aerobic,6.91
STR_920,Clostridium,stay,Positive,Anaerobic,2.7
STR_241,Lactobacillus,whom,Negative,Anaerobic,2.21
STR_395,Streptococcus,avoid,Positive,Facultative Anaerobe,3.17
STR_848,Bacillus,public,Negative,Facultative Anaerobe,5.47
STR_513,Lactobacillus,shake,Positive,Facultative Anaerobe,6.24
STR_909,Pseudomonas,structure,Positive,Facultative Anaerobe,5.94
STR_170,Lactobacillus,Mrs,Positive,Microaerophilic,7.38
STR_126,Bacillus,parent,Negative,Facultative Anaerobe,2.27
STR_197,Lactobacillus,improve,Positive,Anaerobic,9.48
STR_188,Streptococcus,run,Negative,Aerobic,4.55
STR_296,Clostridium,way,Negative,Anaerobic,9.92
STR_668,Staphylococcus,answer,Positive,Microaerophilic,8.7
STR_666,Lactobacillus,behavior,Negative,Facultative Anaerobe,7.24
STR_147,Lactobacillus,attack,Negative,Aerobic,2.0
STR_987,Lactobacillus,window,Negative,Anaerobic,1.81
STR_643,Clostridium,writer,Positive,Anaerobic,7.47
STR_364,Streptococcus,store,Positive,Aerobic,4.33
STR_591,Bacillus,over,Negative,Microaerophilic,4.28
STR_912,Clostridium,service,Negative,Facultative Anaerobe,2.34
STR_251,Bacillus,present,Negative,Anaerobic,2.73
STR_351,Clostridium,wait,Negative,Microaerophilic,7.68
STR_998,Clostridium,future,Positive,Microaerophilic,9.52
STR_315,Staphylococcus,site,Negative,Anaerobic,5.55
STR_502,Bacillus,image,Negative,Microaerophilic,8.04
STR_176,Bacillus,generation,Positive,Aerobic,0.62
STR_891,Lactobacillus,purpose,Positive,Facultative Anaerobe,3.48
STR_550,Pseudomonas,politics,Negative,Anaerobic,5.63
STR_711,Pseudomonas,Mr,Negative,Facultative Anaerobe,6.99
STR_286,Bacillus,major,Positive,Anaerobic,6.97
STR_648,Streptococcus,fast,Negative,Facultative Anaerobe,4.37
STR_876,Bacillus,occur,Positive,Microaerophilic,5.91
STR_770,Streptococcus,mouth,Positive,Microaerophilic,2.78
STR_205,Lactobacillus,pretty,Positive,Aerobic,5.02
STR_506,Clostridium,develop,Negative,Aerobic,3.5
STR_249,Clostridium,keep,Negative,Facultative Anaerobe,7.09
STR_848,Bacillus,almost,Positive,Microaerophilic,2.26
STR_298,Pseudomonas,former,Negative,Aerobic,8.41
STR_630,Clostridium,executive,Positive,Microaerophilic,9.3
STR_391,Staphylococcus,better,Negative,Aerobic,6.71
STR_725,Clostridium,according,Positive,Facultative Anaerobe,4.84
STR_881,Lactobacillus,probably,Positive,Facultative Anaerobe,6.94
STR_367,Staphylococcus,apply,Negative,Microaerophilic,8.5
STR_515,Lactobacillus,understand,Positive,Aerobic,2.0
STR_606,Pseudomonas,order,Negative,Facultative Anaerobe,1.52
STR_445,Bacillus,scene,Negative,Anaerobic,0.98
STR_350,Clostridium,look,Negative,Aerobic,5.68
STR_917,Staphylococcus,letter,Negative,Aerobic,3.18
STR_339,Pseudomonas,list,Positive,Anaerobic,4.04
STR_888,Staphylococcus,huge,Negative,Aerobic,6.25
STR_167,Bacillus,drive,Negative,Aerobic,5.9
STR_743,Pseudomonas,use,Negative,Microaerophilic,5.75
STR_216,Staphylococcus,open,Positive,Facultative Anaerobe,8.88
STR_391,Pseudomonas,most,Positive,Anaerobic,1.34
STR_638,Streptococcus,approach,Negative,Facultative Anaerobe,1.0
STR_136,Lactobacillus,keep,Positive,Microaerophilic,7.74
STR_292,Clostridium,hot,Positive,Anaerobic,6.43
STR_987,Streptococcus,want,Positive,Aerobic,9.68
STR_615,Pseudomonas,identify,Positive,Aerobic,1.67
STR_575,Lactobacillus,detail,Positive,Facultative Anaerobe,8.27
STR_957,Lactobacillus,price,Negative,Facultative Anaerobe,6.11
STR_814,Staphylococcus,sign,Negative,Anaerobic,5.15
STR_263,Pseudomonas,time,Positive,Microaerophilic,2.68
STR_592,Lactobacillus,report,Positive,Aerobic,8.13
STR_520,Lactobacillus,capital,Positive,Microaerophilic,3.83
STR_480,Staphylococcus,two,Negative,Microaerophilic,7.53
STR_303,Bacillus,side,Positive,Aerobic,9.64
STR_939,Streptococcus,interview,Positive,Microaerophilic,5.7
STR_533,Staphylococcus,address,Negative,Aerobic,5.03
STR_190,Lactobacillus,job,Positive,Microaerophilic,1.21
STR_235,Bacillus,her,Negative,Microaerophilic,6.46
STR_320,Staphylococcus,main,Positive,Microaerophilic,1.58
STR_552,Bacillus,value,Negative,Microaerophilic,2.78
STR_530,Pseudomonas,out,Positive,Aerobic,2.64
STR_324,Streptococcus,out,Negative,Aerobic,3.9
STR_149,Pseudomonas,cup,Positive,Aerobic,5.38
STR_507,Pseudomonas,still,Negative,Anaerobic,2.79
STR_464,Streptococcus,because,Negative,Anaerobic,8.25
STR_568,Pseudomonas,future,Positive,Facultative Anaerobe,3.85
STR_643,Streptococcus,hot,Positive,Microaerophilic,5.5
STR_783,Lactobacillus,front,Positive,Aerobic,9.08
STR_171,Clostridium,not,Positive,Aerobic,9.25
STR_722,Pseudomonas,hundred,Positive,Microaerophilic,5.02
STR_504,Streptococcus,act,Negative,Aerobic,5.18
STR_227,Pseudomonas,house,Positive,Aerobic,9.22
STR_115,Staphylococcus,cold,Negative,Anaerobic,1.17
STR_121,Lactobacillus,coach,Positive,Microaerophilic,4.63
STR_576,Streptococcus,school,Positive,Facultative Anaerobe,6.08
STR_218,Pseudomonas,appear,Positive,Microaerophilic,9.11
STR_550,Streptococcus,agree,Negative,Aerobic,1.6
STR_425,Staphylococcus,walk,Positive,Facultative Anaerobe,3.79
STR_582,Staphylococcus,board,Negative,Anaerobic,3.04
STR_571,Clostridium,since,Positive,Facultative Anaerobe,5.87
STR_567,Lactobacillus,treat,Negative,Microaerophilic,9.49
STR_747,Pseudomonas,begin,Positive,Microaerophilic,8.17
STR_256,Clostridium,movement,Negative,Facultative Anaerobe,7.33
STR_874,Lactobacillus,side,Negative,Anaerobic,8.36
STR_548,Bacillus,while,Positive,Microaerophilic,3.24
STR_891,Streptococcus,figure,Positive,Anaerobic,1.82
STR_622,Clostridium,stand,Positive,Anaerobic,4.51
STR_440,Lactobacillus,deep,Negative,Aerobic,6.77
STR_802,Pseudomonas,writer,Positive,Facultative Anaerobe,8.73
STR_373,Staphylococcus,forget,Positive,Aerobic,2.17
STR_889,Bacillus,street,Negative,Anaerobic,5.92
STR_205,Streptococcus,important,Positive,Aerobic,5.74
STR_549,Staphylococcus,usually,Positive,Microaerophilic,8.52
STR_879,Lactobacillus,shoulder,Positive,Microaerophilic,5.3
STR_400,Bacillus,election,Negative,Anaerobic,8.64
STR_804,Staphylococcus,itself,Negative,Facultative Anaerobe,3.8
STR_174,Streptococcus,low,Positive,Microaerophilic,6.39
STR_545,Clostridium,consider,Negative,Anaerobic,7.37
STR_660,Clostridium,outside,Positive,Facultative Anaerobe,1.52
STR_310,Clostridium,main,Negative,Aerobic,3.73
STR_687,Lactobacillus,admit,Positive,Anaerobic,8.44
STR_855,Staphylococcus,wind,Positive,Aerobic,7.42
STR_382,Pseudomonas,door,Negative,Aerobic,4.02
STR_214,Pseudomonas,kind,Positive,Facultative Anaerobe,1.65
STR_213,Lactobacillus,project,Negative,Facultative Anaerobe,5.78
STR_222,Streptococcus,certainly,Positive,Aerobic,4.71
STR_326,Streptococcus,such,Negative,Microaerophilic,4.18
STR_309,Lactobacillus,little,Positive,Facultative Anaerobe,6.33
STR_458,Lactobacillus,rise,Positive,Anaerobic,5.71
STR_274,Streptococcus,child,Negative,Anaerobic,9.16
STR_365,Lactobacillus,nor,Negative,Facultative Anaerobe,8.9
STR_467,Streptococcus,trip,Negative,Aerobic,4.3
STR_907,Streptococcus,civil,Negative,Microaerophilic,9.14
STR_325,Streptococcus,his,Negative,Microaerophilic,2.46
STR_614,Pseudomonas,carry,Positive,Aerobic,5.31
STR_162,Pseudomonas,hard,Negative,Microaerophilic,4.47
STR_496,Lactobacillus,forward,Negative,Aerobic,7.87
STR_868,Pseudomonas,half,Negative,Anaerobic,9.39
STR_249,Staphylococcus,without,Positive,Anaerobic,4.36
STR_652,Staphylococcus,physical,Positive,Aerobic,8.37
STR_265,Streptococcus,by,Positive,Microaerophilic,7.42
STR_670,Staphylococcus,car,Negative,Aerobic,2.09
STR_844,Staphylococcus,strong,Negative,Facultative Anaerobe,1.65
STR_378,Pseudomonas,family,Positive,Microaerophilic,8.61
STR_417,Lactobacillus,majority,Negative,Microaerophilic,2.89
STR_322,Pseudomonas,soon,Negative,Microaerophilic,2.48
STR_998,Bacillus,who,Positive,Microaerophilic,8.44
STR_324,Staphylococcus,decade,Positive,Microaerophilic,7.68
STR_187,Streptococcus,card,Negative,Facultative Anaerobe,3.26
STR_811,Pseudomonas,mission,Negative,Facultative Anaerobe,4.92
STR_128,Staphylococcus,get,Negative,Aerobic,2.69
STR_346,Pseudomonas,mouth,Negative,Aerobic,9.66
STR_212,Lactobacillus,cost,Positive,Aerobic,7.09
STR_932,Clostridium,treatment,Negative,Anaerobic,4.57
STR_819,Lactobacillus,different,Negative,Aerobic,7.75
STR_360,Staphylococcus,require,Negative,Anaerobic,0.61
STR_462,Lactobacillus,speech,Positive,Microaerophilic,6.76
STR_775,Clostridium,miss,Positive,Aerobic,6.45
STR_915,Staphylococcus,kind,Positive,Microaerophilic,2.34
STR_234,Staphylococcus,share,Positive,Facultative Anaerobe,7.49
STR_633,Staphylococcus,month,Positive,Aerobic,9.45
STR_721,Staphylococcus,become,Negative,Anaerobic,9.09
STR_854,Streptococcus,side,Negative,Microaerophilic,3.53
STR_448,Bacillus,even,Positive,Facultative Anaerobe,3.65
STR_193,Bacillus,business,Negative,Facultative Anaerobe,1.93
STR_566,Staphylococcus,fast,Positive,Aerobic,4.99
STR_723,Pseudomonas,pass,Positive,Facultative Anaerobe,8.7
STR_135,Streptococcus,another,Positive,Anaerobic,3.67
STR_364,Clostridium,father,Positive,Facultative Anaerobe,9.37
STR_243,Staphylococcus,sometimes,Negative,Anaerobic,4.75
STR_896,Pseudomonas,top,Negative,Microaerophilic,7.5
STR_586,Bacillus,coach,Negative,Aerobic,2.92
STR_969,Streptococcus,concern,Negative,Microaerophilic,1.44
STR_842,Lactobacillus,throw,Negative,Anaerobic,3.18
STR_984,Staphylococcus,star,Positive,Facultative Anaerobe,3.63
STR_313,Clostridium,seat,Negative,Microaerophilic,3.93
STR_829,Clostridium,team,Negative,Facultative Anaerobe,0.81
STR_101,Pseudomonas,which,Positive,Anaerobic,5.34
STR_763,Clostridium,every,Positive,Anaerobic,6.08
STR_956,Staphylococcus,officer,Negative,Aerobic,3.43
STR_335,Clostridium,clear,Negative,Facultative Anaerobe,1.99
STR_102,Pseudomonas,check,Negative,Aerobic,4.56
STR_629,Pseudomonas,left,Negative,Aerobic,8.7
STR_578,Pseudomonas,people,Positive,Facultative Anaerobe,4.51
STR_748,Staphylococcus,may,Negative,Anaerobic,2.62
STR_650,Clostridium,buy,Negative,Anaerobic,0.76
STR_205,Lactobacillus,indeed,Positive,Microaerophilic,6.4
STR_231,Lactobacillus,information,Positive,Anaerobic,9.33
STR_391,Clostridium,edge,Positive,Facultative Anaerobe,3.5
STR_132,Lactobacillus,old,Positive,Facultative Anaerobe,5.04
STR_196,Bacillus,reduce,Positive,Microaerophilic,7.71
STR_270,Clostridium,news,Positive,Microaerophilic,7.85
STR_755,Lactobacillus,first,Positive,Facultative Anaerobe,2.54
STR_998,Lactobacillus,claim,Negative,Aerobic,7.44
STR_494,Pseudomonas,resource,Positive,Microaerophilic,9.81
STR_689,Pseudomonas,require,Positive,Facultative Anaerobe,7.82
STR_467,Pseudomonas,work,Positive,Anaerobic,8.13
STR_135,Pseudomonas,ability,Negative,Anaerobic,3.46
STR_280,Pseudomonas,state,Negative,Aerobic,8.69
STR_788,Streptococcus,certainly,Negative,Facultative Anaerobe,6.24
STR_786,Lactobacillus,traditional,Positive,Anaerobic,3.07
STR_505,Streptococcus,person,Negative,Aerobic,3.95
STR_257,Pseudomonas,skill,Positive,Aerobic,4.23
STR_166,Staphylococcus,will,Positive,Aerobic,5.33
STR_379,Streptococcus,response,Negative,Anaerobic,5.38
STR_779,Streptococcus,use,Negative,Microaerophilic,2.18
STR_294,Clostridium,anything,Negative,Facultative Anaerobe,2.41
STR_332,Bacillus,thank,Positive,Microaerophilic,6.52
STR_709,Staphylococcus,very,Negative,Aerobic,0.75
STR_506,Pseudomonas,option,Positive,Aerobic,7.48
STR_737,Streptococcus,million,Negative,Facultative Anaerobe,0.57
STR_172,Clostridium,view,Negative,Microaerophilic,7.54
STR_205,Pseudomonas,once,Negative,Facultative Anaerobe,0.94
STR_188,Staphylococcus,employee,Positive,Microaerophilic,7.4
STR_588,Clostridium,risk,Negative,Anaerobic,8.62
STR_435,Staphylococcus,movie,Negative,Facultative Anaerobe,3.39
STR_947,Pseudomonas,price,Negative,Microaerophilic,6.09
STR_303,Bacillus,according,Positive,Facultative Anaerobe,9.51
STR_196,Clostridium,begin,Negative,Microaerophilic,4.04
STR_153,Pseudomonas,sit,Positive,Anaerobic,7.45
STR_399,Clostridium,fill,Positive,Microaerophilic,0.64
STR_288,Streptococcus,wish,Positive,Aerobic,9.13
STR_642,Pseudomonas,military,Negative,Microaerophilic,7.94
