strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_265,Lactobacillus,focus,Negative,Facultative Anaerobe,6.41
STR_579,Streptococcus,usually,Negative,Facultative Anaerobe,9.98
STR_164,Bacillus,act,Negative,Facultative Anaerobe,4.87
STR_659,Lactobacillus,minute,Negative,Facultative Anaerobe,2.11
STR_169,Bacillus,significant,Negative,Facultative Anaerobe,9.16
STR_110,Lactobacillus,former,Positive,Aerobic,7.78
STR_703,Staphylococcus,throughout,Positive,Aerobic,3.9
STR_870,Streptococcus,argue,Positive,Facultative Anaerobe,7.42
STR_951,Staphylococcus,these,Positive,Facultative Anaerobe,3.89
STR_559,Staphylococcus,name,Negative,Microaerophilic,9.2
STR_412,Streptococcus,carry,Positive,Aerobic,3.25
STR_218,Pseudomonas,least,Positive,Aerobic,9.27
STR_315,Pseudomonas,data,Positive,Microaerophilic,2.2
STR_221,Staphylococcus,choose,Negative,Facultative Anaerobe,6.02
STR_864,Pseudomonas,power,Positive,Microaerophilic,4.22
STR_413,Bacillus,bed,Positive,Aerobic,8.59
STR_114,Clostridium,at,Negative,Microaerophilic,9.08
STR_994,Lactobacillus,modern,Positive,Anaerobic,4.2
STR_451,Streptococcus,apply,Negative,Anaerobic,9.09
STR_110,Bacillus,second,Negative,Aerobic,5.78
STR_269,Pseudomonas,visit,Negative,Anaerobic,0.68
STR_475,Lactobacillus,behind,Positive,Facultative Anaerobe,6.77
STR_376,Staphylococcus,hour,Negative,Aerobic,1.68
STR_625,Bacillus,trade,Negative,Facultative Anaerobe,5.91
STR_782,Lactobacillus,be,Negative,Microaerophilic,6.55
STR_899,Staphylococcus,choose,Positive,Microaerophilic,2.79
STR_257,Staphylococcus,quickly,Positive,Microaerophilic,1.84
STR_369,Staphylococcus,away,Negative,Anaerobic,0.66
STR_621,Staphylococcus,reality,Positive,Microaerophilic,8.99
STR_936,Lactobacillus,season,Negative,Facultative Anaerobe,6.81
STR_487,Staphylococcus,debate,Negative,Microaerophilic,1.17
STR_643,Pseudomonas,church,Negative,Microaerophilic,2.35
STR_369,Bacillus,win,Negative,Microaerophilic,9.09
STR_430,Bacillus,half,Positive,Anaerobic,4.34
STR_797,Bacillus,physical,Positive,Microaerophilic,4.15
STR_953,Clostridium,drive,Positive,Facultative Anaerobe,5.53
