strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_463,Bacillus,although,Positive,Anaerobic,5.77
STR_996,Clostridium,until,Negative,Microaerophilic,5.36
STR_743,Clostridium,wide,Negative,Facultative Anaerobe,7.28
STR_716,Bacillus,seven,Positive,Microaerophilic,3.56
STR_325,Bacillus,how,Positive,Anaerobic,1.29
STR_166,Bacillus,gun,Negative,Anaerobic,5.47
STR_727,Lactobacillus,serve,Negative,Microaerophilic,1.45
STR_550,Staphylococcus,however,Positive,Aerobic,1.76
STR_911,Pseudomonas,start,Negative,Aerobic,3.98
STR_597,Staphylococcus,cause,Negative,Anaerobic,1.54
STR_317,Bacillus,past,Negative,Anaerobic,7.57
STR_248,Pseudomonas,hour,Negative,Aerobic,8.2
STR_616,Bacillus,item,Negative,Aerobic,7.94
STR_370,Bacillus,remember,Positive,Microaerophilic,8.88
STR_797,Lactobacillus,color,Negative,Anaerobic,9.8
STR_847,Pseudomonas,late,Negative,Aerobic,3.86
STR_691,Bacillus,culture,Negative,Anaerobic,4.18
STR_107,Streptococcus,create,Negative,Aerobic,0.66
STR_641,Staphylococcus,whole,Negative,Microaerophilic,8.87
STR_180,Streptococcus,another,Negative,Microaerophilic,2.44
STR_805,Pseudomonas,shake,Negative,Aerobic,2.41
STR_735,Bacillus,party,Negative,Microaerophilic,2.01
STR_424,Streptococcus,really,Negative,Anaerobic,7.72
STR_843,Staphylococcus,machine,Positive,Anaerobic,3.95
STR_215,Clostridium,explain,Positive,Facultative Anaerobe,0.83
STR_577,Bacillus,herself,Negative,Aerobic,8.84
STR_817,Streptococcus,tough,Negative,Facultative Anaerobe,6.07
STR_588,Streptococcus,loss,Positive,Microaerophilic,4.04
STR_559,Pseudomonas,right,Positive,Facultative Anaerobe,9.49
STR_601,Bacillus,fast,Positive,Anaerobic,6.53
STR_908,Pseudomonas,such,Positive,Microaerophilic,7.85
STR_852,Staphylococcus,word,Negative,Facultative Anaerobe,1.63
STR_719,Clostridium,whatever,Negative,Microaerophilic,9.16
STR_368,Bacillus,should,Positive,Microaerophilic,8.12
STR_100,Clostridium,her,Positive,Facultative Anaerobe,0.57
STR_205,Bacillus,article,Positive,Facultative Anaerobe,8.62
STR_134,Streptococcus,radio,Positive,Facultative Anaerobe,2.94
STR_107,Pseudomonas,sort,Positive,Aerobic,2.22
STR_627,Bacillus,out,Positive,Facultative Anaerobe,6.96
STR_815,Clostridium,chance,Positive,Aerobic,1.73
STR_670,Clostridium,magazine,Positive,Facultative Anaerobe,1.34
STR_494,Staphylococcus,deep,Positive,Facultative Anaerobe,6.46
STR_541,Staphylococcus,answer,Positive,Microaerophilic,3.99
STR_907,Lactobacillus,art,Negative,Anaerobic,5.05
STR_769,Staphylococcus,accept,Positive,Microaerophilic,6.07
STR_611,Staphylococcus,decade,Positive,Facultative Anaerobe,3.0
STR_498,Streptococcus,service,Negative,Anaerobic,9.05
STR_240,Lactobacillus,street,Positive,Facultative Anaerobe,7.89
STR_148,Pseudomonas,analysis,Positive,Aerobic,3.84
STR_592,Clostridium,toward,Negative,Microaerophilic,4.87
STR_917,Staphylococcus,effect,Positive,Aerobic,5.83
STR_683,Lactobacillus,administration,Positive,Aerobic,6.62
STR_901,Bacillus,late,Negative,Microaerophilic,0.77
STR_295,Clostridium,also,Positive,Microaerophilic,6.6
STR_794,Clostridium,there,Positive,Microaerophilic,7.92
STR_368,Pseudomonas,west,Negative,Facultative Anaerobe,9.79
STR_196,Clostridium,tax,Negative,Facultative Anaerobe,8.54
STR_387,Staphylococcus,wide,Negative,Anaerobic,9.07
STR_582,Lactobacillus,money,Positive,Microaerophilic,9.46
STR_530,Streptococcus,expect,Negative,Aerobic,8.81
