strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_387,Pseudomonas,similar,Negative,Anaerobic,5.89
STR_513,Clostridium,wrong,Negative,Aerobic,1.05
STR_240,Streptococcus,support,Negative,Microaerophilic,6.88
STR_469,Lactobacillus,movie,Negative,Microaerophilic,4.24
STR_805,Clostridium,lot,Negative,Facultative Anaerobe,7.92
STR_214,Bacillus,century,Negative,Anaerobic,8.32
STR_620,Clostridium,painting,Positive,Aerobic,6.14
STR_504,Streptococcus,successful,Positive,Anaerobic,8.73
STR_823,Pseudomonas,article,Negative,Facultative Anaerobe,7.67
STR_590,Staphylococcus,necessary,Positive,Facultative Anaerobe,9.62
STR_620,Bacillus,describe,Negative,Anaerobic,5.05
STR_324,Pseudomonas,public,Negative,Anaerobic,2.24
STR_617,Lactobacillus,close,Positive,Facultative Anaerobe,5.34
STR_843,Bacillus,best,Negative,Aerobic,8.68
STR_238,Staphylococcus,money,Positive,Aerobic,9.98
STR_776,Pseudomonas,miss,Negative,Aerobic,9.42
STR_923,Streptococcus,history,Negative,Microaerophilic,3.11
STR_948,Pseudomonas,wait,Positive,Microaerophilic,2.5
STR_716,Bacillus,likely,Positive,Aerobic,9.21
STR_646,Staphylococcus,subject,Positive,Aerobic,9.93
STR_513,Clostridium,weight,Positive,Microaerophilic,6.64
STR_238,Clostridium,fund,Negative,Facultative Anaerobe,2.66
STR_816,Streptococcus,technology,Positive,Facultative Anaerobe,8.09
STR_540,Bacillus,fact,Positive,Anaerobic,6.35
STR_531,Staphylococcus,black,Negative,Aerobic,6.67
STR_630,Lactobacillus,head,Negative,Anaerobic,5.07
STR_883,Clostridium,third,Positive,Aerobic,0.81
STR_138,Bacillus,listen,Positive,Microaerophilic,8.63
STR_308,Pseudomonas,door,Negative,Aerobic,0.51
STR_609,Streptococcus,light,Negative,Aerobic,3.79
STR_301,Bacillus,follow,Positive,Anaerobic,2.66
STR_181,Bacillus,establish,Positive,Microaerophilic,3.86
STR_821,Staphylococcus,his,Negative,Aerobic,2.8
STR_264,Bacillus,bring,Negative,Aerobic,3.16
STR_913,Lactobacillus,trouble,Negative,Anaerobic,0.7
STR_867,Lactobacillus,wrong,Negative,Aerobic,5.42
STR_471,Bacillus,threat,Positive,Aerobic,5.05
STR_199,Pseudomonas,particularly,Negative,Anaerobic,2.82
STR_780,Staphylococcus,give,Positive,Aerobic,5.83
STR_301,Bacillus,direction,Negative,Anaerobic,6.41
STR_762,Lactobacillus,top,Positive,Aerobic,7.88
STR_727,Bacillus,song,Negative,Microaerophilic,0.95
STR_900,Lactobacillus,successful,Negative,Aerobic,9.81
STR_983,Staphylococcus,teacher,Positive,Anaerobic,9.84
STR_496,Bacillus,bank,Negative,Microaerophilic,1.57
STR_418,Bacillus,often,Negative,Aerobic,7.0
STR_332,Clostridium,image,Positive,Anaerobic,4.5
STR_459,Streptococcus,role,Positive,Microaerophilic,5.45
STR_648,Staphylococcus,more,Positive,Facultative Anaerobe,2.18
STR_812,Clostridium,road,Positive,Anaerobic,0.63
STR_238,Bacillus,real,Negative,Aerobic,6.57
STR_250,Streptococcus,all,Positive,Microaerophilic,1.72
STR_255,Streptococcus,lot,Negative,Aerobic,4.14
STR_387,Bacillus,ago,Negative,Aerobic,2.8
STR_512,Pseudomonas,wish,Negative,Microaerophilic,0.99
STR_464,Lactobacillus,candidate,Negative,Aerobic,3.67
STR_941,Bacillus,discuss,Negative,Facultative Anaerobe,0.76
STR_314,Streptococcus,size,Positive,Aerobic,2.67
