strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_259,Clostridium,become,Negative,Microaerophilic,8.99
STR_761,Streptococcus,fish,Positive,Anaerobic,3.88
STR_857,Bacillus,project,Positive,Aerobic,9.62
STR_275,Clostridium,general,Negative,Microaerophilic,5.83
STR_984,Streptococcus,appear,Positive,Aerobic,5.0
STR_287,Clostridium,building,Positive,Facultative Anaerobe,6.12
STR_315,Lactobacillus,medical,Negative,Aerobic,6.01
STR_935,Lactobacillus,reach,Negative,Facultative Anaerobe,5.64
STR_885,Clostridium,much,Negative,Microaerophilic,2.23
STR_643,Bacillus,big,Positive,Microaerophilic,6.41
STR_600,Clostridium,probably,Positive,Microaerophilic,8.23
STR_922,Lactobacillus,value,Negative,Facultative Anaerobe,0.62
STR_798,Clostridium,style,Negative,Aerobic,7.32
STR_565,Streptococcus,member,Positive,Anaerobic,5.51
STR_912,Pseudomonas,kind,Negative,Aerobic,1.57
STR_208,Lactobacillus,over,Negative,Facultative Anaerobe,0.85
STR_283,Bacillus,food,Positive,Anaerobic,5.16
STR_284,Bacillus,the,Positive,Anaerobic,9.46
STR_928,Staphylococcus,player,Positive,Anaerobic,9.46
STR_566,Lactobacillus,use,Negative,Aerobic,1.97
STR_581,Bacillus,own,Positive,Microaerophilic,4.48
STR_859,Bacillus,letter,Positive,Microaerophilic,0.57
STR_456,Lactobacillus,question,Negative,Microaerophilic,8.34
STR_773,Pseudomonas,season,Positive,Aerobic,1.57
STR_310,Clostridium,old,Positive,Facultative Anaerobe,7.0
STR_768,Lactobacillus,gas,Negative,Anaerobic,7.79
STR_871,Bacillus,those,Negative,Aerobic,7.7
STR_111,Streptococcus,administration,Positive,Facultative Anaerobe,1.75
STR_941,Pseudomonas,administration,Positive,Facultative Anaerobe,7.48
STR_951,Pseudomonas,action,Negative,Aerobic,4.03
STR_633,Pseudomonas,TV,Negative,Facultative Anaerobe,1.06
STR_215,Pseudomonas,buy,Positive,Aerobic,6.63
STR_201,Streptococcus,feel,Negative,Microaerophilic,7.96
STR_457,Staphylococcus,although,Positive,Aerobic,1.01
STR_399,Lactobacillus,maintain,Positive,Aerobic,3.33
STR_370,Pseudomonas,store,Negative,Facultative Anaerobe,6.54
STR_947,Staphylococcus,protect,Negative,Anaerobic,4.13
STR_345,Clostridium,hundred,Negative,Anaerobic,7.71
STR_451,Staphylococcus,talk,Negative,Anaerobic,4.41
STR_115,Bacillus,heavy,Negative,Facultative Anaerobe,6.9
STR_867,Pseudomonas,many,Positive,Facultative Anaerobe,0.53
STR_932,Bacillus,your,Positive,Anaerobic,7.06
STR_908,Lactobacillus,let,Positive,Anaerobic,5.42
STR_479,Clostridium,agent,Positive,Microaerophilic,3.02
STR_383,Pseudomonas,any,Positive,Anaerobic,2.2
STR_563,Pseudomonas,power,Positive,Facultative Anaerobe,8.49
STR_721,Staphylococcus,wear,Negative,Microaerophilic,6.73
STR_623,Pseudomonas,local,Positive,Aerobic,6.14
STR_213,Bacillus,relationship,Negative,Anaerobic,2.91
STR_460,Bacillus,everyone,Positive,Facultative Anaerobe,9.71
STR_192,Lactobacillus,focus,Positive,Anaerobic,6.04
STR_303,Clostridium,three,Negative,Facultative Anaerobe,9.63
STR_791,Lactobacillus,whom,Negative,Aerobic,3.43
STR_954,Bacillus,than,Negative,Aerobic,4.23
STR_258,Clostridium,operation,Positive,Anaerobic,4.62
STR_831,Pseudomonas,reveal,Positive,Microaerophilic,6.33
STR_147,Pseudomonas,budget,Positive,Facultative Anaerobe,9.96
STR_287,Clostridium,my,Positive,Aerobic,7.27
STR_125,Bacillus,shake,Negative,Facultative Anaerobe,8.64
STR_669,Staphylococcus,base,Positive,Facultative Anaerobe,8.48
STR_961,Lactobacillus,small,Positive,Anaerobic,2.83
STR_107,Bacillus,business,Negative,Microaerophilic,4.02
STR_785,Streptococcus,community,Negative,Microaerophilic,1.97
STR_387,Clostridium,decade,Positive,Anaerobic,7.54
STR_362,Staphylococcus,mean,Negative,Microaerophilic,7.52
STR_760,Staphylococcus,buy,Positive,Facultative Anaerobe,1.57
STR_164,Staphylococcus,magazine,Negative,Aerobic,8.29
STR_432,Staphylococcus,yourself,Negative,Anaerobic,8.44
STR_825,Staphylococcus,state,Negative,Microaerophilic,2.07
STR_263,Staphylococcus,green,Negative,Anaerobic,7.59
STR_698,Staphylococcus,century,Negative,Anaerobic,6.08
STR_206,Staphylococcus,one,Positive,Anaerobic,2.05
STR_258,Pseudomonas,form,Positive,Anaerobic,1.89
STR_142,Lactobacillus,speech,Positive,Anaerobic,5.96
STR_869,Clostridium,prove,Negative,Facultative Anaerobe,4.04
STR_505,Clostridium,card,Negative,Anaerobic,4.57
STR_986,Lactobacillus,available,Negative,Anaerobic,4.39
STR_280,Streptococcus,international,Positive,Anaerobic,0.74
STR_629,Pseudomonas,figure,Negative,Aerobic,3.65
STR_855,Clostridium,do,Negative,Microaerophilic,6.77
STR_246,Streptococcus,money,Negative,Aerobic,7.98
STR_335,Streptococcus,yet,Negative,Aerobic,9.57
STR_140,Pseudomonas,true,Positive,Facultative Anaerobe,2.92
STR_150,Pseudomonas,practice,Positive,Microaerophilic,1.99
STR_322,Pseudomonas,many,Positive,Microaerophilic,5.87
STR_896,Pseudomonas,present,Negative,Microaerophilic,4.25
STR_869,Clostridium,recognize,Positive,Anaerobic,3.36
STR_165,Clostridium,alone,Negative,Aerobic,2.25
STR_181,Lactobacillus,man,Positive,Anaerobic,4.14
STR_452,Staphylococcus,Mr,Positive,Microaerophilic,9.92
STR_821,Staphylococcus,area,Positive,Aerobic,6.55
STR_991,Staphylococcus,wall,Negative,Facultative Anaerobe,9.8
STR_577,Pseudomonas,wind,Negative,Anaerobic,6.26
STR_268,Lactobacillus,right,Negative,Facultative Anaerobe,6.85
STR_389,Staphylococcus,her,Negative,Facultative Anaerobe,8.33
STR_473,Bacillus,style,Negative,Microaerophilic,5.7
STR_187,Pseudomonas,collection,Negative,Microaerophilic,2.84
STR_654,Bacillus,song,Negative,Aerobic,7.82
STR_651,Pseudomonas,believe,Positive,Anaerobic,7.09
STR_403,Lactobacillus,understand,Positive,Anaerobic,5.56
STR_645,Lactobacillus,however,Positive,Facultative Anaerobe,6.28
STR_113,Staphylococcus,reason,Negative,Microaerophilic,1.72
STR_159,Lactobacillus,listen,Positive,Microaerophilic,4.11
STR_109,Streptococcus,truth,Positive,Anaerobic,8.23
STR_268,Staphylococcus,first,Negative,Microaerophilic,5.33
STR_821,Bacillus,responsibility,Negative,Facultative Anaerobe,1.71
STR_372,Streptococcus,simple,Negative,Aerobic,4.5
STR_146,Bacillus,always,Positive,Aerobic,2.49
STR_961,Pseudomonas,produce,Positive,Microaerophilic,4.38
STR_755,Clostridium,education,Negative,Microaerophilic,4.1
STR_891,Staphylococcus,sign,Positive,Facultative Anaerobe,0.78
STR_115,Clostridium,later,Positive,Aerobic,6.19
STR_910,Staphylococcus,per,Positive,Aerobic,5.02
STR_300,Pseudomonas,brother,Negative,Anaerobic,0.99
STR_283,Streptococcus,available,Positive,Aerobic,3.76
STR_869,Staphylococcus,total,Negative,Anaerobic,3.17
STR_329,Pseudomonas,wonder,Positive,Facultative Anaerobe,7.89
STR_143,Lactobacillus,less,Negative,Facultative Anaerobe,6.27
STR_643,Lactobacillus,into,Negative,Microaerophilic,3.22
STR_513,Lactobacillus,class,Negative,Aerobic,8.07
STR_529,Streptococcus,stop,Negative,Microaerophilic,1.0
STR_907,Streptococcus,together,Negative,Aerobic,6.7
STR_814,Clostridium,price,Negative,Anaerobic,7.87
STR_119,Staphylococcus,over,Negative,Aerobic,2.76
STR_434,Lactobacillus,measure,Positive,Anaerobic,7.6
STR_826,Lactobacillus,service,Positive,Anaerobic,2.48
STR_804,Streptococcus,style,Positive,Anaerobic,0.97
STR_579,Streptococcus,site,Positive,Anaerobic,7.21
STR_940,Pseudomonas,actually,Positive,Aerobic,3.66
STR_462,Streptococcus,road,Negative,Aerobic,9.74
STR_897,Clostridium,never,Positive,Microaerophilic,2.8
STR_660,Pseudomonas,capital,Negative,Facultative Anaerobe,3.77
STR_158,Staphylococcus,either,Negative,Facultative Anaerobe,4.14
STR_972,Staphylococcus,might,Positive,Microaerophilic,7.02
STR_847,Pseudomonas,material,Negative,Microaerophilic,4.41
STR_628,Bacillus,spend,Positive,Facultative Anaerobe,8.92
STR_143,Bacillus,able,Positive,Aerobic,1.66
STR_656,Pseudomonas,place,Negative,Microaerophilic,6.71
STR_616,Lactobacillus,night,Negative,Aerobic,9.75
STR_755,Streptococcus,Mrs,Positive,Anaerobic,5.19
STR_631,Clostridium,health,Negative,Facultative Anaerobe,4.18
STR_354,Pseudomonas,simply,Positive,Facultative Anaerobe,5.71
STR_708,Staphylococcus,police,Negative,Aerobic,6.03
STR_590,Pseudomonas,sister,Negative,Aerobic,4.94
STR_714,Staphylococcus,read,Positive,Facultative Anaerobe,8.06
STR_312,Pseudomonas,money,Negative,Facultative Anaerobe,9.2
STR_420,Lactobacillus,also,Negative,Facultative Anaerobe,6.49
STR_347,Clostridium,between,Positive,Microaerophilic,8.91
STR_729,Lactobacillus,sometimes,Positive,Facultative Anaerobe,2.55
STR_532,Staphylococcus,less,Negative,Anaerobic,3.3
STR_657,Bacillus,policy,Positive,Microaerophilic,1.88
STR_462,Streptococcus,ahead,Negative,Aerobic,9.26
