strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_577,Bacillus,any,Positive,Facultative Anaerobe,1.29
STR_232,Clostridium,everything,Negative,Aerobic,1.09
STR_175,Lactobacillus,trial,Negative,Aerobic,0.87
STR_994,Staphylococcus,no,Positive,Anaerobic,4.24
STR_741,Staphylococcus,science,Positive,Microaerophilic,4.92
STR_301,Bacillus,should,Positive,Anaerobic,6.41
STR_825,Pseudomonas,billion,Positive,Aerobic,1.74
STR_614,Staphylococcus,glass,Negative,Aerobic,6.13
STR_332,Bacillus,star,Positive,Facultative Anaerobe,9.89
STR_459,Clostridium,agree,Positive,Facultative Anaerobe,3.16
STR_739,Clostridium,as,Positive,Microaerophilic,5.66
STR_490,Staphylococcus,old,Negative,Aerobic,1.52
STR_704,Bacillus,need,Negative,Facultative Anaerobe,7.37
STR_620,Streptococcus,economy,Negative,Microaerophilic,4.78
STR_982,Bacillus,process,Negative,Anaerobic,7.75
STR_369,Staphylococcus,determine,Positive,Anaerobic,6.08
STR_825,Lactobacillus,face,Positive,Microaerophilic,0.74
STR_910,Streptococcus,there,Positive,Anaerobic,4.48
STR_162,Lactobacillus,soldier,Positive,Anaerobic,4.6
STR_659,Streptococcus,become,Negative,Facultative Anaerobe,8.09
STR_871,Bacillus,federal,Positive,Microaerophilic,8.85
STR_760,Streptococcus,hair,Positive,Facultative Anaerobe,8.63
STR_776,Clostridium,together,Negative,Microaerophilic,9.29
STR_881,Pseudomonas,star,Positive,Anaerobic,5.08
STR_812,Streptococcus,next,Positive,Aerobic,6.91
STR_135,Clostridium,inside,Positive,Microaerophilic,2.53
STR_446,Clostridium,reflect,Negative,Microaerophilic,7.39
STR_380,Lactobacillus,member,Positive,Aerobic,7.69
STR_244,Lactobacillus,line,Positive,Microaerophilic,6.18
STR_915,Lactobacillus,data,Negative,Aerobic,3.75
STR_242,Staphylococcus,although,Positive,Aerobic,2.87
STR_915,Bacillus,oil,Negative,Microaerophilic,9.64
STR_665,Bacillus,probably,Negative,Anaerobic,0.97
STR_815,Clostridium,economy,Negative,Microaerophilic,8.44
STR_820,Staphylococcus,pass,Positive,Aerobic,5.83
STR_941,Lactobacillus,speak,Negative,Facultative Anaerobe,9.69
STR_843,Streptococcus,also,Positive,Anaerobic,0.93
STR_459,Clostridium,choose,Positive,Facultative Anaerobe,9.15
STR_529,Pseudomonas,since,Negative,Anaerobic,9.11
STR_812,Clostridium,example,Positive,Microaerophilic,2.07
STR_924,Staphylococcus,ball,Positive,Anaerobic,4.47
STR_787,Lactobacillus,beyond,Positive,Aerobic,8.76
STR_654,Clostridium,discover,Positive,Facultative Anaerobe,4.85
STR_481,Streptococcus,president,Positive,Aerobic,5.2
STR_599,Lactobacillus,receive,Positive,Aerobic,7.44
STR_103,Pseudomonas,phone,Negative,Aerobic,8.1
STR_156,Lactobacillus,history,Positive,Aerobic,4.37
STR_801,Streptococcus,fly,Negative,Facultative Anaerobe,9.74
STR_387,Streptococcus,truth,Positive,Facultative Anaerobe,1.91
STR_607,Bacillus,also,Positive,Anaerobic,0.5
STR_514,Lactobacillus,expect,Positive,Anaerobic,8.59
STR_210,Bacillus,letter,Negative,Aerobic,1.28
STR_355,Bacillus,factor,Negative,Microaerophilic,7.45
STR_291,Pseudomonas,enter,Positive,Facultative Anaerobe,0.54
STR_157,Lactobacillus,community,Positive,Aerobic,2.86
STR_828,Staphylococcus,event,Positive,Microaerophilic,8.41
STR_451,Pseudomonas,religious,Positive,Facultative Anaerobe,2.41
STR_927,Pseudomonas,may,Positive,Microaerophilic,2.38
STR_538,Lactobacillus,who,Positive,Aerobic,5.65
STR_296,Bacillus,thank,Negative,Aerobic,3.35
STR_826,Streptococcus,fight,Positive,Aerobic,2.55
STR_133,Bacillus,its,Negative,Microaerophilic,8.03
STR_368,Lactobacillus,trouble,Negative,Aerobic,0.65
STR_910,Pseudomonas,practice,Negative,Aerobic,4.98
STR_562,Lactobacillus,do,Negative,Microaerophilic,8.93
STR_247,Lactobacillus,level,Negative,Anaerobic,7.75
STR_320,Pseudomonas,window,Positive,Microaerophilic,3.92
STR_555,Pseudomonas,young,Negative,Microaerophilic,0.78
STR_595,Staphylococcus,each,Positive,Anaerobic,6.67
STR_540,Staphylococcus,effect,Positive,Facultative Anaerobe,5.05
STR_663,Clostridium,hair,Negative,Anaerobic,3.01
STR_139,Bacillus,west,Positive,Aerobic,8.67
STR_703,Staphylococcus,successful,Negative,Aerobic,8.9
STR_315,Streptococcus,east,Negative,Facultative Anaerobe,8.69
STR_730,Lactobacillus,issue,Negative,Facultative Anaerobe,1.7
STR_426,Clostridium,far,Negative,Aerobic,1.57
STR_640,Streptococcus,blood,Negative,Microaerophilic,2.94
STR_652,Staphylococcus,none,Positive,Facultative Anaerobe,0.58
STR_135,Lactobacillus,bag,Positive,Aerobic,6.01
STR_693,Clostridium,organization,Negative,Facultative Anaerobe,9.55
