strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_389,Clostridium,land,Negative,Microaerophilic,3.85
STR_620,Clostridium,girl,Positive,Microaerophilic,3.81
STR_283,Clostridium,picture,Positive,Facultative Anaerobe,7.31
STR_937,Pseudomonas,car,Positive,Microaerophilic,7.79
STR_191,Lactobacillus,reflect,Negative,Facultative Anaerobe,5.94
STR_822,Streptococcus,east,Positive,Anaerobic,4.14
STR_786,Lactobacillus,mind,Positive,Facultative Anaerobe,9.45
STR_687,Lactobacillus,general,Negative,Aerobic,0.89
STR_296,Lactobacillus,whom,Positive,Aerobic,3.85
STR_264,Bacillus,choose,Positive,Facultative Anaerobe,3.64
STR_508,Pseudomonas,investment,Positive,Facultative Anaerobe,0.8
STR_145,Pseudomonas,discover,Positive,Aerobic,5.0
STR_878,Pseudomonas,along,Negative,Microaerophilic,3.14
STR_960,Bacillus,ball,Positive,Facultative Anaerobe,8.78
STR_369,Clostridium,tough,Positive,Facultative Anaerobe,6.67
STR_816,Streptococcus,bad,Negative,Facultative Anaerobe,3.32
STR_182,Streptococcus,stop,Positive,Aerobic,8.52
STR_360,Staphylococcus,attack,Negative,Anaerobic,5.16
STR_867,Pseudomonas,morning,Negative,Anaerobic,3.99
STR_330,Streptococcus,general,Positive,Microaerophilic,6.15
STR_100,Clostridium,close,Negative,Anaerobic,8.6
STR_200,Lactobacillus,brother,Positive,Anaerobic,4.29
STR_433,Pseudomonas,approach,Positive,Microaerophilic,3.7
STR_457,Pseudomonas,against,Positive,Anaerobic,2.44
STR_276,Bacillus,beyond,Negative,Aerobic,3.57
STR_236,Lactobacillus,positive,Positive,Microaerophilic,8.35
STR_556,Staphylococcus,situation,Positive,Aerobic,3.77
STR_942,Bacillus,simple,Negative,Facultative Anaerobe,1.46
STR_843,Bacillus,represent,Positive,Aerobic,2.84
STR_190,Bacillus,fast,Positive,Microaerophilic,3.11
STR_158,Streptococcus,first,Negative,Anaerobic,6.24
STR_132,Clostridium,own,Positive,Aerobic,9.68
STR_763,Lactobacillus,story,Positive,Anaerobic,7.27
STR_304,Lactobacillus,forget,Negative,Anaerobic,6.85
STR_573,Bacillus,work,Positive,Facultative Anaerobe,6.47
