strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_697,Lactobacillus,particular,Negative,Aerobic,2.09
STR_875,Lactobacillus,main,Negative,Microaerophilic,3.16
STR_400,Lactobacillus,thought,Positive,Anaerobic,6.0
STR_668,Clostridium,true,Positive,Facultative Anaerobe,5.7
STR_491,Lactobacillus,break,Positive,Anaerobic,2.55
STR_383,Bacillus,note,Negative,Anaerobic,3.55
STR_211,Pseudomonas,front,Positive,Aerobic,9.56
STR_823,Lactobacillus,large,Positive,Microaerophilic,5.38
STR_809,Clostridium,food,Positive,Anaerobic,1.85
STR_101,Staphylococcus,choice,Negative,Facultative Anaerobe,4.95
STR_601,Pseudomonas,down,Negative,Facultative Anaerobe,0.87
STR_497,Pseudomonas,realize,Negative,Facultative Anaerobe,6.45
STR_418,Pseudomonas,bank,Positive,Anaerobic,8.52
STR_333,Clostridium,former,Negative,Aerobic,3.49
STR_768,Staphylococcus,those,Negative,Anaerobic,6.52
STR_629,Clostridium,suddenly,Positive,Microaerophilic,4.58
STR_982,Bacillus,available,Negative,Aerobic,4.87
STR_953,Lactobacillus,position,Positive,Microaerophilic,1.89
STR_260,Streptococcus,strong,Positive,Anaerobic,0.65
STR_740,Staphylococcus,analysis,Positive,Aerobic,8.86
STR_344,Lactobacillus,hot,Positive,Facultative Anaerobe,8.76
STR_540,Bacillus,different,Negative,Anaerobic,4.19
STR_222,Bacillus,interesting,Positive,Facultative Anaerobe,8.79
STR_959,Clostridium,discuss,Negative,Anaerobic,8.31
STR_297,Streptococcus,better,Positive,Anaerobic,3.07
STR_952,Lactobacillus,while,Negative,Microaerophilic,8.08
STR_639,Clostridium,defense,Positive,Facultative Anaerobe,9.49
STR_438,Pseudomonas,region,Negative,Anaerobic,7.25
STR_112,Streptococcus,risk,Negative,Facultative Anaerobe,3.24
STR_565,Bacillus,tree,Negative,Aerobic,7.15
STR_369,Lactobacillus,blood,Positive,Aerobic,8.86
STR_149,Clostridium,indicate,Positive,Anaerobic,8.07
STR_407,Pseudomonas,everyone,Negative,Anaerobic,1.93
STR_110,Streptococcus,skin,Positive,Anaerobic,6.62
STR_775,Streptococcus,phone,Negative,Anaerobic,4.98
STR_765,Streptococcus,item,Negative,Anaerobic,4.19
STR_609,Clostridium,administration,Positive,Anaerobic,5.39
STR_433,Streptococcus,husband,Positive,Facultative Anaerobe,1.26
STR_592,Lactobacillus,stay,Positive,Aerobic,9.73
STR_342,Lactobacillus,stop,Negative,Facultative Anaerobe,0.55
STR_123,Staphylococcus,job,Negative,Anaerobic,1.86
STR_339,Clostridium,else,Positive,Microaerophilic,1.45
STR_478,Pseudomonas,country,Positive,Aerobic,1.93
STR_506,Lactobacillus,entire,Positive,Microaerophilic,1.01
STR_355,Lactobacillus,discover,Positive,Microaerophilic,8.78
STR_190,Pseudomonas,station,Negative,Aerobic,2.2
