strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_217,Clostridium,deal,Negative,Microaerophilic,3.95
STR_288,Pseudomonas,guess,Negative,Facultative Anaerobe,5.68
STR_343,Staphylococcus,possible,Positive,Anaerobic,4.86
STR_631,Clostridium,suddenly,Negative,Facultative Anaerobe,5.0
STR_218,Lactobacillus,attack,Negative,Microaerophilic,6.37
STR_562,Streptococcus,model,Negative,Facultative Anaerobe,1.15
STR_561,Streptococcus,hope,Positive,Microaerophilic,4.42
STR_759,Streptococcus,message,Negative,Facultative Anaerobe,7.7
STR_773,Staphylococcus,difficult,Negative,Facultative Anaerobe,8.87
STR_496,Bacillus,area,Positive,Aerobic,2.62
STR_818,Clostridium,nation,Positive,Microaerophilic,7.89
STR_400,Clostridium,bring,Negative,Microaerophilic,6.5
STR_406,Lactobacillus,participant,Negative,Facultative Anaerobe,3.87
STR_715,Bacillus,around,Positive,Anaerobic,1.56
STR_380,Staphylococcus,these,Negative,Anaerobic,4.19
STR_629,Clostridium,production,Negative,Microaerophilic,8.29
STR_978,Clostridium,modern,Positive,Anaerobic,1.96
STR_375,Staphylococcus,out,Positive,Anaerobic,8.19
STR_280,Staphylococcus,sing,Negative,Facultative Anaerobe,8.48
STR_315,Pseudomonas,meet,Negative,Facultative Anaerobe,1.35
STR_878,Staphylococcus,sing,Negative,Aerobic,7.77
STR_872,Pseudomonas,indicate,Negative,Microaerophilic,2.85
STR_779,Streptococcus,himself,Negative,Aerobic,5.05
STR_532,Staphylococcus,street,Positive,Facultative Anaerobe,9.92
STR_833,Clostridium,part,Negative,Microaerophilic,6.96
STR_127,Staphylococcus,hear,Positive,Microaerophilic,9.8
STR_527,Pseudomonas,cover,Negative,Facultative Anaerobe,0.53
STR_472,Bacillus,require,Positive,Microaerophilic,2.02
STR_934,Streptococcus,course,Negative,Aerobic,3.04
STR_169,Lactobacillus,crime,Negative,Anaerobic,1.03
STR_711,Lactobacillus,relate,Negative,Facultative Anaerobe,9.3
STR_395,Pseudomonas,daughter,Positive,Microaerophilic,7.36
STR_816,Staphylococcus,official,Negative,Aerobic,9.84
STR_342,Clostridium,movie,Negative,Anaerobic,7.64
STR_170,Pseudomonas,me,Positive,Anaerobic,8.51
STR_513,Pseudomonas,if,Negative,Aerobic,0.78
STR_130,Staphylococcus,knowledge,Positive,Aerobic,6.71
STR_512,Bacillus,what,Negative,Microaerophilic,0.54
STR_622,Staphylococcus,go,Negative,Facultative Anaerobe,9.44
STR_363,Lactobacillus,whether,Negative,Facultative Anaerobe,9.31
STR_201,Pseudomonas,across,Negative,Microaerophilic,3.41
STR_125,Lactobacillus,drive,Positive,Microaerophilic,3.84
STR_504,Bacillus,little,Negative,Anaerobic,7.14
STR_828,Clostridium,five,Negative,Facultative Anaerobe,9.65
STR_723,Clostridium,term,Positive,Aerobic,1.65
STR_314,Bacillus,look,Negative,Anaerobic,8.98
STR_341,Staphylococcus,site,Negative,Anaerobic,1.57
STR_893,Bacillus,point,Negative,Microaerophilic,7.48
STR_975,Lactobacillus,seven,Negative,Aerobic,7.16
STR_218,Streptococcus,pay,Positive,Anaerobic,3.56
STR_423,Streptococcus,research,Negative,Aerobic,5.4
STR_266,Bacillus,down,Positive,Aerobic,2.35
STR_300,Clostridium,set,Positive,Anaerobic,6.6
STR_109,Streptococcus,wait,Positive,Microaerophilic,5.88
STR_107,Staphylococcus,game,Negative,Aerobic,1.78
STR_493,Lactobacillus,impact,Positive,Microaerophilic,2.93
STR_912,Clostridium,grow,Positive,Anaerobic,1.42
STR_281,Clostridium,region,Positive,Anaerobic,7.33
STR_233,Lactobacillus,nature,Negative,Aerobic,6.07
STR_450,Staphylococcus,small,Negative,Facultative Anaerobe,0.67
STR_720,Lactobacillus,how,Negative,Microaerophilic,0.79
STR_431,Streptococcus,degree,Negative,Microaerophilic,9.97
STR_854,Streptococcus,action,Positive,Microaerophilic,3.78
STR_628,Streptococcus,send,Positive,Microaerophilic,5.77
STR_163,Bacillus,rich,Positive,Microaerophilic,2.01
STR_650,Bacillus,score,Positive,Facultative Anaerobe,8.78
STR_125,Lactobacillus,court,Negative,Facultative Anaerobe,3.61
STR_712,Streptococcus,site,Negative,Aerobic,8.44
STR_113,Pseudomonas,either,Positive,Microaerophilic,9.56
STR_788,Streptococcus,budget,Negative,Anaerobic,9.59
STR_259,Streptococcus,heart,Positive,Anaerobic,8.35
STR_214,Bacillus,well,Positive,Anaerobic,5.34
STR_780,Pseudomonas,late,Positive,Microaerophilic,7.98
STR_815,Staphylococcus,whose,Positive,Microaerophilic,7.88
STR_594,Staphylococcus,clear,Negative,Aerobic,0.56
STR_692,Bacillus,region,Positive,Aerobic,3.95
STR_789,Bacillus,true,Negative,Aerobic,6.25
STR_405,Staphylococcus,third,Positive,Anaerobic,6.16
STR_280,Lactobacillus,three,Negative,Facultative Anaerobe,6.52
STR_612,Lactobacillus,accept,Negative,Aerobic,6.54
STR_875,Staphylococcus,cup,Positive,Anaerobic,7.7
STR_848,Staphylococcus,effort,Positive,Microaerophilic,3.58
STR_957,Bacillus,ever,Negative,Facultative Anaerobe,9.06
STR_719,Lactobacillus,team,Negative,Aerobic,9.23
STR_414,Streptococcus,travel,Negative,Aerobic,8.38
STR_420,Bacillus,tonight,Negative,Aerobic,4.49
STR_587,Lactobacillus,door,Positive,Aerobic,0.83
STR_483,Pseudomonas,receive,Positive,Facultative Anaerobe,0.99
STR_259,Clostridium,style,Negative,Anaerobic,4.81
STR_993,Bacillus,time,Positive,Microaerophilic,2.6
STR_351,Lactobacillus,speak,Negative,Microaerophilic,9.47
STR_578,Streptococcus,Democrat,Positive,Facultative Anaerobe,9.59
STR_169,Lactobacillus,range,Negative,Aerobic,4.8
STR_461,Staphylococcus,company,Positive,Facultative Anaerobe,9.56
