strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_405,Staphylococcus,majority,Negative,Facultative Anaerobe,9.03
STR_958,Clostridium,lay,Positive,Anaerobic,0.59
STR_812,Clostridium,hold,Negative,Microaerophilic,8.48
STR_300,Lactobacillus,identify,Negative,Facultative Anaerobe,4.29
STR_340,Clostridium,black,Positive,Anaerobic,3.92
STR_802,Clostridium,live,Negative,Microaerophilic,5.74
STR_185,Staphylococcus,lot,Negative,Facultative Anaerobe,2.29
STR_659,Pseudomonas,certain,Positive,Microaerophilic,1.9
STR_887,Clostridium,up,Negative,Microaerophilic,3.75
STR_355,Staphylococcus,street,Negative,Anaerobic,1.09
STR_517,Streptococcus,eye,Positive,Anaerobic,3.6
STR_925,Lactobacillus,memory,Negative,Aerobic,6.86
STR_718,Pseudomonas,suggest,Negative,Anaerobic,3.53
STR_516,Streptococcus,reduce,Negative,Microaerophilic,0.94
STR_815,Bacillus,level,Negative,Aerobic,1.15
STR_899,Staphylococcus,summer,Negative,Microaerophilic,4.56
STR_308,Streptococcus,growth,Positive,Anaerobic,1.41
STR_475,Bacillus,tough,Negative,Microaerophilic,3.74
STR_774,Streptococcus,meeting,Negative,Aerobic,6.8
STR_722,Bacillus,drive,Positive,Anaerobic,1.94
STR_774,Clostridium,yeah,Negative,Microaerophilic,4.87
STR_748,Streptococcus,letter,Negative,Facultative Anaerobe,8.26
STR_688,Lactobacillus,finish,Positive,Microaerophilic,4.43
STR_776,Lactobacillus,only,Negative,Anaerobic,1.84
STR_460,Clostridium,require,Positive,Aerobic,6.28
STR_745,Streptococcus,imagine,Positive,Microaerophilic,1.62
STR_461,Lactobacillus,process,Positive,Anaerobic,4.15
STR_426,Clostridium,occur,Positive,Microaerophilic,4.22
STR_863,Clostridium,eight,Negative,Anaerobic,1.05
STR_440,Bacillus,thank,Negative,Aerobic,2.69
STR_869,Lactobacillus,dinner,Positive,Microaerophilic,4.42
STR_876,Clostridium,career,Positive,Facultative Anaerobe,6.82
STR_498,Bacillus,part,Negative,Microaerophilic,5.97
STR_682,Clostridium,strong,Positive,Microaerophilic,6.92
STR_241,Staphylococcus,trip,Negative,Anaerobic,5.9
STR_991,Streptococcus,bring,Positive,Microaerophilic,9.69
STR_785,Pseudomonas,keep,Positive,Microaerophilic,2.47
STR_439,Lactobacillus,study,Positive,Aerobic,6.66
STR_851,Bacillus,explain,Positive,Microaerophilic,2.74
STR_633,Lactobacillus,eat,Negative,Facultative Anaerobe,8.27
STR_902,Bacillus,administration,Negative,Microaerophilic,2.08
STR_650,Staphylococcus,increase,Positive,Anaerobic,2.19
STR_655,Bacillus,especially,Positive,Microaerophilic,6.63
STR_641,Pseudomonas,pick,Positive,Facultative Anaerobe,4.9
STR_831,Pseudomonas,result,Negative,Microaerophilic,1.24
STR_336,Staphylococcus,toward,Positive,Facultative Anaerobe,3.84
STR_739,Clostridium,election,Negative,Facultative Anaerobe,0.94
STR_755,Streptococcus,call,Negative,Aerobic,9.2
STR_508,Bacillus,heavy,Positive,Anaerobic,9.95
STR_749,Streptococcus,level,Positive,Microaerophilic,8.28
STR_330,Clostridium,couple,Positive,Facultative Anaerobe,2.65
STR_477,Staphylococcus,speak,Negative,Facultative Anaerobe,5.73
STR_199,Staphylococcus,career,Positive,Microaerophilic,3.65
STR_601,Bacillus,population,Positive,Microaerophilic,1.88
STR_613,Pseudomonas,draw,Negative,Aerobic,9.61
STR_757,Bacillus,million,Negative,Anaerobic,5.74
STR_702,Staphylococcus,positive,Positive,Microaerophilic,4.42
STR_802,Clostridium,glass,Positive,Microaerophilic,4.67
STR_730,Staphylococcus,on,Positive,Microaerophilic,6.42
STR_992,Bacillus,hospital,Negative,Facultative Anaerobe,7.79
STR_508,Pseudomonas,someone,Negative,Aerobic,5.51
STR_308,Pseudomonas,without,Negative,Facultative Anaerobe,6.04
STR_333,Streptococcus,exist,Negative,Anaerobic,2.01
STR_419,Bacillus,item,Positive,Facultative Anaerobe,3.55
STR_887,Pseudomonas,free,Positive,Facultative Anaerobe,9.23
STR_734,Bacillus,pick,Positive,Facultative Anaerobe,9.58
STR_656,Staphylococcus,mean,Negative,Facultative Anaerobe,6.39
STR_940,Pseudomonas,policy,Negative,Aerobic,5.08
STR_563,Bacillus,my,Positive,Facultative Anaerobe,9.74
STR_832,Lactobacillus,ask,Positive,Facultative Anaerobe,8.44
STR_383,Staphylococcus,and,Negative,Aerobic,6.26
STR_607,Bacillus,challenge,Positive,Microaerophilic,6.0
STR_992,Pseudomonas,soon,Negative,Aerobic,7.77
STR_824,Streptococcus,shoulder,Negative,Facultative Anaerobe,2.99
STR_843,Bacillus,break,Positive,Aerobic,7.99
STR_305,Clostridium,know,Positive,Aerobic,7.14
STR_372,Clostridium,personal,Negative,Microaerophilic,6.46
STR_602,Bacillus,employee,Positive,Facultative Anaerobe,8.21
STR_417,Clostridium,attack,Positive,Anaerobic,6.37
STR_976,Bacillus,range,Negative,Facultative Anaerobe,3.75
STR_747,Staphylococcus,officer,Positive,Anaerobic,9.57
STR_659,Lactobacillus,white,Negative,Microaerophilic,7.81
STR_704,Streptococcus,plant,Positive,Microaerophilic,2.16
STR_250,Staphylococcus,production,Positive,Facultative Anaerobe,4.45
STR_546,Lactobacillus,federal,Positive,Anaerobic,1.88
STR_406,Bacillus,hear,Positive,Facultative Anaerobe,6.41
STR_146,Pseudomonas,Mr,Positive,Facultative Anaerobe,5.57
STR_940,Streptococcus,politics,Negative,Anaerobic,1.14
STR_927,Bacillus,each,Positive,Microaerophilic,6.8
STR_493,Pseudomonas,fill,Negative,Facultative Anaerobe,1.0
STR_475,Pseudomonas,any,Negative,Facultative Anaerobe,5.79
STR_805,Pseudomonas,follow,Positive,Facultative Anaerobe,6.88
STR_764,Clostridium,positive,Negative,Anaerobic,3.93
STR_417,Lactobacillus,senior,Positive,Facultative Anaerobe,9.95
STR_481,Streptococcus,a,Positive,Facultative Anaerobe,8.51
STR_568,Pseudomonas,second,Negative,Anaerobic,6.97
STR_105,Streptococcus,owner,Negative,Microaerophilic,2.66
STR_353,Lactobacillus,a,Positive,Facultative Anaerobe,3.23
STR_383,Streptococcus,cup,Negative,Facultative Anaerobe,9.01
STR_212,Pseudomonas,probably,Positive,Aerobic,9.32
STR_464,Bacillus,eight,Negative,Microaerophilic,6.11
STR_745,Clostridium,might,Negative,Facultative Anaerobe,7.62
STR_363,Bacillus,mean,Positive,Microaerophilic,4.33
STR_467,Pseudomonas,bad,Positive,Anaerobic,2.01
STR_724,Pseudomonas,fall,Negative,Facultative Anaerobe,9.16
STR_899,Streptococcus,wind,Positive,Microaerophilic,9.06
STR_455,Pseudomonas,professor,Negative,Aerobic,7.45
STR_211,Pseudomonas,foot,Positive,Anaerobic,2.88
STR_804,Staphylococcus,plan,Positive,Microaerophilic,8.51
STR_709,Pseudomonas,pay,Positive,Microaerophilic,3.65
STR_985,Staphylococcus,which,Negative,Anaerobic,2.19
STR_210,Streptococcus,others,Negative,Aerobic,2.33
STR_585,Staphylococcus,people,Positive,Microaerophilic,5.93
STR_776,Bacillus,he,Positive,Anaerobic,1.43
STR_940,Streptococcus,market,Positive,Facultative Anaerobe,1.25
STR_533,Bacillus,sometimes,Negative,Anaerobic,0.94
STR_913,Staphylococcus,development,Positive,Anaerobic,5.14
STR_515,Pseudomonas,themselves,Negative,Anaerobic,8.97
STR_299,Bacillus,those,Positive,Facultative Anaerobe,9.5
STR_451,Staphylococcus,current,Positive,Facultative Anaerobe,9.2
STR_681,Streptococcus,idea,Positive,Facultative Anaerobe,4.81
STR_503,Pseudomonas,not,Negative,Microaerophilic,3.09
STR_719,Streptococcus,feeling,Positive,Facultative Anaerobe,5.34
STR_139,Lactobacillus,economic,Positive,Aerobic,6.21
STR_247,Streptococcus,suddenly,Positive,Facultative Anaerobe,4.46
STR_670,Lactobacillus,dog,Negative,Facultative Anaerobe,1.67
STR_290,Lactobacillus,happy,Negative,Microaerophilic,5.95
STR_232,Lactobacillus,more,Positive,Anaerobic,4.11
STR_737,Staphylococcus,identify,Positive,Anaerobic,1.59
STR_188,Bacillus,special,Negative,Microaerophilic,4.19
STR_897,Lactobacillus,without,Positive,Facultative Anaerobe,4.28
STR_133,Bacillus,teach,Positive,Anaerobic,1.94
STR_998,Clostridium,thank,Positive,Anaerobic,3.3
STR_686,Lactobacillus,remain,Negative,Aerobic,6.52
STR_345,Clostridium,find,Positive,Anaerobic,2.77
STR_861,Clostridium,national,Negative,Microaerophilic,9.56
STR_629,Streptococcus,company,Negative,Anaerobic,5.37
STR_766,Lactobacillus,stay,Positive,Facultative Anaerobe,7.49
STR_120,Clostridium,use,Negative,Anaerobic,6.54
STR_314,Streptococcus,before,Positive,Facultative Anaerobe,2.22
STR_333,Staphylococcus,imagine,Positive,Microaerophilic,3.6
STR_852,Staphylococcus,him,Positive,Anaerobic,2.75
STR_279,Pseudomonas,degree,Positive,Facultative Anaerobe,4.82
STR_575,Bacillus,majority,Negative,Anaerobic,7.82
STR_272,Lactobacillus,Congress,Positive,Microaerophilic,6.0
STR_654,Clostridium,describe,Negative,Anaerobic,8.2
STR_980,Pseudomonas,consumer,Positive,Microaerophilic,2.58
STR_707,Clostridium,building,Negative,Facultative Anaerobe,6.56
STR_370,Streptococcus,coach,Negative,Aerobic,5.86
STR_679,Lactobacillus,new,Positive,Microaerophilic,5.78
STR_966,Lactobacillus,Mrs,Negative,Microaerophilic,4.59
STR_892,Pseudomonas,second,Negative,Microaerophilic,4.19
STR_330,Staphylococcus,artist,Negative,Aerobic,7.78
STR_972,Pseudomonas,assume,Negative,Aerobic,0.51
STR_757,Staphylococcus,memory,Negative,Aerobic,1.75
STR_578,Lactobacillus,opportunity,Negative,Microaerophilic,1.39
STR_211,Clostridium,wish,Negative,Anaerobic,7.98
STR_514,Streptococcus,pick,Negative,Anaerobic,5.24
STR_616,Lactobacillus,state,Positive,Aerobic,7.29
STR_210,Staphylococcus,color,Negative,Aerobic,1.51
STR_482,Staphylococcus,and,Positive,Aerobic,0.87
STR_884,Pseudomonas,responsibility,Positive,Facultative Anaerobe,5.39
STR_829,Lactobacillus,return,Negative,Aerobic,1.72
STR_182,Bacillus,anything,Negative,Anaerobic,4.53
STR_210,Clostridium,letter,Positive,Microaerophilic,9.06
STR_105,Streptococcus,style,Positive,Facultative Anaerobe,2.68
STR_907,Bacillus,hard,Negative,Anaerobic,2.63
STR_707,Clostridium,find,Positive,Facultative Anaerobe,2.56
STR_187,Pseudomonas,yeah,Negative,Microaerophilic,5.87
STR_215,Bacillus,even,Negative,Anaerobic,9.64
STR_200,Streptococcus,red,Negative,Aerobic,4.79
STR_455,Staphylococcus,stage,Positive,Facultative Anaerobe,1.78
STR_858,Pseudomonas,measure,Negative,Aerobic,4.47
STR_898,Staphylococcus,decade,Negative,Facultative Anaerobe,8.83
STR_327,Pseudomonas,than,Negative,Facultative Anaerobe,7.33
STR_494,Clostridium,what,Negative,Facultative Anaerobe,4.65
STR_158,Staphylococcus,candidate,Positive,Facultative Anaerobe,4.22
STR_495,Bacillus,from,Negative,Anaerobic,9.17
STR_529,Streptococcus,shake,Negative,Microaerophilic,8.17
STR_241,Lactobacillus,summer,Positive,Microaerophilic,1.12
STR_880,Lactobacillus,candidate,Negative,Facultative Anaerobe,4.96
STR_282,Pseudomonas,exactly,Positive,Facultative Anaerobe,8.28
STR_948,Staphylococcus,lay,Positive,Aerobic,5.49
STR_283,Clostridium,upon,Positive,Aerobic,2.63
STR_598,Staphylococcus,again,Negative,Facultative Anaerobe,1.27
STR_671,Lactobacillus,owner,Negative,Anaerobic,8.15
STR_653,Clostridium,able,Negative,Aerobic,0.82
STR_311,Streptococcus,team,Negative,Microaerophilic,0.79
STR_305,Lactobacillus,coach,Positive,Facultative Anaerobe,2.63
STR_831,Bacillus,yard,Negative,Anaerobic,2.46
STR_980,Staphylococcus,agreement,Negative,Aerobic,6.08
STR_774,Streptococcus,call,Positive,Aerobic,3.39
STR_714,Streptococcus,this,Positive,Facultative Anaerobe,0.76
STR_185,Bacillus,city,Negative,Aerobic,8.19
STR_912,Pseudomonas,worry,Negative,Aerobic,9.4
STR_289,Clostridium,our,Negative,Microaerophilic,7.29
STR_904,Clostridium,into,Positive,Microaerophilic,4.01
STR_823,Staphylococcus,summer,Negative,Facultative Anaerobe,3.47
STR_884,Clostridium,husband,Positive,Aerobic,2.57
STR_911,Bacillus,down,Positive,Anaerobic,9.55
STR_671,Clostridium,beautiful,Positive,Anaerobic,4.52
STR_983,Pseudomonas,edge,Positive,Anaerobic,7.46
STR_509,Bacillus,yet,Negative,Microaerophilic,3.87
STR_577,Staphylococcus,clear,Positive,Microaerophilic,5.61
STR_189,Streptococcus,party,Positive,Microaerophilic,4.14
STR_422,Bacillus,sort,Positive,Microaerophilic,2.06
STR_982,Lactobacillus,bag,Negative,Anaerobic,5.07
STR_569,Streptococcus,provide,Positive,Microaerophilic,3.22
STR_327,Lactobacillus,those,Positive,Microaerophilic,7.09
STR_254,Staphylococcus,contain,Positive,Aerobic,2.56
STR_212,Pseudomonas,follow,Positive,Anaerobic,4.73
STR_824,Streptococcus,dark,Negative,Aerobic,3.3
