strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_237,Streptococcus,me,Negative,Aerobic,8.37
STR_658,Lactobacillus,challenge,Positive,Anaerobic,2.22
STR_533,Streptococcus,state,Positive,Aerobic,1.29
STR_323,Streptococcus,teach,Negative,Facultative Anaerobe,2.92
STR_328,Clostridium,those,Negative,Aerobic,2.84
STR_612,Lactobacillus,recently,Positive,Facultative Anaerobe,0.7
STR_751,Staphylococcus,little,Negative,Microaerophilic,6.24
STR_382,Streptococcus,eye,Negative,Aerobic,7.66
STR_369,Staphylococcus,save,Negative,Microaerophilic,5.26
STR_354,Staphylococcus,difficult,Negative,Anaerobic,3.72
STR_922,Bacillus,smile,Negative,Facultative Anaerobe,6.18
STR_262,Streptococcus,crime,Negative,Anaerobic,6.32
STR_362,Bacillus,vote,Positive,Facultative Anaerobe,7.39
STR_661,Streptococcus,likely,Negative,Microaerophilic,3.56
STR_719,Pseudomonas,four,Negative,Aerobic,2.53
STR_311,Staphylococcus,get,Positive,Facultative Anaerobe,4.18
STR_255,Pseudomonas,want,Positive,Facultative Anaerobe,7.97
STR_443,Clostridium,during,Positive,Anaerobic,3.03
STR_294,Bacillus,anything,Positive,Microaerophilic,7.25
STR_711,Streptococcus,enter,Negative,Microaerophilic,6.94
STR_182,Streptococcus,response,Negative,Facultative Anaerobe,4.66
STR_294,Pseudomonas,involve,Negative,Aerobic,9.43
STR_605,Staphylococcus,join,Positive,Aerobic,1.08
STR_401,Pseudomonas,play,Positive,Microaerophilic,7.19
STR_443,Pseudomonas,family,Positive,Aerobic,8.18
STR_125,Clostridium,land,Negative,Facultative Anaerobe,3.99
STR_565,Lactobacillus,idea,Positive,Microaerophilic,6.75
STR_486,Staphylococcus,itself,Positive,Aerobic,7.65
STR_677,Bacillus,exist,Negative,Aerobic,4.24
STR_729,Pseudomonas,prepare,Negative,Aerobic,0.8
STR_462,Staphylococcus,already,Positive,Aerobic,5.15
STR_492,Lactobacillus,wall,Negative,Aerobic,9.54
STR_938,Pseudomonas,mother,Positive,Aerobic,2.45
STR_539,Clostridium,throughout,Negative,Anaerobic,3.05
STR_296,Clostridium,owner,Negative,Microaerophilic,4.17
STR_148,Clostridium,hospital,Positive,Anaerobic,6.51
STR_994,Clostridium,you,Positive,Facultative Anaerobe,6.72
STR_691,Streptococcus,money,Positive,Microaerophilic,6.94
STR_809,Bacillus,available,Positive,Facultative Anaerobe,7.18
STR_311,Clostridium,analysis,Positive,Facultative Anaerobe,9.01
STR_767,Lactobacillus,adult,Positive,Aerobic,4.0
STR_883,Staphylococcus,consumer,Negative,Microaerophilic,1.6
STR_893,Lactobacillus,support,Positive,Aerobic,9.5
STR_653,Bacillus,speech,Negative,Facultative Anaerobe,7.61
STR_544,Bacillus,major,Positive,Microaerophilic,1.32
STR_892,Staphylococcus,window,Positive,Facultative Anaerobe,8.71
STR_315,Streptococcus,technology,Negative,Aerobic,9.18
STR_763,Lactobacillus,animal,Positive,Aerobic,8.37
STR_279,Clostridium,piece,Positive,Microaerophilic,1.72
STR_324,Streptococcus,yard,Positive,Microaerophilic,7.11
STR_536,Bacillus,fine,Positive,Microaerophilic,4.95
STR_235,Pseudomonas,century,Positive,Facultative Anaerobe,8.33
STR_356,Clostridium,man,Positive,Facultative Anaerobe,1.93
STR_175,Clostridium,hold,Positive,Facultative Anaerobe,8.05
STR_993,Lactobacillus,manager,Negative,Microaerophilic,0.69
STR_959,Staphylococcus,prove,Positive,Facultative Anaerobe,1.7
STR_652,Clostridium,would,Negative,Anaerobic,0.77
STR_556,Lactobacillus,area,Negative,Facultative Anaerobe,2.83
STR_918,Clostridium,reason,Negative,Aerobic,2.09
STR_814,Bacillus,sister,Positive,Aerobic,6.99
STR_595,Pseudomonas,action,Positive,Anaerobic,4.26
STR_489,Staphylococcus,improve,Positive,Anaerobic,0.79
STR_887,Bacillus,executive,Positive,Facultative Anaerobe,2.81
STR_876,Staphylococcus,suffer,Positive,Microaerophilic,7.95
STR_505,Streptococcus,clear,Positive,Facultative Anaerobe,5.63
STR_980,Staphylococcus,radio,Positive,Microaerophilic,4.64
STR_919,Pseudomonas,health,Negative,Facultative Anaerobe,9.74
STR_947,Streptococcus,address,Positive,Aerobic,3.25
STR_132,Lactobacillus,law,Negative,Aerobic,7.64
STR_655,Pseudomonas,democratic,Positive,Aerobic,9.2
STR_124,Lactobacillus,professional,Negative,Aerobic,3.58
STR_838,Pseudomonas,candidate,Positive,Aerobic,5.82
STR_697,Pseudomonas,why,Negative,Microaerophilic,6.49
STR_343,Lactobacillus,put,Positive,Microaerophilic,8.44
STR_877,Lactobacillus,space,Positive,Aerobic,5.6
STR_934,Bacillus,go,Negative,Facultative Anaerobe,9.45
STR_978,Streptococcus,pressure,Positive,Microaerophilic,9.61
STR_440,Streptococcus,table,Positive,Microaerophilic,1.99
STR_104,Streptococcus,run,Positive,Facultative Anaerobe,3.77
STR_196,Clostridium,up,Positive,Facultative Anaerobe,1.18
STR_120,Staphylococcus,onto,Positive,Aerobic,6.87
STR_877,Streptococcus,majority,Positive,Facultative Anaerobe,4.01
STR_462,Streptococcus,together,Negative,Microaerophilic,4.18
STR_680,Clostridium,level,Positive,Aerobic,8.28
STR_926,Streptococcus,central,Negative,Anaerobic,0.76
STR_537,Clostridium,summer,Positive,Aerobic,5.68
STR_967,Staphylococcus,without,Positive,Aerobic,2.48
STR_641,Staphylococcus,difficult,Positive,Facultative Anaerobe,5.8
STR_131,Bacillus,help,Negative,Facultative Anaerobe,2.24
STR_823,Bacillus,study,Positive,Aerobic,3.61
STR_737,Bacillus,ok,Positive,Microaerophilic,4.77
STR_464,Streptococcus,rather,Negative,Facultative Anaerobe,4.8
STR_889,Bacillus,send,Negative,Aerobic,3.38
STR_158,Bacillus,try,Positive,Microaerophilic,4.15
STR_470,Lactobacillus,various,Positive,Anaerobic,1.43
STR_902,Staphylococcus,forward,Positive,Aerobic,0.86
STR_111,Staphylococcus,when,Negative,Aerobic,1.33
STR_204,Pseudomonas,debate,Positive,Anaerobic,5.87
STR_933,Lactobacillus,magazine,Positive,Aerobic,5.8
STR_935,Lactobacillus,soldier,Positive,Aerobic,6.15
STR_241,Pseudomonas,point,Positive,Aerobic,1.78
STR_258,Bacillus,maintain,Negative,Microaerophilic,7.92
STR_927,Staphylococcus,player,Positive,Aerobic,6.45
STR_220,Bacillus,none,Negative,Microaerophilic,4.16
STR_283,Clostridium,even,Positive,Aerobic,0.67
STR_105,Streptococcus,professional,Positive,Facultative Anaerobe,4.7
STR_689,Clostridium,shake,Positive,Aerobic,8.8
STR_636,Staphylococcus,how,Positive,Anaerobic,3.39
STR_126,Pseudomonas,boy,Positive,Aerobic,5.78
STR_973,Clostridium,explain,Negative,Microaerophilic,0.65
STR_324,Staphylococcus,away,Positive,Facultative Anaerobe,4.99
STR_587,Streptococcus,rest,Negative,Anaerobic,7.92
STR_853,Pseudomonas,different,Negative,Aerobic,2.01
STR_753,Staphylococcus,police,Positive,Aerobic,3.61
STR_264,Pseudomonas,democratic,Positive,Facultative Anaerobe,6.57
STR_867,Streptococcus,deep,Positive,Microaerophilic,2.79
STR_393,Clostridium,number,Negative,Aerobic,1.47
STR_176,Bacillus,audience,Negative,Aerobic,6.92
STR_356,Clostridium,stage,Positive,Anaerobic,7.48
STR_801,Lactobacillus,usually,Negative,Anaerobic,9.82
STR_774,Clostridium,possible,Negative,Facultative Anaerobe,6.59
STR_781,Lactobacillus,protect,Positive,Anaerobic,4.17
STR_561,Pseudomonas,alone,Negative,Anaerobic,9.82
STR_985,Staphylococcus,factor,Positive,Microaerophilic,9.49
STR_806,Pseudomonas,city,Negative,Anaerobic,1.6
STR_930,Bacillus,who,Positive,Microaerophilic,7.29
STR_993,Bacillus,population,Negative,Microaerophilic,1.2
STR_239,Clostridium,poor,Negative,Facultative Anaerobe,4.36
STR_349,Lactobacillus,either,Positive,Microaerophilic,9.34
STR_498,Bacillus,it,Negative,Facultative Anaerobe,1.92
STR_892,Pseudomonas,voice,Negative,Microaerophilic,3.62
STR_307,Bacillus,believe,Positive,Microaerophilic,8.9
STR_665,Lactobacillus,debate,Positive,Anaerobic,7.91
STR_306,Streptococcus,above,Negative,Anaerobic,2.96
STR_983,Lactobacillus,agree,Positive,Anaerobic,2.14
STR_895,Streptococcus,other,Negative,Microaerophilic,9.93
STR_633,Bacillus,for,Positive,Anaerobic,4.0
STR_901,Bacillus,enough,Negative,Aerobic,1.82
STR_901,Pseudomonas,husband,Negative,Aerobic,5.79
STR_884,Clostridium,plant,Positive,Facultative Anaerobe,5.72
STR_500,Clostridium,remain,Negative,Aerobic,6.09
STR_149,Clostridium,back,Negative,Microaerophilic,0.95
STR_846,Clostridium,wait,Positive,Anaerobic,3.06
STR_560,Bacillus,alone,Positive,Facultative Anaerobe,3.42
STR_140,Staphylococcus,nor,Positive,Microaerophilic,4.22
STR_324,Staphylococcus,analysis,Positive,Microaerophilic,8.89
STR_659,Streptococcus,may,Negative,Anaerobic,9.42
STR_152,Streptococcus,more,Positive,Facultative Anaerobe,8.17
STR_626,Streptococcus,recent,Negative,Facultative Anaerobe,3.45
STR_609,Lactobacillus,like,Negative,Anaerobic,1.17
STR_566,Clostridium,perhaps,Negative,Anaerobic,4.67
STR_142,Bacillus,floor,Positive,Facultative Anaerobe,7.95
STR_123,Pseudomonas,other,Positive,Facultative Anaerobe,5.34
STR_663,Lactobacillus,individual,Negative,Facultative Anaerobe,4.06
STR_762,Pseudomonas,history,Negative,Microaerophilic,3.52
STR_952,Streptococcus,education,Positive,Aerobic,8.45
STR_118,Pseudomonas,summer,Positive,Microaerophilic,8.68
STR_395,Lactobacillus,city,Positive,Aerobic,7.4
STR_124,Streptococcus,lot,Negative,Anaerobic,9.35
STR_839,Clostridium,member,Positive,Aerobic,5.87
STR_698,Streptococcus,record,Positive,Aerobic,3.53
STR_773,Bacillus,above,Positive,Anaerobic,6.07
STR_234,Pseudomonas,ready,Negative,Microaerophilic,5.13
STR_458,Streptococcus,behavior,Positive,Facultative Anaerobe,8.97
STR_819,Bacillus,organization,Negative,Aerobic,2.16
STR_410,Streptococcus,late,Positive,Aerobic,9.5
STR_174,Lactobacillus,tell,Positive,Facultative Anaerobe,2.13
STR_820,Pseudomonas,stuff,Positive,Aerobic,8.29
STR_526,Streptococcus,nearly,Negative,Anaerobic,2.66
STR_197,Pseudomonas,information,Negative,Anaerobic,0.93
STR_410,Bacillus,by,Negative,Anaerobic,2.52
STR_133,Bacillus,much,Positive,Microaerophilic,8.85
STR_829,Streptococcus,add,Negative,Anaerobic,9.84
STR_974,Lactobacillus,fight,Negative,Anaerobic,7.15
STR_607,Pseudomonas,side,Negative,Aerobic,4.86
STR_149,Clostridium,take,Positive,Aerobic,8.32
STR_218,Lactobacillus,worker,Positive,Microaerophilic,6.98
STR_981,Staphylococcus,chair,Negative,Anaerobic,6.31
STR_260,Lactobacillus,hot,Positive,Facultative Anaerobe,8.68
STR_379,Lactobacillus,official,Negative,Microaerophilic,3.25
STR_328,Streptococcus,page,Positive,Aerobic,2.05
STR_448,Pseudomonas,however,Positive,Anaerobic,4.38
STR_480,Bacillus,board,Positive,Facultative Anaerobe,3.79
STR_174,Clostridium,work,Negative,Facultative Anaerobe,5.78
STR_854,Staphylococcus,try,Negative,Facultative Anaerobe,8.32
STR_220,Bacillus,television,Negative,Microaerophilic,4.16
STR_584,Pseudomonas,contain,Negative,Anaerobic,3.01
STR_639,Lactobacillus,style,Positive,Microaerophilic,4.63
STR_252,Pseudomonas,position,Negative,Aerobic,1.71
STR_125,Clostridium,western,Negative,Facultative Anaerobe,1.27
STR_799,Bacillus,carry,Positive,Facultative Anaerobe,3.91
STR_690,Staphylococcus,exactly,Positive,Microaerophilic,4.08
STR_612,Pseudomonas,Democrat,Negative,Aerobic,1.54
STR_368,Staphylococcus,report,Negative,Anaerobic,9.12
STR_677,Pseudomonas,line,Negative,Microaerophilic,3.72
STR_670,Pseudomonas,able,Negative,Aerobic,5.22
STR_919,Bacillus,live,Negative,Microaerophilic,4.4
STR_289,Streptococcus,explain,Negative,Anaerobic,8.93
STR_489,Clostridium,still,Positive,Microaerophilic,9.87
STR_443,Lactobacillus,third,Positive,Microaerophilic,8.62
STR_435,Bacillus,difficult,Positive,Microaerophilic,1.07
STR_373,Lactobacillus,notice,Positive,Aerobic,9.76
STR_270,Staphylococcus,college,Negative,Facultative Anaerobe,4.37
STR_812,Pseudomonas,speech,Negative,Aerobic,0.7
STR_316,Staphylococcus,beautiful,Positive,Microaerophilic,3.2
STR_109,Clostridium,door,Positive,Anaerobic,3.04
STR_156,Lactobacillus,capital,Negative,Aerobic,4.22
STR_836,Staphylococcus,attention,Negative,Facultative Anaerobe,3.86
STR_766,Pseudomonas,various,Positive,Aerobic,1.74
STR_159,Staphylococcus,address,Positive,Microaerophilic,8.23
STR_180,Pseudomonas,space,Negative,Aerobic,7.11
STR_156,Pseudomonas,professor,Negative,Aerobic,3.15
STR_688,Staphylococcus,serve,Negative,Microaerophilic,4.15
STR_976,Staphylococcus,consider,Positive,Facultative Anaerobe,2.23
STR_467,Streptococcus,information,Negative,Anaerobic,7.79
STR_158,Bacillus,daughter,Positive,Aerobic,8.89
STR_577,Staphylococcus,raise,Negative,Facultative Anaerobe,2.55
STR_123,Lactobacillus,newspaper,Positive,Anaerobic,7.21
STR_338,Staphylococcus,one,Negative,Facultative Anaerobe,7.77
STR_756,Lactobacillus,too,Positive,Anaerobic,8.54
STR_305,Staphylococcus,pay,Positive,Anaerobic,5.93
STR_821,Streptococcus,commercial,Positive,Facultative Anaerobe,3.23
STR_473,Clostridium,notice,Positive,Microaerophilic,8.72
STR_255,Lactobacillus,heavy,Negative,Aerobic,9.7
STR_365,Bacillus,there,Negative,Microaerophilic,3.45
STR_421,Streptococcus,have,Positive,Aerobic,4.36
STR_262,Pseudomonas,near,Positive,Anaerobic,9.74
STR_429,Bacillus,fact,Negative,Facultative Anaerobe,6.55
STR_865,Pseudomonas,after,Positive,Microaerophilic,7.48
STR_338,Lactobacillus,box,Negative,Anaerobic,0.58
STR_815,Lactobacillus,staff,Positive,Microaerophilic,8.69
STR_969,Clostridium,political,Negative,Aerobic,9.72
STR_988,Pseudomonas,especially,Negative,Anaerobic,5.83
STR_648,Lactobacillus,me,Positive,Aerobic,5.8
STR_418,Staphylococcus,throughout,Negative,Facultative Anaerobe,8.38
STR_527,Streptococcus,the,Negative,Aerobic,9.53
STR_862,Streptococcus,set,Negative,Aerobic,3.79
STR_603,Pseudomonas,line,Positive,Facultative Anaerobe,7.99
STR_143,Bacillus,sound,Positive,Microaerophilic,7.88
STR_946,Pseudomonas,fast,Negative,Anaerobic,4.14
STR_322,Bacillus,or,Negative,Anaerobic,3.82
STR_462,Pseudomonas,away,Negative,Facultative Anaerobe,5.94
STR_120,Clostridium,other,Positive,Microaerophilic,4.84
STR_158,Clostridium,south,Negative,Microaerophilic,3.13
STR_774,Lactobacillus,subject,Negative,Aerobic,7.39
STR_564,Bacillus,north,Negative,Microaerophilic,6.55
STR_387,Bacillus,reason,Negative,Anaerobic,5.21
STR_250,Staphylococcus,personal,Negative,Microaerophilic,4.51
STR_591,Lactobacillus,last,Positive,Aerobic,2.53
STR_813,Pseudomonas,television,Negative,Facultative Anaerobe,2.22
STR_362,Bacillus,hotel,Negative,Microaerophilic,3.97
STR_449,Lactobacillus,off,Positive,Aerobic,9.51
STR_908,Bacillus,across,Negative,Aerobic,2.05
STR_286,Lactobacillus,my,Positive,Aerobic,2.91
STR_942,Clostridium,list,Positive,Facultative Anaerobe,4.21
STR_447,Lactobacillus,these,Negative,Facultative Anaerobe,9.14
STR_835,Pseudomonas,read,Positive,Microaerophilic,9.89
STR_855,Streptococcus,risk,Negative,Microaerophilic,6.99
STR_666,Streptococcus,into,Positive,Aerobic,2.68
STR_546,Staphylococcus,indeed,Negative,Microaerophilic,3.51
STR_286,Bacillus,million,Negative,Facultative Anaerobe,7.51
STR_943,Streptococcus,start,Positive,Aerobic,5.62
STR_376,Staphylococcus,win,Negative,Aerobic,2.56
STR_116,Lactobacillus,successful,Negative,Facultative Anaerobe,4.45
STR_426,Clostridium,court,Positive,Facultative Anaerobe,6.09
STR_843,Streptococcus,story,Positive,Anaerobic,1.59
STR_550,Pseudomonas,involve,Positive,Facultative Anaerobe,1.49
STR_633,Pseudomonas,account,Negative,Anaerobic,1.19
STR_676,Streptococcus,still,Positive,Facultative Anaerobe,2.95
STR_126,Lactobacillus,girl,Positive,Facultative Anaerobe,9.52
