strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_666,Lactobacillus,let,Positive,Facultative Anaerobe,7.5
STR_742,Bacillus,professional,Negative,Aerobic,9.44
STR_248,Lactobacillus,thousand,Negative,Aerobic,5.74
STR_743,Bacillus,wide,Negative,Anaerobic,0.96
STR_187,Bacillus,reason,Positive,Facultative Anaerobe,6.81
STR_604,Lactobacillus,simply,Positive,Anaerobic,9.06
STR_964,Lactobacillus,support,Negative,Aerobic,1.91
STR_270,Pseudomonas,police,Negative,Facultative Anaerobe,8.86
STR_672,Clostridium,executive,Positive,Aerobic,7.72
STR_121,Lactobacillus,base,Positive,Microaerophilic,4.84
STR_474,Staphylococcus,board,Negative,Facultative Anaerobe,5.65
STR_148,Pseudomonas,garden,Negative,Aerobic,0.66
STR_559,Streptococcus,city,Negative,Aerobic,7.37
STR_666,Bacillus,son,Negative,Aerobic,8.35
STR_168,Streptococcus,catch,Positive,Facultative Anaerobe,9.15
STR_704,Pseudomonas,important,Negative,Facultative Anaerobe,2.99
STR_588,Clostridium,early,Negative,Aerobic,3.34
STR_990,Lactobacillus,business,Negative,Aerobic,8.67
STR_598,Streptococcus,pay,Negative,Aerobic,8.87
STR_796,Pseudomonas,recent,Positive,Aerobic,0.96
STR_792,Bacillus,early,Negative,Facultative Anaerobe,3.24
STR_304,Pseudomonas,community,Negative,Aerobic,7.41
STR_317,Bacillus,control,Negative,Microaerophilic,9.74
STR_882,Lactobacillus,drop,Negative,Facultative Anaerobe,8.34
STR_471,Pseudomonas,understand,Negative,Facultative Anaerobe,8.64
STR_308,Lactobacillus,people,Negative,Microaerophilic,3.45
STR_531,Pseudomonas,prove,Positive,Anaerobic,7.03
STR_717,Staphylococcus,than,Negative,Anaerobic,7.95
STR_229,Clostridium,step,Positive,Microaerophilic,9.27
STR_430,Clostridium,cell,Positive,Aerobic,6.73
STR_922,Clostridium,sure,Positive,Microaerophilic,5.02
STR_411,Clostridium,spring,Positive,Microaerophilic,5.81
STR_318,Staphylococcus,expect,Positive,Aerobic,2.05
STR_631,Clostridium,responsibility,Negative,Anaerobic,4.97
STR_805,Clostridium,style,Positive,Aerobic,6.99
STR_465,Bacillus,wall,Positive,Microaerophilic,2.23
STR_443,Staphylococcus,with,Positive,Facultative Anaerobe,8.58
STR_715,Streptococcus,dark,Positive,Anaerobic,6.52
