strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_606,Pseudomonas,church,Negative,Aerobic,3.53
STR_566,Lactobacillus,several,Positive,Aerobic,6.96
STR_106,Pseudomonas,accept,Negative,Facultative Anaerobe,7.84
STR_777,Lactobacillus,job,Negative,Anaerobic,3.46
STR_223,Staphylococcus,herself,Negative,Aerobic,5.11
STR_405,Clostridium,usually,Negative,Microaerophilic,1.38
STR_587,Pseudomonas,cut,Negative,Anaerobic,8.04
STR_401,Clostridium,store,Positive,Microaerophilic,6.88
STR_557,Lactobacillus,challenge,Positive,Microaerophilic,2.16
STR_252,Clostridium,act,Positive,Anaerobic,8.96
STR_463,Lactobacillus,another,Positive,Facultative Anaerobe,2.42
STR_449,Lactobacillus,meeting,Negative,Aerobic,2.63
STR_554,Clostridium,despite,Positive,Aerobic,1.66
STR_394,Streptococcus,western,Negative,Anaerobic,2.91
STR_671,Bacillus,energy,Negative,Microaerophilic,2.57
STR_924,Streptococcus,agency,Positive,Anaerobic,5.53
STR_210,Lactobacillus,government,Positive,Anaerobic,4.15
STR_994,Bacillus,care,Positive,Aerobic,1.93
STR_209,Pseudomonas,hot,Positive,Microaerophilic,7.96
STR_968,Pseudomonas,yeah,Positive,Microaerophilic,3.21
STR_835,Lactobacillus,receive,Negative,Anaerobic,1.25
STR_960,Lactobacillus,most,Positive,Aerobic,2.11
STR_423,Staphylococcus,produce,Negative,Facultative Anaerobe,4.92
STR_143,Lactobacillus,because,Positive,Anaerobic,6.62
STR_494,Clostridium,our,Positive,Facultative Anaerobe,6.49
STR_546,Clostridium,improve,Negative,Anaerobic,4.92
STR_640,Streptococcus,green,Negative,Microaerophilic,2.55
STR_903,Lactobacillus,instead,Positive,Anaerobic,1.4
STR_362,Bacillus,plant,Negative,Aerobic,5.28
STR_494,Clostridium,summer,Negative,Facultative Anaerobe,0.84
STR_380,Staphylococcus,surface,Positive,Facultative Anaerobe,7.5
