strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_125,Streptococcus,late,Positive,Facultative Anaerobe,8.02
STR_351,Clostridium,door,Negative,Microaerophilic,0.7
STR_456,Staphylococcus,should,Negative,Facultative Anaerobe,3.76
STR_575,Staphylococcus,debate,Positive,Anaerobic,5.44
STR_494,Pseudomonas,likely,Positive,Aerobic,1.96
STR_937,Streptococcus,leader,Negative,Aerobic,3.15
STR_330,Streptococcus,security,Negative,Aerobic,5.52
STR_508,Staphylococcus,early,Positive,Anaerobic,7.11
STR_285,Streptococcus,his,Positive,Facultative Anaerobe,7.95
STR_575,Staphylococcus,fight,Negative,Facultative Anaerobe,2.68
STR_516,Clostridium,prepare,Negative,Facultative Anaerobe,4.5
STR_315,Lactobacillus,trip,Positive,Microaerophilic,9.77
STR_257,Pseudomonas,forward,Negative,Anaerobic,8.65
STR_913,Bacillus,century,Positive,Anaerobic,5.17
STR_887,Bacillus,grow,Positive,Facultative Anaerobe,2.09
STR_360,Staphylococcus,class,Negative,Anaerobic,2.98
STR_244,Lactobacillus,important,Positive,Anaerobic,8.71
STR_564,Pseudomonas,result,Positive,Aerobic,3.56
STR_214,Pseudomonas,local,Negative,Facultative Anaerobe,2.12
STR_931,Staphylococcus,everyone,Negative,Facultative Anaerobe,5.68
STR_720,Lactobacillus,garden,Positive,Microaerophilic,7.43
STR_336,Streptococcus,picture,Negative,Anaerobic,9.37
STR_847,Lactobacillus,girl,Negative,Aerobic,7.49
STR_328,Bacillus,hope,Positive,Aerobic,8.06
STR_741,Bacillus,three,Positive,Aerobic,8.35
STR_213,Pseudomonas,impact,Negative,Anaerobic,7.66
STR_540,Pseudomonas,bit,Positive,Anaerobic,6.37
STR_342,Bacillus,parent,Positive,Microaerophilic,8.87
STR_266,Staphylococcus,break,Negative,Facultative Anaerobe,6.23
STR_932,Clostridium,force,Positive,Facultative Anaerobe,6.39
STR_825,Staphylococcus,law,Positive,Anaerobic,1.06
