strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_525,Staphylococcus,big,Positive,Facultative Anaerobe,2.18
STR_144,Staphylococcus,life,Positive,Aerobic,6.94
STR_216,Streptococcus,wall,Negative,Anaerobic,4.22
STR_365,Bacillus,recognize,Positive,Facultative Anaerobe,6.67
STR_191,Pseudomonas,involve,Positive,Facultative Anaerobe,7.69
STR_390,Bacillus,deep,Negative,Microaerophilic,9.28
STR_912,Staphylococcus,name,Positive,Facultative Anaerobe,4.28
STR_270,Streptococcus,let,Positive,Aerobic,3.72
STR_296,Staphylococcus,know,Negative,Microaerophilic,3.26
STR_705,Pseudomonas,box,Negative,Facultative Anaerobe,3.41
STR_561,Staphylococcus,house,Positive,Microaerophilic,4.2
STR_893,Streptococcus,always,Positive,Facultative Anaerobe,2.12
STR_887,Bacillus,source,Negative,Microaerophilic,2.97
STR_535,Lactobacillus,green,Positive,Aerobic,5.85
STR_645,Bacillus,program,Positive,Facultative Anaerobe,2.23
STR_839,Pseudomonas,lay,Negative,Aerobic,2.54
STR_253,Pseudomonas,author,Positive,Aerobic,2.31
STR_368,Lactobacillus,southern,Negative,Microaerophilic,1.08
STR_247,Pseudomonas,defense,Positive,Aerobic,1.74
STR_235,Staphylococcus,something,Negative,Anaerobic,8.75
STR_700,Lactobacillus,energy,Negative,Microaerophilic,2.71
STR_148,Bacillus,close,Negative,Anaerobic,4.18
STR_462,Pseudomonas,impact,Negative,Anaerobic,0.65
STR_399,Pseudomonas,finally,Positive,Aerobic,5.27
STR_187,Pseudomonas,action,Negative,Facultative Anaerobe,8.98
STR_830,Staphylococcus,discussion,Positive,Anaerobic,8.1
STR_301,Streptococcus,evening,Positive,Microaerophilic,9.53
STR_644,Bacillus,feel,Positive,Aerobic,3.44
STR_485,Staphylococcus,hit,Positive,Aerobic,8.23
STR_208,Clostridium,return,Positive,Facultative Anaerobe,0.65
STR_469,Staphylococcus,there,Negative,Aerobic,5.52
STR_939,Pseudomonas,family,Negative,Aerobic,8.16
STR_355,Bacillus,service,Positive,Aerobic,7.19
STR_996,Staphylococcus,human,Negative,Anaerobic,1.32
STR_674,Streptococcus,trip,Positive,Microaerophilic,1.61
STR_210,Pseudomonas,sit,Positive,Anaerobic,9.73
STR_942,Pseudomonas,standard,Positive,Aerobic,8.54
STR_255,Bacillus,recent,Negative,Microaerophilic,3.08
STR_286,Bacillus,its,Negative,Anaerobic,3.17
STR_366,Staphylococcus,happy,Positive,Anaerobic,9.01
STR_170,Pseudomonas,wish,Positive,Anaerobic,9.66
STR_333,Pseudomonas,floor,Positive,Anaerobic,5.1
STR_836,Bacillus,yeah,Negative,Microaerophilic,0.71
STR_423,Staphylococcus,start,Positive,Aerobic,8.59
STR_933,Staphylococcus,myself,Negative,Facultative Anaerobe,4.4
STR_268,Staphylococcus,kid,Positive,Aerobic,6.14
STR_837,Streptococcus,tree,Negative,Microaerophilic,3.37
STR_711,Streptococcus,subject,Negative,Anaerobic,0.85
STR_657,Staphylococcus,husband,Positive,Microaerophilic,4.7
STR_515,Staphylococcus,what,Negative,Facultative Anaerobe,7.99
STR_950,Staphylococcus,piece,Negative,Facultative Anaerobe,5.36
STR_105,Pseudomonas,nation,Positive,Microaerophilic,3.01
STR_601,Staphylococcus,home,Negative,Aerobic,6.72
STR_456,Streptococcus,too,Positive,Anaerobic,8.38
STR_468,Clostridium,practice,Negative,Facultative Anaerobe,6.91
