strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_903,Pseudomonas,wonder,Positive,Microaerophilic,8.25
STR_986,Staphylococcus,bed,Positive,Aerobic,8.43
STR_878,Staphylococcus,life,Positive,Anaerobic,5.2
STR_799,Bacillus,big,Negative,Facultative Anaerobe,8.77
STR_673,Clostridium,when,Positive,Anaerobic,2.6
STR_378,Staphylococcus,central,Positive,Microaerophilic,5.98
STR_601,Staphylococcus,dark,Positive,Aerobic,5.16
STR_759,Clostridium,possible,Negative,Anaerobic,0.51
STR_919,Bacillus,next,Negative,Aerobic,7.28
STR_306,Streptococcus,teacher,Negative,Facultative Anaerobe,5.99
STR_199,Lactobacillus,knowledge,Negative,Aerobic,5.14
STR_733,Bacillus,tax,Negative,Facultative Anaerobe,3.02
STR_966,Lactobacillus,author,Positive,Aerobic,4.33
STR_771,Staphylococcus,before,Positive,Anaerobic,9.51
STR_474,Bacillus,that,Positive,Microaerophilic,4.69
STR_115,Staphylococcus,opportunity,Negative,Microaerophilic,9.39
STR_411,Bacillus,expect,Positive,Facultative Anaerobe,4.79
STR_982,Bacillus,quality,Positive,Facultative Anaerobe,1.31
STR_562,Pseudomonas,glass,Negative,Anaerobic,9.95
STR_623,Pseudomonas,right,Negative,Aerobic,5.02
STR_753,Clostridium,southern,Negative,Microaerophilic,1.38
STR_874,Pseudomonas,night,Positive,Aerobic,8.29
STR_660,Clostridium,energy,Negative,Microaerophilic,1.99
STR_521,Pseudomonas,why,Positive,Microaerophilic,6.54
STR_535,Pseudomonas,or,Negative,Facultative Anaerobe,6.39
STR_362,Staphylococcus,either,Positive,Facultative Anaerobe,2.64
STR_472,Pseudomonas,follow,Positive,Facultative Anaerobe,9.56
STR_911,Lactobacillus,lead,Positive,Facultative Anaerobe,1.83
STR_684,Lactobacillus,sure,Positive,Aerobic,1.26
STR_944,Bacillus,return,Negative,Microaerophilic,8.73
STR_870,Bacillus,health,Positive,Anaerobic,0.7
STR_987,Pseudomonas,per,Positive,Microaerophilic,5.13
STR_841,Clostridium,little,Negative,Microaerophilic,6.79
STR_952,Clostridium,decision,Positive,Aerobic,1.0
STR_236,Pseudomonas,poor,Positive,Facultative Anaerobe,5.57
STR_646,Bacillus,other,Positive,Facultative Anaerobe,6.19
STR_932,Streptococcus,follow,Positive,Anaerobic,7.53
STR_594,Streptococcus,person,Negative,Anaerobic,7.76
STR_229,Streptococcus,seven,Negative,Facultative Anaerobe,7.35
STR_959,Staphylococcus,affect,Negative,Aerobic,8.81
STR_715,Lactobacillus,north,Positive,Anaerobic,6.87
STR_109,Staphylococcus,another,Negative,Anaerobic,6.72
STR_224,Bacillus,get,Negative,Facultative Anaerobe,9.87
STR_358,Streptococcus,usually,Negative,Facultative Anaerobe,6.52
STR_251,Streptococcus,thank,Negative,Facultative Anaerobe,9.89
STR_459,Bacillus,risk,Negative,Anaerobic,3.06
STR_982,Pseudomonas,cold,Positive,Facultative Anaerobe,6.5
STR_423,Clostridium,store,Negative,Anaerobic,1.57
STR_270,Streptococcus,choice,Negative,Anaerobic,1.06
STR_989,Staphylococcus,grow,Negative,Facultative Anaerobe,8.78
STR_874,Streptococcus,just,Positive,Aerobic,7.08
STR_772,Streptococcus,well,Positive,Aerobic,3.19
STR_859,Streptococcus,same,Positive,Anaerobic,3.36
STR_817,Staphylococcus,bank,Positive,Microaerophilic,3.72
STR_672,Pseudomonas,act,Negative,Anaerobic,2.23
STR_584,Bacillus,value,Negative,Microaerophilic,6.09
STR_735,Clostridium,offer,Negative,Aerobic,7.37
STR_234,Clostridium,create,Positive,Aerobic,5.68
STR_932,Clostridium,language,Negative,Anaerobic,4.14
STR_340,Clostridium,process,Negative,Anaerobic,9.43
STR_568,Streptococcus,store,Positive,Facultative Anaerobe,4.58
STR_447,Clostridium,answer,Negative,Anaerobic,1.83
STR_846,Pseudomonas,be,Negative,Anaerobic,7.84
STR_548,Clostridium,difference,Positive,Microaerophilic,4.19
STR_131,Bacillus,real,Negative,Anaerobic,9.0
STR_529,Pseudomonas,name,Positive,Aerobic,7.44
STR_168,Streptococcus,group,Negative,Facultative Anaerobe,9.73
STR_285,Lactobacillus,sign,Negative,Anaerobic,4.4
STR_316,Bacillus,election,Positive,Anaerobic,3.98
STR_617,Staphylococcus,really,Negative,Microaerophilic,7.98
STR_344,Streptococcus,material,Positive,Microaerophilic,4.79
STR_361,Bacillus,put,Positive,Facultative Anaerobe,1.98
STR_989,Bacillus,music,Positive,Facultative Anaerobe,8.08
STR_236,Bacillus,movement,Negative,Microaerophilic,5.04
STR_252,Pseudomonas,best,Positive,Microaerophilic,1.54
STR_304,Lactobacillus,tonight,Positive,Aerobic,8.97
STR_663,Pseudomonas,future,Positive,Aerobic,7.99
STR_940,Lactobacillus,pretty,Positive,Microaerophilic,2.83
STR_445,Bacillus,including,Negative,Microaerophilic,1.96
STR_670,Pseudomonas,right,Positive,Microaerophilic,4.27
STR_519,Clostridium,throughout,Negative,Facultative Anaerobe,3.49
STR_850,Staphylococcus,go,Negative,Aerobic,8.3
STR_714,Streptococcus,operation,Positive,Facultative Anaerobe,6.22
STR_494,Bacillus,resource,Negative,Anaerobic,5.56
STR_781,Pseudomonas,old,Positive,Aerobic,7.34
STR_728,Streptococcus,control,Negative,Facultative Anaerobe,5.27
STR_424,Bacillus,will,Positive,Aerobic,1.67
STR_885,Bacillus,election,Negative,Anaerobic,9.26
STR_686,Bacillus,page,Negative,Aerobic,7.21
STR_127,Streptococcus,scientist,Negative,Microaerophilic,3.96
STR_712,Pseudomonas,Mr,Positive,Facultative Anaerobe,0.82
STR_294,Pseudomonas,rather,Negative,Anaerobic,9.19
STR_195,Pseudomonas,when,Positive,Facultative Anaerobe,4.76
STR_732,Bacillus,fund,Positive,Anaerobic,1.03
STR_343,Clostridium,buy,Positive,Aerobic,8.36
STR_479,Pseudomonas,service,Positive,Facultative Anaerobe,7.66
STR_677,Staphylococcus,debate,Positive,Facultative Anaerobe,5.71
STR_812,Bacillus,ever,Positive,Microaerophilic,0.63
STR_955,Staphylococcus,offer,Negative,Microaerophilic,4.81
STR_497,Staphylococcus,audience,Negative,Anaerobic,0.98
STR_213,Pseudomonas,personal,Negative,Aerobic,0.55
STR_844,Clostridium,source,Positive,Aerobic,9.26
STR_265,Bacillus,at,Negative,Anaerobic,9.89
STR_447,Streptococcus,example,Positive,Microaerophilic,3.33
STR_387,Lactobacillus,run,Positive,Aerobic,1.84
STR_854,Staphylococcus,subject,Positive,Facultative Anaerobe,6.65
STR_864,Clostridium,international,Positive,Facultative Anaerobe,6.84
STR_188,Lactobacillus,different,Positive,Aerobic,5.82
STR_576,Clostridium,name,Positive,Facultative Anaerobe,9.52
STR_372,Clostridium,unit,Negative,Anaerobic,6.0
STR_688,Streptococcus,own,Positive,Anaerobic,7.34
STR_435,Bacillus,prove,Positive,Microaerophilic,6.69
STR_304,Streptococcus,many,Positive,Microaerophilic,8.52
STR_323,Pseudomonas,thus,Negative,Aerobic,6.77
STR_297,Streptococcus,dog,Negative,Anaerobic,6.03
STR_446,Staphylococcus,poor,Positive,Microaerophilic,4.04
STR_199,Staphylococcus,stay,Positive,Aerobic,4.98
STR_124,Staphylococcus,cultural,Positive,Anaerobic,1.38
STR_283,Clostridium,sea,Negative,Facultative Anaerobe,9.16
STR_699,Staphylococcus,effect,Positive,Microaerophilic,4.56
STR_102,Bacillus,trial,Negative,Facultative Anaerobe,7.48
STR_638,Pseudomonas,reason,Negative,Anaerobic,0.86
