strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_642,Clostridium,structure,Positive,Anaerobic,7.7
STR_908,Staphylococcus,help,Negative,Microaerophilic,6.39
STR_612,Clostridium,institution,Positive,Microaerophilic,2.1
STR_651,Clostridium,system,Negative,Microaerophilic,8.46
STR_462,Staphylococcus,real,Positive,Anaerobic,1.5
STR_233,Clostridium,development,Positive,Aerobic,5.36
STR_808,Bacillus,almost,Positive,Facultative Anaerobe,2.32
STR_307,Lactobacillus,opportunity,Negative,Anaerobic,5.45
STR_930,Streptococcus,lead,Positive,Microaerophilic,6.11
STR_124,Pseudomonas,service,Positive,Aerobic,6.06
STR_527,Bacillus,study,Negative,Aerobic,5.77
STR_964,Staphylococcus,social,Negative,Aerobic,2.08
STR_274,Bacillus,source,Negative,Aerobic,5.23
STR_226,Pseudomonas,behavior,Positive,Facultative Anaerobe,2.67
STR_641,Streptococcus,smile,Negative,Anaerobic,4.52
STR_163,Lactobacillus,up,Positive,Aerobic,0.96
STR_539,Lactobacillus,central,Positive,Microaerophilic,0.55
STR_988,Streptococcus,Republican,Negative,Facultative Anaerobe,8.97
STR_417,Bacillus,see,Negative,Anaerobic,4.13
STR_218,Pseudomonas,send,Positive,Anaerobic,8.65
STR_804,Pseudomonas,woman,Negative,Microaerophilic,5.61
STR_367,Streptococcus,fear,Negative,Aerobic,6.49
STR_983,Streptococcus,drop,Negative,Anaerobic,9.38
STR_116,Streptococcus,soldier,Negative,Anaerobic,7.19
STR_298,Pseudomonas,later,Negative,Microaerophilic,3.81
STR_587,Clostridium,health,Negative,Facultative Anaerobe,5.87
STR_986,Lactobacillus,to,Positive,Microaerophilic,3.09
STR_971,Bacillus,go,Positive,Anaerobic,3.65
STR_674,Streptococcus,agree,Positive,Facultative Anaerobe,2.88
STR_888,Streptococcus,wait,Negative,Aerobic,5.35
STR_622,Lactobacillus,practice,Negative,Aerobic,5.61
STR_539,Pseudomonas,sort,Negative,Aerobic,5.39
STR_496,Bacillus,responsibility,Positive,Microaerophilic,6.62
STR_624,Lactobacillus,stop,Negative,Anaerobic,3.62
STR_356,Clostridium,bank,Positive,Aerobic,6.77
STR_367,Streptococcus,start,Positive,Facultative Anaerobe,6.92
STR_365,Bacillus,star,Negative,Anaerobic,5.37
STR_151,Clostridium,cultural,Negative,Anaerobic,5.25
STR_766,Bacillus,fish,Negative,Aerobic,1.63
STR_461,Bacillus,can,Negative,Anaerobic,7.55
STR_254,Lactobacillus,coach,Negative,Facultative Anaerobe,6.48
STR_671,Lactobacillus,rate,Negative,Facultative Anaerobe,0.91
STR_196,Bacillus,indicate,Positive,Anaerobic,6.84
STR_422,Pseudomonas,safe,Positive,Facultative Anaerobe,2.24
STR_566,Streptococcus,true,Positive,Microaerophilic,6.33
STR_314,Clostridium,authority,Negative,Facultative Anaerobe,7.47
STR_934,Staphylococcus,big,Negative,Microaerophilic,9.42
STR_171,Staphylococcus,market,Negative,Aerobic,5.2
STR_422,Lactobacillus,national,Positive,Anaerobic,9.55
STR_585,Pseudomonas,coach,Positive,Aerobic,6.03
STR_716,Pseudomonas,big,Positive,Aerobic,0.91
STR_887,Pseudomonas,star,Negative,Aerobic,1.84
STR_800,Bacillus,only,Positive,Aerobic,4.23
STR_392,Clostridium,poor,Positive,Microaerophilic,5.25
STR_278,Staphylococcus,professor,Positive,Aerobic,4.16
STR_227,Lactobacillus,each,Negative,Aerobic,4.79
STR_250,Lactobacillus,management,Positive,Anaerobic,2.43
STR_947,Streptococcus,hit,Positive,Aerobic,2.02
STR_467,Clostridium,couple,Negative,Aerobic,3.85
STR_246,Staphylococcus,seem,Negative,Microaerophilic,1.3
STR_749,Clostridium,mean,Positive,Aerobic,9.22
STR_615,Pseudomonas,group,Negative,Aerobic,6.79
STR_303,Streptococcus,director,Positive,Microaerophilic,9.48
STR_248,Bacillus,explain,Positive,Aerobic,2.17
STR_180,Staphylococcus,save,Positive,Microaerophilic,9.06
STR_507,Staphylococcus,former,Negative,Anaerobic,5.26
STR_945,Clostridium,television,Negative,Anaerobic,5.57
STR_812,Streptococcus,law,Positive,Anaerobic,7.19
STR_906,Clostridium,stuff,Negative,Microaerophilic,9.49
STR_990,Pseudomonas,fish,Positive,Facultative Anaerobe,4.58
STR_903,Lactobacillus,move,Negative,Aerobic,2.5
STR_677,Bacillus,security,Positive,Aerobic,6.49
STR_814,Clostridium,mission,Positive,Anaerobic,9.87
STR_532,Clostridium,difference,Negative,Microaerophilic,0.64
STR_720,Staphylococcus,amount,Positive,Facultative Anaerobe,5.2
STR_657,Bacillus,eye,Negative,Aerobic,2.56
STR_846,Lactobacillus,reflect,Positive,Anaerobic,3.11
STR_724,Lactobacillus,bill,Negative,Aerobic,1.27
STR_440,Pseudomonas,throughout,Positive,Microaerophilic,4.31
STR_160,Pseudomonas,decision,Positive,Microaerophilic,5.91
STR_957,Clostridium,key,Negative,Anaerobic,6.9
STR_161,Lactobacillus,collection,Positive,Microaerophilic,1.72
STR_366,Pseudomonas,usually,Positive,Facultative Anaerobe,2.28
STR_496,Staphylococcus,though,Positive,Facultative Anaerobe,6.76
STR_501,Clostridium,whether,Negative,Aerobic,3.04
STR_489,Pseudomonas,tree,Negative,Anaerobic,3.81
STR_993,Lactobacillus,fish,Positive,Anaerobic,8.74
STR_181,Streptococcus,company,Positive,Anaerobic,6.38
STR_528,Lactobacillus,citizen,Positive,Microaerophilic,2.92
STR_805,Clostridium,each,Negative,Anaerobic,5.15
STR_706,Lactobacillus,politics,Negative,Anaerobic,1.05
STR_673,Streptococcus,deep,Positive,Microaerophilic,2.67
STR_623,Bacillus,us,Positive,Facultative Anaerobe,8.14
STR_472,Pseudomonas,party,Negative,Facultative Anaerobe,5.5
STR_555,Staphylococcus,population,Negative,Microaerophilic,4.28
STR_240,Pseudomonas,future,Positive,Facultative Anaerobe,5.47
STR_985,Clostridium,series,Negative,Microaerophilic,4.63
STR_451,Pseudomonas,law,Positive,Microaerophilic,3.24
STR_985,Pseudomonas,myself,Negative,Aerobic,6.75
STR_633,Lactobacillus,care,Negative,Microaerophilic,5.89
STR_604,Clostridium,stage,Positive,Anaerobic,6.41
STR_991,Bacillus,reflect,Negative,Facultative Anaerobe,8.69
STR_661,Pseudomonas,cultural,Negative,Aerobic,7.51
STR_827,Pseudomonas,impact,Negative,Facultative Anaerobe,6.76
STR_421,Streptococcus,single,Negative,Facultative Anaerobe,9.59
STR_817,Bacillus,fill,Positive,Microaerophilic,4.98
STR_678,Pseudomonas,item,Negative,Facultative Anaerobe,2.36
