strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_934,Staphylococcus,anything,Negative,Facultative Anaerobe,3.03
STR_355,Clostridium,low,Negative,Facultative Anaerobe,7.34
STR_491,Bacillus,relationship,Negative,Anaerobic,8.89
STR_266,Streptococcus,general,Positive,Anaerobic,3.17
STR_685,Pseudomonas,interesting,Positive,Facultative Anaerobe,4.25
STR_251,Lactobacillus,loss,Negative,Anaerobic,9.02
STR_658,Streptococcus,sense,Negative,Aerobic,8.75
STR_833,Clostridium,half,Negative,Aerobic,6.97
STR_832,Clostridium,why,Negative,Anaerobic,4.67
STR_280,Clostridium,rock,Negative,Aerobic,7.73
STR_814,Lactobacillus,pick,Positive,Aerobic,3.77
STR_359,Staphylococcus,nation,Positive,Aerobic,1.42
STR_820,Bacillus,fall,Negative,Aerobic,9.83
STR_622,Bacillus,half,Negative,Microaerophilic,2.09
STR_948,Streptococcus,record,Negative,Aerobic,8.6
STR_497,Clostridium,break,Positive,Facultative Anaerobe,4.69
STR_239,Streptococcus,perform,Negative,Aerobic,5.64
STR_686,Streptococcus,standard,Positive,Anaerobic,1.02
STR_615,Bacillus,natural,Negative,Aerobic,5.23
STR_525,Clostridium,ready,Negative,Anaerobic,7.91
STR_595,Pseudomonas,point,Positive,Microaerophilic,9.81
STR_642,Lactobacillus,check,Positive,Microaerophilic,3.35
STR_966,Clostridium,investment,Positive,Facultative Anaerobe,5.9
STR_647,Clostridium,already,Negative,Aerobic,0.73
STR_631,Pseudomonas,mind,Negative,Microaerophilic,2.46
STR_264,Streptococcus,person,Positive,Anaerobic,5.52
STR_424,Streptococcus,very,Negative,Anaerobic,9.08
STR_957,Staphylococcus,address,Negative,Anaerobic,9.92
STR_957,Clostridium,forward,Negative,Facultative Anaerobe,5.09
STR_311,Lactobacillus,manager,Negative,Anaerobic,2.9
STR_747,Lactobacillus,ground,Positive,Aerobic,6.56
STR_871,Pseudomonas,front,Positive,Aerobic,8.52
STR_607,Staphylococcus,option,Negative,Microaerophilic,9.91
STR_508,Staphylococcus,opportunity,Positive,Facultative Anaerobe,8.27
STR_657,Pseudomonas,half,Negative,Microaerophilic,9.55
STR_696,Staphylococcus,field,Positive,Anaerobic,3.08
STR_457,Clostridium,they,Positive,Microaerophilic,4.19
STR_638,Bacillus,per,Negative,Facultative Anaerobe,3.02
STR_953,Clostridium,home,Negative,Anaerobic,3.12
STR_456,Streptococcus,really,Negative,Microaerophilic,7.31
STR_441,Clostridium,which,Negative,Microaerophilic,4.11
STR_176,Staphylococcus,none,Positive,Anaerobic,6.01
STR_154,Bacillus,make,Negative,Aerobic,8.44
STR_786,Pseudomonas,even,Positive,Microaerophilic,0.91
STR_488,Streptococcus,discussion,Negative,Microaerophilic,2.82
STR_727,Staphylococcus,interview,Positive,Microaerophilic,3.26
STR_674,Pseudomonas,box,Positive,Facultative Anaerobe,3.47
STR_302,Clostridium,reveal,Negative,Aerobic,5.78
STR_389,Staphylococcus,alone,Positive,Facultative Anaerobe,8.08
STR_495,Clostridium,seem,Negative,Facultative Anaerobe,0.65
STR_731,Clostridium,just,Negative,Facultative Anaerobe,9.09
STR_116,Lactobacillus,get,Positive,Aerobic,0.89
STR_302,Clostridium,what,Negative,Anaerobic,4.95
STR_446,Lactobacillus,share,Negative,Microaerophilic,9.52
STR_847,Streptococcus,top,Negative,Anaerobic,5.45
STR_990,Pseudomonas,visit,Negative,Facultative Anaerobe,2.85
STR_587,Pseudomonas,coach,Negative,Facultative Anaerobe,6.07
STR_717,Pseudomonas,tax,Negative,Facultative Anaerobe,6.28
STR_261,Staphylococcus,still,Negative,Microaerophilic,1.26
STR_475,Bacillus,just,Positive,Anaerobic,8.99
STR_721,Lactobacillus,believe,Negative,Aerobic,9.96
STR_823,Clostridium,themselves,Positive,Microaerophilic,9.38
STR_432,Lactobacillus,no,Negative,Microaerophilic,7.66
STR_100,Lactobacillus,ten,Positive,Facultative Anaerobe,8.04
STR_114,Streptococcus,stock,Negative,Facultative Anaerobe,4.97
STR_199,Bacillus,why,Negative,Aerobic,4.2
STR_821,Staphylococcus,while,Negative,Facultative Anaerobe,8.74
STR_826,Lactobacillus,coach,Negative,Anaerobic,2.16
STR_976,Bacillus,realize,Negative,Aerobic,1.72
STR_828,Pseudomonas,describe,Positive,Microaerophilic,8.67
STR_284,Staphylococcus,begin,Positive,Facultative Anaerobe,2.02
STR_137,Staphylococcus,here,Positive,Facultative Anaerobe,9.4
STR_541,Lactobacillus,skin,Negative,Facultative Anaerobe,8.11
STR_258,Staphylococcus,similar,Negative,Facultative Anaerobe,3.77
STR_385,Lactobacillus,financial,Positive,Microaerophilic,4.51
STR_656,Bacillus,business,Negative,Facultative Anaerobe,8.61
STR_884,Clostridium,clear,Positive,Facultative Anaerobe,2.01
STR_863,Bacillus,wonder,Negative,Aerobic,6.52
STR_106,Pseudomonas,anyone,Positive,Aerobic,4.99
STR_462,Lactobacillus,already,Positive,Aerobic,5.94
STR_352,Lactobacillus,final,Negative,Facultative Anaerobe,4.88
STR_822,Streptococcus,question,Positive,Anaerobic,2.34
STR_774,Bacillus,prove,Positive,Anaerobic,5.54
STR_614,Clostridium,new,Negative,Facultative Anaerobe,1.08
STR_622,Streptococcus,society,Negative,Microaerophilic,8.7
STR_995,Lactobacillus,Democrat,Negative,Facultative Anaerobe,7.05
STR_558,Staphylococcus,forward,Positive,Aerobic,3.09
STR_599,Lactobacillus,type,Positive,Microaerophilic,4.54
STR_860,Pseudomonas,attack,Positive,Microaerophilic,6.91
STR_545,Pseudomonas,according,Positive,Anaerobic,2.74
STR_707,Streptococcus,former,Positive,Aerobic,9.5
STR_285,Pseudomonas,view,Positive,Facultative Anaerobe,7.98
STR_205,Bacillus,south,Positive,Aerobic,6.86
STR_300,Clostridium,care,Negative,Anaerobic,8.38
STR_432,Staphylococcus,what,Positive,Microaerophilic,6.12
STR_867,Streptococcus,rock,Positive,Microaerophilic,9.97
STR_655,Clostridium,point,Positive,Microaerophilic,4.03
STR_256,Bacillus,respond,Positive,Microaerophilic,7.03
STR_702,Bacillus,program,Negative,Microaerophilic,0.84
STR_710,Bacillus,single,Negative,Aerobic,0.64
STR_900,Lactobacillus,four,Positive,Microaerophilic,8.13
STR_419,Streptococcus,event,Positive,Microaerophilic,9.07
STR_643,Streptococcus,and,Negative,Anaerobic,6.84
STR_993,Clostridium,reason,Negative,Facultative Anaerobe,2.72
STR_807,Bacillus,like,Negative,Aerobic,7.51
STR_435,Staphylococcus,style,Negative,Microaerophilic,8.09
STR_602,Pseudomonas,step,Negative,Facultative Anaerobe,7.23
STR_245,Staphylococcus,size,Positive,Aerobic,1.17
STR_666,Pseudomonas,heart,Positive,Aerobic,6.5
STR_124,Lactobacillus,let,Negative,Aerobic,9.81
STR_702,Streptococcus,up,Positive,Facultative Anaerobe,8.15
STR_487,Clostridium,seek,Positive,Microaerophilic,9.82
STR_567,Lactobacillus,letter,Negative,Microaerophilic,6.15
STR_922,Lactobacillus,today,Negative,Facultative Anaerobe,4.74
STR_978,Clostridium,project,Negative,Anaerobic,1.41
STR_907,Streptococcus,edge,Negative,Microaerophilic,9.53
STR_393,Clostridium,force,Negative,Aerobic,3.93
STR_484,Staphylococcus,large,Positive,Anaerobic,4.2
STR_237,Pseudomonas,pay,Positive,Microaerophilic,2.35
STR_314,Clostridium,forward,Negative,Facultative Anaerobe,9.64
STR_832,Streptococcus,want,Positive,Microaerophilic,4.69
STR_978,Lactobacillus,peace,Negative,Facultative Anaerobe,4.33
STR_423,Lactobacillus,information,Negative,Aerobic,0.85
STR_770,Clostridium,under,Negative,Facultative Anaerobe,2.13
STR_336,Pseudomonas,pick,Positive,Microaerophilic,2.62
STR_410,Pseudomonas,trade,Negative,Aerobic,9.49
STR_324,Clostridium,big,Positive,Anaerobic,7.37
STR_445,Bacillus,time,Positive,Facultative Anaerobe,6.21
STR_953,Bacillus,economy,Negative,Microaerophilic,9.77
STR_593,Staphylococcus,total,Negative,Aerobic,0.67
STR_386,Staphylococcus,out,Negative,Aerobic,6.39
STR_823,Pseudomonas,food,Positive,Microaerophilic,9.36
STR_451,Streptococcus,machine,Positive,Anaerobic,9.59
STR_876,Lactobacillus,simply,Positive,Aerobic,1.89
STR_447,Staphylococcus,outside,Positive,Aerobic,6.99
STR_744,Bacillus,because,Negative,Microaerophilic,9.86
STR_924,Clostridium,arm,Positive,Facultative Anaerobe,3.39
STR_314,Staphylococcus,mouth,Positive,Anaerobic,7.85
STR_546,Staphylococcus,edge,Negative,Microaerophilic,1.38
STR_319,Bacillus,long,Negative,Microaerophilic,4.76
STR_345,Streptococcus,Republican,Positive,Microaerophilic,4.09
STR_319,Lactobacillus,outside,Negative,Aerobic,3.73
STR_212,Clostridium,structure,Negative,Anaerobic,5.64
STR_568,Bacillus,majority,Negative,Facultative Anaerobe,9.61
STR_473,Staphylococcus,building,Positive,Aerobic,4.65
STR_283,Clostridium,dog,Positive,Anaerobic,5.27
STR_277,Staphylococcus,serious,Positive,Microaerophilic,4.3
STR_415,Lactobacillus,alone,Negative,Anaerobic,0.77
STR_196,Bacillus,war,Negative,Anaerobic,6.8
STR_327,Lactobacillus,quality,Positive,Aerobic,1.98
STR_752,Staphylococcus,week,Positive,Aerobic,6.43
STR_934,Pseudomonas,program,Negative,Facultative Anaerobe,1.52
STR_804,Lactobacillus,which,Negative,Facultative Anaerobe,7.5
STR_535,Pseudomonas,bring,Negative,Aerobic,3.23
STR_664,Clostridium,thus,Positive,Aerobic,9.45
STR_503,Streptococcus,smile,Negative,Microaerophilic,9.51
STR_996,Clostridium,very,Negative,Facultative Anaerobe,5.83
STR_773,Pseudomonas,yeah,Negative,Aerobic,3.4
STR_797,Pseudomonas,without,Negative,Facultative Anaerobe,2.35
STR_977,Lactobacillus,marriage,Negative,Microaerophilic,5.49
STR_657,Lactobacillus,reality,Positive,Facultative Anaerobe,4.22
STR_934,Staphylococcus,get,Negative,Microaerophilic,8.57
STR_183,Bacillus,maintain,Negative,Facultative Anaerobe,5.51
STR_554,Clostridium,thought,Positive,Microaerophilic,3.66
STR_368,Lactobacillus,why,Positive,Facultative Anaerobe,4.72
STR_339,Lactobacillus,hope,Negative,Facultative Anaerobe,4.26
STR_709,Clostridium,your,Negative,Aerobic,3.18
STR_827,Streptococcus,hope,Positive,Microaerophilic,7.28
STR_864,Streptococcus,door,Negative,Facultative Anaerobe,1.69
STR_896,Streptococcus,when,Negative,Anaerobic,8.14
STR_237,Pseudomonas,letter,Positive,Facultative Anaerobe,7.42
STR_226,Staphylococcus,rate,Positive,Anaerobic,3.82
STR_879,Streptococcus,idea,Positive,Aerobic,8.18
STR_813,Clostridium,health,Positive,Microaerophilic,0.5
STR_423,Staphylococcus,expect,Negative,Anaerobic,6.9
STR_384,Streptococcus,step,Negative,Facultative Anaerobe,2.39
