strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_531,Staphylococcus,majority,Positive,Microaerophilic,5.95
STR_505,Pseudomonas,image,Positive,Aerobic,4.24
STR_915,Staphylococcus,specific,Positive,Facultative Anaerobe,3.42
STR_559,Streptococcus,size,Negative,Aerobic,6.63
STR_870,Pseudomonas,world,Negative,Aerobic,2.6
STR_331,Lactobacillus,science,Negative,Microaerophilic,8.97
STR_621,Streptococcus,difficult,Negative,Aerobic,6.69
STR_284,Pseudomonas,management,Negative,Facultative Anaerobe,9.58
STR_253,Lactobacillus,throw,Positive,Anaerobic,6.88
STR_679,Pseudomonas,admit,Positive,Microaerophilic,0.73
STR_226,Lactobacillus,must,Negative,Anaerobic,0.64
STR_720,Staphylococcus,professional,Negative,Microaerophilic,5.68
STR_748,Bacillus,however,Positive,Aerobic,1.21
STR_328,Lactobacillus,them,Positive,Anaerobic,9.77
STR_118,Lactobacillus,decade,Positive,Aerobic,1.2
STR_389,Streptococcus,real,Positive,Facultative Anaerobe,7.52
STR_198,Staphylococcus,unit,Positive,Anaerobic,6.1
STR_145,Clostridium,act,Positive,Facultative Anaerobe,0.69
STR_815,Clostridium,several,Positive,Aerobic,8.02
STR_675,Clostridium,seat,Positive,Facultative Anaerobe,9.78
STR_649,Lactobacillus,any,Positive,Microaerophilic,2.97
STR_908,Pseudomonas,serious,Positive,Aerobic,3.99
STR_520,Lactobacillus,crime,Negative,Facultative Anaerobe,0.68
STR_214,Pseudomonas,base,Negative,Aerobic,6.93
STR_649,Pseudomonas,and,Positive,Facultative Anaerobe,4.5
STR_323,Pseudomonas,road,Positive,Microaerophilic,6.46
STR_984,Lactobacillus,wish,Positive,Anaerobic,8.42
STR_663,Streptococcus,likely,Positive,Aerobic,5.01
STR_545,Lactobacillus,rather,Positive,Aerobic,2.56
STR_622,Pseudomonas,peace,Positive,Microaerophilic,8.76
STR_459,Clostridium,beat,Positive,Microaerophilic,7.08
STR_454,Streptococcus,production,Positive,Anaerobic,2.65
STR_859,Lactobacillus,market,Negative,Facultative Anaerobe,6.93
STR_207,Bacillus,mother,Negative,Aerobic,7.13
STR_984,Pseudomonas,conference,Positive,Aerobic,7.15
STR_890,Staphylococcus,matter,Positive,Anaerobic,1.6
STR_665,Staphylococcus,operation,Positive,Aerobic,2.31
STR_539,Clostridium,him,Negative,Microaerophilic,2.51
STR_819,Clostridium,either,Positive,Aerobic,9.4
STR_914,Bacillus,official,Positive,Anaerobic,8.64
STR_142,Bacillus,course,Positive,Facultative Anaerobe,0.87
STR_403,Streptococcus,explain,Positive,Microaerophilic,8.92
STR_440,Pseudomonas,plan,Negative,Anaerobic,5.32
STR_881,Staphylococcus,century,Negative,Aerobic,6.04
STR_987,Streptococcus,boy,Negative,Facultative Anaerobe,9.47
