strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_903,Lactobacillus,source,Negative,Facultative Anaerobe,9.92
STR_326,Pseudomonas,wind,Negative,Microaerophilic,1.5
STR_645,Bacillus,toward,Negative,Aerobic,3.75
STR_977,Bacillus,treatment,Negative,Facultative Anaerobe,1.32
STR_618,Bacillus,even,Positive,Facultative Anaerobe,1.82
STR_682,Bacillus,throughout,Positive,Microaerophilic,2.96
STR_806,Clostridium,between,Positive,Facultative Anaerobe,1.61
STR_188,Bacillus,economy,Positive,Facultative Anaerobe,7.07
STR_285,Lactobacillus,rest,Negative,Anaerobic,0.72
STR_795,Bacillus,land,Positive,Anaerobic,8.36
STR_675,Streptococcus,sound,Positive,Anaerobic,3.35
STR_448,Bacillus,Mrs,Positive,Anaerobic,6.04
STR_679,Clostridium,store,Positive,Aerobic,0.74
STR_905,Staphylococcus,away,Negative,Facultative Anaerobe,0.78
STR_167,Lactobacillus,number,Positive,Anaerobic,7.24
STR_454,Staphylococcus,sing,Negative,Aerobic,6.48
STR_777,Streptococcus,physical,Negative,Aerobic,5.55
STR_896,Clostridium,after,Negative,Microaerophilic,2.18
STR_108,Staphylococcus,war,Positive,Anaerobic,8.83
STR_732,Streptococcus,interview,Positive,Aerobic,7.0
STR_274,Pseudomonas,bit,Negative,Facultative Anaerobe,1.26
STR_192,Staphylococcus,attorney,Negative,Anaerobic,4.66
STR_175,Lactobacillus,single,Negative,Anaerobic,9.28
STR_989,Bacillus,three,Negative,Microaerophilic,0.75
STR_271,Bacillus,speech,Positive,Facultative Anaerobe,5.19
STR_279,Lactobacillus,north,Positive,Microaerophilic,8.39
STR_890,Clostridium,have,Positive,Aerobic,1.22
STR_675,Staphylococcus,indicate,Positive,Aerobic,5.28
STR_208,Lactobacillus,environmental,Negative,Anaerobic,6.82
STR_626,Staphylococcus,name,Positive,Facultative Anaerobe,5.59
STR_122,Streptococcus,center,Negative,Microaerophilic,1.72
STR_980,Pseudomonas,stage,Positive,Facultative Anaerobe,3.64
STR_179,Lactobacillus,pick,Positive,Facultative Anaerobe,2.71
STR_999,Pseudomonas,act,Positive,Anaerobic,8.82
STR_844,Staphylococcus,walk,Negative,Microaerophilic,8.11
STR_692,Streptococcus,woman,Positive,Anaerobic,8.49
STR_328,Clostridium,behind,Negative,Facultative Anaerobe,8.01
STR_109,Clostridium,office,Negative,Facultative Anaerobe,1.46
STR_614,Staphylococcus,son,Negative,Facultative Anaerobe,1.1
STR_335,Staphylococcus,popular,Negative,Microaerophilic,5.44
STR_619,Streptococcus,miss,Positive,Facultative Anaerobe,2.7
STR_334,Clostridium,management,Negative,Aerobic,0.63
STR_863,Lactobacillus,pull,Negative,Facultative Anaerobe,3.68
STR_842,Streptococcus,morning,Negative,Facultative Anaerobe,0.87
STR_636,Clostridium,send,Negative,Facultative Anaerobe,9.67
STR_160,Lactobacillus,family,Positive,Anaerobic,5.58
STR_197,Pseudomonas,true,Positive,Facultative Anaerobe,8.06
STR_580,Bacillus,identify,Negative,Aerobic,3.82
STR_758,Bacillus,site,Positive,Aerobic,0.71
STR_898,Clostridium,writer,Negative,Aerobic,1.49
STR_176,Streptococcus,writer,Positive,Facultative Anaerobe,4.12
STR_219,Staphylococcus,benefit,Negative,Facultative Anaerobe,6.7
STR_848,Clostridium,successful,Negative,Aerobic,4.59
STR_778,Streptococcus,would,Negative,Microaerophilic,4.37
STR_384,Staphylococcus,customer,Positive,Microaerophilic,3.77
STR_807,Clostridium,father,Negative,Facultative Anaerobe,9.08
STR_353,Streptococcus,deep,Negative,Anaerobic,3.27
STR_863,Staphylococcus,similar,Negative,Microaerophilic,1.24
STR_574,Lactobacillus,model,Negative,Facultative Anaerobe,4.52
STR_377,Staphylococcus,wind,Negative,Microaerophilic,4.69
STR_487,Lactobacillus,Democrat,Positive,Anaerobic,1.14
STR_337,Streptococcus,blood,Positive,Anaerobic,4.62
STR_122,Bacillus,foot,Positive,Microaerophilic,8.91
STR_552,Pseudomonas,team,Negative,Microaerophilic,3.19
STR_815,Staphylococcus,quickly,Positive,Aerobic,7.92
STR_326,Streptococcus,address,Negative,Facultative Anaerobe,2.7
STR_379,Lactobacillus,show,Negative,Anaerobic,3.71
STR_442,Bacillus,require,Positive,Aerobic,0.69
STR_983,Clostridium,debate,Positive,Microaerophilic,1.78
STR_809,Pseudomonas,particularly,Positive,Facultative Anaerobe,2.99
STR_766,Bacillus,federal,Negative,Facultative Anaerobe,1.94
STR_701,Bacillus,do,Negative,Anaerobic,4.11
