strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_163,Pseudomonas,action,Positive,Anaerobic,7.88
STR_544,Streptococcus,series,Positive,Aerobic,6.18
STR_102,Lactobacillus,organization,Positive,Aerobic,5.19
STR_642,Bacillus,resource,Negative,Aerobic,9.78
STR_809,Streptococcus,behind,Negative,Aerobic,2.81
STR_749,Streptococcus,people,Negative,Aerobic,5.64
STR_177,Bacillus,again,Positive,Microaerophilic,5.41
STR_805,Clostridium,movement,Positive,Aerobic,3.78
STR_488,Streptococcus,decade,Negative,Aerobic,2.6
STR_154,Bacillus,college,Negative,Aerobic,5.45
STR_217,Lactobacillus,ok,Negative,Anaerobic,2.04
STR_380,Staphylococcus,century,Positive,Facultative Anaerobe,9.88
STR_304,Lactobacillus,region,Positive,Aerobic,2.89
STR_761,Streptococcus,however,Positive,Anaerobic,9.5
STR_128,Streptococcus,strategy,Negative,Anaerobic,3.38
STR_651,Staphylococcus,strong,Negative,Microaerophilic,9.1
STR_577,Staphylococcus,you,Positive,Anaerobic,2.5
STR_311,Bacillus,my,Positive,Anaerobic,1.23
STR_982,Lactobacillus,her,Negative,Facultative Anaerobe,6.76
STR_882,Staphylococcus,still,Positive,Facultative Anaerobe,5.27
STR_891,Staphylococcus,kind,Negative,Anaerobic,9.44
STR_800,Streptococcus,still,Positive,Microaerophilic,4.34
STR_691,Lactobacillus,manage,Negative,Aerobic,6.4
STR_695,Clostridium,garden,Negative,Microaerophilic,2.95
STR_860,Staphylococcus,their,Negative,Facultative Anaerobe,1.96
STR_784,Lactobacillus,and,Negative,Aerobic,8.03
STR_928,Staphylococcus,product,Negative,Facultative Anaerobe,8.44
STR_828,Streptococcus,with,Negative,Microaerophilic,7.6
STR_391,Pseudomonas,day,Negative,Aerobic,7.9
STR_192,Pseudomonas,themselves,Negative,Microaerophilic,7.58
STR_771,Clostridium,serve,Negative,Anaerobic,4.6
STR_603,Streptococcus,certain,Positive,Microaerophilic,8.0
STR_805,Clostridium,red,Positive,Aerobic,4.04
STR_409,Lactobacillus,wall,Positive,Facultative Anaerobe,2.87
STR_864,Streptococcus,keep,Positive,Facultative Anaerobe,7.49
STR_752,Clostridium,today,Positive,Aerobic,2.31
STR_488,Pseudomonas,decide,Negative,Anaerobic,2.68
STR_484,Bacillus,benefit,Negative,Anaerobic,3.51
STR_589,Bacillus,nearly,Negative,Aerobic,3.89
STR_127,Lactobacillus,be,Positive,Facultative Anaerobe,2.69
STR_527,Clostridium,short,Positive,Microaerophilic,0.5
STR_459,Staphylococcus,prevent,Negative,Anaerobic,5.56
STR_614,Staphylococcus,there,Positive,Microaerophilic,1.86
STR_477,Lactobacillus,probably,Positive,Microaerophilic,1.97
STR_836,Clostridium,behind,Negative,Facultative Anaerobe,4.47
STR_526,Clostridium,senior,Negative,Facultative Anaerobe,4.67
STR_222,Streptococcus,clearly,Negative,Facultative Anaerobe,7.36
