strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_534,Bacillus,sense,Positive,Facultative Anaerobe,9.03
STR_863,Bacillus,image,Positive,Microaerophilic,3.53
STR_770,Pseudomonas,more,Positive,Facultative Anaerobe,9.19
STR_689,Lactobacillus,since,Negative,Aerobic,9.24
STR_659,Bacillus,ability,Negative,Microaerophilic,5.03
STR_745,Pseudomonas,or,Negative,Anaerobic,3.73
STR_575,Staphylococcus,pick,Positive,Microaerophilic,6.89
STR_902,Staphylococcus,garden,Negative,Aerobic,1.7
STR_470,Streptococcus,bring,Negative,Aerobic,3.94
STR_914,Bacillus,when,Negative,Microaerophilic,3.14
STR_277,Lactobacillus,education,Positive,Microaerophilic,4.98
STR_439,Streptococcus,action,Negative,Anaerobic,4.75
STR_398,Lactobacillus,prove,Negative,Aerobic,7.11
STR_855,Streptococcus,tree,Negative,Aerobic,4.93
STR_346,Clostridium,according,Negative,Anaerobic,1.92
STR_790,Pseudomonas,challenge,Positive,Aerobic,5.09
STR_509,Streptococcus,which,Negative,Aerobic,7.82
STR_835,Pseudomonas,where,Positive,Microaerophilic,6.64
STR_939,Clostridium,best,Negative,Aerobic,6.75
STR_425,Streptococcus,job,Positive,Anaerobic,4.6
STR_862,Staphylococcus,move,Positive,Aerobic,7.01
STR_358,Streptococcus,establish,Positive,Aerobic,9.97
STR_673,Lactobacillus,involve,Positive,Facultative Anaerobe,5.35
STR_556,Staphylococcus,effort,Negative,Anaerobic,1.91
STR_414,Lactobacillus,own,Negative,Aerobic,5.91
STR_248,Clostridium,fine,Negative,Facultative Anaerobe,2.02
STR_554,Staphylococcus,ability,Positive,Microaerophilic,9.74
STR_565,Streptococcus,certain,Positive,Anaerobic,1.19
STR_133,Clostridium,culture,Negative,Aerobic,1.74
STR_715,Lactobacillus,how,Positive,Facultative Anaerobe,2.05
STR_349,Pseudomonas,north,Negative,Facultative Anaerobe,9.05
STR_842,Bacillus,become,Negative,Facultative Anaerobe,3.08
STR_177,Pseudomonas,student,Positive,Aerobic,5.56
STR_919,Pseudomonas,almost,Negative,Microaerophilic,1.97
STR_215,Bacillus,attorney,Negative,Microaerophilic,8.05
STR_727,Bacillus,night,Negative,Anaerobic,1.1
STR_200,Pseudomonas,decide,Negative,Aerobic,7.56
STR_667,Lactobacillus,doctor,Negative,Microaerophilic,8.81
STR_836,Streptococcus,environment,Negative,Microaerophilic,4.71
STR_526,Staphylococcus,move,Positive,Facultative Anaerobe,6.66
STR_144,Streptococcus,hot,Negative,Anaerobic,3.49
STR_720,Pseudomonas,any,Negative,Facultative Anaerobe,2.89
STR_340,Clostridium,owner,Negative,Anaerobic,0.71
STR_520,Streptococcus,soldier,Positive,Aerobic,1.07
STR_283,Streptococcus,industry,Negative,Anaerobic,8.16
STR_253,Staphylococcus,fly,Positive,Facultative Anaerobe,8.96
STR_834,Lactobacillus,customer,Negative,Aerobic,6.96
STR_671,Pseudomonas,onto,Positive,Anaerobic,9.66
STR_711,Staphylococcus,huge,Positive,Aerobic,3.25
STR_170,Pseudomonas,enter,Positive,Microaerophilic,5.7
STR_782,Lactobacillus,floor,Positive,Facultative Anaerobe,1.31
STR_835,Lactobacillus,theory,Positive,Microaerophilic,9.66
STR_477,Bacillus,speak,Negative,Aerobic,4.62
STR_621,Staphylococcus,personal,Negative,Facultative Anaerobe,6.43
STR_859,Streptococcus,sister,Positive,Anaerobic,5.25
STR_559,Streptococcus,set,Negative,Microaerophilic,2.42
STR_669,Lactobacillus,buy,Positive,Aerobic,5.02
STR_649,Bacillus,speech,Negative,Facultative Anaerobe,3.67
STR_899,Streptococcus,collection,Positive,Anaerobic,7.41
STR_401,Pseudomonas,its,Positive,Aerobic,5.16
STR_991,Clostridium,exactly,Negative,Microaerophilic,9.08
STR_754,Staphylococcus,discuss,Negative,Anaerobic,7.28
STR_502,Clostridium,participant,Positive,Facultative Anaerobe,2.77
STR_802,Bacillus,surface,Positive,Facultative Anaerobe,7.95
STR_243,Clostridium,first,Positive,Anaerobic,4.72
STR_747,Staphylococcus,walk,Negative,Aerobic,4.38
STR_791,Bacillus,series,Positive,Microaerophilic,0.7
STR_538,Clostridium,although,Positive,Aerobic,1.71
STR_771,Pseudomonas,nation,Negative,Facultative Anaerobe,9.95
STR_690,Clostridium,bad,Negative,Aerobic,1.4
STR_330,Pseudomonas,party,Negative,Aerobic,3.94
STR_268,Lactobacillus,somebody,Positive,Microaerophilic,8.92
STR_710,Clostridium,government,Negative,Microaerophilic,6.11
STR_770,Staphylococcus,half,Positive,Microaerophilic,2.05
STR_758,Clostridium,exist,Negative,Microaerophilic,0.51
STR_147,Pseudomonas,fact,Negative,Anaerobic,1.77
STR_739,Clostridium,serious,Negative,Anaerobic,8.75
STR_274,Streptococcus,game,Negative,Anaerobic,8.04
STR_595,Streptococcus,who,Positive,Anaerobic,8.33
STR_966,Clostridium,international,Positive,Anaerobic,8.16
STR_343,Bacillus,never,Negative,Microaerophilic,3.07
STR_368,Lactobacillus,affect,Positive,Aerobic,7.17
STR_249,Lactobacillus,condition,Negative,Aerobic,3.53
STR_747,Lactobacillus,test,Negative,Facultative Anaerobe,1.34
STR_638,Lactobacillus,wish,Positive,Facultative Anaerobe,3.89
STR_177,Lactobacillus,style,Negative,Facultative Anaerobe,2.08
STR_740,Staphylococcus,amount,Negative,Anaerobic,3.52
STR_758,Lactobacillus,create,Negative,Facultative Anaerobe,3.12
STR_130,Pseudomonas,trouble,Positive,Aerobic,2.02
STR_976,Streptococcus,read,Negative,Microaerophilic,6.06
STR_526,Bacillus,nothing,Positive,Aerobic,2.03
STR_243,Bacillus,realize,Positive,Facultative Anaerobe,8.0
STR_536,Pseudomonas,thus,Negative,Facultative Anaerobe,3.18
STR_233,Clostridium,ever,Positive,Aerobic,3.1
STR_880,Clostridium,buy,Positive,Microaerophilic,1.5
STR_494,Staphylococcus,imagine,Positive,Facultative Anaerobe,3.88
STR_302,Staphylococcus,enter,Positive,Anaerobic,9.79
STR_763,Streptococcus,city,Negative,Facultative Anaerobe,8.83
STR_413,Pseudomonas,draw,Positive,Microaerophilic,2.59
STR_800,Clostridium,that,Positive,Microaerophilic,0.62
STR_233,Pseudomonas,group,Negative,Microaerophilic,5.62
STR_613,Pseudomonas,evening,Positive,Aerobic,8.63
STR_260,Staphylococcus,write,Negative,Facultative Anaerobe,4.54
STR_339,Pseudomonas,drug,Positive,Facultative Anaerobe,9.88
STR_980,Clostridium,point,Positive,Facultative Anaerobe,4.05
STR_157,Lactobacillus,week,Positive,Anaerobic,0.73
STR_954,Bacillus,hard,Positive,Microaerophilic,8.6
STR_337,Pseudomonas,number,Negative,Facultative Anaerobe,5.89
STR_367,Staphylococcus,reality,Negative,Facultative Anaerobe,9.97
STR_897,Lactobacillus,sound,Positive,Microaerophilic,4.9
STR_538,Pseudomonas,recently,Positive,Aerobic,8.08
STR_458,Bacillus,company,Negative,Anaerobic,7.39
STR_986,Lactobacillus,control,Positive,Facultative Anaerobe,4.6
STR_507,Clostridium,television,Positive,Aerobic,4.88
STR_160,Lactobacillus,plan,Negative,Microaerophilic,4.59
STR_194,Staphylococcus,note,Positive,Aerobic,2.74
STR_681,Staphylococcus,might,Positive,Microaerophilic,5.26
STR_514,Lactobacillus,business,Negative,Anaerobic,9.98
STR_464,Clostridium,affect,Negative,Anaerobic,2.6
STR_280,Bacillus,lot,Positive,Anaerobic,6.51
