strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_886,Staphylococcus,away,Positive,Aerobic,5.32
STR_433,Bacillus,condition,Negative,Facultative Anaerobe,5.25
STR_493,Lactobacillus,weight,Negative,Facultative Anaerobe,1.01
STR_152,Lactobacillus,star,Negative,Anaerobic,4.41
STR_782,Streptococcus,sound,Negative,Anaerobic,3.29
STR_347,Bacillus,issue,Negative,Microaerophilic,8.72
STR_691,Bacillus,create,Negative,Aerobic,7.89
STR_991,Staphylococcus,build,Positive,Anaerobic,7.58
STR_823,Staphylococcus,close,Positive,Microaerophilic,6.79
STR_426,Clostridium,wait,Positive,Microaerophilic,7.38
STR_410,Staphylococcus,specific,Negative,Facultative Anaerobe,6.02
STR_623,Streptococcus,gun,Positive,Microaerophilic,5.55
STR_871,Staphylococcus,easy,Positive,Facultative Anaerobe,4.37
STR_856,Clostridium,shake,Negative,Anaerobic,8.81
STR_524,Clostridium,third,Positive,Microaerophilic,5.43
STR_152,Pseudomonas,tough,Positive,Aerobic,2.51
STR_499,Pseudomonas,unit,Negative,Microaerophilic,4.58
STR_929,Pseudomonas,worker,Negative,Microaerophilic,7.08
STR_881,Bacillus,first,Negative,Microaerophilic,7.35
STR_477,Pseudomonas,have,Negative,Aerobic,7.65
STR_448,Pseudomonas,consider,Positive,Facultative Anaerobe,5.41
STR_746,Clostridium,scientist,Negative,Facultative Anaerobe,1.36
STR_107,Pseudomonas,relate,Negative,Aerobic,8.01
STR_898,Clostridium,impact,Positive,Aerobic,3.0
STR_163,Staphylococcus,single,Negative,Facultative Anaerobe,5.14
STR_440,Streptococcus,check,Negative,Facultative Anaerobe,2.99
STR_604,Streptococcus,foreign,Positive,Aerobic,8.96
STR_896,Staphylococcus,source,Negative,Aerobic,7.54
STR_596,Staphylococcus,need,Negative,Aerobic,1.25
STR_286,Pseudomonas,test,Negative,Aerobic,4.34
STR_524,Bacillus,main,Negative,Aerobic,3.7
STR_517,Pseudomonas,after,Positive,Anaerobic,7.8
STR_507,Lactobacillus,unit,Positive,Microaerophilic,3.35
STR_986,Pseudomonas,seek,Positive,Aerobic,3.06
STR_102,Streptococcus,little,Negative,Microaerophilic,8.14
STR_437,Clostridium,main,Positive,Aerobic,6.04
STR_860,Staphylococcus,leave,Negative,Aerobic,9.29
STR_660,Clostridium,thousand,Negative,Anaerobic,7.15
STR_744,Streptococcus,law,Negative,Microaerophilic,2.78
STR_245,Pseudomonas,important,Negative,Anaerobic,5.5
STR_924,Streptococcus,tend,Positive,Aerobic,6.77
STR_222,Clostridium,score,Positive,Facultative Anaerobe,3.36
STR_449,Bacillus,less,Negative,Microaerophilic,4.49
STR_463,Pseudomonas,wall,Positive,Microaerophilic,4.95
STR_694,Clostridium,thus,Positive,Microaerophilic,9.39
STR_483,Lactobacillus,short,Positive,Anaerobic,2.24
STR_622,Clostridium,support,Positive,Aerobic,8.11
STR_615,Staphylococcus,special,Positive,Microaerophilic,6.7
STR_893,Pseudomonas,particularly,Negative,Aerobic,2.22
STR_342,Streptococcus,after,Positive,Aerobic,0.78
STR_925,Staphylococcus,describe,Negative,Aerobic,0.58
STR_834,Streptococcus,education,Positive,Facultative Anaerobe,7.22
STR_690,Clostridium,sometimes,Negative,Anaerobic,7.88
STR_709,Streptococcus,with,Negative,Anaerobic,1.18
STR_717,Staphylococcus,glass,Positive,Aerobic,6.66
STR_430,Staphylococcus,talk,Positive,Aerobic,8.81
STR_399,Lactobacillus,give,Negative,Anaerobic,1.45
STR_251,Clostridium,same,Positive,Anaerobic,7.25
STR_146,Clostridium,begin,Negative,Facultative Anaerobe,1.62
STR_348,Streptococcus,member,Negative,Microaerophilic,2.06
STR_764,Staphylococcus,truth,Positive,Facultative Anaerobe,6.6
STR_441,Bacillus,which,Negative,Anaerobic,1.96
STR_952,Clostridium,trouble,Positive,Facultative Anaerobe,2.86
STR_825,Staphylococcus,bring,Negative,Microaerophilic,1.33
STR_140,Staphylococcus,technology,Negative,Anaerobic,8.57
STR_979,Bacillus,particularly,Negative,Aerobic,1.79
STR_836,Pseudomonas,true,Positive,Anaerobic,6.0
STR_705,Pseudomonas,reason,Positive,Anaerobic,5.09
STR_601,Staphylococcus,left,Negative,Anaerobic,2.44
STR_681,Pseudomonas,detail,Positive,Anaerobic,9.52
STR_702,Streptococcus,watch,Negative,Anaerobic,3.49
STR_160,Clostridium,approach,Positive,Microaerophilic,9.86
STR_385,Bacillus,television,Negative,Anaerobic,3.48
STR_191,Lactobacillus,Congress,Positive,Microaerophilic,7.55
STR_250,Staphylococcus,space,Negative,Aerobic,3.22
STR_815,Clostridium,able,Positive,Microaerophilic,3.39
STR_588,Staphylococcus,hour,Positive,Aerobic,9.56
STR_804,Streptococcus,various,Positive,Aerobic,1.08
STR_573,Lactobacillus,in,Positive,Facultative Anaerobe,6.18
STR_510,Bacillus,fly,Positive,Aerobic,6.62
STR_726,Staphylococcus,voice,Negative,Facultative Anaerobe,1.27
STR_881,Lactobacillus,simple,Positive,Anaerobic,6.94
STR_258,Clostridium,why,Positive,Facultative Anaerobe,7.97
STR_223,Lactobacillus,pressure,Positive,Aerobic,4.74
STR_741,Clostridium,opportunity,Negative,Facultative Anaerobe,4.25
STR_456,Bacillus,cause,Positive,Anaerobic,1.68
STR_789,Lactobacillus,pick,Negative,Anaerobic,9.63
STR_488,Bacillus,whom,Positive,Anaerobic,8.01
STR_646,Pseudomonas,both,Negative,Aerobic,2.97
STR_592,Lactobacillus,charge,Negative,Anaerobic,7.14
STR_460,Staphylococcus,oil,Positive,Facultative Anaerobe,9.47
STR_310,Lactobacillus,reason,Negative,Anaerobic,3.1
STR_243,Lactobacillus,leave,Negative,Facultative Anaerobe,6.64
STR_878,Pseudomonas,task,Positive,Facultative Anaerobe,6.24
STR_477,Pseudomonas,run,Negative,Facultative Anaerobe,7.29
STR_600,Streptococcus,over,Positive,Facultative Anaerobe,4.92
STR_438,Streptococcus,yet,Negative,Aerobic,0.55
STR_943,Streptococcus,thank,Positive,Aerobic,0.83
STR_295,Clostridium,piece,Negative,Facultative Anaerobe,8.75
STR_383,Staphylococcus,near,Positive,Microaerophilic,7.93
STR_964,Staphylococcus,spring,Negative,Microaerophilic,2.2
STR_238,Clostridium,manage,Negative,Anaerobic,2.25
STR_527,Pseudomonas,available,Negative,Microaerophilic,2.31
STR_269,Pseudomonas,else,Positive,Aerobic,7.55
STR_644,Clostridium,else,Positive,Anaerobic,1.87
STR_229,Lactobacillus,rule,Negative,Facultative Anaerobe,8.18
STR_885,Bacillus,exactly,Negative,Anaerobic,4.35
