strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_455,Staphylococcus,us,Positive,Microaerophilic,9.38
STR_896,Clostridium,institution,Negative,Aerobic,9.09
STR_415,Lactobacillus,process,Positive,Aerobic,6.1
STR_408,Streptococcus,boy,Negative,Anaerobic,9.88
STR_675,Clostridium,new,Negative,Anaerobic,8.23
STR_719,Staphylococcus,throw,Negative,Anaerobic,1.9
STR_724,Pseudomonas,peace,Negative,Facultative Anaerobe,9.92
STR_320,Pseudomonas,perhaps,Negative,Microaerophilic,5.36
STR_339,Lactobacillus,player,Negative,Anaerobic,4.13
STR_465,Clostridium,recently,Positive,Facultative Anaerobe,4.7
STR_406,Clostridium,understand,Positive,Anaerobic,5.25
STR_737,Pseudomonas,time,Positive,Aerobic,4.4
STR_730,Staphylococcus,sort,Positive,Microaerophilic,1.26
STR_875,Lactobacillus,soldier,Positive,Facultative Anaerobe,1.65
STR_556,Clostridium,task,Negative,Aerobic,4.79
STR_889,Streptococcus,letter,Negative,Anaerobic,8.47
STR_888,Bacillus,sister,Positive,Microaerophilic,1.51
STR_857,Bacillus,large,Positive,Aerobic,7.1
STR_808,Lactobacillus,behavior,Negative,Microaerophilic,8.61
STR_607,Lactobacillus,happy,Positive,Microaerophilic,5.67
STR_373,Lactobacillus,all,Negative,Facultative Anaerobe,4.82
STR_915,Clostridium,big,Negative,Facultative Anaerobe,5.38
STR_828,Clostridium,certainly,Positive,Facultative Anaerobe,8.49
STR_155,Staphylococcus,eye,Positive,Aerobic,5.62
STR_113,Bacillus,guy,Positive,Anaerobic,8.12
STR_433,Lactobacillus,care,Positive,Microaerophilic,7.47
STR_906,Pseudomonas,note,Negative,Facultative Anaerobe,0.58
STR_714,Bacillus,position,Positive,Anaerobic,4.67
STR_671,Staphylococcus,instead,Negative,Facultative Anaerobe,2.67
STR_379,Bacillus,art,Negative,Aerobic,3.21
STR_392,Staphylococcus,support,Negative,Microaerophilic,5.39
STR_608,Pseudomonas,color,Positive,Aerobic,5.85
STR_249,Clostridium,ten,Negative,Microaerophilic,8.48
STR_248,Streptococcus,sign,Negative,Aerobic,2.22
STR_706,Staphylococcus,dark,Negative,Aerobic,1.13
STR_618,Bacillus,understand,Positive,Anaerobic,5.55
STR_713,Pseudomonas,movie,Negative,Aerobic,2.15
STR_918,Clostridium,hospital,Positive,Facultative Anaerobe,8.28
STR_783,Bacillus,professor,Positive,Aerobic,6.42
STR_103,Staphylococcus,suddenly,Negative,Microaerophilic,8.62
STR_770,Streptococcus,actually,Positive,Anaerobic,6.52
STR_688,Bacillus,lose,Negative,Aerobic,2.18
STR_717,Clostridium,newspaper,Positive,Facultative Anaerobe,0.99
STR_137,Clostridium,nature,Positive,Aerobic,0.68
STR_839,Streptococcus,what,Positive,Facultative Anaerobe,9.67
STR_354,Streptococcus,artist,Negative,Facultative Anaerobe,9.67
STR_550,Clostridium,agreement,Positive,Facultative Anaerobe,5.94
STR_132,Streptococcus,cultural,Negative,Aerobic,2.94
STR_133,Staphylococcus,affect,Positive,Anaerobic,2.41
STR_395,Clostridium,various,Positive,Microaerophilic,8.95
STR_290,Pseudomonas,coach,Negative,Anaerobic,6.85
STR_562,Clostridium,north,Negative,Anaerobic,7.87
STR_973,Bacillus,mission,Negative,Microaerophilic,2.42
STR_825,Pseudomonas,gun,Positive,Aerobic,9.42
STR_791,Staphylococcus,level,Positive,Facultative Anaerobe,9.14
STR_603,Pseudomonas,tough,Positive,Microaerophilic,2.96
STR_171,Streptococcus,way,Positive,Anaerobic,7.29
STR_734,Streptococcus,begin,Positive,Anaerobic,7.94
STR_258,Pseudomonas,its,Negative,Anaerobic,5.11
STR_563,Bacillus,couple,Negative,Anaerobic,3.12
STR_743,Staphylococcus,usually,Negative,Aerobic,4.82
STR_247,Staphylococcus,store,Negative,Microaerophilic,6.33
STR_202,Clostridium,assume,Negative,Facultative Anaerobe,4.79
STR_156,Streptococcus,discuss,Positive,Microaerophilic,2.73
STR_891,Streptococcus,compare,Negative,Facultative Anaerobe,4.81
STR_297,Streptococcus,fight,Positive,Microaerophilic,5.16
STR_220,Pseudomonas,culture,Positive,Aerobic,3.98
STR_318,Lactobacillus,nothing,Negative,Aerobic,2.41
STR_862,Clostridium,city,Negative,Anaerobic,5.19
STR_449,Bacillus,those,Positive,Aerobic,6.24
STR_864,Streptococcus,rather,Negative,Microaerophilic,3.98
STR_938,Bacillus,yes,Negative,Microaerophilic,7.12
STR_250,Bacillus,maybe,Positive,Anaerobic,5.37
STR_930,Lactobacillus,let,Positive,Microaerophilic,1.06
STR_797,Pseudomonas,step,Negative,Facultative Anaerobe,5.97
STR_874,Staphylococcus,wind,Positive,Facultative Anaerobe,7.2
STR_847,Clostridium,husband,Negative,Facultative Anaerobe,6.24
STR_342,Clostridium,we,Positive,Microaerophilic,5.18
STR_586,Bacillus,wrong,Negative,Microaerophilic,5.66
STR_125,Bacillus,new,Positive,Anaerobic,1.4
STR_193,Bacillus,concern,Positive,Microaerophilic,8.33
STR_446,Staphylococcus,want,Negative,Microaerophilic,1.57
STR_332,Bacillus,agreement,Negative,Facultative Anaerobe,7.23
STR_768,Staphylococcus,describe,Negative,Aerobic,1.04
STR_673,Lactobacillus,create,Positive,Facultative Anaerobe,8.96
STR_906,Lactobacillus,include,Positive,Microaerophilic,6.86
STR_799,Bacillus,become,Positive,Facultative Anaerobe,7.99
STR_770,Staphylococcus,specific,Positive,Anaerobic,7.04
STR_118,Streptococcus,sing,Positive,Anaerobic,2.07
STR_467,Lactobacillus,worry,Positive,Anaerobic,6.5
STR_594,Staphylococcus,dog,Negative,Facultative Anaerobe,7.97
STR_127,Pseudomonas,city,Negative,Aerobic,0.92
STR_807,Bacillus,heavy,Positive,Microaerophilic,3.31
STR_529,Staphylococcus,there,Negative,Microaerophilic,8.36
STR_398,Lactobacillus,black,Negative,Aerobic,3.04
STR_630,Staphylococcus,war,Negative,Facultative Anaerobe,0.61
STR_515,Streptococcus,indeed,Negative,Facultative Anaerobe,8.23
STR_757,Lactobacillus,heavy,Positive,Facultative Anaerobe,2.26
STR_920,Lactobacillus,understand,Positive,Anaerobic,1.79
STR_298,Staphylococcus,least,Positive,Anaerobic,0.55
STR_677,Pseudomonas,present,Negative,Microaerophilic,9.2
STR_320,Staphylococcus,over,Positive,Facultative Anaerobe,7.01
STR_252,Streptococcus,technology,Positive,Anaerobic,2.92
STR_138,Pseudomonas,yes,Positive,Aerobic,5.73
STR_829,Staphylococcus,weight,Negative,Facultative Anaerobe,3.77
STR_905,Clostridium,democratic,Negative,Microaerophilic,5.2
STR_503,Lactobacillus,stay,Positive,Microaerophilic,3.69
STR_482,Clostridium,now,Positive,Anaerobic,0.53
STR_666,Pseudomonas,until,Negative,Facultative Anaerobe,9.63
STR_991,Pseudomonas,eat,Negative,Facultative Anaerobe,9.1
STR_974,Clostridium,item,Negative,Facultative Anaerobe,6.18
STR_918,Staphylococcus,and,Positive,Aerobic,6.11
STR_776,Staphylococcus,perhaps,Positive,Microaerophilic,5.01
STR_831,Bacillus,ago,Negative,Microaerophilic,3.76
STR_602,Staphylococcus,hand,Positive,Microaerophilic,6.35
STR_702,Bacillus,form,Positive,Anaerobic,5.26
STR_144,Streptococcus,response,Negative,Aerobic,8.83
STR_551,Pseudomonas,court,Positive,Anaerobic,9.57
STR_413,Lactobacillus,interest,Positive,Facultative Anaerobe,6.9
STR_724,Lactobacillus,food,Negative,Anaerobic,1.64
STR_210,Pseudomonas,some,Negative,Anaerobic,1.4
STR_691,Bacillus,situation,Positive,Facultative Anaerobe,6.69
STR_296,Clostridium,leave,Positive,Anaerobic,2.84
STR_434,Staphylococcus,kind,Negative,Anaerobic,4.06
STR_914,Lactobacillus,pay,Positive,Anaerobic,5.55
STR_688,Bacillus,traditional,Negative,Anaerobic,6.65
STR_116,Lactobacillus,poor,Positive,Facultative Anaerobe,7.64
STR_705,Bacillus,peace,Positive,Facultative Anaerobe,1.02
STR_190,Streptococcus,yeah,Positive,Anaerobic,4.87
STR_879,Staphylococcus,condition,Positive,Anaerobic,6.99
STR_523,Clostridium,alone,Negative,Anaerobic,4.21
STR_420,Bacillus,middle,Positive,Aerobic,9.53
STR_601,Clostridium,town,Negative,Microaerophilic,9.44
STR_793,Clostridium,law,Negative,Microaerophilic,0.8
STR_802,Lactobacillus,would,Positive,Microaerophilic,7.47
STR_954,Staphylococcus,group,Negative,Microaerophilic,2.0
STR_749,Clostridium,pass,Positive,Anaerobic,3.95
STR_142,Bacillus,sit,Positive,Aerobic,5.04
STR_847,Clostridium,wrong,Positive,Anaerobic,2.87
STR_553,Pseudomonas,respond,Negative,Aerobic,6.23
STR_203,Streptococcus,sound,Positive,Facultative Anaerobe,6.95
STR_690,Pseudomonas,mind,Positive,Microaerophilic,6.09
STR_424,Clostridium,degree,Positive,Facultative Anaerobe,9.39
