strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_962,Clostridium,second,Positive,Microaerophilic,7.87
STR_228,Clostridium,him,Negative,Aerobic,1.29
STR_939,Clostridium,message,Negative,Anaerobic,6.87
STR_553,Staphylococcus,discover,Negative,Aerobic,7.07
STR_254,Clostridium,American,Positive,Microaerophilic,1.76
STR_509,Staphylococcus,owner,Positive,Aerobic,8.68
STR_348,Staphylococcus,tax,Positive,Facultative Anaerobe,1.23
STR_604,Lactobacillus,none,Negative,Microaerophilic,4.19
STR_673,Lactobacillus,any,Positive,Aerobic,5.57
STR_888,Pseudomonas,by,Positive,Aerobic,2.16
STR_115,Streptococcus,art,Positive,Aerobic,6.41
STR_121,Clostridium,admit,Negative,Anaerobic,9.05
STR_720,Streptococcus,class,Positive,Aerobic,6.56
STR_220,Streptococcus,ground,Positive,Microaerophilic,1.81
STR_277,Streptococcus,forward,Positive,Aerobic,0.92
STR_183,Pseudomonas,trade,Negative,Anaerobic,1.11
STR_498,Lactobacillus,but,Positive,Anaerobic,9.3
STR_525,Clostridium,year,Positive,Microaerophilic,5.08
STR_386,Lactobacillus,interview,Negative,Microaerophilic,3.76
STR_796,Pseudomonas,when,Positive,Microaerophilic,2.64
STR_364,Staphylococcus,article,Negative,Aerobic,7.06
STR_985,Clostridium,him,Negative,Aerobic,2.38
STR_826,Streptococcus,white,Positive,Aerobic,4.57
STR_729,Streptococcus,risk,Positive,Aerobic,1.47
STR_471,Lactobacillus,who,Positive,Aerobic,3.36
STR_704,Streptococcus,final,Negative,Aerobic,4.75
STR_314,Clostridium,drive,Positive,Anaerobic,5.98
STR_532,Pseudomonas,either,Negative,Anaerobic,8.62
STR_902,Clostridium,air,Positive,Facultative Anaerobe,7.01
STR_107,Streptococcus,out,Positive,Microaerophilic,4.69
STR_647,Staphylococcus,hospital,Positive,Anaerobic,8.06
STR_108,Staphylococcus,memory,Positive,Aerobic,6.93
STR_249,Pseudomonas,evening,Negative,Facultative Anaerobe,6.89
STR_297,Staphylococcus,machine,Positive,Aerobic,4.02
STR_244,Streptococcus,ok,Negative,Anaerobic,9.96
STR_358,Lactobacillus,professional,Positive,Microaerophilic,7.78
STR_398,Staphylococcus,marriage,Positive,Anaerobic,5.65
STR_847,Lactobacillus,road,Positive,Microaerophilic,9.84
STR_173,Staphylococcus,forward,Positive,Microaerophilic,7.87
STR_566,Bacillus,hold,Positive,Anaerobic,9.44
STR_163,Lactobacillus,contain,Positive,Aerobic,7.15
STR_371,Staphylococcus,choose,Negative,Aerobic,5.68
STR_810,Clostridium,teach,Positive,Microaerophilic,2.42
STR_888,Lactobacillus,operation,Negative,Anaerobic,3.27
STR_473,Bacillus,table,Negative,Facultative Anaerobe,5.3
STR_339,Staphylococcus,table,Negative,Facultative Anaerobe,1.63
STR_709,Staphylococcus,majority,Negative,Anaerobic,2.74
STR_450,Pseudomonas,which,Negative,Microaerophilic,5.24
STR_368,Pseudomonas,marriage,Negative,Facultative Anaerobe,1.8
STR_897,Streptococcus,war,Positive,Facultative Anaerobe,4.48
STR_118,Bacillus,draw,Positive,Facultative Anaerobe,1.75
STR_510,Lactobacillus,commercial,Positive,Aerobic,8.75
STR_652,Pseudomonas,fill,Negative,Facultative Anaerobe,3.2
STR_558,Lactobacillus,success,Negative,Anaerobic,7.5
STR_534,Streptococcus,coach,Positive,Anaerobic,3.88
STR_770,Streptococcus,similar,Positive,Facultative Anaerobe,5.74
STR_514,Staphylococcus,majority,Negative,Microaerophilic,8.78
STR_713,Lactobacillus,social,Negative,Anaerobic,5.35
STR_566,Lactobacillus,between,Negative,Aerobic,6.29
STR_258,Clostridium,still,Positive,Aerobic,5.13
STR_819,Bacillus,campaign,Positive,Aerobic,0.71
STR_561,Pseudomonas,military,Positive,Aerobic,6.48
STR_655,Pseudomonas,feeling,Negative,Microaerophilic,8.63
STR_460,Clostridium,education,Negative,Anaerobic,3.12
STR_587,Pseudomonas,style,Negative,Aerobic,9.82
STR_519,Clostridium,might,Positive,Aerobic,8.38
STR_746,Pseudomonas,situation,Negative,Facultative Anaerobe,1.4
STR_121,Lactobacillus,behavior,Negative,Microaerophilic,9.34
STR_458,Lactobacillus,team,Negative,Anaerobic,2.87
STR_983,Staphylococcus,local,Positive,Microaerophilic,9.19
STR_953,Streptococcus,able,Negative,Facultative Anaerobe,8.61
STR_869,Lactobacillus,discussion,Positive,Aerobic,5.79
STR_898,Pseudomonas,strong,Negative,Anaerobic,6.63
STR_694,Bacillus,management,Positive,Aerobic,1.01
STR_281,Bacillus,even,Negative,Microaerophilic,2.54
STR_398,Clostridium,scene,Positive,Aerobic,2.9
STR_792,Clostridium,tree,Negative,Aerobic,8.86
STR_897,Bacillus,say,Positive,Facultative Anaerobe,1.6
STR_699,Clostridium,hospital,Positive,Anaerobic,7.02
STR_341,Bacillus,almost,Negative,Microaerophilic,7.32
STR_140,Staphylococcus,generation,Negative,Microaerophilic,2.65
STR_961,Bacillus,feeling,Positive,Anaerobic,2.85
STR_722,Streptococcus,relationship,Negative,Aerobic,2.25
STR_330,Streptococcus,modern,Positive,Aerobic,2.38
STR_948,Bacillus,nice,Negative,Anaerobic,1.94
STR_750,Bacillus,trial,Positive,Anaerobic,9.91
STR_328,Lactobacillus,century,Negative,Microaerophilic,6.96
STR_457,Lactobacillus,as,Positive,Microaerophilic,1.85
STR_524,Bacillus,enjoy,Negative,Anaerobic,1.1
STR_219,Staphylococcus,heavy,Positive,Aerobic,9.49
STR_767,Streptococcus,pass,Negative,Anaerobic,5.7
STR_177,Staphylococcus,yeah,Positive,Facultative Anaerobe,9.06
STR_432,Streptococcus,worry,Negative,Anaerobic,7.94
STR_212,Lactobacillus,set,Negative,Anaerobic,1.48
STR_606,Clostridium,us,Positive,Facultative Anaerobe,1.36
STR_536,Bacillus,news,Positive,Aerobic,6.46
STR_564,Lactobacillus,worker,Positive,Microaerophilic,2.25
STR_203,Streptococcus,wonder,Negative,Facultative Anaerobe,3.79
STR_674,Streptococcus,during,Positive,Aerobic,6.84
STR_152,Streptococcus,close,Positive,Facultative Anaerobe,3.61
STR_362,Lactobacillus,sometimes,Positive,Aerobic,6.25
STR_690,Streptococcus,seat,Positive,Facultative Anaerobe,1.98
STR_954,Streptococcus,close,Positive,Anaerobic,4.82
STR_288,Clostridium,garden,Negative,Facultative Anaerobe,5.45
STR_870,Pseudomonas,watch,Negative,Microaerophilic,5.45
STR_121,Streptococcus,avoid,Positive,Aerobic,5.28
STR_901,Staphylococcus,along,Positive,Anaerobic,0.98
STR_675,Bacillus,open,Positive,Anaerobic,1.84
STR_383,Streptococcus,discussion,Negative,Anaerobic,1.71
STR_513,Pseudomonas,and,Positive,Aerobic,6.85
STR_610,Bacillus,stand,Negative,Microaerophilic,1.95
STR_102,Pseudomonas,purpose,Negative,Aerobic,2.27
STR_123,Pseudomonas,ten,Negative,Aerobic,8.28
STR_566,Pseudomonas,part,Positive,Facultative Anaerobe,2.88
STR_549,Staphylococcus,nation,Positive,Aerobic,2.32
STR_864,Bacillus,learn,Positive,Microaerophilic,9.89
STR_148,Staphylococcus,what,Positive,Facultative Anaerobe,0.58
STR_956,Clostridium,meet,Negative,Facultative Anaerobe,5.61
STR_116,Staphylococcus,join,Negative,Facultative Anaerobe,4.45
STR_340,Bacillus,left,Positive,Microaerophilic,2.77
STR_722,Lactobacillus,mission,Negative,Microaerophilic,1.89
STR_107,Pseudomonas,open,Positive,Aerobic,2.17
STR_695,Clostridium,space,Positive,Microaerophilic,9.74
STR_576,Pseudomonas,always,Negative,Aerobic,8.61
STR_224,Clostridium,first,Negative,Anaerobic,9.08
STR_347,Pseudomonas,Congress,Negative,Aerobic,4.25
STR_195,Staphylococcus,almost,Positive,Facultative Anaerobe,8.5
STR_456,Bacillus,we,Positive,Anaerobic,9.39
STR_570,Bacillus,decide,Positive,Aerobic,1.98
STR_727,Pseudomonas,individual,Negative,Microaerophilic,1.89
STR_678,Pseudomonas,result,Positive,Microaerophilic,7.88
STR_302,Streptococcus,say,Negative,Anaerobic,3.57
STR_205,Pseudomonas,issue,Negative,Aerobic,5.54
STR_950,Staphylococcus,home,Positive,Microaerophilic,2.57
STR_246,Clostridium,bar,Negative,Facultative Anaerobe,1.33
STR_613,Clostridium,him,Positive,Aerobic,2.6
STR_182,Streptococcus,when,Negative,Anaerobic,7.12
STR_102,Staphylococcus,staff,Positive,Facultative Anaerobe,5.92
STR_632,Bacillus,minute,Negative,Facultative Anaerobe,0.7
STR_274,Lactobacillus,consider,Negative,Microaerophilic,6.25
STR_787,Staphylococcus,forget,Negative,Microaerophilic,5.86
STR_612,Streptococcus,cup,Positive,Aerobic,5.05
STR_381,Clostridium,site,Negative,Anaerobic,3.65
STR_335,Clostridium,bill,Negative,Facultative Anaerobe,9.22
STR_348,Bacillus,still,Negative,Aerobic,9.74
STR_917,Clostridium,gun,Positive,Microaerophilic,7.29
STR_908,Lactobacillus,present,Negative,Microaerophilic,6.71
STR_324,Clostridium,too,Negative,Aerobic,8.91
STR_411,Pseudomonas,foreign,Positive,Aerobic,2.06
STR_624,Lactobacillus,listen,Positive,Microaerophilic,2.36
STR_675,Staphylococcus,suddenly,Negative,Facultative Anaerobe,0.73
STR_500,Bacillus,military,Negative,Anaerobic,0.72
STR_292,Lactobacillus,by,Negative,Facultative Anaerobe,9.38
STR_294,Clostridium,join,Negative,Anaerobic,7.87
STR_132,Staphylococcus,place,Positive,Anaerobic,8.02
STR_504,Lactobacillus,relationship,Positive,Anaerobic,6.87
STR_336,Staphylococcus,north,Positive,Microaerophilic,4.65
STR_848,Lactobacillus,be,Positive,Anaerobic,1.73
STR_369,Staphylococcus,build,Positive,Anaerobic,9.49
STR_233,Pseudomonas,value,Negative,Aerobic,2.93
STR_493,Clostridium,contain,Negative,Microaerophilic,7.99
STR_779,Pseudomonas,foot,Negative,Anaerobic,4.02
STR_397,Pseudomonas,church,Negative,Aerobic,4.29
STR_785,Lactobacillus,clear,Positive,Microaerophilic,7.71
STR_674,Streptococcus,exactly,Positive,Facultative Anaerobe,9.73
STR_984,Lactobacillus,space,Negative,Microaerophilic,8.74
STR_959,Lactobacillus,garden,Negative,Microaerophilic,3.3
STR_905,Lactobacillus,alone,Positive,Anaerobic,2.59
STR_166,Clostridium,nice,Negative,Microaerophilic,5.33
STR_340,Pseudomonas,serious,Negative,Facultative Anaerobe,4.78
STR_633,Staphylococcus,let,Negative,Microaerophilic,6.03
STR_626,Streptococcus,national,Positive,Aerobic,5.11
