strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_766,Pseudomonas,now,Positive,Microaerophilic,2.74
STR_475,Pseudomonas,central,Positive,Aerobic,0.84
STR_169,Pseudomonas,attorney,Positive,Microaerophilic,4.46
STR_280,Bacillus,success,Positive,Microaerophilic,2.17
STR_521,Bacillus,build,Negative,Facultative Anaerobe,6.34
STR_135,Staphylococcus,statement,Positive,Facultative Anaerobe,5.59
STR_741,Pseudomonas,easy,Negative,Aerobic,1.57
STR_435,Pseudomonas,hour,Negative,Anaerobic,1.32
STR_413,Clostridium,social,Positive,Aerobic,8.85
STR_965,Pseudomonas,according,Positive,Anaerobic,9.41
STR_582,Staphylococcus,too,Positive,Anaerobic,6.97
STR_334,Lactobacillus,everyone,Positive,Facultative Anaerobe,3.31
STR_876,Streptococcus,team,Negative,Anaerobic,0.69
STR_178,Bacillus,market,Negative,Microaerophilic,8.69
STR_156,Lactobacillus,enjoy,Positive,Facultative Anaerobe,7.99
STR_613,Pseudomonas,little,Negative,Facultative Anaerobe,5.48
STR_189,Clostridium,series,Positive,Aerobic,7.14
STR_181,Lactobacillus,buy,Negative,Anaerobic,7.05
STR_897,Staphylococcus,than,Negative,Facultative Anaerobe,2.9
STR_757,Staphylococcus,receive,Positive,Anaerobic,9.98
STR_319,Streptococcus,body,Negative,Aerobic,1.46
STR_952,Pseudomonas,clear,Negative,Facultative Anaerobe,6.4
STR_191,Streptococcus,than,Positive,Microaerophilic,9.51
STR_335,Pseudomonas,trip,Positive,Anaerobic,4.52
STR_596,Staphylococcus,now,Positive,Facultative Anaerobe,4.6
STR_166,Lactobacillus,oil,Positive,Anaerobic,0.5
STR_662,Lactobacillus,area,Negative,Aerobic,1.17
STR_924,Pseudomonas,art,Negative,Facultative Anaerobe,4.95
STR_225,Lactobacillus,political,Positive,Aerobic,2.93
STR_440,Lactobacillus,song,Negative,Anaerobic,5.35
STR_720,Staphylococcus,left,Positive,Aerobic,6.59
STR_587,Lactobacillus,beyond,Negative,Facultative Anaerobe,3.07
STR_831,Bacillus,thing,Positive,Anaerobic,6.24
STR_728,Bacillus,idea,Negative,Microaerophilic,8.09
STR_420,Streptococcus,general,Negative,Facultative Anaerobe,8.85
STR_153,Clostridium,class,Positive,Anaerobic,4.76
STR_392,Bacillus,decision,Positive,Aerobic,3.95
STR_728,Clostridium,girl,Negative,Microaerophilic,7.27
STR_759,Streptococcus,forget,Positive,Aerobic,7.7
STR_456,Pseudomonas,movement,Positive,Facultative Anaerobe,8.78
STR_292,Clostridium,give,Positive,Facultative Anaerobe,4.13
STR_631,Staphylococcus,PM,Negative,Aerobic,2.44
STR_196,Pseudomonas,natural,Positive,Anaerobic,5.35
