strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_586,Staphylococcus,crime,Negative,Facultative Anaerobe,1.24
STR_784,Pseudomonas,chair,Negative,Microaerophilic,6.22
STR_189,Clostridium,majority,Positive,Anaerobic,2.64
STR_986,Staphylococcus,another,Positive,Aerobic,3.79
STR_816,Staphylococcus,force,Negative,Microaerophilic,8.4
STR_555,Lactobacillus,back,Negative,Anaerobic,9.25
STR_366,Staphylococcus,land,Positive,Facultative Anaerobe,6.05
STR_781,Lactobacillus,pick,Positive,Facultative Anaerobe,1.56
STR_544,Lactobacillus,safe,Positive,Aerobic,4.21
STR_375,Streptococcus,the,Negative,Anaerobic,9.27
STR_311,Pseudomonas,home,Negative,Aerobic,2.08
STR_615,Staphylococcus,threat,Negative,Facultative Anaerobe,5.81
STR_385,Streptococcus,beyond,Positive,Microaerophilic,4.81
STR_723,Staphylococcus,read,Negative,Facultative Anaerobe,8.92
STR_342,Streptococcus,interest,Negative,Anaerobic,5.02
STR_243,Streptococcus,ever,Negative,Facultative Anaerobe,1.94
STR_968,Pseudomonas,stay,Positive,Facultative Anaerobe,4.7
STR_697,Bacillus,get,Negative,Microaerophilic,7.78
STR_289,Clostridium,include,Negative,Facultative Anaerobe,6.5
STR_888,Staphylococcus,today,Negative,Microaerophilic,1.46
STR_511,Pseudomonas,campaign,Negative,Anaerobic,8.68
STR_705,Clostridium,wish,Positive,Anaerobic,7.87
STR_871,Streptococcus,general,Negative,Microaerophilic,6.93
STR_762,Streptococcus,order,Negative,Facultative Anaerobe,2.66
STR_147,Lactobacillus,drive,Positive,Anaerobic,6.86
STR_151,Bacillus,soon,Negative,Anaerobic,6.82
STR_621,Bacillus,mission,Negative,Anaerobic,4.87
STR_131,Streptococcus,movie,Negative,Facultative Anaerobe,9.63
STR_844,Streptococcus,carry,Negative,Aerobic,6.26
STR_716,Streptococcus,soon,Negative,Facultative Anaerobe,2.17
STR_292,Streptococcus,control,Positive,Anaerobic,3.75
STR_912,Clostridium,across,Positive,Facultative Anaerobe,3.73
STR_105,Streptococcus,analysis,Negative,Microaerophilic,6.54
STR_889,Lactobacillus,long,Positive,Facultative Anaerobe,7.73
STR_559,Staphylococcus,daughter,Negative,Anaerobic,4.34
STR_985,Clostridium,stock,Negative,Aerobic,4.27
STR_566,Streptococcus,chair,Positive,Facultative Anaerobe,4.79
STR_109,Staphylococcus,reality,Positive,Microaerophilic,4.27
STR_819,Streptococcus,very,Negative,Anaerobic,1.14
STR_338,Lactobacillus,science,Negative,Facultative Anaerobe,6.37
STR_245,Bacillus,station,Negative,Microaerophilic,1.95
STR_912,Pseudomonas,trouble,Positive,Microaerophilic,3.1
STR_855,Streptococcus,which,Positive,Facultative Anaerobe,3.1
STR_925,Pseudomonas,wall,Negative,Microaerophilic,1.21
STR_313,Streptococcus,toward,Positive,Anaerobic,5.05
STR_446,Lactobacillus,reduce,Negative,Anaerobic,2.69
STR_583,Clostridium,him,Positive,Facultative Anaerobe,7.79
STR_453,Bacillus,peace,Negative,Aerobic,9.13
STR_596,Staphylococcus,also,Positive,Aerobic,7.17
STR_741,Clostridium,yeah,Negative,Anaerobic,0.95
STR_838,Bacillus,program,Negative,Facultative Anaerobe,9.6
STR_334,Staphylococcus,attack,Positive,Aerobic,2.01
STR_915,Clostridium,forward,Positive,Aerobic,7.36
STR_867,Bacillus,in,Negative,Microaerophilic,9.26
STR_509,Staphylococcus,ball,Positive,Facultative Anaerobe,9.23
STR_754,Clostridium,west,Negative,Anaerobic,7.59
STR_739,Staphylococcus,part,Positive,Anaerobic,9.57
STR_880,Lactobacillus,car,Positive,Facultative Anaerobe,6.33
STR_212,Bacillus,majority,Positive,Microaerophilic,1.22
STR_721,Staphylococcus,drug,Negative,Anaerobic,0.94
STR_583,Staphylococcus,ask,Negative,Anaerobic,2.11
STR_694,Lactobacillus,art,Negative,Microaerophilic,9.25
STR_679,Bacillus,bad,Positive,Microaerophilic,8.76
STR_478,Staphylococcus,win,Negative,Aerobic,5.58
STR_615,Streptococcus,much,Positive,Microaerophilic,6.74
STR_902,Clostridium,organization,Negative,Aerobic,4.02
STR_449,Streptococcus,stock,Positive,Facultative Anaerobe,0.82
STR_822,Pseudomonas,guy,Positive,Aerobic,2.18
STR_641,Staphylococcus,model,Positive,Aerobic,6.47
STR_256,Clostridium,standard,Positive,Aerobic,2.67
STR_930,Bacillus,wall,Negative,Anaerobic,7.0
STR_809,Streptococcus,east,Negative,Aerobic,9.36
STR_781,Clostridium,woman,Positive,Microaerophilic,3.79
STR_322,Streptococcus,parent,Negative,Facultative Anaerobe,7.71
STR_741,Staphylococcus,say,Negative,Anaerobic,1.97
STR_506,Bacillus,blue,Negative,Aerobic,8.56
STR_494,Streptococcus,resource,Negative,Aerobic,1.62
STR_358,Clostridium,parent,Negative,Microaerophilic,8.11
STR_656,Staphylococcus,action,Positive,Aerobic,1.99
STR_830,Pseudomonas,street,Negative,Microaerophilic,5.65
STR_412,Lactobacillus,five,Negative,Anaerobic,3.35
STR_762,Bacillus,most,Positive,Aerobic,1.29
STR_867,Streptococcus,four,Positive,Anaerobic,6.03
STR_127,Bacillus,step,Negative,Microaerophilic,4.2
STR_734,Bacillus,medical,Positive,Aerobic,8.78
STR_765,Streptococcus,your,Positive,Aerobic,7.29
STR_808,Bacillus,lead,Negative,Anaerobic,9.24
STR_175,Staphylococcus,bag,Positive,Aerobic,2.0
STR_168,Staphylococcus,no,Negative,Facultative Anaerobe,8.39
STR_788,Clostridium,perhaps,Negative,Facultative Anaerobe,6.67
STR_946,Clostridium,laugh,Negative,Anaerobic,4.67
STR_525,Staphylococcus,water,Negative,Aerobic,3.37
STR_725,Pseudomonas,back,Positive,Facultative Anaerobe,2.73
STR_250,Pseudomonas,might,Negative,Facultative Anaerobe,8.77
STR_703,Pseudomonas,notice,Positive,Anaerobic,5.42
STR_554,Staphylococcus,wind,Negative,Aerobic,9.78
STR_399,Pseudomonas,whether,Negative,Microaerophilic,7.33
STR_534,Pseudomonas,close,Negative,Microaerophilic,0.6
STR_358,Clostridium,white,Positive,Microaerophilic,3.9
STR_817,Lactobacillus,identify,Negative,Microaerophilic,4.63
STR_800,Clostridium,though,Positive,Anaerobic,7.91
STR_887,Clostridium,recognize,Positive,Microaerophilic,9.98
STR_288,Clostridium,factor,Negative,Anaerobic,9.26
STR_235,Lactobacillus,pressure,Negative,Aerobic,8.14
STR_166,Streptococcus,two,Positive,Anaerobic,9.01
