strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_428,Lactobacillus,consider,Positive,Anaerobic,5.7
STR_830,Staphylococcus,seem,Positive,Microaerophilic,6.36
STR_733,Pseudomonas,really,Positive,Anaerobic,2.67
STR_342,Lactobacillus,tree,Negative,Microaerophilic,0.92
STR_535,Bacillus,upon,Positive,Aerobic,4.3
STR_698,Pseudomonas,thank,Negative,Facultative Anaerobe,2.94
STR_648,Pseudomonas,form,Negative,Aerobic,6.9
STR_568,Clostridium,hear,Negative,Microaerophilic,1.5
STR_327,Lactobacillus,sort,Negative,Anaerobic,3.31
STR_548,Pseudomonas,military,Positive,Aerobic,4.11
STR_101,Pseudomonas,them,Negative,Aerobic,4.8
STR_613,Staphylococcus,where,Negative,Aerobic,5.64
STR_991,Streptococcus,yeah,Negative,Facultative Anaerobe,8.23
STR_552,Lactobacillus,road,Positive,Aerobic,0.68
STR_316,Pseudomonas,home,Negative,Microaerophilic,5.83
STR_744,Clostridium,white,Positive,Facultative Anaerobe,8.16
STR_723,Clostridium,hit,Positive,Facultative Anaerobe,7.0
STR_573,Pseudomonas,job,Negative,Facultative Anaerobe,1.41
STR_324,Bacillus,assume,Positive,Anaerobic,8.82
STR_586,Clostridium,several,Negative,Microaerophilic,7.65
STR_790,Streptococcus,structure,Positive,Microaerophilic,6.12
STR_193,Staphylococcus,large,Positive,Facultative Anaerobe,0.53
STR_855,Bacillus,summer,Negative,Aerobic,8.11
STR_598,Pseudomonas,PM,Negative,Anaerobic,6.49
STR_899,Clostridium,anything,Negative,Microaerophilic,7.85
STR_437,Clostridium,lay,Positive,Anaerobic,6.06
STR_805,Bacillus,operation,Positive,Aerobic,7.14
STR_180,Staphylococcus,easy,Positive,Facultative Anaerobe,2.8
STR_820,Bacillus,week,Positive,Microaerophilic,0.53
STR_765,Clostridium,power,Negative,Facultative Anaerobe,9.41
STR_725,Pseudomonas,article,Positive,Facultative Anaerobe,1.19
STR_116,Lactobacillus,who,Negative,Anaerobic,2.31
STR_119,Bacillus,how,Positive,Facultative Anaerobe,8.51
STR_252,Pseudomonas,religious,Negative,Aerobic,7.98
STR_336,Staphylococcus,position,Positive,Anaerobic,3.93
STR_733,Lactobacillus,network,Positive,Facultative Anaerobe,6.46
STR_798,Streptococcus,magazine,Positive,Microaerophilic,8.31
STR_814,Clostridium,partner,Negative,Anaerobic,3.64
STR_302,Lactobacillus,hard,Positive,Anaerobic,8.37
STR_983,Bacillus,practice,Negative,Anaerobic,7.68
STR_110,Staphylococcus,budget,Positive,Anaerobic,7.05
STR_340,Pseudomonas,early,Positive,Facultative Anaerobe,1.58
STR_190,Clostridium,common,Positive,Microaerophilic,3.16
STR_215,Bacillus,too,Negative,Facultative Anaerobe,1.97
STR_876,Clostridium,choose,Negative,Facultative Anaerobe,2.78
STR_559,Clostridium,piece,Positive,Facultative Anaerobe,4.92
STR_710,Lactobacillus,house,Negative,Anaerobic,8.31
STR_374,Streptococcus,water,Positive,Microaerophilic,3.51
STR_631,Clostridium,huge,Positive,Anaerobic,1.15
STR_390,Staphylococcus,mission,Positive,Facultative Anaerobe,7.21
STR_917,Pseudomonas,your,Positive,Microaerophilic,8.29
STR_333,Clostridium,us,Negative,Microaerophilic,8.46
STR_126,Streptococcus,piece,Positive,Facultative Anaerobe,5.87
STR_390,Staphylococcus,study,Negative,Anaerobic,5.23
STR_925,Lactobacillus,course,Positive,Microaerophilic,7.83
STR_643,Streptococcus,room,Positive,Aerobic,5.62
STR_818,Clostridium,way,Negative,Facultative Anaerobe,6.7
STR_792,Pseudomonas,cup,Negative,Microaerophilic,2.49
STR_301,Pseudomonas,fire,Positive,Microaerophilic,9.52
STR_102,Pseudomonas,music,Positive,Anaerobic,9.22
STR_282,Lactobacillus,later,Positive,Microaerophilic,8.15
STR_628,Bacillus,whole,Negative,Facultative Anaerobe,1.53
STR_116,Pseudomonas,know,Negative,Anaerobic,3.11
STR_650,Lactobacillus,old,Negative,Microaerophilic,3.45
STR_205,Streptococcus,attorney,Positive,Aerobic,7.21
STR_828,Bacillus,marriage,Positive,Aerobic,2.2
STR_259,Pseudomonas,any,Negative,Microaerophilic,5.39
STR_197,Bacillus,within,Negative,Facultative Anaerobe,4.36
STR_875,Pseudomonas,several,Positive,Microaerophilic,7.65
STR_463,Clostridium,decide,Positive,Anaerobic,6.02
STR_706,Pseudomonas,try,Negative,Anaerobic,1.91
STR_723,Staphylococcus,adult,Positive,Facultative Anaerobe,9.42
STR_210,Staphylococcus,turn,Negative,Anaerobic,2.81
STR_205,Pseudomonas,case,Positive,Microaerophilic,2.77
STR_179,Clostridium,kind,Positive,Microaerophilic,4.88
STR_481,Clostridium,environment,Negative,Anaerobic,6.71
STR_979,Clostridium,sure,Positive,Aerobic,6.55
STR_673,Bacillus,building,Positive,Aerobic,5.23
STR_737,Pseudomonas,price,Positive,Microaerophilic,4.89
STR_782,Pseudomonas,discover,Negative,Facultative Anaerobe,5.85
STR_325,Bacillus,camera,Positive,Facultative Anaerobe,2.36
STR_666,Clostridium,follow,Positive,Anaerobic,2.73
STR_268,Staphylococcus,company,Negative,Anaerobic,6.13
STR_727,Lactobacillus,sure,Positive,Anaerobic,6.55
STR_928,Bacillus,road,Positive,Aerobic,6.14
STR_623,Clostridium,career,Negative,Aerobic,6.49
STR_315,Pseudomonas,ball,Negative,Facultative Anaerobe,2.59
STR_936,Pseudomonas,nice,Positive,Facultative Anaerobe,3.95
STR_940,Streptococcus,teach,Negative,Microaerophilic,9.23
STR_776,Clostridium,form,Positive,Microaerophilic,2.37
STR_727,Pseudomonas,film,Positive,Aerobic,8.36
STR_133,Bacillus,phone,Negative,Facultative Anaerobe,6.04
STR_782,Clostridium,tree,Positive,Microaerophilic,7.58
STR_446,Staphylococcus,week,Negative,Anaerobic,3.96
STR_141,Lactobacillus,father,Negative,Aerobic,6.32
STR_435,Pseudomonas,require,Negative,Anaerobic,5.89
STR_578,Streptococcus,PM,Positive,Microaerophilic,7.33
STR_321,Pseudomonas,in,Negative,Anaerobic,7.55
STR_436,Clostridium,use,Negative,Facultative Anaerobe,5.03
STR_343,Clostridium,again,Positive,Microaerophilic,0.99
STR_240,Clostridium,smile,Positive,Aerobic,4.32
STR_430,Lactobacillus,whole,Negative,Facultative Anaerobe,5.21
STR_629,Bacillus,give,Negative,Facultative Anaerobe,8.71
STR_507,Bacillus,behavior,Positive,Anaerobic,9.55
STR_904,Bacillus,approach,Positive,Aerobic,3.1
STR_804,Bacillus,the,Negative,Facultative Anaerobe,6.28
STR_669,Bacillus,speech,Positive,Aerobic,8.69
STR_148,Clostridium,either,Positive,Aerobic,9.69
STR_949,Staphylococcus,next,Positive,Aerobic,3.88
STR_514,Bacillus,perhaps,Negative,Anaerobic,8.39
STR_862,Pseudomonas,total,Positive,Facultative Anaerobe,7.8
STR_462,Clostridium,service,Positive,Microaerophilic,9.97
STR_363,Lactobacillus,national,Positive,Microaerophilic,5.95
STR_457,Staphylococcus,more,Positive,Aerobic,7.28
STR_705,Streptococcus,black,Negative,Facultative Anaerobe,2.93
STR_716,Lactobacillus,section,Negative,Facultative Anaerobe,3.07
STR_641,Clostridium,surface,Positive,Anaerobic,8.52
STR_644,Streptococcus,order,Negative,Microaerophilic,0.57
STR_212,Pseudomonas,interview,Positive,Facultative Anaerobe,8.49
STR_958,Streptococcus,value,Positive,Microaerophilic,5.05
STR_841,Staphylococcus,heavy,Positive,Aerobic,8.13
STR_658,Pseudomonas,election,Positive,Anaerobic,1.63
STR_263,Staphylococcus,ready,Negative,Anaerobic,1.41
STR_856,Pseudomonas,bill,Negative,Aerobic,7.74
STR_134,Pseudomonas,nice,Positive,Aerobic,3.48
STR_532,Clostridium,rule,Positive,Facultative Anaerobe,1.21
STR_532,Staphylococcus,prevent,Negative,Aerobic,0.6
STR_321,Pseudomonas,thing,Negative,Facultative Anaerobe,2.36
STR_612,Bacillus,PM,Negative,Facultative Anaerobe,8.06
STR_530,Clostridium,animal,Positive,Aerobic,5.5
STR_968,Streptococcus,certain,Negative,Anaerobic,2.7
