strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_505,Lactobacillus,down,Negative,Aerobic,5.51
STR_120,Staphylococcus,each,Negative,Facultative Anaerobe,6.04
STR_909,Bacillus,medical,Positive,Anaerobic,0.69
STR_920,Streptococcus,improve,Positive,Facultative Anaerobe,8.19
STR_703,Bacillus,human,Negative,Microaerophilic,4.09
STR_529,Staphylococcus,strategy,Negative,Aerobic,9.75
STR_478,Clostridium,amount,Negative,Anaerobic,2.54
STR_907,Clostridium,worry,Negative,Anaerobic,8.78
STR_790,Lactobacillus,born,Positive,Anaerobic,0.64
STR_422,Bacillus,style,Positive,Microaerophilic,9.66
STR_748,Streptococcus,manager,Positive,Microaerophilic,5.95
STR_667,Staphylococcus,majority,Positive,Anaerobic,3.62
STR_928,Streptococcus,north,Negative,Facultative Anaerobe,3.41
STR_716,Streptococcus,natural,Negative,Microaerophilic,7.11
STR_296,Staphylococcus,soldier,Positive,Microaerophilic,1.35
STR_844,Clostridium,marriage,Positive,Microaerophilic,3.32
STR_582,Clostridium,nice,Positive,Anaerobic,6.21
STR_427,Streptococcus,rock,Negative,Microaerophilic,2.42
STR_390,Staphylococcus,politics,Positive,Aerobic,8.22
STR_309,Staphylococcus,thank,Negative,Facultative Anaerobe,4.03
STR_134,Pseudomonas,computer,Positive,Anaerobic,4.64
STR_261,Pseudomonas,knowledge,Negative,Microaerophilic,6.96
STR_263,Bacillus,available,Positive,Aerobic,6.14
STR_905,Bacillus,case,Negative,Anaerobic,3.7
STR_291,Bacillus,past,Positive,Microaerophilic,3.58
STR_328,Lactobacillus,every,Positive,Facultative Anaerobe,1.48
STR_750,Pseudomonas,city,Positive,Facultative Anaerobe,8.47
STR_336,Clostridium,to,Negative,Aerobic,5.78
STR_710,Bacillus,game,Positive,Microaerophilic,5.61
STR_762,Lactobacillus,resource,Negative,Microaerophilic,2.23
STR_540,Bacillus,major,Positive,Microaerophilic,3.34
STR_668,Clostridium,policy,Positive,Microaerophilic,2.92
STR_365,Clostridium,little,Negative,Facultative Anaerobe,2.31
STR_662,Bacillus,ball,Positive,Facultative Anaerobe,1.89
STR_880,Pseudomonas,role,Positive,Aerobic,4.61
STR_452,Lactobacillus,today,Negative,Aerobic,2.04
STR_388,Staphylococcus,theory,Positive,Aerobic,9.86
STR_946,Lactobacillus,professor,Positive,Microaerophilic,6.18
STR_103,Clostridium,end,Positive,Facultative Anaerobe,9.11
STR_298,Streptococcus,fight,Positive,Aerobic,7.02
STR_103,Lactobacillus,notice,Negative,Aerobic,4.02
STR_864,Streptococcus,its,Negative,Facultative Anaerobe,1.41
STR_840,Bacillus,special,Positive,Aerobic,5.81
STR_672,Streptococcus,young,Positive,Facultative Anaerobe,1.25
STR_248,Bacillus,almost,Positive,Anaerobic,4.97
STR_557,Streptococcus,enough,Positive,Anaerobic,9.22
STR_146,Pseudomonas,wind,Positive,Microaerophilic,7.82
STR_241,Lactobacillus,ground,Positive,Facultative Anaerobe,2.0
STR_529,Lactobacillus,table,Negative,Anaerobic,7.11
STR_243,Clostridium,agreement,Negative,Aerobic,8.55
STR_549,Bacillus,coach,Positive,Aerobic,1.81
STR_542,Staphylococcus,indeed,Negative,Anaerobic,1.19
