strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_154,Bacillus,pass,Negative,Aerobic,7.3
STR_319,Pseudomonas,information,Positive,Microaerophilic,1.64
STR_106,Lactobacillus,focus,Negative,Facultative Anaerobe,8.53
STR_194,Pseudomonas,near,Positive,Facultative Anaerobe,8.61
STR_805,Bacillus,out,Positive,Facultative Anaerobe,0.9
STR_597,Lactobacillus,between,Positive,Microaerophilic,6.29
STR_382,Lactobacillus,hundred,Negative,Facultative Anaerobe,3.61
STR_287,Bacillus,meet,Positive,Aerobic,1.92
STR_919,Streptococcus,write,Positive,Anaerobic,5.38
STR_181,Bacillus,street,Negative,Facultative Anaerobe,9.96
STR_156,Streptococcus,actually,Negative,Anaerobic,9.22
STR_913,Staphylococcus,throughout,Negative,Microaerophilic,4.97
STR_486,Lactobacillus,white,Positive,Microaerophilic,5.31
STR_584,Pseudomonas,significant,Negative,Aerobic,5.68
STR_227,Staphylococcus,less,Negative,Anaerobic,1.29
STR_348,Clostridium,western,Positive,Aerobic,0.67
STR_908,Bacillus,manage,Positive,Anaerobic,5.24
STR_437,Staphylococcus,field,Negative,Microaerophilic,2.7
STR_570,Staphylococcus,over,Positive,Facultative Anaerobe,7.61
STR_233,Streptococcus,in,Positive,Microaerophilic,1.98
STR_898,Clostridium,world,Positive,Anaerobic,5.58
STR_335,Lactobacillus,hour,Negative,Anaerobic,8.58
STR_183,Streptococcus,crime,Positive,Anaerobic,2.39
STR_529,Staphylococcus,smile,Positive,Facultative Anaerobe,3.91
STR_801,Clostridium,decision,Negative,Anaerobic,2.68
STR_124,Clostridium,project,Positive,Facultative Anaerobe,5.14
STR_780,Pseudomonas,spring,Negative,Facultative Anaerobe,4.24
STR_225,Streptococcus,east,Negative,Facultative Anaerobe,8.45
STR_678,Streptococcus,social,Negative,Aerobic,7.33
STR_363,Bacillus,sense,Positive,Anaerobic,7.4
STR_409,Pseudomonas,fish,Positive,Aerobic,9.55
STR_526,Staphylococcus,fire,Positive,Aerobic,9.47
STR_208,Lactobacillus,ever,Negative,Anaerobic,9.93
STR_143,Bacillus,reveal,Positive,Aerobic,8.23
STR_406,Pseudomonas,talk,Positive,Microaerophilic,6.5
STR_717,Pseudomonas,animal,Negative,Aerobic,5.75
STR_549,Clostridium,imagine,Positive,Microaerophilic,8.55
STR_443,Lactobacillus,down,Positive,Facultative Anaerobe,1.86
STR_539,Staphylococcus,above,Positive,Facultative Anaerobe,4.02
STR_628,Streptococcus,property,Positive,Anaerobic,5.37
STR_453,Bacillus,even,Positive,Aerobic,9.36
STR_147,Staphylococcus,need,Positive,Facultative Anaerobe,2.66
STR_587,Lactobacillus,green,Positive,Microaerophilic,8.12
STR_612,Clostridium,effort,Negative,Facultative Anaerobe,8.43
STR_229,Lactobacillus,worker,Positive,Aerobic,4.98
STR_939,Clostridium,project,Negative,Anaerobic,7.64
STR_894,Pseudomonas,young,Positive,Facultative Anaerobe,2.74
STR_113,Pseudomonas,room,Positive,Facultative Anaerobe,5.82
STR_564,Clostridium,eye,Positive,Microaerophilic,4.04
STR_623,Staphylococcus,picture,Negative,Anaerobic,3.59
STR_495,Streptococcus,war,Positive,Facultative Anaerobe,5.68
STR_749,Lactobacillus,hospital,Negative,Facultative Anaerobe,4.08
STR_800,Lactobacillus,sure,Negative,Aerobic,8.08
STR_771,Lactobacillus,natural,Negative,Aerobic,1.11
STR_932,Clostridium,away,Positive,Anaerobic,7.64
STR_425,Streptococcus,see,Negative,Facultative Anaerobe,6.13
STR_480,Staphylococcus,firm,Positive,Aerobic,7.79
STR_571,Staphylococcus,fear,Negative,Aerobic,5.27
STR_561,Pseudomonas,among,Positive,Facultative Anaerobe,9.4
STR_221,Lactobacillus,culture,Positive,Anaerobic,0.91
STR_742,Clostridium,million,Negative,Microaerophilic,7.17
STR_785,Clostridium,recent,Positive,Anaerobic,2.62
STR_143,Pseudomonas,medical,Negative,Aerobic,5.56
STR_795,Pseudomonas,nation,Negative,Microaerophilic,2.54
STR_831,Pseudomonas,sister,Positive,Anaerobic,9.18
STR_679,Streptococcus,week,Positive,Microaerophilic,4.08
STR_203,Lactobacillus,miss,Negative,Aerobic,3.13
