strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_798,Staphylococcus,bit,Positive,Facultative Anaerobe,6.74
STR_745,Clostridium,join,Positive,Facultative Anaerobe,6.46
STR_146,Pseudomonas,successful,Positive,Anaerobic,9.89
STR_311,Pseudomonas,field,Negative,Facultative Anaerobe,4.19
STR_469,Staphylococcus,positive,Negative,Microaerophilic,8.54
STR_909,Staphylococcus,enough,Negative,Facultative Anaerobe,9.01
STR_107,Bacillus,than,Positive,Microaerophilic,2.05
STR_840,Lactobacillus,continue,Positive,Facultative Anaerobe,2.66
STR_317,Streptococcus,candidate,Negative,Facultative Anaerobe,4.57
STR_920,Lactobacillus,matter,Positive,Microaerophilic,8.97
STR_488,Pseudomonas,draw,Positive,Aerobic,5.41
STR_808,Streptococcus,network,Positive,Anaerobic,1.45
STR_186,Staphylococcus,avoid,Positive,Microaerophilic,2.58
STR_903,Lactobacillus,affect,Negative,Facultative Anaerobe,1.04
STR_319,Clostridium,pick,Positive,Aerobic,1.51
STR_492,Bacillus,onto,Positive,Anaerobic,8.66
STR_938,Bacillus,blue,Positive,Anaerobic,1.41
STR_922,Staphylococcus,prevent,Negative,Facultative Anaerobe,8.06
STR_842,Streptococcus,statement,Positive,Aerobic,7.28
STR_966,Lactobacillus,life,Negative,Microaerophilic,3.24
STR_349,Pseudomonas,form,Positive,Microaerophilic,5.13
STR_897,Streptococcus,whole,Negative,Aerobic,9.28
STR_857,Lactobacillus,evidence,Positive,Anaerobic,9.27
STR_957,Staphylococcus,join,Positive,Anaerobic,6.13
STR_109,Pseudomonas,person,Positive,Facultative Anaerobe,6.59
STR_677,Lactobacillus,forget,Positive,Microaerophilic,4.62
STR_790,Bacillus,before,Positive,Aerobic,8.97
STR_557,Staphylococcus,break,Negative,Anaerobic,4.88
STR_402,Clostridium,five,Negative,Anaerobic,1.33
STR_917,Pseudomonas,week,Negative,Microaerophilic,7.81
STR_741,Staphylococcus,social,Negative,Microaerophilic,7.8
STR_516,Lactobacillus,data,Negative,Microaerophilic,8.77
STR_838,Lactobacillus,off,Positive,Aerobic,0.78
STR_344,Bacillus,water,Positive,Microaerophilic,7.82
STR_859,Pseudomonas,southern,Positive,Microaerophilic,6.64
STR_656,Pseudomonas,know,Positive,Microaerophilic,6.42
STR_967,Pseudomonas,across,Negative,Microaerophilic,1.69
STR_442,Streptococcus,thus,Positive,Facultative Anaerobe,2.74
STR_791,Lactobacillus,bar,Positive,Anaerobic,4.92
STR_309,Streptococcus,Congress,Negative,Microaerophilic,1.77
STR_485,Staphylococcus,trouble,Positive,Facultative Anaerobe,4.43
STR_189,Streptococcus,gun,Negative,Aerobic,5.35
STR_258,Streptococcus,simply,Negative,Microaerophilic,0.76
STR_131,Clostridium,down,Positive,Facultative Anaerobe,6.76
STR_703,Streptococcus,just,Negative,Facultative Anaerobe,3.97
STR_517,Staphylococcus,right,Negative,Aerobic,6.88
STR_832,Lactobacillus,record,Positive,Facultative Anaerobe,3.03
STR_938,Staphylococcus,war,Positive,Microaerophilic,3.25
STR_299,Clostridium,eye,Negative,Anaerobic,4.15
STR_517,Streptococcus,hard,Positive,Anaerobic,3.72
STR_317,Pseudomonas,decision,Positive,Microaerophilic,5.43
STR_645,Pseudomonas,from,Positive,Microaerophilic,3.52
STR_320,Staphylococcus,mother,Negative,Aerobic,1.74
STR_704,Lactobacillus,foreign,Negative,Anaerobic,5.22
STR_467,Bacillus,meeting,Positive,Facultative Anaerobe,7.59
STR_841,Staphylococcus,think,Positive,Facultative Anaerobe,4.13
STR_768,Pseudomonas,only,Negative,Aerobic,4.77
STR_566,Staphylococcus,likely,Positive,Facultative Anaerobe,6.02
STR_971,Lactobacillus,dinner,Positive,Microaerophilic,6.16
