strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_150,Lactobacillus,finish,Positive,Microaerophilic,4.53
STR_272,Pseudomonas,list,Positive,Aerobic,2.12
STR_445,Streptococcus,decision,Positive,Microaerophilic,3.92
STR_108,Streptococcus,building,Positive,Anaerobic,4.78
STR_900,Staphylococcus,each,Positive,Microaerophilic,3.26
STR_287,Pseudomonas,size,Negative,Aerobic,5.71
STR_958,Bacillus,individual,Positive,Aerobic,1.25
STR_614,Staphylococcus,according,Negative,Microaerophilic,6.8
STR_194,Clostridium,drug,Negative,Anaerobic,4.1
STR_642,Staphylococcus,lot,Positive,Facultative Anaerobe,9.05
STR_619,Bacillus,possible,Positive,Aerobic,2.32
STR_709,Streptococcus,perhaps,Positive,Microaerophilic,2.77
STR_560,Streptococcus,impact,Negative,Microaerophilic,6.84
STR_120,Bacillus,firm,Negative,Aerobic,7.97
STR_667,Clostridium,value,Negative,Anaerobic,9.31
STR_525,Clostridium,officer,Negative,Aerobic,4.21
STR_581,Clostridium,owner,Negative,Anaerobic,9.03
STR_555,Pseudomonas,five,Negative,Microaerophilic,9.88
STR_627,Lactobacillus,step,Negative,Aerobic,6.09
STR_853,Clostridium,teacher,Positive,Facultative Anaerobe,5.85
STR_575,Staphylococcus,scientist,Negative,Anaerobic,8.16
STR_682,Clostridium,stand,Negative,Microaerophilic,7.09
STR_789,Pseudomonas,nation,Negative,Anaerobic,5.53
STR_247,Lactobacillus,establish,Negative,Aerobic,4.36
STR_434,Staphylococcus,century,Negative,Microaerophilic,1.51
STR_883,Pseudomonas,chance,Negative,Microaerophilic,6.08
STR_524,Staphylococcus,alone,Positive,Aerobic,1.41
STR_516,Streptococcus,process,Negative,Facultative Anaerobe,8.85
STR_756,Pseudomonas,her,Negative,Microaerophilic,6.96
STR_490,Bacillus,draw,Negative,Aerobic,5.93
STR_468,Streptococcus,find,Positive,Anaerobic,9.98
STR_142,Clostridium,add,Negative,Facultative Anaerobe,1.68
STR_470,Lactobacillus,foot,Negative,Microaerophilic,4.48
STR_300,Bacillus,poor,Negative,Microaerophilic,1.57
STR_740,Pseudomonas,design,Negative,Anaerobic,3.55
STR_619,Pseudomonas,guy,Negative,Anaerobic,0.73
STR_125,Pseudomonas,story,Negative,Aerobic,9.89
STR_666,Pseudomonas,suddenly,Positive,Anaerobic,6.46
STR_431,Staphylococcus,hair,Positive,Aerobic,9.07
STR_281,Bacillus,sometimes,Positive,Aerobic,7.74
STR_426,Lactobacillus,own,Positive,Anaerobic,2.98
STR_675,Clostridium,social,Positive,Microaerophilic,3.36
STR_818,Pseudomonas,a,Negative,Aerobic,1.31
STR_368,Bacillus,push,Negative,Microaerophilic,2.15
STR_804,Pseudomonas,than,Positive,Microaerophilic,1.67
STR_335,Bacillus,exactly,Positive,Aerobic,4.84
STR_896,Streptococcus,response,Negative,Microaerophilic,8.76
STR_106,Lactobacillus,change,Positive,Aerobic,2.75
STR_634,Staphylococcus,about,Negative,Facultative Anaerobe,7.44
STR_333,Lactobacillus,write,Positive,Facultative Anaerobe,1.78
STR_309,Streptococcus,home,Negative,Facultative Anaerobe,9.2
STR_722,Clostridium,Mrs,Positive,Microaerophilic,4.73
STR_386,Clostridium,within,Positive,Microaerophilic,4.18
STR_568,Streptococcus,whatever,Positive,Aerobic,1.38
STR_822,Lactobacillus,management,Negative,Aerobic,6.65
STR_919,Bacillus,college,Positive,Microaerophilic,7.55
STR_208,Bacillus,professor,Negative,Microaerophilic,0.86
STR_204,Staphylococcus,military,Negative,Anaerobic,6.18
STR_889,Staphylococcus,throughout,Positive,Facultative Anaerobe,6.22
STR_136,Pseudomonas,minute,Positive,Facultative Anaerobe,2.0
STR_325,Lactobacillus,itself,Positive,Anaerobic,6.54
STR_908,Streptococcus,across,Negative,Anaerobic,7.79
STR_457,Bacillus,tree,Negative,Aerobic,3.52
STR_332,Clostridium,table,Positive,Microaerophilic,6.75
STR_527,Pseudomonas,increase,Positive,Microaerophilic,2.72
STR_472,Bacillus,same,Positive,Microaerophilic,3.92
STR_544,Bacillus,miss,Negative,Aerobic,4.56
STR_377,Streptococcus,character,Negative,Aerobic,3.33
STR_186,Staphylococcus,recent,Positive,Anaerobic,4.9
