strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_785,Pseudomonas,look,Positive,Facultative Anaerobe,5.26
STR_202,Clostridium,result,Negative,Facultative Anaerobe,4.16
STR_866,Pseudomonas,simple,Positive,Facultative Anaerobe,3.48
STR_367,Pseudomonas,analysis,Positive,Aerobic,8.85
STR_354,Staphylococcus,small,Negative,Microaerophilic,1.42
STR_929,Staphylococcus,direction,Positive,Microaerophilic,3.81
STR_741,Bacillus,he,Negative,Aerobic,1.47
STR_823,Staphylococcus,appear,Negative,Anaerobic,3.61
STR_774,Lactobacillus,simple,Negative,Anaerobic,5.96
STR_675,Streptococcus,no,Positive,Microaerophilic,9.83
STR_951,Streptococcus,instead,Positive,Aerobic,7.5
STR_737,Staphylococcus,later,Positive,Aerobic,2.04
STR_987,Lactobacillus,place,Positive,Anaerobic,4.34
STR_660,Lactobacillus,within,Positive,Anaerobic,7.05
STR_933,Lactobacillus,minute,Positive,Microaerophilic,3.21
STR_123,Lactobacillus,produce,Positive,Facultative Anaerobe,6.01
STR_462,Clostridium,administration,Positive,Facultative Anaerobe,8.79
STR_848,Bacillus,but,Positive,Microaerophilic,6.31
STR_836,Streptococcus,scene,Positive,Anaerobic,5.7
STR_626,Staphylococcus,history,Positive,Aerobic,3.56
STR_501,Streptococcus,fish,Negative,Anaerobic,8.36
STR_403,Pseudomonas,cover,Negative,Microaerophilic,1.48
STR_601,Staphylococcus,enough,Positive,Aerobic,9.01
STR_452,Streptococcus,test,Negative,Microaerophilic,1.27
STR_196,Streptococcus,production,Negative,Aerobic,4.4
STR_947,Bacillus,free,Negative,Facultative Anaerobe,3.8
STR_793,Bacillus,picture,Positive,Facultative Anaerobe,2.57
STR_134,Clostridium,arm,Positive,Anaerobic,3.91
STR_499,Clostridium,six,Positive,Microaerophilic,8.5
STR_466,Lactobacillus,few,Positive,Facultative Anaerobe,1.77
STR_874,Clostridium,floor,Negative,Aerobic,2.3
STR_770,Streptococcus,physical,Positive,Microaerophilic,7.42
STR_549,Clostridium,parent,Negative,Microaerophilic,2.87
STR_520,Staphylococcus,unit,Negative,Aerobic,1.73
STR_485,Lactobacillus,soon,Positive,Aerobic,5.25
STR_432,Lactobacillus,enjoy,Positive,Microaerophilic,7.06
STR_626,Bacillus,night,Positive,Microaerophilic,5.19
STR_462,Staphylococcus,try,Negative,Anaerobic,9.42
STR_454,Pseudomonas,many,Positive,Facultative Anaerobe,6.2
STR_852,Staphylococcus,show,Positive,Anaerobic,6.52
STR_488,Bacillus,allow,Positive,Microaerophilic,6.29
STR_669,Bacillus,nature,Negative,Facultative Anaerobe,8.07
STR_277,Bacillus,school,Positive,Microaerophilic,6.9
STR_495,Pseudomonas,suffer,Positive,Facultative Anaerobe,1.14
STR_427,Streptococcus,weight,Negative,Anaerobic,3.48
STR_129,Clostridium,upon,Negative,Facultative Anaerobe,1.23
STR_723,Bacillus,alone,Negative,Microaerophilic,0.58
STR_924,Pseudomonas,most,Negative,Anaerobic,0.76
STR_671,Streptococcus,have,Positive,Facultative Anaerobe,3.54
