strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_582,Streptococcus,man,Negative,Anaerobic,5.52
STR_597,Streptococcus,agree,Positive,Facultative Anaerobe,1.91
STR_324,Staphylococcus,imagine,Negative,Anaerobic,5.72
STR_456,Lactobacillus,production,Negative,Microaerophilic,4.26
STR_863,Streptococcus,effect,Positive,Aerobic,7.5
STR_412,Clostridium,accept,Negative,Aerobic,6.95
STR_788,Streptococcus,student,Positive,Anaerobic,7.26
STR_377,Lactobacillus,son,Positive,Anaerobic,4.34
STR_325,Pseudomonas,since,Positive,Facultative Anaerobe,2.27
STR_765,Bacillus,health,Positive,Anaerobic,5.77
STR_819,Streptococcus,article,Positive,Aerobic,0.76
STR_694,Bacillus,nearly,Negative,Aerobic,5.25
STR_304,Lactobacillus,benefit,Negative,Anaerobic,2.94
STR_425,Clostridium,available,Negative,Microaerophilic,9.12
STR_945,Clostridium,room,Negative,Anaerobic,9.46
STR_160,Lactobacillus,above,Positive,Facultative Anaerobe,8.29
STR_320,Clostridium,animal,Positive,Anaerobic,5.96
STR_605,Clostridium,over,Positive,Aerobic,4.81
STR_267,Streptococcus,doctor,Negative,Facultative Anaerobe,8.9
STR_875,Pseudomonas,reveal,Positive,Facultative Anaerobe,0.84
STR_863,Lactobacillus,discuss,Negative,Facultative Anaerobe,3.16
STR_371,Streptococcus,little,Positive,Facultative Anaerobe,1.61
STR_989,Staphylococcus,majority,Negative,Anaerobic,7.63
STR_476,Bacillus,bank,Positive,Microaerophilic,5.97
STR_837,Lactobacillus,likely,Positive,Microaerophilic,8.24
STR_235,Clostridium,police,Negative,Aerobic,2.81
STR_848,Pseudomonas,require,Negative,Facultative Anaerobe,3.56
STR_227,Streptococcus,take,Negative,Microaerophilic,3.46
STR_696,Staphylococcus,phone,Positive,Anaerobic,9.76
STR_602,Pseudomonas,training,Negative,Anaerobic,6.89
STR_623,Pseudomonas,good,Positive,Anaerobic,7.55
STR_183,Lactobacillus,many,Positive,Facultative Anaerobe,1.61
STR_430,Bacillus,western,Negative,Aerobic,4.78
STR_965,Pseudomonas,quickly,Positive,Anaerobic,3.5
STR_198,Lactobacillus,Congress,Negative,Anaerobic,9.08
STR_626,Pseudomonas,third,Negative,Microaerophilic,2.86
STR_334,Pseudomonas,we,Positive,Anaerobic,8.21
STR_134,Streptococcus,significant,Positive,Anaerobic,9.7
STR_377,Bacillus,worry,Positive,Anaerobic,5.65
STR_177,Streptococcus,option,Positive,Microaerophilic,8.62
STR_290,Pseudomonas,remain,Negative,Anaerobic,7.4
STR_755,Staphylococcus,scientist,Negative,Facultative Anaerobe,6.5
STR_770,Streptococcus,miss,Negative,Microaerophilic,1.29
STR_667,Staphylococcus,require,Positive,Anaerobic,3.02
STR_233,Lactobacillus,lose,Positive,Microaerophilic,9.46
STR_366,Bacillus,next,Positive,Facultative Anaerobe,5.79
STR_284,Lactobacillus,herself,Negative,Facultative Anaerobe,8.18
STR_307,Pseudomonas,often,Negative,Anaerobic,6.33
STR_523,Streptococcus,full,Positive,Aerobic,5.83
STR_521,Streptococcus,wrong,Positive,Aerobic,7.75
STR_593,Streptococcus,military,Positive,Facultative Anaerobe,5.14
STR_408,Lactobacillus,seem,Positive,Anaerobic,5.62
STR_160,Lactobacillus,available,Negative,Anaerobic,2.0
STR_103,Lactobacillus,base,Positive,Aerobic,6.02
STR_139,Lactobacillus,myself,Positive,Anaerobic,9.74
STR_158,Pseudomonas,traditional,Positive,Aerobic,3.2
STR_545,Bacillus,southern,Positive,Anaerobic,7.33
STR_141,Staphylococcus,cause,Negative,Facultative Anaerobe,3.71
STR_281,Lactobacillus,century,Negative,Microaerophilic,9.79
STR_274,Staphylococcus,probably,Positive,Facultative Anaerobe,7.0
STR_838,Streptococcus,focus,Negative,Microaerophilic,7.73
STR_391,Lactobacillus,quality,Negative,Anaerobic,1.41
STR_150,Clostridium,professional,Positive,Microaerophilic,8.69
STR_603,Staphylococcus,sometimes,Positive,Anaerobic,5.2
STR_764,Streptococcus,difference,Negative,Anaerobic,6.0
STR_493,Staphylococcus,candidate,Negative,Aerobic,2.32
STR_342,Staphylococcus,defense,Negative,Anaerobic,6.03
STR_693,Pseudomonas,realize,Negative,Aerobic,9.12
STR_452,Staphylococcus,information,Negative,Anaerobic,7.71
STR_945,Streptococcus,might,Positive,Microaerophilic,2.06
