strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_452,Streptococcus,decade,Positive,Aerobic,0.6
STR_336,Streptococcus,year,Negative,Microaerophilic,9.9
STR_979,Clostridium,take,Positive,Facultative Anaerobe,3.3
STR_317,Lactobacillus,state,Positive,Anaerobic,2.17
STR_121,Pseudomonas,window,Positive,Microaerophilic,3.26
STR_873,Pseudomonas,board,Negative,Microaerophilic,8.82
STR_266,Clostridium,close,Negative,Aerobic,1.09
STR_938,Streptococcus,song,Positive,Microaerophilic,1.61
STR_102,Lactobacillus,member,Positive,Facultative Anaerobe,3.06
STR_332,Streptococcus,shoulder,Positive,Anaerobic,1.34
STR_745,Pseudomonas,hour,Positive,Microaerophilic,3.8
STR_941,Staphylococcus,though,Negative,Facultative Anaerobe,1.01
STR_341,Streptococcus,floor,Positive,Facultative Anaerobe,8.76
STR_547,Pseudomonas,most,Positive,Facultative Anaerobe,1.34
STR_529,Staphylococcus,serious,Negative,Aerobic,5.6
STR_395,Staphylococcus,consider,Negative,Anaerobic,0.74
STR_600,Streptococcus,begin,Positive,Microaerophilic,7.75
STR_618,Lactobacillus,program,Negative,Anaerobic,3.29
STR_536,Streptococcus,responsibility,Negative,Microaerophilic,9.19
STR_840,Bacillus,produce,Positive,Aerobic,3.47
STR_615,Clostridium,step,Negative,Aerobic,9.41
STR_540,Clostridium,short,Negative,Aerobic,5.06
STR_179,Pseudomonas,car,Positive,Anaerobic,9.53
STR_387,Staphylococcus,outside,Negative,Microaerophilic,7.26
STR_586,Lactobacillus,interest,Positive,Microaerophilic,7.71
STR_534,Bacillus,entire,Positive,Microaerophilic,3.35
STR_262,Streptococcus,less,Negative,Microaerophilic,6.66
STR_341,Pseudomonas,run,Positive,Aerobic,4.87
STR_898,Streptococcus,fear,Positive,Microaerophilic,1.27
STR_303,Streptococcus,result,Negative,Facultative Anaerobe,6.84
STR_733,Clostridium,style,Positive,Anaerobic,1.61
STR_510,Pseudomonas,very,Positive,Aerobic,1.3
STR_978,Staphylococcus,section,Positive,Facultative Anaerobe,5.86
STR_386,Clostridium,after,Negative,Microaerophilic,6.06
STR_753,Pseudomonas,five,Positive,Anaerobic,1.82
STR_493,Lactobacillus,good,Negative,Microaerophilic,3.26
STR_838,Bacillus,later,Negative,Anaerobic,1.37
STR_861,Streptococcus,ground,Negative,Microaerophilic,5.83
STR_406,Bacillus,among,Positive,Aerobic,1.25
STR_968,Streptococcus,book,Negative,Anaerobic,7.68
STR_219,Bacillus,single,Negative,Aerobic,5.53
STR_476,Lactobacillus,factor,Positive,Microaerophilic,6.37
STR_262,Streptococcus,explain,Negative,Aerobic,9.93
STR_186,Bacillus,shake,Negative,Aerobic,8.28
STR_886,Clostridium,gun,Positive,Anaerobic,0.7
STR_741,Clostridium,raise,Negative,Anaerobic,2.52
STR_134,Streptococcus,wish,Positive,Anaerobic,9.26
STR_746,Pseudomonas,material,Negative,Aerobic,8.82
STR_677,Bacillus,gun,Negative,Aerobic,4.27
STR_560,Staphylococcus,maintain,Positive,Microaerophilic,2.28
STR_866,Staphylococcus,alone,Negative,Aerobic,8.25
STR_976,Staphylococcus,movie,Positive,Microaerophilic,8.94
STR_476,Bacillus,attack,Positive,Anaerobic,9.33
STR_776,Staphylococcus,team,Negative,Microaerophilic,2.79
STR_178,Pseudomonas,up,Negative,Facultative Anaerobe,8.94
STR_595,Bacillus,order,Positive,Microaerophilic,3.12
STR_450,Clostridium,couple,Positive,Aerobic,6.88
STR_552,Bacillus,expert,Positive,Aerobic,6.34
STR_837,Pseudomonas,full,Negative,Facultative Anaerobe,7.79
STR_533,Pseudomonas,purpose,Negative,Anaerobic,8.76
STR_611,Pseudomonas,writer,Negative,Facultative Anaerobe,2.56
STR_363,Lactobacillus,response,Negative,Facultative Anaerobe,8.45
STR_226,Staphylococcus,she,Negative,Microaerophilic,8.67
STR_389,Bacillus,half,Positive,Microaerophilic,2.42
STR_287,Clostridium,life,Positive,Anaerobic,2.45
STR_299,Pseudomonas,medical,Positive,Microaerophilic,2.32
STR_263,Bacillus,probably,Positive,Aerobic,7.03
STR_996,Streptococcus,rate,Positive,Facultative Anaerobe,8.19
STR_398,Pseudomonas,war,Negative,Aerobic,5.1
STR_867,Streptococcus,build,Negative,Anaerobic,1.58
STR_674,Streptococcus,yourself,Positive,Anaerobic,4.06
STR_440,Staphylococcus,such,Positive,Anaerobic,0.54
STR_589,Lactobacillus,and,Positive,Facultative Anaerobe,9.4
STR_359,Lactobacillus,international,Positive,Anaerobic,4.6
STR_868,Bacillus,should,Negative,Anaerobic,1.86
STR_179,Staphylococcus,mind,Positive,Facultative Anaerobe,9.21
STR_390,Clostridium,no,Positive,Aerobic,6.81
STR_645,Bacillus,field,Negative,Anaerobic,5.35
STR_548,Staphylococcus,similar,Negative,Facultative Anaerobe,6.37
STR_838,Bacillus,suggest,Positive,Anaerobic,3.11
STR_375,Bacillus,movement,Positive,Microaerophilic,1.93
STR_438,Bacillus,wall,Negative,Facultative Anaerobe,5.66
STR_526,Staphylococcus,option,Negative,Aerobic,2.99
STR_979,Bacillus,lose,Positive,Microaerophilic,2.93
STR_929,Clostridium,include,Negative,Aerobic,5.12
STR_252,Bacillus,sometimes,Negative,Aerobic,0.97
STR_358,Bacillus,third,Positive,Facultative Anaerobe,3.79
STR_232,Pseudomonas,garden,Negative,Facultative Anaerobe,9.8
STR_231,Staphylococcus,tax,Positive,Facultative Anaerobe,5.6
STR_467,Bacillus,plan,Positive,Facultative Anaerobe,4.07
STR_573,Streptococcus,star,Positive,Facultative Anaerobe,5.78
STR_122,Staphylococcus,TV,Negative,Anaerobic,4.57
STR_352,Clostridium,toward,Negative,Aerobic,7.34
STR_943,Staphylococcus,admit,Negative,Aerobic,7.21
STR_341,Clostridium,process,Negative,Facultative Anaerobe,6.27
STR_552,Clostridium,yourself,Negative,Facultative Anaerobe,2.6
