strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_724,Streptococcus,improve,Negative,Facultative Anaerobe,8.11
STR_285,Clostridium,deal,Negative,Microaerophilic,0.79
STR_247,Staphylococcus,chance,Negative,Anaerobic,1.24
STR_898,Streptococcus,low,Negative,Anaerobic,1.97
STR_578,Bacillus,pick,Negative,Anaerobic,8.77
STR_894,Bacillus,list,Positive,Aerobic,1.29
STR_736,Bacillus,face,Positive,Microaerophilic,7.74
STR_426,Pseudomonas,look,Negative,Anaerobic,3.06
STR_715,Staphylococcus,choose,Negative,Microaerophilic,8.46
STR_414,Streptococcus,protect,Negative,Microaerophilic,9.11
STR_578,Staphylococcus,would,Positive,Anaerobic,8.94
STR_774,Lactobacillus,deal,Negative,Facultative Anaerobe,8.41
STR_477,Clostridium,others,Negative,Microaerophilic,2.99
STR_813,Bacillus,argue,Positive,Anaerobic,8.05
STR_175,Pseudomonas,say,Positive,Anaerobic,7.05
STR_656,Streptococcus,itself,Positive,Anaerobic,7.05
STR_695,Staphylococcus,son,Negative,Anaerobic,4.2
STR_676,Bacillus,first,Negative,Microaerophilic,3.36
STR_661,Lactobacillus,claim,Negative,Facultative Anaerobe,1.14
STR_510,Streptococcus,choose,Positive,Anaerobic,8.49
STR_384,Lactobacillus,everybody,Negative,Microaerophilic,9.32
STR_881,Lactobacillus,senior,Negative,Microaerophilic,3.35
STR_115,Streptococcus,develop,Positive,Anaerobic,7.24
STR_226,Lactobacillus,ago,Negative,Aerobic,3.87
STR_254,Staphylococcus,party,Positive,Anaerobic,6.44
STR_656,Bacillus,voice,Positive,Facultative Anaerobe,3.28
STR_329,Staphylococcus,ten,Positive,Anaerobic,8.56
STR_266,Pseudomonas,not,Negative,Aerobic,1.47
STR_342,Bacillus,push,Positive,Microaerophilic,0.69
STR_920,Clostridium,feeling,Negative,Aerobic,4.03
STR_888,Lactobacillus,audience,Negative,Facultative Anaerobe,8.28
STR_471,Pseudomonas,major,Positive,Microaerophilic,3.58
STR_862,Staphylococcus,do,Negative,Microaerophilic,3.9
