strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_602,Bacillus,rate,Positive,Aerobic,2.61
STR_673,Streptococcus,catch,Positive,Aerobic,9.25
STR_750,Lactobacillus,senior,Positive,Anaerobic,4.15
STR_584,Lactobacillus,fact,Positive,Aerobic,1.84
STR_289,Bacillus,day,Negative,Anaerobic,8.58
STR_848,Pseudomonas,catch,Positive,Facultative Anaerobe,6.18
STR_735,Pseudomonas,top,Negative,Anaerobic,4.69
STR_701,Staphylococcus,fire,Negative,Facultative Anaerobe,1.92
STR_681,Lactobacillus,of,Negative,Facultative Anaerobe,2.7
STR_843,Lactobacillus,morning,Positive,Facultative Anaerobe,7.27
STR_940,Bacillus,tend,Negative,Aerobic,6.5
STR_105,Pseudomonas,memory,Positive,Facultative Anaerobe,6.54
STR_838,Staphylococcus,bed,Negative,Anaerobic,5.07
STR_332,Clostridium,set,Positive,Microaerophilic,7.02
STR_840,Pseudomonas,need,Positive,Microaerophilic,7.33
STR_740,Staphylococcus,board,Positive,Aerobic,8.22
STR_946,Staphylococcus,determine,Positive,Aerobic,4.78
STR_948,Lactobacillus,recognize,Negative,Anaerobic,2.92
STR_582,Pseudomonas,community,Positive,Aerobic,5.95
STR_595,Clostridium,teach,Negative,Anaerobic,8.47
STR_190,Lactobacillus,actually,Positive,Aerobic,4.12
STR_803,Bacillus,risk,Positive,Microaerophilic,9.32
STR_426,Clostridium,next,Positive,Facultative Anaerobe,1.44
STR_309,Clostridium,subject,Negative,Facultative Anaerobe,7.35
STR_196,Bacillus,notice,Negative,Aerobic,9.9
STR_170,Bacillus,city,Negative,Anaerobic,4.82
STR_896,Pseudomonas,work,Positive,Aerobic,9.74
STR_392,Staphylococcus,eat,Positive,Anaerobic,9.22
STR_701,Streptococcus,once,Positive,Microaerophilic,4.72
STR_711,Streptococcus,appear,Positive,Facultative Anaerobe,2.08
STR_188,Clostridium,begin,Positive,Anaerobic,4.76
STR_194,Lactobacillus,between,Positive,Anaerobic,9.22
STR_894,Pseudomonas,walk,Positive,Microaerophilic,9.91
STR_513,Pseudomonas,say,Negative,Microaerophilic,5.14
STR_145,Lactobacillus,cut,Positive,Microaerophilic,2.03
STR_368,Staphylococcus,dream,Positive,Aerobic,8.54
STR_813,Pseudomonas,within,Negative,Microaerophilic,6.29
STR_584,Lactobacillus,just,Negative,Aerobic,5.65
STR_521,Bacillus,dark,Positive,Microaerophilic,2.8
STR_659,Pseudomonas,threat,Negative,Aerobic,5.69
STR_789,Staphylococcus,past,Positive,Aerobic,0.59
STR_609,Lactobacillus,attorney,Positive,Facultative Anaerobe,1.08
STR_819,Staphylococcus,risk,Negative,Facultative Anaerobe,4.68
STR_978,Staphylococcus,surface,Positive,Anaerobic,2.14
STR_517,Streptococcus,road,Positive,Facultative Anaerobe,2.78
STR_595,Bacillus,let,Negative,Aerobic,4.21
STR_869,Lactobacillus,reduce,Positive,Aerobic,6.46
STR_159,Staphylococcus,drop,Negative,Aerobic,0.88
STR_586,Staphylococcus,have,Positive,Aerobic,9.34
STR_339,Clostridium,wide,Negative,Aerobic,3.22
STR_693,Bacillus,marriage,Positive,Anaerobic,4.28
STR_825,Staphylococcus,top,Positive,Facultative Anaerobe,9.7
STR_798,Clostridium,past,Negative,Aerobic,7.49
STR_933,Clostridium,compare,Positive,Aerobic,7.83
STR_424,Pseudomonas,computer,Negative,Anaerobic,4.77
STR_541,Clostridium,since,Positive,Facultative Anaerobe,3.57
STR_742,Staphylococcus,discover,Negative,Microaerophilic,8.02
STR_208,Staphylococcus,factor,Negative,Aerobic,2.34
STR_708,Pseudomonas,consumer,Positive,Anaerobic,5.04
STR_455,Clostridium,quite,Positive,Microaerophilic,9.85
STR_781,Lactobacillus,look,Positive,Aerobic,1.71
STR_742,Lactobacillus,suggest,Positive,Microaerophilic,6.74
