strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_610,Bacillus,board,Negative,Anaerobic,9.0
STR_799,Streptococcus,million,Positive,Anaerobic,1.08
STR_844,Clostridium,kind,Positive,Microaerophilic,9.77
STR_506,Staphylococcus,off,Positive,Microaerophilic,1.74
STR_859,Lactobacillus,color,Negative,Aerobic,7.72
STR_841,Bacillus,provide,Negative,Anaerobic,0.63
STR_288,Pseudomonas,suggest,Negative,Anaerobic,1.13
STR_926,Clostridium,mean,Positive,Anaerobic,3.7
STR_589,Lactobacillus,reflect,Positive,Microaerophilic,1.9
STR_501,Streptococcus,billion,Positive,Facultative Anaerobe,4.35
STR_151,Pseudomonas,various,Positive,Microaerophilic,6.39
STR_423,Lactobacillus,memory,Positive,Facultative Anaerobe,1.56
STR_600,Bacillus,cold,Negative,Aerobic,3.08
STR_667,Bacillus,size,Positive,Aerobic,4.11
STR_556,Lactobacillus,understand,Positive,Anaerobic,3.69
STR_437,Clostridium,those,Negative,Microaerophilic,4.78
STR_924,Staphylococcus,instead,Positive,Microaerophilic,7.31
STR_774,Streptococcus,discover,Negative,Anaerobic,0.55
STR_728,Staphylococcus,may,Negative,Facultative Anaerobe,6.74
STR_906,Lactobacillus,those,Negative,Facultative Anaerobe,9.1
STR_801,Lactobacillus,writer,Negative,Facultative Anaerobe,4.28
STR_145,Staphylococcus,performance,Positive,Anaerobic,7.64
STR_165,Clostridium,talk,Positive,Facultative Anaerobe,8.61
STR_665,Streptococcus,return,Positive,Microaerophilic,4.93
STR_470,Streptococcus,movie,Negative,Anaerobic,4.43
STR_919,Bacillus,food,Positive,Facultative Anaerobe,6.87
STR_467,Pseudomonas,body,Positive,Facultative Anaerobe,2.98
STR_759,Bacillus,our,Positive,Facultative Anaerobe,9.12
STR_226,Streptococcus,rest,Negative,Facultative Anaerobe,3.39
STR_991,Staphylococcus,production,Positive,Microaerophilic,1.78
STR_486,Staphylococcus,but,Negative,Facultative Anaerobe,0.56
STR_171,Clostridium,station,Positive,Anaerobic,6.61
STR_487,Clostridium,break,Negative,Anaerobic,8.93
STR_516,Streptococcus,especially,Negative,Microaerophilic,9.86
STR_684,Lactobacillus,describe,Negative,Facultative Anaerobe,4.31
STR_993,Pseudomonas,special,Positive,Anaerobic,9.77
STR_505,Bacillus,us,Negative,Anaerobic,7.91
STR_897,Staphylococcus,rise,Positive,Facultative Anaerobe,6.04
STR_676,Streptococcus,government,Negative,Microaerophilic,5.28
STR_405,Staphylococcus,election,Positive,Facultative Anaerobe,2.6
STR_672,Clostridium,letter,Negative,Anaerobic,5.5
STR_779,Lactobacillus,idea,Negative,Anaerobic,9.08
STR_651,Lactobacillus,probably,Positive,Facultative Anaerobe,3.1
STR_480,Pseudomonas,teacher,Positive,Microaerophilic,2.26
STR_495,Bacillus,tough,Positive,Facultative Anaerobe,1.62
STR_333,Pseudomonas,training,Positive,Facultative Anaerobe,7.43
STR_300,Streptococcus,every,Positive,Microaerophilic,7.54
STR_226,Pseudomonas,fast,Positive,Aerobic,0.85
STR_976,Streptococcus,speak,Negative,Anaerobic,7.2
STR_718,Clostridium,morning,Positive,Anaerobic,9.06
STR_706,Bacillus,house,Negative,Anaerobic,8.74
STR_489,Pseudomonas,site,Positive,Facultative Anaerobe,1.12
STR_336,Clostridium,sell,Negative,Anaerobic,1.83
STR_764,Bacillus,case,Positive,Aerobic,2.8
