strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_181,Staphylococcus,then,Negative,Anaerobic,3.11
STR_654,Streptococcus,live,Negative,Aerobic,4.39
STR_781,Streptococcus,her,Negative,Anaerobic,5.49
STR_211,Clostridium,send,Positive,Microaerophilic,6.86
STR_584,Pseudomonas,military,Negative,Aerobic,4.02
STR_792,Bacillus,center,Negative,Anaerobic,1.66
STR_750,Clostridium,state,Positive,Aerobic,5.04
STR_342,Staphylococcus,physical,Negative,Facultative Anaerobe,8.54
STR_571,Pseudomonas,imagine,Positive,Microaerophilic,6.13
STR_344,Pseudomonas,type,Positive,Anaerobic,6.45
STR_777,Clostridium,boy,Negative,Microaerophilic,8.9
STR_608,Bacillus,truth,Positive,Anaerobic,6.38
STR_763,Lactobacillus,phone,Negative,Microaerophilic,7.9
STR_733,Bacillus,image,Positive,Aerobic,3.62
STR_400,Clostridium,would,Negative,Facultative Anaerobe,1.72
STR_919,Clostridium,whole,Positive,Aerobic,3.5
STR_447,Clostridium,much,Positive,Aerobic,9.48
STR_257,Clostridium,artist,Positive,Microaerophilic,7.79
STR_333,Streptococcus,thank,Positive,Microaerophilic,2.7
STR_868,Pseudomonas,message,Positive,Anaerobic,3.16
STR_692,Bacillus,all,Negative,Anaerobic,1.96
STR_316,Lactobacillus,just,Positive,Aerobic,8.59
STR_593,Bacillus,whether,Positive,Facultative Anaerobe,9.33
STR_185,Pseudomonas,enjoy,Negative,Anaerobic,4.9
STR_615,Streptococcus,do,Negative,Aerobic,2.29
STR_531,Pseudomonas,cover,Negative,Anaerobic,1.5
STR_879,Clostridium,crime,Negative,Anaerobic,6.12
STR_288,Streptococcus,set,Negative,Anaerobic,1.58
STR_933,Bacillus,increase,Negative,Facultative Anaerobe,0.63
STR_468,Clostridium,director,Positive,Anaerobic,3.18
STR_170,Lactobacillus,skill,Positive,Microaerophilic,4.43
STR_989,Bacillus,admit,Positive,Facultative Anaerobe,8.71
STR_751,Lactobacillus,for,Positive,Facultative Anaerobe,6.33
STR_602,Bacillus,glass,Positive,Aerobic,7.34
STR_955,Lactobacillus,five,Positive,Aerobic,0.96
STR_394,Pseudomonas,of,Positive,Microaerophilic,4.98
STR_603,Bacillus,only,Positive,Microaerophilic,5.38
STR_732,Clostridium,strong,Negative,Facultative Anaerobe,1.45
STR_894,Bacillus,worker,Negative,Facultative Anaerobe,7.2
STR_208,Staphylococcus,poor,Negative,Anaerobic,9.49
STR_292,Staphylococcus,impact,Negative,Facultative Anaerobe,4.38
STR_435,Streptococcus,so,Positive,Anaerobic,4.89
STR_926,Bacillus,clear,Negative,Aerobic,8.23
STR_463,Pseudomonas,own,Negative,Facultative Anaerobe,6.96
STR_110,Streptococcus,stock,Negative,Facultative Anaerobe,4.87
STR_937,Clostridium,budget,Negative,Anaerobic,0.76
STR_379,Lactobacillus,consider,Positive,Microaerophilic,5.9
STR_743,Lactobacillus,work,Negative,Microaerophilic,3.23
STR_756,Pseudomonas,generation,Negative,Microaerophilic,6.68
STR_454,Pseudomonas,size,Positive,Aerobic,7.37
STR_483,Lactobacillus,arm,Positive,Facultative Anaerobe,2.48
STR_868,Clostridium,meeting,Positive,Facultative Anaerobe,1.27
STR_850,Pseudomonas,large,Positive,Facultative Anaerobe,9.12
STR_747,Clostridium,allow,Positive,Anaerobic,7.57
STR_491,Bacillus,six,Positive,Microaerophilic,7.1
STR_298,Pseudomonas,skin,Positive,Facultative Anaerobe,9.33
STR_512,Streptococcus,fast,Positive,Anaerobic,9.58
STR_944,Clostridium,three,Positive,Anaerobic,9.12
STR_811,Bacillus,watch,Negative,Facultative Anaerobe,4.36
STR_719,Clostridium,wonder,Positive,Anaerobic,3.66
STR_484,Clostridium,word,Positive,Anaerobic,7.95
STR_970,Bacillus,industry,Negative,Aerobic,9.66
STR_424,Bacillus,actually,Negative,Anaerobic,2.73
STR_652,Clostridium,determine,Positive,Aerobic,6.62
STR_770,Bacillus,tend,Negative,Facultative Anaerobe,0.63
STR_662,Staphylococcus,support,Negative,Anaerobic,6.09
STR_455,Staphylococcus,politics,Negative,Microaerophilic,3.08
STR_266,Staphylococcus,store,Negative,Facultative Anaerobe,4.74
STR_497,Streptococcus,entire,Negative,Microaerophilic,4.86
STR_625,Staphylococcus,nearly,Positive,Microaerophilic,8.68
STR_181,Pseudomonas,expert,Positive,Aerobic,9.26
STR_691,Pseudomonas,this,Positive,Facultative Anaerobe,5.91
STR_122,Streptococcus,physical,Positive,Anaerobic,5.11
STR_870,Bacillus,teach,Negative,Microaerophilic,6.49
STR_244,Lactobacillus,simply,Positive,Microaerophilic,5.72
STR_626,Streptococcus,drop,Negative,Anaerobic,6.67
STR_200,Streptococcus,visit,Negative,Microaerophilic,1.7
STR_175,Bacillus,bring,Positive,Facultative Anaerobe,4.95
STR_916,Bacillus,why,Negative,Microaerophilic,3.31
STR_844,Clostridium,realize,Negative,Anaerobic,2.55
STR_236,Clostridium,sign,Negative,Facultative Anaerobe,4.71
STR_780,Streptococcus,yes,Positive,Microaerophilic,3.47
STR_594,Staphylococcus,way,Positive,Facultative Anaerobe,8.38
STR_696,Streptococcus,theory,Negative,Anaerobic,8.02
STR_576,Bacillus,state,Negative,Microaerophilic,8.46
STR_371,Clostridium,that,Negative,Anaerobic,8.67
STR_189,Streptococcus,home,Negative,Microaerophilic,5.06
STR_153,Clostridium,agent,Negative,Anaerobic,9.61
STR_688,Bacillus,lot,Negative,Microaerophilic,1.94
STR_280,Bacillus,building,Positive,Microaerophilic,2.05
STR_158,Pseudomonas,out,Negative,Microaerophilic,8.7
STR_500,Streptococcus,land,Positive,Microaerophilic,4.12
STR_449,Bacillus,likely,Positive,Microaerophilic,4.52
STR_961,Lactobacillus,guy,Negative,Aerobic,1.4
STR_125,Clostridium,teach,Positive,Microaerophilic,6.05
STR_352,Pseudomonas,entire,Positive,Aerobic,1.25
STR_277,Lactobacillus,fear,Negative,Microaerophilic,7.4
STR_283,Clostridium,candidate,Positive,Facultative Anaerobe,9.66
STR_397,Bacillus,drug,Positive,Anaerobic,9.36
STR_866,Bacillus,join,Positive,Microaerophilic,1.67
STR_826,Lactobacillus,respond,Positive,Aerobic,8.72
STR_196,Lactobacillus,employee,Negative,Facultative Anaerobe,4.38
STR_630,Clostridium,early,Positive,Aerobic,1.31
STR_933,Lactobacillus,there,Negative,Microaerophilic,2.73
STR_392,Lactobacillus,country,Positive,Aerobic,7.06
STR_715,Clostridium,behavior,Positive,Microaerophilic,4.41
STR_604,Streptococcus,send,Negative,Aerobic,3.06
STR_722,Staphylococcus,dark,Positive,Aerobic,6.37
STR_787,Clostridium,meeting,Positive,Microaerophilic,1.63
STR_446,Lactobacillus,agree,Negative,Facultative Anaerobe,9.82
STR_444,Bacillus,behavior,Negative,Anaerobic,8.87
STR_960,Clostridium,letter,Positive,Microaerophilic,8.5
STR_385,Streptococcus,environmental,Negative,Anaerobic,7.37
STR_938,Pseudomonas,air,Negative,Aerobic,9.57
STR_511,Streptococcus,yes,Positive,Facultative Anaerobe,8.14
STR_269,Clostridium,stage,Negative,Microaerophilic,6.98
STR_994,Pseudomonas,usually,Negative,Facultative Anaerobe,2.67
STR_132,Bacillus,north,Negative,Microaerophilic,8.2
STR_536,Streptococcus,traditional,Positive,Anaerobic,4.28
STR_729,Clostridium,large,Positive,Microaerophilic,5.08
STR_428,Staphylococcus,north,Negative,Facultative Anaerobe,9.34
STR_407,Streptococcus,or,Negative,Aerobic,4.15
STR_832,Lactobacillus,choice,Negative,Facultative Anaerobe,8.58
STR_558,Clostridium,research,Negative,Aerobic,5.63
STR_723,Clostridium,popular,Positive,Aerobic,8.66
STR_641,Staphylococcus,little,Positive,Facultative Anaerobe,3.6
STR_129,Pseudomonas,single,Negative,Microaerophilic,7.82
STR_948,Clostridium,could,Negative,Aerobic,8.58
STR_138,Bacillus,south,Positive,Aerobic,7.47
STR_536,Streptococcus,seem,Negative,Facultative Anaerobe,7.19
STR_742,Staphylococcus,instead,Negative,Facultative Anaerobe,4.76
STR_435,Staphylococcus,middle,Positive,Aerobic,5.44
STR_250,Bacillus,bit,Positive,Facultative Anaerobe,2.34
STR_721,Streptococcus,cup,Positive,Anaerobic,5.68
STR_439,Clostridium,let,Positive,Microaerophilic,1.19
STR_810,Staphylococcus,lead,Negative,Facultative Anaerobe,6.67
STR_810,Streptococcus,traditional,Positive,Anaerobic,3.13
STR_935,Pseudomonas,above,Negative,Aerobic,8.73
STR_534,Pseudomonas,set,Negative,Facultative Anaerobe,1.12
STR_769,Clostridium,direction,Positive,Facultative Anaerobe,4.62
STR_260,Lactobacillus,page,Negative,Anaerobic,4.67
STR_955,Pseudomonas,join,Positive,Anaerobic,3.21
STR_272,Bacillus,cover,Positive,Aerobic,6.77
STR_501,Streptococcus,cultural,Positive,Facultative Anaerobe,2.94
STR_917,Streptococcus,ability,Negative,Aerobic,3.16
STR_665,Lactobacillus,window,Negative,Facultative Anaerobe,3.02
STR_703,Clostridium,page,Negative,Microaerophilic,7.9
STR_362,Bacillus,meeting,Negative,Microaerophilic,9.0
STR_529,Bacillus,apply,Positive,Aerobic,1.05
STR_879,Clostridium,make,Negative,Microaerophilic,9.93
STR_268,Bacillus,control,Positive,Aerobic,8.73
STR_585,Streptococcus,technology,Positive,Facultative Anaerobe,0.51
STR_648,Pseudomonas,sometimes,Positive,Aerobic,2.09
STR_441,Bacillus,assume,Negative,Microaerophilic,3.1
STR_747,Bacillus,middle,Negative,Anaerobic,8.81
STR_933,Streptococcus,own,Positive,Microaerophilic,4.55
STR_799,Staphylococcus,foreign,Positive,Microaerophilic,5.66
STR_628,Bacillus,right,Negative,Aerobic,8.77
STR_440,Streptococcus,new,Positive,Facultative Anaerobe,6.0
STR_295,Lactobacillus,election,Negative,Microaerophilic,6.14
STR_159,Bacillus,no,Positive,Facultative Anaerobe,1.17
STR_525,Pseudomonas,relate,Negative,Aerobic,8.2
STR_315,Pseudomonas,season,Positive,Anaerobic,3.27
STR_707,Streptococcus,now,Positive,Aerobic,6.84
STR_884,Staphylococcus,season,Positive,Aerobic,5.47
STR_876,Streptococcus,bag,Negative,Aerobic,3.48
STR_709,Pseudomonas,happen,Negative,Microaerophilic,6.98
STR_406,Staphylococcus,accept,Negative,Aerobic,4.74
STR_697,Lactobacillus,discussion,Negative,Anaerobic,4.1
STR_662,Streptococcus,chair,Positive,Aerobic,2.15
STR_525,Bacillus,court,Positive,Anaerobic,7.95
STR_722,Streptococcus,chair,Negative,Aerobic,3.45
STR_706,Clostridium,nature,Positive,Facultative Anaerobe,2.57
STR_843,Bacillus,would,Positive,Facultative Anaerobe,7.65
STR_732,Streptococcus,simply,Negative,Aerobic,1.81
STR_811,Pseudomonas,wall,Positive,Anaerobic,9.3
STR_915,Clostridium,seem,Negative,Anaerobic,7.06
STR_899,Bacillus,later,Negative,Microaerophilic,4.87
STR_569,Streptococcus,minute,Positive,Aerobic,9.15
STR_102,Bacillus,officer,Positive,Anaerobic,0.98
STR_964,Staphylococcus,head,Positive,Facultative Anaerobe,3.96
STR_684,Pseudomonas,of,Positive,Aerobic,2.13
STR_163,Clostridium,truth,Negative,Microaerophilic,4.97
STR_113,Lactobacillus,yet,Positive,Anaerobic,5.0
STR_331,Clostridium,keep,Negative,Microaerophilic,2.44
STR_463,Streptococcus,treatment,Positive,Anaerobic,0.89
STR_111,Lactobacillus,protect,Positive,Facultative Anaerobe,8.8
STR_838,Bacillus,toward,Positive,Aerobic,4.1
STR_397,Bacillus,memory,Negative,Facultative Anaerobe,3.25
STR_409,Lactobacillus,it,Positive,Microaerophilic,7.73
STR_785,Streptococcus,poor,Negative,Facultative Anaerobe,7.86
STR_766,Pseudomonas,dark,Negative,Anaerobic,2.22
STR_276,Staphylococcus,executive,Positive,Microaerophilic,7.47
STR_416,Streptococcus,main,Negative,Anaerobic,5.48
STR_544,Pseudomonas,pass,Negative,Anaerobic,7.52
STR_157,Clostridium,never,Negative,Anaerobic,5.45
STR_110,Clostridium,social,Positive,Microaerophilic,5.52
STR_870,Bacillus,his,Positive,Anaerobic,6.3
STR_925,Streptococcus,born,Positive,Aerobic,8.02
STR_856,Lactobacillus,across,Negative,Microaerophilic,6.57
STR_220,Bacillus,stock,Negative,Facultative Anaerobe,1.5
STR_467,Staphylococcus,around,Positive,Aerobic,3.0
STR_279,Staphylococcus,maintain,Negative,Microaerophilic,7.46
STR_685,Pseudomonas,skin,Negative,Facultative Anaerobe,3.66
STR_964,Streptococcus,morning,Negative,Microaerophilic,4.8
STR_398,Clostridium,responsibility,Negative,Facultative Anaerobe,7.06
STR_508,Clostridium,fill,Positive,Aerobic,5.08
STR_526,Staphylococcus,there,Positive,Anaerobic,4.93
STR_524,Staphylococcus,single,Positive,Facultative Anaerobe,2.64
STR_529,Staphylococcus,maintain,Negative,Microaerophilic,1.93
STR_735,Clostridium,situation,Negative,Aerobic,7.75
STR_535,Bacillus,car,Positive,Aerobic,5.72
STR_660,Staphylococcus,then,Negative,Anaerobic,7.93
STR_797,Clostridium,these,Negative,Microaerophilic,7.97
