strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_799,Staphylococcus,peace,Positive,Aerobic,1.84
STR_818,Lactobacillus,born,Negative,Aerobic,4.99
STR_640,Pseudomonas,just,Negative,Aerobic,8.77
STR_263,Pseudomonas,call,Positive,Facultative Anaerobe,3.26
STR_166,Clostridium,those,Negative,Anaerobic,3.53
STR_582,Bacillus,other,Positive,Facultative Anaerobe,5.1
STR_485,Pseudomonas,test,Positive,Aerobic,7.51
STR_230,Bacillus,tell,Positive,Microaerophilic,3.94
STR_159,Lactobacillus,employee,Positive,Anaerobic,5.15
STR_226,Staphylococcus,order,Positive,Microaerophilic,8.42
STR_852,Lactobacillus,guess,Negative,Aerobic,0.79
STR_533,Lactobacillus,relate,Positive,Microaerophilic,9.21
STR_292,Streptococcus,general,Positive,Facultative Anaerobe,2.89
STR_976,Clostridium,week,Negative,Anaerobic,2.83
STR_322,Streptococcus,price,Negative,Facultative Anaerobe,7.57
STR_932,Bacillus,church,Negative,Facultative Anaerobe,2.7
STR_563,Staphylococcus,reveal,Negative,Aerobic,3.39
STR_662,Staphylococcus,can,Positive,Facultative Anaerobe,9.35
STR_559,Staphylococcus,yourself,Negative,Facultative Anaerobe,6.41
STR_605,Staphylococcus,address,Negative,Anaerobic,4.25
STR_638,Clostridium,bank,Positive,Microaerophilic,2.07
STR_545,Streptococcus,nor,Negative,Anaerobic,5.9
STR_934,Streptococcus,item,Negative,Aerobic,2.59
STR_786,Streptococcus,most,Negative,Aerobic,4.15
STR_343,Pseudomonas,while,Positive,Anaerobic,2.24
STR_660,Clostridium,life,Negative,Anaerobic,9.72
STR_548,Streptococcus,model,Negative,Microaerophilic,0.87
STR_865,Staphylococcus,soon,Positive,Microaerophilic,4.24
STR_813,Lactobacillus,reflect,Positive,Anaerobic,2.82
STR_268,Lactobacillus,society,Negative,Anaerobic,9.56
STR_432,Lactobacillus,tend,Positive,Microaerophilic,1.79
STR_989,Streptococcus,send,Positive,Microaerophilic,0.98
STR_336,Clostridium,without,Negative,Aerobic,6.01
STR_848,Streptococcus,apply,Positive,Aerobic,7.35
STR_465,Pseudomonas,garden,Negative,Anaerobic,9.71
STR_344,Clostridium,forget,Positive,Microaerophilic,6.7
STR_359,Streptococcus,although,Positive,Anaerobic,8.36
STR_718,Pseudomonas,risk,Positive,Facultative Anaerobe,8.21
STR_967,Clostridium,study,Positive,Anaerobic,5.85
STR_731,Bacillus,short,Positive,Microaerophilic,1.83
STR_910,Pseudomonas,resource,Negative,Anaerobic,2.27
STR_751,Pseudomonas,protect,Negative,Microaerophilic,6.74
STR_534,Bacillus,data,Positive,Aerobic,7.79
STR_282,Clostridium,page,Negative,Facultative Anaerobe,9.54
STR_526,Bacillus,maintain,Positive,Facultative Anaerobe,9.06
STR_548,Streptococcus,world,Negative,Microaerophilic,6.64
STR_940,Pseudomonas,cover,Positive,Microaerophilic,3.52
STR_558,Pseudomonas,speech,Negative,Aerobic,0.53
STR_589,Lactobacillus,night,Negative,Microaerophilic,1.34
STR_242,Lactobacillus,carry,Negative,Microaerophilic,9.4
STR_799,Lactobacillus,grow,Negative,Anaerobic,4.77
STR_870,Clostridium,police,Negative,Aerobic,9.15
STR_329,Clostridium,civil,Positive,Anaerobic,6.67
STR_982,Pseudomonas,be,Positive,Aerobic,7.29
STR_614,Pseudomonas,line,Positive,Facultative Anaerobe,2.89
STR_718,Staphylococcus,pick,Negative,Anaerobic,6.2
STR_396,Bacillus,four,Negative,Microaerophilic,7.95
STR_386,Lactobacillus,process,Negative,Facultative Anaerobe,9.35
STR_977,Bacillus,store,Negative,Aerobic,6.36
STR_187,Lactobacillus,pick,Negative,Microaerophilic,8.44
STR_182,Lactobacillus,recognize,Positive,Anaerobic,8.7
STR_635,Staphylococcus,PM,Positive,Microaerophilic,8.23
STR_738,Pseudomonas,term,Positive,Anaerobic,4.82
STR_156,Clostridium,end,Positive,Aerobic,2.4
STR_795,Clostridium,today,Positive,Microaerophilic,6.28
STR_880,Staphylococcus,your,Negative,Aerobic,8.39
STR_477,Lactobacillus,art,Negative,Aerobic,4.18
STR_494,Clostridium,down,Negative,Aerobic,4.39
STR_766,Streptococcus,upon,Negative,Facultative Anaerobe,5.85
STR_283,Lactobacillus,light,Positive,Facultative Anaerobe,9.78
STR_260,Clostridium,might,Positive,Aerobic,5.32
STR_547,Pseudomonas,report,Negative,Facultative Anaerobe,3.49
STR_797,Clostridium,go,Positive,Anaerobic,6.33
STR_869,Lactobacillus,what,Negative,Microaerophilic,9.61
STR_153,Bacillus,rock,Negative,Microaerophilic,3.25
STR_552,Bacillus,serve,Negative,Aerobic,7.26
STR_372,Bacillus,real,Negative,Facultative Anaerobe,2.91
STR_410,Pseudomonas,administration,Positive,Anaerobic,6.5
STR_392,Pseudomonas,visit,Positive,Microaerophilic,2.26
STR_223,Bacillus,expect,Positive,Facultative Anaerobe,6.41
STR_974,Streptococcus,walk,Positive,Aerobic,6.84
STR_137,Bacillus,stuff,Negative,Aerobic,3.81
STR_223,Staphylococcus,teacher,Negative,Facultative Anaerobe,6.55
STR_979,Lactobacillus,maintain,Negative,Aerobic,6.97
STR_674,Lactobacillus,imagine,Negative,Aerobic,7.23
STR_730,Clostridium,term,Negative,Aerobic,7.56
STR_901,Lactobacillus,finally,Negative,Anaerobic,3.04
STR_730,Streptococcus,coach,Positive,Facultative Anaerobe,4.48
STR_745,Staphylococcus,event,Positive,Microaerophilic,6.55
