strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_804,Staphylococcus,find,Positive,Anaerobic,3.28
STR_561,Pseudomonas,painting,Negative,Microaerophilic,6.7
STR_853,Clostridium,inside,Positive,Anaerobic,6.41
STR_937,Bacillus,field,Negative,Microaerophilic,2.98
STR_506,Bacillus,serve,Positive,Aerobic,1.96
STR_238,Pseudomonas,character,Positive,Aerobic,3.44
STR_244,Streptococcus,dark,Positive,Microaerophilic,9.46
STR_713,Clostridium,trip,Negative,Facultative Anaerobe,6.47
STR_612,Bacillus,field,Positive,Anaerobic,6.17
STR_231,Lactobacillus,card,Positive,Aerobic,4.3
STR_462,Streptococcus,word,Positive,Aerobic,7.21
STR_309,Staphylococcus,four,Negative,Aerobic,3.95
STR_996,Staphylococcus,all,Positive,Aerobic,7.32
STR_345,Lactobacillus,tree,Negative,Microaerophilic,6.95
STR_971,Staphylococcus,station,Negative,Anaerobic,6.6
STR_620,Bacillus,research,Positive,Facultative Anaerobe,9.18
STR_452,Pseudomonas,movement,Negative,Facultative Anaerobe,3.55
STR_757,Bacillus,current,Positive,Facultative Anaerobe,6.58
STR_575,Lactobacillus,future,Negative,Facultative Anaerobe,5.73
STR_858,Clostridium,material,Negative,Aerobic,4.44
STR_782,Bacillus,child,Positive,Microaerophilic,6.49
STR_136,Streptococcus,who,Positive,Anaerobic,9.73
STR_858,Staphylococcus,half,Negative,Facultative Anaerobe,6.58
STR_113,Clostridium,world,Negative,Facultative Anaerobe,6.49
STR_201,Staphylococcus,bank,Positive,Aerobic,5.85
STR_130,Clostridium,discover,Negative,Facultative Anaerobe,6.95
STR_451,Staphylococcus,north,Negative,Anaerobic,7.86
STR_466,Pseudomonas,official,Negative,Anaerobic,9.84
STR_608,Pseudomonas,over,Negative,Aerobic,7.96
STR_439,Pseudomonas,common,Positive,Facultative Anaerobe,6.4
STR_496,Staphylococcus,speak,Negative,Anaerobic,1.95
STR_303,Bacillus,development,Positive,Facultative Anaerobe,4.63
STR_915,Lactobacillus,entire,Positive,Anaerobic,3.17
STR_353,Pseudomonas,happy,Negative,Anaerobic,3.73
STR_566,Lactobacillus,oil,Positive,Anaerobic,7.47
STR_386,Pseudomonas,will,Negative,Facultative Anaerobe,3.48
STR_869,Clostridium,million,Positive,Anaerobic,6.61
STR_736,Streptococcus,add,Positive,Anaerobic,9.9
STR_400,Bacillus,understand,Positive,Microaerophilic,4.4
STR_131,Clostridium,ever,Negative,Microaerophilic,1.59
STR_331,Bacillus,listen,Positive,Aerobic,8.67
STR_800,Pseudomonas,kid,Negative,Anaerobic,9.62
STR_846,Pseudomonas,site,Positive,Aerobic,2.2
STR_695,Staphylococcus,close,Negative,Facultative Anaerobe,1.23
STR_999,Bacillus,lawyer,Negative,Anaerobic,8.18
STR_444,Pseudomonas,bank,Positive,Anaerobic,3.03
STR_782,Streptococcus,listen,Negative,Anaerobic,3.48
STR_337,Pseudomonas,according,Negative,Aerobic,5.55
STR_463,Clostridium,store,Negative,Anaerobic,6.3
STR_586,Streptococcus,system,Negative,Facultative Anaerobe,4.43
STR_387,Clostridium,buy,Negative,Facultative Anaerobe,7.19
STR_847,Staphylococcus,system,Positive,Aerobic,5.84
STR_603,Clostridium,fall,Positive,Anaerobic,8.97
STR_302,Bacillus,building,Positive,Facultative Anaerobe,4.51
STR_592,Clostridium,ever,Negative,Facultative Anaerobe,5.45
STR_674,Pseudomonas,the,Positive,Aerobic,1.11
STR_110,Streptococcus,young,Positive,Aerobic,7.72
STR_748,Lactobacillus,writer,Negative,Facultative Anaerobe,4.54
STR_722,Bacillus,everything,Negative,Aerobic,1.66
