strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_194,Lactobacillus,whatever,Negative,Facultative Anaerobe,7.49
STR_488,Lactobacillus,direction,Negative,Microaerophilic,6.44
STR_512,Lactobacillus,answer,Negative,Aerobic,5.15
STR_753,Streptococcus,oil,Positive,Aerobic,9.59
STR_461,Streptococcus,fall,Negative,Microaerophilic,1.06
STR_281,Lactobacillus,door,Positive,Microaerophilic,1.76
STR_951,Pseudomonas,meeting,Negative,Facultative Anaerobe,0.96
STR_245,Streptococcus,chance,Negative,Microaerophilic,0.58
STR_320,Pseudomonas,get,Positive,Aerobic,1.8
STR_768,Bacillus,week,Negative,Facultative Anaerobe,2.51
STR_263,Lactobacillus,garden,Negative,Anaerobic,5.9
STR_142,Lactobacillus,late,Positive,Microaerophilic,7.67
STR_967,Staphylococcus,how,Negative,Anaerobic,8.85
STR_395,Pseudomonas,herself,Negative,Facultative Anaerobe,8.77
STR_574,Lactobacillus,receive,Negative,Aerobic,0.92
STR_804,Bacillus,better,Negative,Anaerobic,3.38
STR_558,Clostridium,past,Positive,Aerobic,3.68
STR_802,Streptococcus,event,Positive,Facultative Anaerobe,2.58
STR_827,Pseudomonas,success,Positive,Anaerobic,8.37
STR_345,Clostridium,sister,Positive,Aerobic,8.42
STR_559,Pseudomonas,four,Positive,Anaerobic,8.78
STR_680,Streptococcus,rest,Negative,Aerobic,2.88
STR_398,Bacillus,office,Negative,Facultative Anaerobe,7.62
STR_243,Lactobacillus,activity,Negative,Aerobic,0.64
STR_362,Pseudomonas,trouble,Negative,Microaerophilic,4.57
STR_890,Staphylococcus,gas,Positive,Microaerophilic,4.52
STR_694,Bacillus,mouth,Positive,Anaerobic,3.98
STR_336,Staphylococcus,ready,Negative,Facultative Anaerobe,9.56
STR_573,Lactobacillus,wear,Negative,Microaerophilic,0.58
STR_895,Bacillus,through,Negative,Aerobic,9.16
STR_963,Clostridium,why,Positive,Facultative Anaerobe,4.45
STR_865,Pseudomonas,almost,Negative,Facultative Anaerobe,5.04
STR_221,Pseudomonas,perform,Negative,Aerobic,8.84
STR_806,Lactobacillus,speech,Negative,Facultative Anaerobe,8.19
STR_808,Clostridium,behind,Positive,Facultative Anaerobe,7.86
STR_635,Pseudomonas,painting,Positive,Microaerophilic,2.29
STR_461,Bacillus,record,Positive,Aerobic,4.41
STR_234,Lactobacillus,teach,Positive,Microaerophilic,6.02
STR_898,Lactobacillus,born,Negative,Microaerophilic,8.06
